> PRN,time,C1C,L1C,D1C,S1C,C1W,S1W,C2W,L2W,D2W,S2W,C2L,L2L,D2L,S2L,C5Q,L5Q,D5Q,S5Q,C1L,L1L,D1L,S1L
I01, 2025-01-18 01:49:00.000,   90266160.660,  975297793.537,      -1464.764,         41.483,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 01:49:30.000,   90277361.055,  975341744.638,      -1465.501,         39.054,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 01:50:00.000,   90288560.466,  975385693.622,      -1465.466,         39.544,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 01:50:30.000,   90299759.467,  975429642.609,      -1465.331,         34.843,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 01:51:00.000,   90310958.766,  975473591.232,      -1464.960,         37.293,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 01:51:30.000,   90322157.795,  975517537.000,      -1464.947,         35.624,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 01:52:00.000,   90333354.881,  975561482.296,      -1465.358,         39.733,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 01:52:30.000,   90344553.747,  975605427.578,      -1465.163,         38.330,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 01:53:00.000,   90355751.522,  975649371.043,      -1465.388,         38.688,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 01:53:30.000,   90366950.191,  975693315.367,      -1464.318,         38.790,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 01:59:00.000,   90490130.937,  976176702.201,      -1465.483,         35.810,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 01:59:30.000,   90501331.478,  976220651.796,      -1464.733,         31.215,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:00:00.000,   90512531.035,  976264601.500,      -1465.015,         35.629,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:00:30.000,   90523731.392,  976308556.317,      -1465.849,         36.839,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:01:00.000,   90534931.486,  976352510.463,      -1465.044,         38.090,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:01:30.000,   90546132.468,  976396467.822,      -1464.961,         36.756,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:02:00.000,   90557334.617,  976440425.504,      -1465.470,         36.590,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:02:30.000,   90568537.408,  976484385.885,      -1465.730,         39.562,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:03:00.000,   90579740.939,  976528348.837,      -1465.566,         38.991,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:03:30.000,   90590944.193,  976572314.489,      -1465.646,         42.025,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:04:00.000,   90602147.397,  976616281.863,      -1465.890,         34.962,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:18:30.000,   90927514.289,  977893086.059,      -1470.014,         36.624,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:19:00.000,   90938752.898,  977937194.172,      -1471.086,         34.814,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:19:30.000,   90949995.366,  977981309.601,      -1471.013,         34.700,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:20:00.000,   90961240.239,  978025432.488,      -1470.440,         36.510,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:20:30.000,   90972483.723,  978069561.543,      -1471.150,         33.856,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:21:00.000,   90983730.580,  978113697.949,      -1471.606,         32.778,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:21:30.000,   90994979.919,  978157841.822,      -1471.807,         33.760,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:22:00.000,   91006231.994,  978201993.068,      -1471.894,         33.653,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:22:30.000,   91017483.593,  978246151.129,      -1471.973,         32.467,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:23:00.000,   91028740.169,  978290318.467,      -1472.927,         33.407,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:23:30.000,   91039997.784,  978334493.154,      -1472.760,         32.701,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:24:00.000,   91051256.373,  978378673.807,      -1472.544,         31.404,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:24:30.000,   91062514.361,  978422862.984,      -1472.436,         29.033,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:25:00.000,   91073776.843,  978467059.482,      -1473.596,         30.483,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:25:30.000,   91085040.785,  978511264.654,      -1473.856,         30.121,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:26:00.000,   91096307.656,  978555480.027,      -1472.903,         32.042,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:26:30.000,   91107577.678,  978599702.694,      -1474.059,         33.731,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:27:00.000,   91118849.217,  978643933.768,      -1474.560,         34.029,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:27:30.000,   91130124.317,  978688174.681,      -1474.557,         36.174,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:28:00.000,   91141399.420,  978732422.676,      -1474.151,         36.026,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:28:30.000,   91152678.002,  978776680.594,      -1475.010,         35.524,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:29:00.000,   91163958.332,  978820947.385,      -1474.904,         35.919,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:29:30.000,   91175238.910,  978865222.965,      -1475.974,         34.871,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:30:00.000,   91186524.871,  978909509.220,      -1476.279,         34.614,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:30:30.000,   91197813.244,  978953803.858,      -1476.910,         36.102,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:31:00.000,   91209103.357,  978998108.364,      -1477.211,         36.499,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:31:30.000,   91220395.587,  979042421.152,      -1476.879,         37.342,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:32:00.000,   91231690.829,  979086745.772,      -1477.980,         37.486,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:32:30.000,   91242989.023,  979131080.874,      -1477.830,         38.126,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:33:00.000,   91254288.683,  979175422.862,      -1479.410,         39.252,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:33:30.000,   91265592.299,  979219778.126,      -1478.934,         40.458,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:34:00.000,   91276895.428,  979264141.461,      -1479.171,         37.425,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:34:30.000,   91288203.744,  979308517.571,      -1479.819,         37.225,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:35:00.000,   91299514.287,  979352902.978,      -1480.174,         36.919,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:35:30.000,   91310827.189,  979397299.239,      -1480.311,         37.119,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:36:00.000,   91322143.555,  979441705.249,      -1480.690,         37.762,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:36:30.000,   91333462.007,  979486122.747,      -1480.690,         36.870,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:37:00.000,   91344784.736,  979530550.868,      -1481.905,         38.237,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:37:30.000,   91356108.712,  979574989.897,      -1480.795,         39.060,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:38:00.000,   91367435.406,  979619440.722,      -1482.240,         39.513,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:38:30.000,   91378765.417,  979663902.594,      -1482.443,         39.444,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:39:00.000,   91390099.185,  979708376.119,      -1482.414,         39.069,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:39:30.000,   91401434.489,  979752861.434,      -1483.866,         38.715,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:40:00.000,   91412773.391,  979797357.663,      -1483.974,         38.628,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:40:30.000,   91424116.066,  979841866.655,      -1483.776,         38.973,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:41:00.000,   91435460.831,  979886387.042,      -1483.979,         39.784,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:41:30.000,   91446808.636,  979930918.143,      -1484.295,         39.646,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:42:00.000,   91458160.214,  979975463.066,      -1485.155,         40.114,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:42:30.000,   91469513.694,  980020017.753,      -1485.215,         39.574,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:43:00.000,   91480870.846,  980064584.350,      -1486.167,         38.928,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:43:30.000,   91492231.694,  980109165.025,      -1485.975,         39.438,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:44:00.000,   91503594.826,  980153758.768,      -1487.298,         40.298,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:44:30.000,   91514960.891,  980198363.378,      -1487.945,         39.012,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:45:00.000,   91526330.196,  980242979.677,      -1487.131,         39.288,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:45:30.000,   91537703.689,  980287611.215,      -1488.765,         40.010,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:46:00.000,   91549080.540,  980332253.511,      -1488.689,         40.849,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:46:30.000,   91560458.593,  980376908.121,      -1489.238,         39.562,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:47:00.000,   91571842.614,  980421577.788,      -1489.271,         40.248,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:47:30.000,   91583229.018,  980466261.053,      -1489.930,         41.216,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:48:00.000,   91594617.785,  980510954.927,      -1489.345,         40.362,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:48:30.000,   91606010.623,  980555664.293,      -1490.773,         40.029,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:49:00.000,   91617407.378,  980600386.833,      -1491.234,         40.460,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:49:30.000,   91628807.142,  980645121.843,      -1490.952,         41.113,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:50:00.000,   91640210.949,  980689872.429,      -1492.148,         41.597,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:50:30.000,   91651617.495,  980734634.445,      -1492.368,         41.838,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:51:00.000,   91663027.461,  980779411.536,      -1493.011,         40.260,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:51:30.000,   91674441.597,  980824202.555,      -1493.384,         40.086,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:52:00.000,   91685859.578,  980869007.011,      -1494.172,         40.114,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:52:30.000,   91697279.831,  980913825.803,      -1493.637,         39.730,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:53:00.000,   91708704.852,  980958660.072,      -1494.435,         39.877,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:53:30.000,   91720132.215,  981003506.653,      -1495.374,         39.895,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:54:00.000,   91731565.447,  981048369.017,      -1495.772,         40.169,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:54:30.000,   91743000.807,  981093244.750,      -1496.001,         40.138,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:55:00.000,   91754440.189,  981138135.096,      -1497.071,         40.920,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:55:30.000,   91765883.352,  981183040.420,      -1497.514,         41.361,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:56:00.000,   91777329.334,  981227959.516,      -1497.168,         40.126,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:56:30.000,   91788780.013,  981272894.198,      -1497.660,         39.802,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:57:00.000,   91800235.291,  981317844.916,      -1498.941,         40.172,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:57:30.000,   91811692.944,  981362809.162,      -1499.175,         40.834,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:58:00.000,   91823155.648,  981407788.920,      -1499.454,         41.159,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:58:30.000,   91834621.736,  981452783.755,      -1500.108,         41.058,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:59:00.000,   91846090.734,  981497793.343,      -1500.566,         40.675,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 02:59:30.000,   91857564.368,  981542819.313,      -1501.102,         40.060,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:00:00.000,   91869042.019,  981587860.702,      -1501.753,         39.186,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:00:30.000,   91880524.256,  981632918.512,      -1502.357,         38.973,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:01:00.000,   91892010.199,  981677991.310,      -1503.077,         40.360,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:01:30.000,   91903499.452,  981723077.488,      -1503.146,         40.124,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:02:00.000,   91914993.555,  981768183.472,      -1504.299,         39.198,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:02:30.000,   91926490.860,  981813301.014,      -1504.044,         39.066,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:03:00.000,   91937993.562,  981858438.585,      -1505.454,         39.799,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:03:30.000,   91949499.584,  981903589.897,      -1505.204,         39.387,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:04:00.000,   91961007.458,  981948757.460,      -1505.362,         37.414,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:04:30.000,   91972522.642,  981993941.820,      -1506.242,         37.573,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:05:00.000,   91984040.756,  982039140.523,      -1507.057,         36.163,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:05:30.000,   91995563.160,  982084356.488,      -1507.063,         36.359,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:06:00.000,   92007089.924,  982129590.108,      -1507.665,         37.059,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:06:30.000,   92018621.176,  982174840.239,      -1508.820,         37.822,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:07:00.000,   92030155.798,  982220107.255,      -1509.284,         37.036,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:07:30.000,   92041695.017,  982265388.082,      -1509.493,         37.251,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:08:00.000,   92053239.480,  982310688.242,      -1509.650,         38.162,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:08:30.000,   92064786.998,  982356003.835,      -1510.719,         37.853,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:09:00.000,   92076337.353,  982401336.048,      -1511.066,         36.715,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:09:30.000,   92087896.002,  982446685.413,      -1511.218,         38.036,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:10:00.000,   92099456.145,  982492051.999,      -1512.452,         37.750,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:10:30.000,   92111020.881,  982537436.837,      -1512.874,         36.416,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:11:00.000,   92122588.796,  982582837.872,      -1513.505,         35.029,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:11:30.000,   92134162.242,  982628255.255,      -1514.901,         35.367,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:12:00.000,   92145742.591,  982673691.815,      -1515.744,         37.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:12:30.000,   92157326.475,  982719144.486,      -1515.101,         38.691,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:13:00.000,   92168911.902,  982764615.312,      -1515.861,         36.991,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:13:30.000,   92180503.542,  982810103.580,      -1516.532,         36.174,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:14:00.000,   92192098.037,  982855607.518,      -1516.215,         35.700,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:14:30.000,   92203700.234,  982901130.976,      -1517.454,         36.049,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:15:00.000,   92215304.484,  982946671.735,      -1517.546,         34.824,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:15:30.000,   92226913.098,  982992231.014,      -1518.451,         33.599,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:16:00.000,   92238528.432,  983037808.600,      -1520.318,         33.904,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:16:30.000,   92250146.376,  983083402.486,      -1520.406,         33.665,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:17:00.000,   92261769.192,  983129016.413,      -1520.858,         32.479,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:17:30.000,   92273398.593,  983174648.483,      -1521.471,         34.243,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:18:00.000,   92285029.525,  983220296.241,      -1522.195,         33.413,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:18:30.000,   92296668.604,  983265962.851,      -1522.703,         34.438,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:19:00.000,   92308309.286,  983311647.368,      -1522.641,         33.329,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:19:30.000,   92319956.176,  983357351.686,      -1523.604,         34.505,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:20:00.000,   92331607.258,  983403073.341,      -1524.060,         34.895,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:20:30.000,   92343262.419,  983448813.584,      -1524.610,         33.162,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:21:00.000,   92354923.082,  983494571.671,      -1525.198,         32.766,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:21:30.000,   92366589.650,  983540349.361,      -1526.052,         33.772,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:22:00.000,   92378257.295,  983586144.831,      -1526.698,         32.162,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:22:30.000,   92389933.603,  983631960.745,      -1526.934,         34.000,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:23:00.000,   92401613.271,  983677794.241,      -1528.634,         34.019,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:23:30.000,   92413296.378,  983723646.529,      -1528.387,         33.174,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:24:00.000,   92424985.116,  983769516.445,      -1529.235,         32.946,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:24:30.000,   92436680.637,  983815407.085,      -1530.173,         34.524,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:25:00.000,   92448379.645,  983861316.892,      -1529.856,         35.510,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:25:30.000,   92460080.838,  983907243.463,      -1531.037,         33.970,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:26:00.000,   92471792.448,  983953190.057,      -1531.609,         36.684,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:26:30.000,   92483506.581,  983999157.484,      -1532.687,         37.875,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:27:00.000,   92495223.852,  984045141.845,      -1533.122,         39.003,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:27:30.000,   92506947.079,  984091147.116,      -1533.941,         38.550,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:28:00.000,   92518674.672,  984137169.428,      -1534.889,         38.688,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:28:30.000,   92530407.597,  984183213.168,      -1534.855,         39.036,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:29:00.000,   92542146.080,  984229275.897,      -1536.686,         39.994,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:29:30.000,   92553889.752,  984275357.768,      -1536.633,         40.489,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:30:00.000,   92565636.478,  984321458.470,      -1536.965,         40.543,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:30:30.000,   92577388.954,  984367580.509,      -1537.629,         39.087,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:31:00.000,   92589146.811,  984413720.215,      -1538.761,         38.177,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:31:30.000,   92600910.854,  984459880.548,      -1538.774,         38.631,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:32:00.000,   92612678.626,  984506061.093,      -1538.840,         39.303,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:32:30.000,   92624451.434,  984552260.608,      -1540.235,         39.291,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:33:00.000,   92636229.866,  984598479.890,      -1540.775,         40.293,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:33:30.000,   92648011.752,  984644718.893,      -1541.868,         40.129,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:34:00.000,   92659799.227,  984690977.032,      -1542.239,         39.399,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:34:30.000,   92671593.416,  984737256.273,      -1543.029,         39.973,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:35:00.000,   92683390.935,  984783554.589,      -1543.087,         39.961,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:35:30.000,   92695193.892,  984829873.388,      -1544.157,         39.003,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:36:00.000,   92707002.155,  984876212.785,      -1545.879,         39.015,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:36:30.000,   92718816.726,  984922572.266,      -1546.669,         40.093,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:37:00.000,   92730635.614,  984968950.424,      -1546.360,         40.639,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:37:30.000,   92742459.198,  985015349.546,      -1547.569,         41.189,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:38:00.000,   92754287.359,  985061768.760,      -1547.268,         40.737,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:38:30.000,   92766121.953,  985108209.240,      -1548.577,         40.973,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:39:00.000,   92777961.052,  985154668.018,      -1548.790,         41.008,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:39:30.000,   92789805.836,  985201148.954,      -1549.650,         41.342,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:40:00.000,   92801655.022,  985247649.427,      -1550.216,         41.182,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:40:30.000,   92813510.830,  985294171.830,      -1551.371,         41.712,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:41:00.000,   92825369.560,  985340713.106,      -1551.267,         41.056,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:41:30.000,   92837234.278,  985387273.271,      -1552.668,         41.487,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:42:00.000,   92849106.083,  985433858.174,      -1553.355,         41.681,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:42:30.000,   92860981.576,  985480460.487,      -1553.523,         40.710,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:43:00.000,   92872861.960,  985527084.202,      -1554.594,         40.348,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:43:30.000,   92884748.729,  985573727.579,      -1554.631,         41.425,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:44:00.000,   92896640.169,  985620392.284,      -1555.983,         41.240,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:44:30.000,   92908536.661,  985667078.072,      -1556.941,         40.019,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:45:00.000,   92920437.827,  985713783.691,      -1556.778,         39.808,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:45:30.000,   92932345.166,  985760509.515,      -1558.151,         40.222,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:46:00.000,   92944258.231,  985807256.087,      -1558.543,         41.285,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:46:30.000,   92956175.853,  985854024.141,      -1558.863,         41.168,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:47:00.000,   92968098.809,  985900813.265,      -1560.385,         40.625,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:47:30.000,   92980027.089,  985947621.991,      -1560.687,         41.213,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:48:00.000,   92991960.324,  985994453.276,      -1560.766,         40.038,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:48:30.000,   93003899.979,  986041305.655,      -1561.515,         40.365,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:49:00.000,   93015843.870,  986088178.040,      -1562.744,         41.199,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:49:30.000,   93027793.729,  986135071.136,      -1563.825,         40.787,,,,,,,,,,,,,,,,,,
I01, 2025-01-18 03:50:00.000,   93039748.290,  986181985.646,      -1563.979,         40.391,,,,,,,,,,,,,,,,,,
