> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S22, 2025-01-05 00:00:00.000,   40759380.563,  214191979.510,         32.800,,,,,,,,,,,,
S22, 2025-01-05 00:00:30.000,   40759802.922,  214194179.937,         31.600,,,,,,,,,,,,
S22, 2025-01-05 00:01:00.000,   40760219.672,  214196382.861,         33.600,,,,,,,,,,,,
S22, 2025-01-05 00:01:30.000,   40760642.984,  214198578.760,         33.700,,,,,,,,,,,,
S22, 2025-01-05 00:02:00.000,   40761060.125,  214200778.747,         34.300,,,,,,,,,,,,
S22, 2025-01-05 00:02:30.000,   40761481.922,  214202985.098,         33.000,,,,,,,,,,,,
S22, 2025-01-05 00:03:00.000,   40761898.313,  214205192.620,         33.600,,,,,,,,,,,,
S22, 2025-01-05 00:03:30.000,   40762319.859,  214207397.220,         34.800,,,,,,,,,,,,
S22, 2025-01-05 00:04:00.000,   40762739.031,  214209594.569,         34.700,,,,,,,,,,,,
S22, 2025-01-05 00:04:30.000,   40763154.938,  214211794.309,         34.000,,,,,,,,,,,,
S22, 2025-01-05 00:05:00.000,   40763571.172,  214213990.185,         35.000,,,,,,,,,,,,
S22, 2025-01-05 00:05:30.000,   40763991.281,  214216184.687,         34.100,,,,,,,,,,,,
S22, 2025-01-05 00:06:00.000,   40764404.938,  214218384.380,         35.000,,,,,,,,,,,,
S22, 2025-01-05 00:06:30.000,   40764819.578,  214220578.454,         35.200,,,,,,,,,,,,
S22, 2025-01-05 00:07:00.000,   40765239.188,  214222769.578,         34.300,,,,,,,,,,,,
S22, 2025-01-05 00:07:30.000,   40765652.984,  214224955.950,         33.500,,,,,,,,,,,,
S22, 2025-01-05 00:08:00.000,   40766068.938,  214227139.723,         34.200,,,,,,,,,,,,
S22, 2025-01-05 00:08:30.000,   40766487.109,  214229326.773,         34.900,,,,,,,,,,,,
S22, 2025-01-05 00:09:00.000,   40766897.297,  214231505.831,         34.700,,,,,,,,,,,,
S22, 2025-01-05 00:09:30.000,   40767315.156,  214233686.322,         34.600,,,,,,,,,,,,
S22, 2025-01-05 00:10:00.000,   40767728.969,  214235861.859,         35.000,,,,,,,,,,,,
S22, 2025-01-05 00:10:30.000,   40768145.000,  214238038.566,         33.700,,,,,,,,,,,,
S22, 2025-01-05 00:11:00.000,   40768557.016,  214240217.602,         33.000,,,,,,,,,,,,
S22, 2025-01-05 00:11:30.000,   40768972.297,  214242396.687,         32.600,,,,,,,,,,,,
S22, 2025-01-05 00:12:00.000,   40769383.563,  214244567.477,         32.600,,,,,,,,,,,,
S22, 2025-01-05 00:12:30.000,   40769792.359,  214246739.536,         32.600,,,,,,,,,,,,
S22, 2025-01-05 00:13:00.000,   40770205.859,  214248910.081,         33.100,,,,,,,,,,,,
S22, 2025-01-05 00:13:30.000,   40770619.344,  214251077.352,         33.300,,,,,,,,,,,,
S22, 2025-01-05 00:14:00.000,   40771028.469,  214253245.324,         33.700,,,,,,,,,,,,
S22, 2025-01-05 00:14:30.000,   40771439.141,  214255415.520,         31.800,,,,,,,,,,,,
S22, 2025-01-05 00:15:00.000,   40771854.219,  214257583.282,         32.000,,,,,,,,,,,,
S22, 2025-01-05 00:16:00.000,   40772671.203,  214261900.464,         31.800,,,,,,,,,,,,
S22, 2025-01-05 00:16:30.000,   40773080.344,  214264057.950,         31.500,,,,,,,,,,,,
S22, 2025-01-05 00:17:00.000,   40773492.078,  214266212.796,         33.300,,,,,,,,,,,,
S22, 2025-01-05 00:17:30.000,   40773903.250,  214268362.887,         32.000,,,,,,,,,,,,
S22, 2025-01-05 00:18:00.000,   40774314.969,  214270514.532,         33.000,,,,,,,,,,,,
S22, 2025-01-05 00:18:30.000,   40774725.094,  214272662.367,         31.200,,,,,,,,,,,,
S22, 2025-01-05 00:19:00.000,   40775132.031,  214274807.367,         30.800,,,,,,,,,,,,
S22, 2025-01-05 00:19:30.000,   40775543.219,  214276959.539,         32.000,,,,,,,,,,,,
S22, 2025-01-05 00:21:00.000,   40776763.469,  214283395.648,         31.600,,,,,,,,,,,,
S22, 2025-01-05 00:21:30.000,   40777175.141,  214285532.639,         32.500,,,,,,,,,,,,
S22, 2025-01-05 00:22:00.000,   40777580.375,  214287673.340,         31.900,,,,,,,,,,,,
S22, 2025-01-05 00:22:30.000,   40777986.938,  214289808.381,         31.800,,,,,,,,,,,,
