> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S22, 2025-01-06 00:00:00.000,   40761879.500,  214205081.118,         34.700,,,,,,,,,,,,
S22, 2025-01-06 00:00:30.000,   40762296.172,  214207283.149,         33.300,,,,,,,,,,,,
S22, 2025-01-06 00:01:00.000,   40762716.969,  214209482.330,         34.100,,,,,,,,,,,,
S22, 2025-01-06 00:01:30.000,   40763135.109,  214211678.548,         34.000,,,,,,,,,,,,
S22, 2025-01-06 00:02:00.000,   40763550.781,  214213873.826,         35.400,,,,,,,,,,,,
S22, 2025-01-06 00:02:30.000,   40763967.563,  214216063.259,         35.400,,,,,,,,,,,,
S22, 2025-01-06 00:03:00.000,   40764384.281,  214218260.417,         34.700,,,,,,,,,,,,
S22, 2025-01-06 00:03:30.000,   40764797.328,  214220458.141,         33.700,,,,,,,,,,,,
S22, 2025-01-06 00:04:00.000,   40765214.969,  214222653.589,         35.200,,,,,,,,,,,,
S22, 2025-01-06 00:04:30.000,   40765629.375,  214224842.375,         33.500,,,,,,,,,,,,
S22, 2025-01-06 00:05:00.000,   40766045.203,  214227032.773,         33.200,,,,,,,,,,,,
S22, 2025-01-06 00:05:30.000,   40766458.344,  214229213.390,         34.600,,,,,,,,,,,,
S22, 2025-01-06 00:06:00.000,   40766874.422,  214231396.050,         34.100,,,,,,,,,,,,
S22, 2025-01-06 00:06:30.000,   40767289.875,  214233576.256,         35.000,,,,,,,,,,,,
S22, 2025-01-06 00:07:00.000,   40767705.406,  214235757.901,         33.900,,,,,,,,,,,,
S22, 2025-01-06 00:07:30.000,   40768118.500,  214237936.226,         33.500,,,,,,,,,,,,
S22, 2025-01-06 00:08:00.000,   40768532.344,  214240114.824,         32.200,,,,,,,,,,,,
S22, 2025-01-06 00:08:30.000,   40768944.141,  214242288.846,         33.200,,,,,,,,,,,,
S22, 2025-01-06 00:09:00.000,   40769357.578,  214244462.800,         31.800,,,,,,,,,,,,
S22, 2025-01-06 00:09:30.000,   40769771.563,  214246637.742,         32.500,,,,,,,,,,,,
S22, 2025-01-06 00:10:00.000,   40770186.469,  214248812.524,         32.000,,,,,,,,,,,,
S22, 2025-01-06 00:10:30.000,   40770595.969,  214250983.789,         33.100,,,,,,,,,,,,
S22, 2025-01-06 00:11:00.000,   40771009.266,  214253150.611,         32.300,,,,,,,,,,,,
S22, 2025-01-06 00:11:30.000,   40771420.234,  214255324.425,         34.300,,,,,,,,,,,,
S22, 2025-01-06 00:12:00.000,   40771832.281,  214257492.226,         33.700,,,,,,,,,,,,
S22, 2025-01-06 00:12:30.000,   40772244.391,  214259657.077,         31.600,,,,,,,,,,,,
S22, 2025-01-06 00:13:00.000,   40772655.250,  214261823.560,         31.600,,,,,,,,,,,,
S22, 2025-01-06 00:13:30.000,   40773062.766,  214263984.193,         32.200,,,,,,,,,,,,
S22, 2025-01-06 00:14:00.000,   40773476.578,  214266141.069,         33.000,,,,,,,,,,,,
S22, 2025-01-06 00:14:30.000,   40773886.000,  214268291.593,         32.500,,,,,,,,,,,,
S22, 2025-01-06 00:15:00.000,   40774299.469,  214270436.176,         33.500,,,,,,,,,,,,
S22, 2025-01-06 00:15:30.000,   40774707.078,  214272583.015,         32.600,,,,,,,,,,,,
S22, 2025-01-06 00:16:00.000,   40775118.844,  214274728.888,         32.400,,,,,,,,,,,,
S22, 2025-01-06 00:17:00.000,   40775935.422,  214279024.627,         31.900,,,,,,,,,,,,
S22, 2025-01-06 00:17:30.000,   40776344.266,  214281175.087,         31.800,,,,,,,,,,,,
S22, 2025-01-06 00:18:30.000,   40777159.500,  214285459.487,         31.600,,,,,,,,,,,,
S22, 2025-01-06 00:19:00.000,   40777561.875,  214287601.496,         32.300,,,,,,,,,,,,
S22, 2025-01-06 00:20:00.000,   40778374.078,  214291876.571,         31.500,,,,,,,,,,,,
S22, 2025-01-06 00:20:30.000,   40778781.828,  214294016.211,         32.400,,,,,,,,,,,,
S22, 2025-01-06 00:21:00.000,   40779185.813,  214296149.297,         31.800,,,,,,,,,,,,
S22, 2025-01-06 00:21:30.000,   40779592.391,  214298286.712,         30.300,,,,,,,,,,,,
S22, 2025-01-06 00:24:30.000,   40782015.969,  214310942.281,         31.300,,,,,,,,,,,,
S22, 2025-01-06 00:25:00.000,   40782418.156,  214313066.168,         31.900,,,,,,,,,,,,
S22, 2025-01-06 00:25:30.000,   40782819.391,  214315189.089,         31.600,,,,,,,,,,,,
S22, 2025-01-06 00:26:00.000,   40783219.781,  214317306.647,         31.000,,,,,,,,,,,,
S22, 2025-01-06 00:26:30.000,   40783625.219,  214319411.507,         30.300,,,,,,,,,,,,
S22, 2025-01-06 00:27:00.000,   40784029.078,  214321514.153,         30.300,,,,,,,,,,,,
S22, 2025-01-06 00:28:00.000,   40784829.938,  214325728.954,         31.200,,,,,,,,,,,,
S22, 2025-01-06 00:28:30.000,   40785233.047,  214327832.352,         30.700,,,,,,,,,,,,
S22, 2025-01-06 00:29:00.000,   40785633.688,  214329936.051,         30.800,,,,,,,,,,,,
