> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-30 00:00:00.000,   38852423.922,  152465317.646,         41.400,,,,,,,,,,,,
I02, 2025-01-30 00:00:30.000,   38849540.719,  152454002.710,         41.200,,,,,,,,,,,,
I02, 2025-01-30 00:01:00.000,   38846649.156,  152442654.966,         41.700,,,,,,,,,,,,
I02, 2025-01-30 00:01:30.000,   38843748.828,  152431274.045,         41.700,,,,,,,,,,,,
I02, 2025-01-30 00:02:00.000,   38840839.742,  152419859.844,         42.600,,,,,,,,,,,,
I02, 2025-01-30 00:02:30.000,   38837924.070,  152408413.217,         42.100,,,,,,,,,,,,
I02, 2025-01-30 00:03:00.000,   38834998.086,  152396934.221,         42.700,,,,,,,,,,,,
I02, 2025-01-30 00:03:30.000,   38832064.938,  152385422.527,         42.300,,,,,,,,,,,,
I02, 2025-01-30 00:04:00.000,   38829123.773,  152373878.955,         42.500,,,,,,,,,,,,
I02, 2025-01-30 00:04:30.000,   38826173.594,  152362303.259,         42.600,,,,,,,,,,,,
I02, 2025-01-30 00:05:00.000,   38823215.242,  152350695.041,         42.900,,,,,,,,,,,,
I02, 2025-01-30 00:05:30.000,   38820249.313,  152339054.800,         43.100,,,,,,,,,,,,
I02, 2025-01-30 00:06:00.000,   38817275.930,  152327383.009,         43.000,,,,,,,,,,,,
I02, 2025-01-30 00:06:30.000,   38814292.805,  152315679.474,         41.900,,,,,,,,,,,,
I02, 2025-01-30 00:07:00.000,   38811302.508,  152303944.888,         42.600,,,,,,,,,,,,
I02, 2025-01-30 00:07:30.000,   38808303.984,  152292178.786,         43.600,,,,,,,,,,,,
I02, 2025-01-30 00:08:00.000,   38805297.594,  152280381.375,         43.200,,,,,,,,,,,,
I02, 2025-01-30 00:08:30.000,   38802283.258,  152268552.806,         43.100,,,,,,,,,,,,
I02, 2025-01-30 00:09:00.000,   38799261.336,  152256693.185,         42.400,,,,,,,,,,,,
I02, 2025-01-30 00:09:30.000,   38796231.102,  152244803.298,         42.500,,,,,,,,,,,,
I02, 2025-01-30 00:10:00.000,   38793193.359,  152232882.656,         43.200,,,,,,,,,,,,
I02, 2025-01-30 00:10:30.000,   38790147.945,  152220931.494,         42.500,,,,,,,,,,,,
I02, 2025-01-30 00:11:00.000,   38787095.125,  152208949.993,         42.200,,,,,,,,,,,,
I02, 2025-01-30 00:11:30.000,   38784033.531,  152196938.416,         42.600,,,,,,,,,,,,
I02, 2025-01-30 00:12:00.000,   38780964.750,  152184896.359,         42.800,,,,,,,,,,,,
I02, 2025-01-30 00:12:30.000,   38777888.570,  152172824.640,         42.000,,,,,,,,,,,,
I02, 2025-01-30 00:13:00.000,   38774804.867,  152160722.879,         41.600,,,,,,,,,,,,
