> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-09 00:00:00.000,   39209806.539,  153867919.869,         41.800,,,,,,,,,,,,
I02, 2025-01-09 00:00:30.000,   39208767.766,  153863842.813,         42.200,,,,,,,,,,,,
I02, 2025-01-09 00:01:00.000,   39207715.297,  153859713.755,         40.200,,,,,,,,,,,,
I02, 2025-01-09 00:01:30.000,   39206649.789,  153855533.481,         40.900,,,,,,,,,,,,
I02, 2025-01-09 00:02:00.000,   39205570.828,  153851302.079,         41.700,,,,,,,,,,,,
I02, 2025-01-09 00:02:30.000,   39204479.734,  153847019.704,         39.400,,,,,,,,,,,,
I02, 2025-01-09 00:03:00.000,   39203375.367,  153842685.956,         40.900,,,,,,,,,,,,
I02, 2025-01-09 00:03:30.000,   39202257.578,  153838300.864,         41.600,,,,,,,,,,,,
I02, 2025-01-09 00:04:00.000,   39201127.563,  153833865.065,         40.500,,,,,,,,,,,,
I02, 2025-01-09 00:04:30.000,   39199984.383,  153829378.415,         40.400,,,,,,,,,,,,
I02, 2025-01-09 00:05:00.000,   39198828.672,  153824841.000,         39.800,,,,,,,,,,,,
I02, 2025-01-09 00:05:30.000,   39197658.492,  153820251.850,         41.700,,,,,,,,,,,,
I02, 2025-01-09 00:06:00.000,   39196476.125,  153815611.917,         39.800,,,,,,,,,,,,
I02, 2025-01-09 00:06:30.000,   39195281.359,  153810921.121,         41.200,,,,,,,,,,,,
I02, 2025-01-09 00:07:00.000,   39194073.031,  153806180.584,         40.700,,,,,,,,,,,,
I02, 2025-01-09 00:07:30.000,   39192852.508,  153801389.300,         41.000,,,,,,,,,,,,
I02, 2025-01-09 00:08:00.000,   39191618.336,  153796547.535,         40.600,,,,,,,,,,,,
I02, 2025-01-09 00:08:30.000,   39190371.305,  153791655.190,         39.200,,,,,,,,,,,,
I02, 2025-01-09 00:09:00.000,   39189112.969,  153786712.604,         41.200,,,,,,,,,,,,
I02, 2025-01-09 00:09:30.000,   39187839.953,  153781719.864,         39.800,,,,,,,,,,,,
I02, 2025-01-09 00:10:00.000,   39186554.750,  153776676.943,         40.000,,,,,,,,,,,,
I02, 2025-01-09 00:10:30.000,   39185256.750,  153771584.086,         40.600,,,,,,,,,,,,
I02, 2025-01-09 00:11:00.000,   39183945.539,  153766441.229,         37.900,,,,,,,,,,,,
I02, 2025-01-09 00:11:30.000,   39182622.695,  153761247.855,         40.100,,,,,,,,,,,,
I02, 2025-01-09 00:12:00.000,   39181285.617,  153756004.885,         37.400,,,,,,,,,,,,
I02, 2025-01-09 00:12:30.000,   39179937.563,  153750711.976,         40.000,,,,,,,,,,,,
I02, 2025-01-09 00:13:00.000,   39178576.531,  153745369.981,         40.200,,,,,,,,,,,,
I02, 2025-01-09 00:13:30.000,   39177203.141,  153739979.015,         39.900,,,,,,,,,,,,
I02, 2025-01-09 00:14:00.000,   39175816.563,  153734538.077,         40.900,,,,,,,,,,,,
I02, 2025-01-09 00:14:30.000,   39174417.375,  153729047.203,         38.100,,,,,,,,,,,,
I02, 2025-01-09 00:15:00.000,   39173005.570,  153723507.682,         40.500,,,,,,,,,,,,
I02, 2025-01-09 00:15:30.000,   39171581.609,  153717918.428,         38.300,,,,,,,,,,,,
I02, 2025-01-09 00:16:00.000,   39170144.891,  153712280.194,         39.400,,,,,,,,,,,,
I02, 2025-01-09 00:16:30.000,   39168695.734,  153706592.451,         40.200,,,,,,,,,,,,
I02, 2025-01-09 00:17:00.000,   39167233.688,  153700855.943,         38.000,,,,,,,,,,,,
I02, 2025-01-09 00:17:30.000,   39165759.398,  153695070.413,         40.200,,,,,,,,,,,,
I02, 2025-01-09 00:18:00.000,   39164272.109,  153689235.940,         41.100,,,,,,,,,,,,
I02, 2025-01-09 00:18:30.000,   39162773.000,  153683353.038,         38.800,,,,,,,,,,,,
I02, 2025-01-09 00:19:00.000,   39161261.406,  153677421.155,         38.400,,,,,,,,,,,,
I02, 2025-01-09 00:19:30.000,   39159737.609,  153671440.830,         39.000,,,,,,,,,,,,
I02, 2025-01-09 00:20:00.000,   39158201.781,  153665412.448,         41.200,,,,,,,,,,,,
I02, 2025-01-09 00:20:30.000,   39156653.734,  153659335.309,         39.200,,,,,,,,,,,,
I02, 2025-01-09 00:21:00.000,   39155093.008,  153653209.875,         40.400,,,,,,,,,,,,
I02, 2025-01-09 00:21:30.000,   39153519.602,  153647036.257,         40.100,,,,,,,,,,,,
I02, 2025-01-09 00:22:00.000,   39151933.531,  153640814.736,         39.400,,,,,,,,,,,,
I02, 2025-01-09 00:22:30.000,   39150335.773,  153634544.371,         40.400,,,,,,,,,,,,
I02, 2025-01-09 00:23:00.000,   39148726.063,  153628226.693,         39.600,,,,,,,,,,,,
I02, 2025-01-09 00:23:30.000,   39147103.719,  153621861.151,         40.100,,,,,,,,,,,,
