> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-24 00:00:00.000,   38988095.008,  152997720.385,         41.100,,,,,,,,,,,,
I02, 2025-01-24 00:00:30.000,   38985653.250,  152988135.525,         40.800,,,,,,,,,,,,
I02, 2025-01-24 00:01:00.000,   38983200.133,  152978511.759,         41.600,,,,,,,,,,,,
I02, 2025-01-24 00:01:30.000,   38980737.711,  152968848.195,         39.900,,,,,,,,,,,,
I02, 2025-01-24 00:02:00.000,   38978264.742,  152959144.913,         41.600,,,,,,,,,,,,
I02, 2025-01-24 00:02:30.000,   38975782.531,  152949402.757,         41.000,,,,,,,,,,,,
I02, 2025-01-24 00:03:00.000,   38973289.242,  152939621.434,         40.500,,,,,,,,,,,,
I02, 2025-01-24 00:03:30.000,   38970787.766,  152929801.799,         42.700,,,,,,,,,,,,
I02, 2025-01-24 00:04:00.000,   38968275.484,  152919943.085,         41.400,,,,,,,,,,,,
I02, 2025-01-24 00:04:30.000,   38965753.867,  152910045.779,         40.900,,,,,,,,,,,,
I02, 2025-01-24 00:05:00.000,   38963221.203,  152900109.887,         41.900,,,,,,,,,,,,
I02, 2025-01-24 00:05:30.000,   38960680.164,  152890135.596,         42.000,,,,,,,,,,,,
I02, 2025-01-24 00:06:00.000,   38958128.383,  152880122.717,         42.500,,,,,,,,,,,,
I02, 2025-01-24 00:06:30.000,   38955567.047,  152870071.424,         40.400,,,,,,,,,,,,
I02, 2025-01-24 00:07:00.000,   38952996.195,  152859982.339,         40.600,,,,,,,,,,,,
I02, 2025-01-24 00:07:30.000,   38950415.320,  152849855.436,         42.200,,,,,,,,,,,,
I02, 2025-01-24 00:08:00.000,   38947825.070,  152839690.999,         42.500,,,,,,,,,,,,
I02, 2025-01-24 00:08:30.000,   38945225.359,  152829488.782,         41.600,,,,,,,,,,,,
I02, 2025-01-24 00:09:00.000,   38942616.250,  152819248.570,         42.600,,,,,,,,,,,,
I02, 2025-01-24 00:09:30.000,   38939997.523,  152808971.304,         40.800,,,,,,,,,,,,
I02, 2025-01-24 00:10:00.000,   38937368.289,  152798656.630,         40.400,,,,,,,,,,,,
I02, 2025-01-24 00:10:30.000,   38934730.289,  152788304.976,         39.400,,,,,,,,,,,,
I02, 2025-01-24 00:11:00.000,   38932083.133,  152777916.482,         42.900,,,,,,,,,,,,
I02, 2025-01-24 00:11:30.000,   38929426.094,  152767490.502,         42.000,,,,,,,,,,,,
I02, 2025-01-24 00:12:00.000,   38926760.555,  152757028.135,         42.600,,,,,,,,,,,,
I02, 2025-01-24 00:12:30.000,   38924084.711,  152746528.731,         42.500,,,,,,,,,,,,
I02, 2025-01-24 00:13:00.000,   38921399.422,  152735992.588,         39.800,,,,,,,,,,,,
I02, 2025-01-24 00:13:30.000,   38918705.297,  152725420.028,         42.400,,,,,,,,,,,,
I02, 2025-01-24 00:14:00.000,   38916002.391,  152714811.947,         42.600,,,,,,,,,,,,
I02, 2025-01-24 00:14:30.000,   38913289.930,  152704167.864,         40.900,,,,,,,,,,,,
I02, 2025-01-24 00:15:00.000,   38910568.398,  152693487.597,         40.900,,,,,,,,,,,,
I02, 2025-01-24 00:15:30.000,   38907837.398,  152682771.957,         42.100,,,,,,,,,,,,
I02, 2025-01-24 00:16:00.000,   38905097.586,  152672020.388,         40.000,,,,,,,,,,,,
