> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-16 00:00:00.000,   39126533.969,  153541006.994,         38.700,,,,,,,,,,,,
I02, 2025-01-16 00:00:30.000,   39124802.242,  153534207.352,         39.400,,,,,,,,,,,,
I02, 2025-01-16 00:01:00.000,   39123057.422,  153527361.201,         38.800,,,,,,,,,,,,
I02, 2025-01-16 00:01:30.000,   39121301.211,  153520468.321,         39.100,,,,,,,,,,,,
I02, 2025-01-16 00:02:00.000,   39119532.328,  153513529.621,         39.300,,,,,,,,,,,,
I02, 2025-01-16 00:02:30.000,   39117751.992,  153506543.859,         38.600,,,,,,,,,,,,
I02, 2025-01-16 00:03:00.000,   39115960.359,  153499511.236,         37.900,,,,,,,,,,,,
I02, 2025-01-16 00:03:30.000,   39114156.484,  153492432.777,         38.300,,,,,,,,,,,,
I02, 2025-01-16 00:04:00.000,   39112341.117,  153485308.113,         39.400,,,,,,,,,,,,
I02, 2025-01-16 00:04:30.000,   39110513.484,  153478137.731,         39.400,,,,,,,,,,,,
I02, 2025-01-16 00:05:00.000,   39108674.516,  153470920.956,         39.200,,,,,,,,,,,,
I02, 2025-01-16 00:05:30.000,   39106824.094,  153463658.993,         38.500,,,,,,,,,,,,
I02, 2025-01-16 00:06:00.000,   39104961.547,  153456350.891,         38.200,,,,,,,,,,,,
I02, 2025-01-16 00:06:30.000,   39103087.656,  153448997.046,         38.900,,,,,,,,,,,,
I02, 2025-01-16 00:07:00.000,   39101202.250,  153441597.583,         39.500,,,,,,,,,,,,
I02, 2025-01-16 00:07:30.000,   39099305.086,  153434152.861,         39.600,,,,,,,,,,,,
I02, 2025-01-16 00:08:00.000,   39097396.250,  153426663.375,         40.200,,,,,,,,,,,,
I02, 2025-01-16 00:08:30.000,   39095475.891,  153419128.678,         38.400,,,,,,,,,,,,
I02, 2025-01-16 00:09:00.000,   39093544.867,  153411548.485,         40.400,,,,,,,,,,,,
I02, 2025-01-16 00:09:30.000,   39091601.734,  153403923.211,         38.900,,,,,,,,,,,,
I02, 2025-01-16 00:10:00.000,   39089647.688,  153396252.694,         39.100,,,,,,,,,,,,
I02, 2025-01-16 00:10:30.000,   39087681.086,  153388537.690,         39.700,,,,,,,,,,,,
