> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-12 00:00:00.000,   39245549.797,  154008008.569,         43.300,   39245546.930,  326229083.167,         37.700,,,,,,,,,
I02, 2025-01-12 00:00:30.000,   39244192.578,  154002682.437,         44.100,   39244189.547,  326217801.050,         37.100,,,,,,,,,
I02, 2025-01-12 00:01:00.000,   39242822.688,  153997305.564,         42.900,   39242819.227,  326206411.461,         36.100,,,,,,,,,
I02, 2025-01-12 00:01:30.000,   39241439.984,  153991880.521,         43.800,   39241436.445,  326194919.824,         36.400,,,,,,,,,
I02, 2025-01-12 00:02:00.000,   39240045.977,  153986409.641,         43.700,   39240042.363,  326183331.120,         36.200,,,,,,,,,
I02, 2025-01-12 00:02:30.000,   39238639.242,  153980890.426,         43.200,   39238635.953,  326171640.022,         36.400,,,,,,,,,
I02, 2025-01-12 00:03:00.000,   39237220.188,  153975321.095,         42.300,   39237216.477,  326159842.757,         36.100,,,,,,,,,
I02, 2025-01-12 00:03:30.000,   39235788.578,  153969703.010,         43.300,   39235784.684,  326147942.213,         37.000,,,,,,,,,
I02, 2025-01-12 00:04:00.000,   39234343.961,  153964035.590,         44.500,   39234340.605,  326135937.163,         37.100,,,,,,,,,
I02, 2025-01-12 00:04:30.000,   39232887.258,  153958318.291,         44.100,   39232883.902,  326123826.455,         36.900,,,,,,,,,
I02, 2025-01-12 00:05:00.000,   39231417.734,  153952551.181,         43.900,   39231414.367,  326111610.236,         36.800,,,,,,,,,
I02, 2025-01-12 00:05:30.000,   39229935.367,  153946734.607,         42.400,   39229932.250,  326099289.260,         37.300,,,,,,,,,
I02, 2025-01-12 00:06:00.000,   39228441.297,  153940869.653,         43.300,   39228437.660,  326086865.795,         37.000,,,,,,,,,
I02, 2025-01-12 00:06:30.000,   39226934.008,  153934955.807,         42.900,   39226930.602,  326074338.757,         37.600,,,,,,,,,
