> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-08 00:00:00.000,   39281527.125,  154149188.526,         44.100,   39281523.258,  326528140.298,         36.500,,,,,,,,,
I02, 2025-01-08 00:00:30.000,   39280575.781,  154145458.413,         44.000,   39280572.852,  326520238.872,         36.200,,,,,,,,,
I02, 2025-01-08 00:01:00.000,   39279611.891,  154141676.124,         44.200,   39279608.938,  326512226.962,         36.400,,,,,,,,,
I02, 2025-01-08 00:01:30.000,   39278635.219,  154137841.954,         42.900,   39278631.516,  326504105.134,         36.300,,,,,,,,,
I02, 2025-01-08 00:02:00.000,   39277644.648,  154133955.564,         41.800,   39277640.738,  326495872.710,         35.800,,,,,,,,,
I02, 2025-01-08 00:02:30.000,   39276641.086,  154130017.366,         43.000,   39276637.105,  326487530.521,         36.300,,,,,,,,,
I02, 2025-01-08 00:03:00.000,   39275624.539,  154126027.922,         42.700,   39275620.680,  326479079.802,         36.000,,,,,,,,,
I02, 2025-01-08 00:03:30.000,   39274595.094,  154121986.739,         44.100,   39274590.887,  326470519.493,         36.600,,,,,,,,,
I02, 2025-01-08 00:04:00.000,   39273551.688,  154117893.609,         43.200,   39273548.090,  326461849.129,         36.800,,,,,,,,,
I02, 2025-01-08 00:04:30.000,   39272495.578,  154113749.041,         43.400,   39272491.605,  326453069.811,         36.400,,,,,,,,,
I02, 2025-01-08 00:05:00.000,   39271426.516,  154109553.035,         44.400,   39271422.105,  326444181.543,         36.800,,,,,,,,,
I02, 2025-01-08 00:05:30.000,   39270344.289,  154105305.641,         42.600,   39270339.738,  326435184.422,         36.400,,,,,,,,,
I02, 2025-01-08 00:06:00.000,   39269249.000,  154101006.839,         44.600,   39269244.656,  326426078.400,         36.000,,,,,,,,,
I02, 2025-01-08 00:06:30.000,   39268139.961,  154096656.945,         44.400,   39268136.348,  326416864.147,         36.500,,,,,,,,,
I02, 2025-01-08 00:07:00.000,   39267018.914,  154092255.667,         42.400,   39267014.848,  326407541.060,         37.500,,,,,,,,,
I02, 2025-01-08 00:07:30.000,   39265883.938,  154087802.974,         45.000,   39265880.164,  326398109.060,         36.900,,,,,,,,,
I02, 2025-01-08 00:08:00.000,   39264736.531,  154083299.784,         42.700,   39264732.523,  326388570.073,         37.200,,,,,,,,,
I02, 2025-01-08 00:08:30.000,   39263576.055,  154078745.785,         44.700,   39263571.875,  326378923.492,         35.200,,,,,,,,,
I02, 2025-01-08 00:09:00.000,   39262402.320,  154074140.519,         44.000,   39262398.145,  326369168.312,         35.700,,,,,,,,,
I02, 2025-01-08 00:09:30.000,   39261215.938,  154069484.677,         45.400,   39261211.789,  326359305.991,         36.500,,,,,,,,,
I02, 2025-01-08 00:10:00.000,   39260016.250,  154064778.212,         45.400,   39260012.500,  326349336.432,         37.100,,,,,,,,,
I02, 2025-01-08 00:10:30.000,   39258804.578,  154060021.195,         45.800,   39258800.102,  326339259.808,         36.500,,,,,,,,,
I02, 2025-01-08 00:11:00.000,   39257579.016,  154055213.255,         45.200,   39257574.914,  326329075.302,         35.900,,,,,,,,,
I02, 2025-01-08 00:11:30.000,   39256341.109,  154050354.926,         43.200,   39256337.215,  326318784.073,         36.500,,,,,,,,,
I02, 2025-01-08 00:12:00.000,   39255089.992,  154045446.643,         43.400,   39255086.555,  326308387.024,         36.900,,,,,,,,,
I02, 2025-01-08 00:12:30.000,   39253826.719,  154040487.450,         43.100,   39253822.871,  326297882.125,         36.800,,,,,,,,,
I02, 2025-01-08 00:13:00.000,   39252550.023,  154035478.195,         43.100,   39252546.164,  326287271.203,         36.000,,,,,,,,,
I02, 2025-01-08 00:13:30.000,   39251260.703,  154030418.666,         44.100,   39251256.961,  326276553.758,         36.900,,,,,,,,,
I02, 2025-01-08 00:14:00.000,   39249958.500,  154025309.232,         44.500,   39249954.965,  326265730.617,         37.200,,,,,,,,,
I02, 2025-01-08 00:14:30.000,   39248643.586,  154020149.335,         44.300,   39248640.109,  326254800.593,         36.800,,,,,,,,,
I02, 2025-01-08 00:15:00.000,   39247315.914,  154014940.147,         42.200,   39247312.527,  326243766.151,         36.300,,,,,,,,,
I02, 2025-01-08 00:15:30.000,   39245975.531,  154009680.599,         43.300,   39245972.051,  326232625.056,         36.000,,,,,,,,,
I02, 2025-01-08 00:16:00.000,   39244622.555,  154004371.361,         42.500,   39244618.750,  326221378.689,         36.500,,,,,,,,,
I02, 2025-01-08 00:16:30.000,   39243256.906,  153999012.023,         42.400,   39243253.055,  326210026.209,         36.700,,,,,,,,,
I02, 2025-01-08 00:17:00.000,   39241878.977,  153993602.941,         42.700,   39241875.133,  326198568.381,         36.700,,,,,,,,,
I02, 2025-01-08 00:17:30.000,   39240487.664,  153988144.577,         43.300,   39240484.309,  326187006.138,         36.600,,,,,,,,,
I02, 2025-01-08 00:18:00.000,   39239084.609,  153982636.787,         42.400,   39239080.980,  326175339.186,         37.200,,,,,,,,,
I02, 2025-01-08 00:18:30.000,   39237668.328,  153977079.550,         44.200,   39237664.797,  326163567.502,         37.100,,,,,,,,,
I02, 2025-01-08 00:19:00.000,   39236239.531,  153971473.013,         44.800,   39236236.086,  326151691.395,         37.300,,,,,,,,,
I02, 2025-01-08 00:19:30.000,   39234798.195,  153965817.193,         42.900,   39234794.902,  326139710.905,         37.300,,,,,,,,,
I02, 2025-01-08 00:20:00.000,   39233344.281,  153960112.316,         43.600,   39233341.586,  326127626.480,         37.800,,,,,,,,,
I02, 2025-01-08 00:20:30.000,   39231878.477,  153954358.507,         42.000,   39231875.258,  326115438.417,         37.400,,,,,,,,,
I02, 2025-01-08 00:21:00.000,   39230399.383,  153948555.779,         43.400,   39230396.816,  326103146.740,         37.500,,,,,,,,,
I02, 2025-01-08 00:21:30.000,   39228908.398,  153942704.351,         43.000,   39228905.688,  326090751.893,         37.500,,,,,,,,,
I02, 2025-01-08 00:22:00.000,   39227405.148,  153936803.859,         42.000,   39227402.156,  326078253.133,         37.900,,,,,,,,,
I02, 2025-01-08 00:22:30.000,   39225889.008,  153930854.724,         42.000,   39225886.152,  326065651.333,         38.100,,,,,,,,,
I02, 2025-01-08 00:23:00.000,   39224360.703,  153924857.014,         42.600,   39224357.363,  326052946.639,         37.300,,,,,,,,,
I02, 2025-01-08 00:23:30.000,   39222819.281,  153918810.672,         43.400,   39222816.188,  326040138.936,         36.600,,,,,,,,,
I02, 2025-01-08 00:24:00.000,   39221266.766,  153912716.082,         42.700,   39221262.531,  326027229.036,         36.800,,,,,,,,,
I02, 2025-01-08 00:24:30.000,   39219701.164,  153906573.054,         41.700,   39219697.219,  326014216.532,         36.600,,,,,,,,,
I02, 2025-01-08 00:25:00.000,   39218123.313,  153900382.078,         41.700,   39218119.566,  326001102.453,         36.200,,,,,,,,,
