> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-05 00:00:00.000,   39298081.047,  154214131.599,         42.000,   39298075.313,  326665724.112,         36.900,,,,,,,,,
I02, 2025-01-05 00:00:30.000,   39297452.289,  154211662.457,         41.500,   39297446.051,  326660493.679,         35.700,,,,,,,,,
I02, 2025-01-05 00:01:00.000,   39296808.336,  154209136.033,         41.900,   39296801.996,  326655141.915,         35.400,,,,,,,,,
I02, 2025-01-05 00:01:30.000,   39296151.000,  154206557.268,         41.700,   39296144.773,  326649679.287,         35.000,,,,,,,,,
I02, 2025-01-05 00:02:00.000,   39295480.836,  154203927.093,         42.700,   39295474.504,  326644107.739,         36.400,,,,,,,,,
I02, 2025-01-05 00:02:30.000,   39294797.414,  154201244.496,         42.500,   39294790.973,  326638425.142,         36.800,,,,,,,,,
I02, 2025-01-05 00:03:00.000,   39294100.492,  154198509.405,         41.700,   39294094.004,  326632631.367,         36.400,,,,,,,,,
I02, 2025-01-05 00:03:30.000,   39293389.852,  154195722.036,         41.900,   39293383.891,  326626726.822,         36.300,,,,,,,,,
I02, 2025-01-05 00:04:00.000,   39292667.266,  154192885.061,         42.500,   39292661.297,  326620717.214,         37.000,,,,,,,,,
I02, 2025-01-05 00:04:30.000,   39291929.930,  154189993.866,         43.200,   39291924.828,  326614592.744,         37.300,,,,,,,,,
I02, 2025-01-05 00:05:00.000,   39291179.539,  154187048.015,         42.300,   39291174.383,  326608352.498,         37.700,,,,,,,,,
I02, 2025-01-05 00:05:30.000,   39290415.008,  154184048.349,         42.400,   39290410.172,  326601998.279,         37.600,,,,,,,,,
I02, 2025-01-05 00:06:00.000,   39289637.141,  154180996.040,         42.100,   39289632.172,  326595532.528,         37.900,,,,,,,,,
I02, 2025-01-05 00:06:30.000,   39288845.602,  154177890.784,         43.400,   39288840.965,  326588954.656,         37.600,,,,,,,,,
I02, 2025-01-05 00:07:00.000,   39288041.078,  154174732.348,         43.000,   39288036.082,  326582264.114,         38.400,,,,,,,,,
I02, 2025-01-05 00:07:30.000,   39287222.563,  154171521.243,         43.200,   39287217.910,  326575462.018,         38.300,,,,,,,,,
I02, 2025-01-05 00:08:00.000,   39286390.797,  154168257.588,         44.000,   39286386.258,  326568548.601,         38.100,,,,,,,,,
I02, 2025-01-05 00:08:30.000,   39285545.641,  154164941.115,         43.000,   39285540.699,  326561523.311,         37.300,,,,,,,,,
I02, 2025-01-05 00:09:00.000,   39284686.891,  154161571.921,         42.700,   39284681.914,  326554386.351,         36.700,,,,,,,,,
I02, 2025-01-05 00:09:30.000,   39283814.891,  154158150.730,         44.500,   39283809.918,  326547139.246,         35.000,,,,,,,,,
I02, 2025-01-05 00:10:00.000,   39282929.820,  154154676.933,         42.000,   39282924.570,  326539780.708,         36.300,,,,,,,,,
I02, 2025-01-05 00:10:30.000,   39282031.336,  154151151.049,         43.200,   39282026.156,  326532311.846,         36.600,,,,,,,,,
I02, 2025-01-05 00:11:00.000,   39281119.367,  154147573.043,         44.100,   39281114.395,  326524732.589,         36.400,,,,,,,,,
I02, 2025-01-05 00:11:30.000,   39280194.227,  154143942.514,         41.700,   39280189.121,  326517042.082,         34.500,,,,,,,,,
I02, 2025-01-05 00:12:00.000,   39279255.938,  154140260.508,         43.400,   39279250.480,  326509242.549,         35.500,,,,,,,,,
I02, 2025-01-05 00:12:30.000,   39278304.055,  154136526.107,         42.000,   39278298.664,  326501332.028,         35.200,,,,,,,,,
I02, 2025-01-05 00:13:00.000,   39277339.094,  154132739.824,         43.500,   39277333.793,  326493311.615,         36.100,,,,,,,,,
I02, 2025-01-05 00:13:30.000,   39276361.453,  154128902.446,         41.700,   39276356.176,  326485182.969,         37.300,,,,,,,,,
I02, 2025-01-05 00:14:00.000,   39275370.336,  154125012.942,         43.200,   39275364.855,  326476943.916,         36.800,,,,,,,,,
I02, 2025-01-05 00:14:30.000,   39274365.711,  154121071.290,         43.500,   39274360.367,  326468594.411,         36.800,,,,,,,,,
I02, 2025-01-05 00:15:00.000,   39273348.219,  154117077.273,         44.600,   39273342.555,  326460133.980,         36.000,,,,,,,,,
I02, 2025-01-05 00:15:30.000,   39272317.320,  154113031.990,         42.200,   39272311.637,  326451564.958,         35.200,,,,,,,,,
I02, 2025-01-05 00:16:00.000,   39271273.477,  154108935.453,         43.700,   39271267.531,  326442887.371,         35.000,,,,,,,,,
I02, 2025-01-05 00:16:30.000,   39270216.141,  154104787.047,         43.800,   39270210.250,  326434099.905,         34.000,,,,,,,,,
I02, 2025-01-05 00:17:00.000,   39269146.188,  154100587.236,         42.600,   39269140.063,  326425203.558,         35.600,,,,,,,,,
I02, 2025-01-05 00:17:30.000,   39268062.734,  154096336.352,         45.400,   39268056.809,  326416198.999,         36.700,,,,,,,,,
I02, 2025-01-05 00:18:00.000,   39266966.281,  154092033.619,         45.600,   39266960.309,  326407084.645,         35.800,,,,,,,,,
I02, 2025-01-05 00:18:30.000,   39265857.258,  154087680.243,         44.100,   39265850.957,  326397863.007,         35.200,,,,,,,,,
I02, 2025-01-05 00:19:00.000,   39264734.867,  154083274.926,         45.200,   39264728.164,  326388531.355,         36.000,,,,,,,,,
I02, 2025-01-05 00:19:30.000,   39263598.750,  154078818.777,         45.400,   39263592.438,  326379092.052,         36.400,,,,,,,,,
I02, 2025-01-05 00:20:00.000,   39262449.625,  154074311.261,         43.400,   39262443.734,  326369543.921,         37.100,,,,,,,,,
I02, 2025-01-05 00:20:30.000,   39261288.609,  154069753.256,         44.900,   39261282.297,  326359888.865,         36.200,,,,,,,,,
I02, 2025-01-05 00:21:00.000,   39260114.406,  154065144.973,         43.400,   39260108.203,  326350127.275,         36.700,,,,,,,,,
I02, 2025-01-05 00:21:30.000,   39258926.656,  154060485.767,         44.800,   39258921.023,  326340257.850,         36.900,,,,,,,,,
I02, 2025-01-05 00:22:00.000,   39257726.820,  154055775.581,         42.300,   39257720.879,  326330280.406,         36.500,,,,,,,,,
I02, 2025-01-05 00:22:30.000,   39256513.531,  154051014.726,         43.900,   39256507.930,  326320195.662,         37.100,,,,,,,,,
I02, 2025-01-05 00:23:00.000,   39255287.344,  154046203.297,         42.700,   39255282.121,  326310003.783,         37.100,,,,,,,,,
I02, 2025-01-05 00:23:30.000,   39254048.578,  154041341.310,         44.900,   39254043.176,  326299704.803,         37.400,,,,,,,,,
I02, 2025-01-05 00:24:00.000,   39252796.883,  154036429.458,         44.500,   39252791.418,  326289300.207,         37.200,,,,,,,,,
I02, 2025-01-05 00:24:30.000,   39251532.219,  154031467.608,         45.100,   39251526.945,  326278789.700,         36.900,,,,,,,,,
I02, 2025-01-05 00:25:00.000,   39250254.883,  154026455.441,         45.100,   39250249.586,  326268172.607,         37.400,,,,,,,,,
I02, 2025-01-05 00:25:30.000,   39248964.672,  154021393.056,         46.200,   39248959.434,  326257449.154,         36.600,,,,,,,,,
I02, 2025-01-05 00:26:00.000,   39247661.820,  154016280.454,         43.200,   39247656.363,  326246619.318,         36.200,,,,,,,,,
I02, 2025-01-05 00:26:30.000,   39246346.703,  154011118.076,         42.300,   39246340.863,  326235684.052,         37.000,,,,,,,,,
I02, 2025-01-05 00:27:00.000,   39245018.125,  154005905.618,         43.700,   39245012.988,  326224642.687,         37.300,,,,,,,,,
I02, 2025-01-05 00:27:30.000,   39243677.227,  154000642.945,         42.200,   39243672.098,  326213494.992,         37.100,,,,,,,,,
I02, 2025-01-05 00:28:00.000,   39242323.703,  153995330.583,         43.400,   39242318.469,  326202241.996,         37.800,,,,,,,,,
I02, 2025-01-05 00:28:30.000,   39240957.016,  153989968.927,         45.300,   39240952.133,  326190884.608,         37.300,,,,,,,,,
I02, 2025-01-05 00:29:00.000,   39239577.961,  153984557.869,         44.500,   39239572.656,  326179422.584,         36.500,,,,,,,,,
I02, 2025-01-05 00:29:30.000,   39238186.273,  153979096.688,         44.100,   39238180.746,  326167854.378,         37.000,,,,,,,,,
I02, 2025-01-05 00:30:00.000,   39236782.563,  153973586.396,         42.500,   39236776.539,  326156182.136,         37.000,,,,,,,,,
I02, 2025-01-05 00:30:30.000,   39235365.688,  153968026.773,         42.400,   39235360.074,  326144405.412,         37.300,,,,,,,,,
I02, 2025-01-05 00:31:00.000,   39233936.641,  153962418.196,         44.400,   39233931.645,  326132524.999,         37.800,,,,,,,,,
I02, 2025-01-05 00:31:30.000,   39232494.344,  153956760.072,         44.100,   39232490.328,  326120539.630,         38.100,,,,,,,,,
I02, 2025-01-05 00:32:00.000,   39231040.273,  153951053.267,         44.100,   39231036.016,  326108451.128,         38.000,,,,,,,,,
I02, 2025-01-05 00:32:30.000,   39229573.500,  153945297.370,         42.100,   39229569.164,  326096258.664,         37.900,,,,,,,,,
I02, 2025-01-05 00:33:00.000,   39228093.648,  153939492.214,         43.800,   39228089.602,  326083961.849,         36.900,,,,,,,,,
I02, 2025-01-05 00:33:30.000,   39226602.539,  153933638.514,         43.000,   39226597.820,  326071562.217,         37.300,,,,,,,,,
I02, 2025-01-05 00:34:00.000,   39225098.289,  153927735.979,         44.400,   39225093.359,  326059059.135,         36.900,,,,,,,,,
I02, 2025-01-05 00:34:30.000,   39223581.984,  153921784.480,         41.800,   39223576.320,  326046452.339,         36.700,,,,,,,,,
I02, 2025-01-05 00:35:00.000,   39222053.320,  153915784.753,         42.500,   39222047.137,  326033743.382,         36.500,,,,,,,,,
I02, 2025-01-05 00:35:30.000,   39220511.742,  153909736.415,         41.700,   39220506.090,  326020931.482,         36.600,,,,,,,,,
I02, 2025-01-05 00:36:00.000,   39218957.875,  153903639.324,         42.200,   39218952.438,  326008016.288,         36.800,,,,,,,,,
I02, 2025-01-05 00:36:30.000,   39217392.352,  153897494.193,         42.500,   39217386.434,  325994999.353,         36.400,,,,,,,,,
I02, 2025-01-05 00:37:00.000,   39215813.633,  153891300.279,         42.800,   39215807.902,  325981879.083,         36.400,,,,,,,,,
I02, 2025-01-05 00:37:30.000,   39214223.375,  153885058.404,         42.700,   39214217.215,  325968657.221,         37.100,,,,,,,,,
I02, 2025-01-05 00:38:00.000,   39212620.539,  153878769.164,         43.800,   39212614.570,  325955335.029,         36.700,,,,,,,,,
I02, 2025-01-05 00:38:30.000,   39211005.477,  153872431.616,         42.400,   39210999.758,  325941910.511,         37.100,,,,,,,,,
I02, 2025-01-05 00:39:00.000,   39209378.844,  153866046.517,         43.600,   39209372.988,  325928385.254,         37.600,,,,,,,,,
I02, 2025-01-05 00:39:30.000,   39207739.797,  153859613.908,         44.100,   39207734.203,  325914759.389,         37.700,,,,,,,,,
I02, 2025-01-05 00:40:00.000,   39206087.805,  153853133.559,         42.100,   39206083.137,  325901032.372,         38.200,,,,,,,,,
