> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-23 00:00:00.000,   39071115.047,  153323489.026,         43.400,   39071110.957,  324779173.267,         36.500,,,,,,,,,
I02, 2025-01-23 00:00:30.000,   39068739.094,  153314164.612,         45.600,   39068734.773,  324759421.773,         36.200,,,,,,,,,
I02, 2025-01-23 00:01:00.000,   39066352.961,  153304799.800,         42.700,   39066348.613,  324739584.680,         36.900,,,,,,,,,
I02, 2025-01-23 00:01:30.000,   39063955.930,  153295394.376,         45.000,   39063952.254,  324719661.561,         37.500,,,,,,,,,
I02, 2025-01-23 00:02:00.000,   39061548.922,  153285948.481,         45.300,   39061545.410,  324699652.716,         36.900,,,,,,,,,
I02, 2025-01-23 00:02:30.000,   39059132.000,  153276462.935,         44.700,   39059127.961,  324679559.922,         37.000,,,,,,,,,
I02, 2025-01-23 00:03:00.000,   39056704.273,  153266937.132,         44.100,   39056700.129,  324659381.853,         37.300,,,,,,,,,
I02, 2025-01-23 00:03:30.000,   39054267.188,  153257372.327,         44.800,   39054262.734,  324639121.173,         37.000,,,,,,,,,
I02, 2025-01-23 00:04:00.000,   39051819.703,  153247767.827,         44.700,   39051815.277,  324618776.394,         36.200,,,,,,,,,
I02, 2025-01-23 00:04:30.000,   39049361.969,  153238123.450,         43.700,   39049357.492,  324598347.137,         36.900,,,,,,,,,
I02, 2025-01-23 00:05:00.000,   39046894.023,  153228437.811,         45.900,   39046889.586,  324577830.458,         37.000,,,,,,,,,
I02, 2025-01-23 00:05:30.000,   39044415.828,  153218712.505,         44.700,   39044411.570,  324557229.746,         37.600,,,,,,,,,
I02, 2025-01-23 00:06:00.000,   39041927.742,  153208948.889,         44.400,   39041923.719,  324536547.889,         37.400,,,,,,,,,
I02, 2025-01-23 00:06:30.000,   39039429.664,  153199146.498,         44.900,   39039425.660,  324515783.897,         38.100,,,,,,,,,
I02, 2025-01-23 00:07:00.000,   39036921.883,  153189305.127,         43.700,   39036917.867,  324494937.356,         37.800,,,,,,,,,
I02, 2025-01-23 00:07:30.000,   39034404.141,  153179425.512,         45.700,   39034400.410,  324474009.797,         37.300,,,,,,,,,
I02, 2025-01-23 00:08:00.000,   39031876.547,  153169507.231,         43.800,   39031872.633,  324453000.312,         37.000,,,,,,,,,
I02, 2025-01-23 00:08:30.000,   39029339.273,  153159549.678,         44.500,   39029334.969,  324431907.642,         38.000,,,,,,,,,
I02, 2025-01-23 00:09:00.000,   39026791.813,  153149554.108,         45.300,   39026787.539,  324410734.454,         36.900,,,,,,,,,
