> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-23 00:00:00.000,   38387687.031,  150641708.298,         43.400,   38387681.270,  319098278.947,         40.000,,,,,,,,,
I02, 2025-01-23 00:00:30.000,   38385573.445,  150633412.729,         42.700,   38385567.039,  319080706.984,         39.900,,,,,,,,,
I02, 2025-01-23 00:01:00.000,   38383453.805,  150625095.852,         42.400,   38383447.500,  319063089.875,         39.300,,,,,,,,,
I02, 2025-01-23 00:01:30.000,   38381329.242,  150616757.541,         41.400,   38381322.688,  319045427.372,         39.000,,,,,,,,,
I02, 2025-01-23 00:02:00.000,   38379198.727,  150608398.265,         44.000,   38379192.637,  319027720.486,         39.400,,,,,,,,,
I02, 2025-01-23 00:02:30.000,   38377063.617,  150600018.765,         43.200,   38377057.145,  319009970.732,         38.900,,,,,,,,,
I02, 2025-01-23 00:03:00.000,   38374922.883,  150591618.347,         41.600,   38374916.691,  318992176.661,         40.000,,,,,,,,,
I02, 2025-01-23 00:03:30.000,   38372777.352,  150583197.405,         41.400,   38372771.094,  318974339.152,         40.200,,,,,,,,,
I02, 2025-01-23 00:04:00.000,   38370626.445,  150574755.735,         44.200,   38370620.254,  318956457.721,         40.300,,,,,,,,,
I02, 2025-01-23 00:04:30.000,   38368470.055,  150566294.322,         44.700,   38368464.086,  318938534.432,         39.900,,,,,,,,,
I02, 2025-01-23 00:05:00.000,   38366308.047,  150557813.088,         44.500,   38366302.773,  318920569.173,         40.100,,,,,,,,,
I02, 2025-01-23 00:05:30.000,   38364142.180,  150549311.615,         44.600,   38364136.309,  318902561.036,         40.000,,,,,,,,,
I02, 2025-01-23 00:06:00.000,   38361970.953,  150540790.361,         43.900,   38361964.914,  318884511.027,         40.000,,,,,,,,,
I02, 2025-01-23 00:06:30.000,   38359795.023,  150532249.561,         42.300,   38359788.457,  318866419.613,         39.800,,,,,,,,,
I02, 2025-01-23 00:07:00.000,   38357613.492,  150523689.376,         45.600,   38357607.164,  318848287.145,         40.500,,,,,,,,,
I02, 2025-01-23 00:07:30.000,   38355427.148,  150515110.305,         45.900,   38355421.141,  318830114.651,         40.500,,,,,,,,,
I02, 2025-01-23 00:08:00.000,   38353236.367,  150506511.954,         45.200,   38353230.313,  318811901.314,         40.800,,,,,,,,,
I02, 2025-01-23 00:08:30.000,   38351039.938,  150497893.702,         43.400,   38351034.383,  318793645.820,         40.800,,,,,,,,,
I02, 2025-01-23 00:09:00.000,   38348839.109,  150489256.942,         43.100,   38348833.730,  318775351.157,         40.200,,,,,,,,,
I02, 2025-01-23 00:09:30.000,   38346633.531,  150480601.636,         46.200,   38346628.129,  318757017.183,         40.700,,,,,,,,,
I02, 2025-01-23 00:10:00.000,   38344423.672,  150471927.082,         44.700,   38344417.395,  318738642.447,         39.800,,,,,,,,,
I02, 2025-01-23 00:10:30.000,   38342208.117,  150463234.482,         45.800,   38342202.297,  318720229.478,         40.500,,,,,,,,,
I02, 2025-01-23 00:11:00.000,   38339988.195,  150454523.444,         46.800,   38339982.551,  318701777.459,         40.000,,,,,,,,,
I02, 2025-01-23 00:11:30.000,   38337764.344,  150445794.056,         45.800,   38337758.617,  318683286.582,         40.500,,,,,,,,,
I02, 2025-01-23 00:12:00.000,   38335535.492,  150437046.842,         46.800,   38335530.078,  318664757.934,         41.200,,,,,,,,,
I02, 2025-01-23 00:12:30.000,   38333301.508,  150428281.212,         44.400,   38333296.309,  318646190.289,         39.900,,,,,,,,,
I02, 2025-01-23 00:13:00.000,   38331062.969,  150419497.381,         48.100,   38331057.727,  318627584.102,         40.900,,,,,,,,,
I02, 2025-01-23 00:13:30.000,   38328820.563,  150410696.528,         44.300,   38328815.160,  318608941.843,         40.400,,,,,,,,,
I02, 2025-01-23 00:14:00.000,   38326574.008,  150401877.840,         45.900,   38326568.043,  318590261.815,         39.900,,,,,,,,,
