> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-16 00:00:00.000,   38499968.281,  151082186.099,         45.000,   38499963.289,  320031370.302,         40.800,,,,,,,,,
I02, 2025-01-16 00:00:30.000,   38498213.438,  151075299.910,         44.300,   38498208.355,  320016783.639,         39.700,,,,,,,,,
I02, 2025-01-16 00:01:00.000,   38496451.164,  151068385.168,         44.300,   38496446.301,  320002136.487,         39.700,,,,,,,,,
I02, 2025-01-16 00:01:30.000,   38494681.945,  151061441.888,         45.700,   38494676.891,  319987428.884,         40.300,,,,,,,,,
I02, 2025-01-16 00:02:00.000,   38492905.555,  151054471.176,         45.100,   38492900.766,  319972663.194,         40.900,,,,,,,,,
I02, 2025-01-16 00:02:30.000,   38491122.344,  151047472.163,         46.000,   38491117.445,  319957837.540,         41.100,,,,,,,,,
I02, 2025-01-16 00:03:00.000,   38489331.727,  151040445.054,         43.400,   38489326.883,  319942952.392,         40.400,,,,,,,,,
I02, 2025-01-16 00:03:30.000,   38487534.109,  151033390.634,         44.100,   38487529.469,  319928009.375,         41.000,,,,,,,,,
I02, 2025-01-16 00:04:00.000,   38485729.203,  151026307.932,         45.500,   38485724.813,  319913006.474,         40.500,,,,,,,,,
I02, 2025-01-16 00:04:30.000,   38483917.203,  151019197.641,         44.800,   38483913.000,  319897945.140,         41.400,,,,,,,,,
I02, 2025-01-16 00:05:00.000,   38482098.445,  151012059.543,         45.800,   38482093.969,  319882824.900,         40.700,,,,,,,,,
I02, 2025-01-16 00:05:30.000,   38480272.242,  151004894.611,         44.900,   38480268.195,  319867647.828,         40.100,,,,,,,,,
I02, 2025-01-16 00:06:00.000,   38478439.945,  150997702.180,         45.500,   38478435.285,  319852412.520,         40.800,,,,,,,,,
I02, 2025-01-16 00:06:30.000,   38476599.719,  150990482.251,         45.600,   38476595.613,  319837118.976,         40.900,,,,,,,,,
I02, 2025-01-16 00:07:00.000,   38474752.891,  150983235.077,         43.600,   38474748.891,  319821767.713,         40.200,,,,,,,,,
I02, 2025-01-16 00:07:30.000,   38472899.719,  150975961.699,         44.100,   38472895.438,  319806360.960,         39.900,,,,,,,,,
I02, 2025-01-16 00:08:00.000,   38471039.914,  150968662.235,         44.500,   38471035.273,  319790898.986,         41.000,,,,,,,,,
I02, 2025-01-16 00:08:30.000,   38469172.766,  150961336.053,         45.200,   38469168.570,  319775380.411,         41.200,,,,,,,,,
I02, 2025-01-16 00:09:00.000,   38467299.023,  150953982.693,         45.300,   38467294.789,  319759804.288,         41.000,,,,,,,,,
I02, 2025-01-16 00:09:30.000,   38465418.734,  150946602.834,         45.500,   38465414.195,  319744172.061,         40.300,,,,,,,,,
I02, 2025-01-16 00:10:00.000,   38463531.445,  150939196.546,         45.600,   38463526.844,  319728483.839,         40.700,,,,,,,,,
I02, 2025-01-16 00:10:30.000,   38461637.664,  150931764.237,         45.600,   38461632.605,  319712740.525,         40.500,,,,,,,,,
I02, 2025-01-16 00:11:00.000,   38459736.930,  150924306.111,         44.900,   38459732.098,  319696942.502,         40.300,,,,,,,,,
I02, 2025-01-16 00:11:30.000,   38457830.117,  150916822.469,         43.700,   38457825.148,  319681090.442,         40.900,,,,,,,,,
I02, 2025-01-16 00:12:00.000,   38455916.273,  150909313.231,         45.100,   38455911.359,  319665184.184,         39.900,,,,,,,,,
I02, 2025-01-16 00:12:30.000,   38453996.414,  150901778.202,         45.300,   38453991.238,  319649223.285,         40.200,,,,,,,,,
I02, 2025-01-16 00:13:00.000,   38452069.750,  150894217.652,         44.900,   38452064.719,  319633208.334,         41.100,,,,,,,,,
I02, 2025-01-16 00:13:30.000,   38450137.281,  150886632.541,         43.100,   38450131.832,  319617141.369,         40.500,,,,,,,,,
I02, 2025-01-16 00:14:00.000,   38448197.625,  150879021.405,         45.400,   38448192.277,  319601019.284,         40.500,,,,,,,,,
I02, 2025-01-16 00:14:30.000,   38446251.711,  150871385.437,         44.100,   38446246.453,  319584844.608,         40.700,,,,,,,,,
I02, 2025-01-16 00:15:00.000,   38444299.547,  150863723.960,         42.900,   38444294.281,  319568615.902,         40.100,,,,,,,,,
I02, 2025-01-16 00:15:30.000,   38442341.078,  150856038.064,         43.100,   38442335.527,  319552335.468,         39.400,,,,,,,,,
I02, 2025-01-16 00:16:00.000,   38440376.109,  150848326.762,         44.500,   38440370.406,  319536001.224,         39.000,,,,,,,,,
I02, 2025-01-16 00:16:30.000,   38438405.063,  150840591.417,         44.900,   38438399.129,  319519616.034,         38.200,,,,,,,,,
I02, 2025-01-16 00:17:00.000,   38436427.992,  150832832.008,         45.100,   38436421.813,  319503179.920,         39.200,,,,,,,,,
I02, 2025-01-16 00:17:30.000,   38434444.266,  150825047.790,         44.400,   38434438.207,  319486691.246,         39.400,,,,,,,,,
I02, 2025-01-16 00:18:00.000,   38432455.000,  150817239.794,         44.300,   38432448.676,  319470152.188,         39.600,,,,,,,,,
I02, 2025-01-16 00:18:30.000,   38430459.016,  150809407.371,         44.600,   38430453.047,  319453561.390,         40.200,,,,,,,,,
I02, 2025-01-16 00:19:00.000,   38428457.148,  150801550.883,         43.700,   38428451.191,  319436919.637,         39.900,,,,,,,,,
I02, 2025-01-16 00:19:30.000,   38426449.039,  150793671.048,         43.800,   38426443.254,  319420228.453,         39.100,,,,,,,,,
I02, 2025-01-16 00:20:00.000,   38424435.211,  150785767.227,         42.700,   38424429.516,  319403486.458,         40.600,,,,,,,,,
I02, 2025-01-16 00:20:30.000,   38422414.953,  150777840.293,         42.500,   38422409.699,  319386695.479,         41.300,,,,,,,,,
I02, 2025-01-16 00:21:00.000,   38420389.273,  150769889.829,         43.300,   38420383.809,  319369854.701,         41.100,,,,,,,,,
I02, 2025-01-16 00:21:30.000,   38418357.422,  150761916.097,         44.000,   38418351.637,  319352964.607,         40.100,,,,,,,,,
I02, 2025-01-16 00:22:00.000,   38416320.258,  150753919.262,         44.600,   38416313.828,  319336025.592,         40.600,,,,,,,,,
I02, 2025-01-16 00:22:30.000,   38414276.414,  150745899.192,         44.100,   38414270.316,  319319037.370,         40.300,,,,,,,,,
I02, 2025-01-16 00:23:00.000,   38412227.461,  150737857.124,         44.700,   38412221.035,  319302002.555,         40.400,,,,,,,,,
I02, 2025-01-16 00:23:30.000,   38410172.297,  150729792.145,         44.300,   38410166.086,  319284919.205,         40.800,,,,,,,,,
I02, 2025-01-16 00:24:00.000,   38408111.086,  150721703.817,         42.200,   38408105.043,  319267786.389,         40.500,,,,,,,,,
I02, 2025-01-16 00:24:30.000,   38406044.594,  150713593.715,         44.600,   38406038.266,  319250607.470,         40.900,,,,,,,,,
I02, 2025-01-16 00:25:00.000,   38403971.906,  150705460.736,         45.300,   38403965.723,  319233380.076,         40.500,,,,,,,,,
I02, 2025-01-16 00:25:30.000,   38401894.492,  150697306.001,         44.300,   38401887.879,  319216106.610,         40.800,,,,,,,,,
I02, 2025-01-16 00:26:00.000,   38399810.984,  150689129.498,         42.000,   38399804.336,  319198787.020,         41.000,,,,,,,,,
I02, 2025-01-16 00:26:30.000,   38397721.750,  150680931.178,         44.500,   38397715.309,  319181421.228,         40.900,,,,,,,,,
