> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-01 00:00:00.000,   38648753.547,  151665981.428,         42.300,   38648742.961,  321268163.742,         40.700,,,,,,,,,
I02, 2025-01-01 00:00:30.000,   38648055.695,  151663242.227,         42.500,   38648045.125,  321262361.610,         40.100,,,,,,,,,
I02, 2025-01-01 00:01:00.000,   38647347.695,  151660463.041,         42.400,   38647336.961,  321256474.793,         39.900,,,,,,,,,
I02, 2025-01-01 00:01:30.000,   38646629.297,  151657644.141,         40.400,   38646618.727,  321250503.881,         40.400,,,,,,,,,
I02, 2025-01-01 00:02:00.000,   38645901.047,  151654785.225,         42.300,   38645889.996,  321244448.169,         40.100,,,,,,,,,
I02, 2025-01-01 00:02:30.000,   38645162.297,  151651886.663,         41.700,   38645150.938,  321238308.492,         39.500,,,,,,,,,
I02, 2025-01-01 00:03:00.000,   38644413.438,  151648947.949,         41.600,   38644401.637,  321232083.796,         38.700,,,,,,,,,
I02, 2025-01-01 00:03:30.000,   38643654.789,  151645969.689,         43.500,   38643642.574,  321225775.338,         38.900,,,,,,,,,
I02, 2025-01-01 00:04:00.000,   38642885.305,  151642951.987,         43.700,   38642873.344,  321219383.317,         38.400,,,,,,,,,
I02, 2025-01-01 00:04:30.000,   38642106.320,  151639895.061,         43.400,   38642094.324,  321212908.228,         37.900,,,,,,,,,
I02, 2025-01-01 00:05:00.000,   38641317.891,  151636798.966,         43.100,   38641305.414,  321206350.192,         39.000,,,,,,,,,
I02, 2025-01-01 00:05:30.000,   38640518.914,  151633663.418,         40.600,   38640506.605,  321199708.559,         37.900,,,,,,,,,
I02, 2025-01-01 00:06:00.000,   38639709.461,  151630488.374,         43.100,   38639697.730,  321192983.236,         39.400,,,,,,,,,
I02, 2025-01-01 00:06:30.000,   38638890.336,  151627274.016,         44.600,   38638878.926,  321186174.654,         38.900,,,,,,,,,
I02, 2025-01-01 00:07:00.000,   38638061.328,  151624020.055,         44.200,   38638049.684,  321179282.181,         39.000,,,,,,,,,
I02, 2025-01-01 00:07:30.000,   38637222.828,  151620727.518,         42.100,   38637210.648,  321172308.005,         38.600,,,,,,,,,
I02, 2025-01-01 00:08:00.000,   38636373.898,  151617396.278,         43.100,   38636361.965,  321165251.882,         39.100,,,,,,,,,
I02, 2025-01-01 00:08:30.000,   38635514.938,  151614026.077,         43.300,   38635503.266,  321158113.253,         38.800,,,,,,,,,
I02, 2025-01-01 00:09:00.000,   38634645.961,  151610616.826,         42.100,   38634634.820,  321150891.878,         39.400,,,,,,,,,
I02, 2025-01-01 00:09:30.000,   38633767.828,  151607169.307,         44.200,   38633756.129,  321143589.442,         39.700,,,,,,,,,
I02, 2025-01-01 00:10:00.000,   38632879.359,  151603682.912,         41.100,   38632867.977,  321136204.637,         39.900,,,,,,,,,
I02, 2025-01-01 00:10:30.000,   38631981.852,  151600157.994,         41.700,   38631969.547,  321128738.235,         39.500,,,,,,,,,
I02, 2025-01-01 00:11:00.000,   38631073.953,  151596595.037,         42.300,   38631061.387,  321121191.288,         38.700,,,,,,,,,
I02, 2025-01-01 00:11:30.000,   38630156.195,  151592993.477,         43.300,   38630143.414,  321113562.602,         39.000,,,,,,,,,
I02, 2025-01-01 00:12:00.000,   38629228.344,  151589352.909,         42.100,   38629215.953,  321105851.280,         39.500,,,,,,,,,
I02, 2025-01-01 00:12:30.000,   38628291.070,  151585674.055,         42.400,   38628278.242,  321098058.836,         39.500,,,,,,,,,
I02, 2025-01-01 00:13:00.000,   38627343.852,  151581956.598,         44.000,   38627330.793,  321090184.643,         38.800,,,,,,,,,
I02, 2025-01-01 00:13:30.000,   38626387.078,  151578201.419,         43.800,   38626374.180,  321082230.550,         38.400,,,,,,,,,
I02, 2025-01-01 00:14:00.000,   38625420.633,  151574408.280,         43.900,   38625407.699,  321074196.056,         38.600,,,,,,,,,
I02, 2025-01-01 00:14:30.000,   38624444.352,  151570577.313,         43.400,   38624431.523,  321066081.445,         38.800,,,,,,,,,
