> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-09 00:00:00.000,   38589791.781,  151434651.693,         44.100,   38589785.461,  320778114.013,         39.200,,,,,,,,,
I02, 2025-01-09 00:00:30.000,   38588481.836,  151429510.875,         44.600,   38588475.344,  320767224.589,         39.100,,,,,,,,,
I02, 2025-01-09 00:01:00.000,   38587162.719,  151424334.577,         44.400,   38587156.199,  320756259.994,         39.000,,,,,,,,,
I02, 2025-01-09 00:01:30.000,   38585834.977,  151419123.975,         44.500,   38585828.879,  320745222.777,         38.700,,,,,,,,,
I02, 2025-01-09 00:02:00.000,   38584498.266,  151413879.278,         43.200,   38584492.242,  320734113.324,         39.200,,,,,,,,,
I02, 2025-01-09 00:02:30.000,   38583152.984,  151408600.543,         43.400,   38583147.313,  320722931.781,         38.500,,,,,,,,,
I02, 2025-01-09 00:03:00.000,   38581799.375,  151403287.162,         43.100,   38581793.270,  320711676.834,         37.500,,,,,,,,,
I02, 2025-01-09 00:03:30.000,   38580436.961,  151397939.107,         43.800,   38580430.719,  320700348.463,         40.200,,,,,,,,,
I02, 2025-01-09 00:04:00.000,   38579065.289,  151392557.469,         43.600,   38579059.277,  320688948.962,         40.000,,,,,,,,,
I02, 2025-01-09 00:04:30.000,   38577685.039,  151387141.735,         43.200,   38577679.523,  320677477.251,         40.600,,,,,,,,,
I02, 2025-01-09 00:05:00.000,   38576296.617,  151381692.365,         43.000,   38576290.848,  320665934.265,         40.600,,,,,,,,,
I02, 2025-01-09 00:05:30.000,   38574899.102,  151376208.487,         43.200,   38574893.586,  320654318.195,         40.600,,,,,,,,,
I02, 2025-01-09 00:06:00.000,   38573493.164,  151370690.755,         42.700,   38573487.637,  320642630.427,         41.100,,,,,,,,,
I02, 2025-01-09 00:06:30.000,   38572078.758,  151365139.284,         43.000,   38572072.852,  320630871.194,         40.600,,,,,,,,,
I02, 2025-01-09 00:07:00.000,   38570655.602,  151359554.995,         43.900,   38570649.938,  320619042.451,         40.300,,,,,,,,,
I02, 2025-01-09 00:07:30.000,   38569224.383,  151353937.024,         43.700,   38569218.477,  320607142.344,         41.100,,,,,,,,,
I02, 2025-01-09 00:08:00.000,   38567784.594,  151348285.959,         42.200,   38567778.469,  320595172.162,         40.500,,,,,,,,,
I02, 2025-01-09 00:08:30.000,   38566336.289,  151342601.727,         43.300,   38566330.086,  320583131.706,         41.800,,,,,,,,,
I02, 2025-01-09 00:09:00.000,   38564879.297,  151336884.572,         43.500,   38564873.305,  320571021.520,         41.000,,,,,,,,,
I02, 2025-01-09 00:09:30.000,   38563413.836,  151331134.407,         43.200,   38563408.133,  320558841.398,         41.300,,,,,,,,,
I02, 2025-01-09 00:10:00.000,   38561939.875,  151325351.540,         43.600,   38561934.719,  320546592.025,         40.900,,,,,,,,,
I02, 2025-01-09 00:10:30.000,   38560458.484,  151319535.900,         43.500,   38560452.766,  320534273.239,         41.100,,,,,,,,,
I02, 2025-01-09 00:11:00.000,   38558968.078,  151313687.610,         42.300,   38558962.426,  320521885.318,         40.600,,,,,,,,,
I02, 2025-01-09 00:11:30.000,   38557469.586,  151307806.260,         42.700,   38557463.949,  320509427.348,         40.700,,,,,,,,,
I02, 2025-01-09 00:12:00.000,   38555962.359,  151301892.327,         43.100,   38555956.797,  320496900.353,         41.700,,,,,,,,,
I02, 2025-01-09 00:12:30.000,   38554447.297,  151295946.084,         42.800,   38554441.473,  320484304.943,         41.800,,,,,,,,,
I02, 2025-01-09 00:13:00.000,   38552923.961,  151289968.201,         43.500,   38552918.172,  320471642.501,         40.800,,,,,,,,,
I02, 2025-01-09 00:13:30.000,   38551392.781,  151283958.262,         42.400,   38551386.758,  320458912.172,         40.700,,,,,,,,,
I02, 2025-01-09 00:14:00.000,   38549853.063,  151277915.984,         43.400,   38549847.066,  320446113.352,         40.900,,,,,,,,,
I02, 2025-01-09 00:14:30.000,   38548305.141,  151271841.527,         43.600,   38548299.176,  320433246.364,         41.600,,,,,,,,,
I02, 2025-01-09 00:15:00.000,   38546749.297,  151265735.948,         43.400,   38546743.297,  320420313.446,         41.300,,,,,,,,,
I02, 2025-01-09 00:15:30.000,   38545185.617,  151259598.363,         42.100,   38545179.227,  320407312.754,         40.500,,,,,,,,,
I02, 2025-01-09 00:16:00.000,   38543613.750,  151253429.415,         44.000,   38543607.270,  320394245.639,         40.300,,,,,,,,,
I02, 2025-01-09 00:16:30.000,   38542033.586,  151247228.761,         44.100,   38542027.281,  320381111.338,         40.500,,,,,,,,,
I02, 2025-01-09 00:17:00.000,   38540445.781,  151240996.912,         43.600,   38540439.332,  320367910.997,         40.900,,,,,,,,,
I02, 2025-01-09 00:17:30.000,   38538850.063,  151234733.843,         43.900,   38538843.297,  320354644.512,         40.600,,,,,,,,,
I02, 2025-01-09 00:18:00.000,   38537246.250,  151228439.547,         42.700,   38537239.070,  320341311.899,         40.900,,,,,,,,,
I02, 2025-01-09 00:18:30.000,   38535634.102,  151222114.594,         44.200,   38535627.523,  320327914.316,         41.100,,,,,,,,,
I02, 2025-01-09 00:19:00.000,   38534014.945,  151215758.331,         43.300,   38534007.754,  320314450.442,         40.200,,,,,,,,,
I02, 2025-01-09 00:19:30.000,   38532387.297,  151209371.583,         44.400,   38532380.258,  320300921.989,         40.100,,,,,,,,,
I02, 2025-01-09 00:20:00.000,   38530752.078,  151202954.515,         44.400,   38530745.039,  320287329.323,         40.700,,,,,,,,,
I02, 2025-01-09 00:20:30.000,   38529108.523,  151196506.467,         44.900,   38529101.910,  320273671.031,         40.500,,,,,,,,,
I02, 2025-01-09 00:21:00.000,   38527458.445,  151190028.110,         43.000,   38527451.180,  320259948.536,         40.600,,,,,,,,,
I02, 2025-01-09 00:21:30.000,   38525799.375,  151183519.325,         43.600,   38525792.559,  320246161.599,         40.900,,,,,,,,,
I02, 2025-01-09 00:22:00.000,   38524133.477,  151176980.358,         44.100,   38524126.367,  320232310.713,         40.500,,,,,,,,,
I02, 2025-01-09 00:22:30.000,   38522459.445,  151170410.745,         44.300,   38522452.238,  320218394.926,         39.700,,,,,,,,,
I02, 2025-01-09 00:23:00.000,   38520777.766,  151163811.962,         44.300,   38520770.820,  320204417.366,         41.100,,,,,,,,,
I02, 2025-01-09 00:23:30.000,   38519088.891,  151157183.583,         43.100,   38519081.816,  320190377.120,         40.800,,,,,,,,,
I02, 2025-01-09 00:24:00.000,   38517392.188,  151150525.040,         43.600,   38517385.250,  320176272.964,         41.300,,,,,,,,,
I02, 2025-01-09 00:24:30.000,   38515687.828,  151143837.120,         45.100,   38515681.070,  320162106.611,         40.900,,,,,,,,,
I02, 2025-01-09 00:25:00.000,   38513976.719,  151137119.217,         44.400,   38513969.215,  320147876.739,         40.800,,,,,,,,,
I02, 2025-01-09 00:25:30.000,   38512256.875,  151130372.015,         42.800,   38512249.992,  320133584.813,         41.300,,,,,,,,,
I02, 2025-01-09 00:26:00.000,   38510530.461,  151123595.887,         42.600,   38510523.176,  320119231.610,         40.600,,,,,,,,,
I02, 2025-01-09 00:26:30.000,   38508796.383,  151116790.610,         45.100,   38508789.000,  320104816.645,         40.600,,,,,,,,,
I02, 2025-01-09 00:27:00.000,   38507054.836,  151109956.235,         42.900,   38507047.336,  320090340.049,         39.900,,,,,,,,,
I02, 2025-01-09 00:27:30.000,   38505306.305,  151103092.682,         44.500,   38505298.059,  320075801.640,         40.400,,,,,,,,,
I02, 2025-01-09 00:28:00.000,   38503549.813,  151096200.386,         44.400,   38503541.801,  320061202.337,         40.200,,,,,,,,,
I02, 2025-01-09 00:28:30.000,   38501786.430,  151089279.600,         45.100,   38501778.141,  320046542.690,         40.000,,,,,,,,,
I02, 2025-01-09 00:29:00.000,   38500015.125,  151082330.510,         43.900,   38500007.348,  320031823.070,         40.000,,,,,,,,,
I02, 2025-01-09 00:29:30.000,   38498237.844,  151075352.991,         45.000,   38498229.559,  320017043.259,         40.200,,,,,,,,,
I02, 2025-01-09 00:30:00.000,   38496452.930,  151068347.309,         44.600,   38496444.512,  320002203.802,         40.400,,,,,,,,,
I02, 2025-01-09 00:30:30.000,   38494660.141,  151061313.432,         44.500,   38494652.234,  319987304.583,         41.100,,,,,,,,,
I02, 2025-01-09 00:31:00.000,   38492861.078,  151054251.130,         42.800,   38492852.742,  319972345.169,         40.400,,,,,,,,,
I02, 2025-01-09 00:31:30.000,   38491054.055,  151047161.069,         43.800,   38491046.137,  319957326.971,         40.200,,,,,,,,,
I02, 2025-01-09 00:32:00.000,   38489240.359,  151040042.972,         44.100,   38489232.441,  319942249.401,         41.100,,,,,,,,,
I02, 2025-01-09 00:32:30.000,   38487419.531,  151032897.759,         45.200,   38487411.449,  319927114.382,         40.000,,,,,,,,,
I02, 2025-01-09 00:33:00.000,   38485591.750,  151025724.815,         43.100,   38485583.367,  319911920.643,         40.100,,,,,,,,,
