> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-17 00:00:00.000,   38851803.164,  152462964.870,         43.800,   38851798.938,  322956227.073,         40.600,,,,,,,,,
I02, 2025-01-17 00:00:30.000,   38850110.016,  152456321.629,         44.000,   38850106.250,  322942154.858,         40.300,,,,,,,,,
I02, 2025-01-17 00:01:00.000,   38848404.727,  152449630.471,         43.200,   38848401.090,  322927981.166,         39.700,,,,,,,,,
I02, 2025-01-17 00:01:30.000,   38846687.352,  152442890.109,         44.600,   38846683.617,  322913703.233,         40.200,,,,,,,,,
I02, 2025-01-17 00:02:00.000,   38844957.148,  152436101.229,         43.600,   38844954.008,  322899322.535,         40.900,,,,,,,,,
I02, 2025-01-17 00:02:30.000,   38843215.164,  152429264.655,         43.600,   38843211.797,  322884840.827,         41.200,,,,,,,,,
I02, 2025-01-17 00:03:00.000,   38841460.500,  152422379.507,         43.600,   38841457.266,  322870256.204,         41.400,,,,,,,,,
I02, 2025-01-17 00:03:30.000,   38839694.008,  152415446.095,         43.700,   38839690.379,  322855569.360,         41.000,,,,,,,,,
I02, 2025-01-17 00:04:00.000,   38837914.625,  152408464.505,         43.900,   38837911.453,  322840780.454,         41.100,,,,,,,,,
I02, 2025-01-17 00:04:30.000,   38836123.195,  152401435.301,         44.500,   38836120.492,  322825890.687,         41.300,,,,,,,,,
I02, 2025-01-17 00:05:00.000,   38834320.000,  152394358.093,         44.000,   38834317.309,  322810899.220,         42.200,,,,,,,,,
I02, 2025-01-17 00:05:30.000,   38832504.422,  152387232.371,         43.200,   38832501.359,  322795805.015,         41.900,,,,,,,,,
I02, 2025-01-17 00:06:00.000,   38830676.023,  152380058.846,         44.100,   38830672.984,  322780609.536,         41.300,,,,,,,,,
I02, 2025-01-17 00:06:30.000,   38828836.477,  152372838.426,         43.200,   38828833.125,  322765314.737,         41.700,,,,,,,,,
I02, 2025-01-17 00:07:00.000,   38826984.188,  152365570.575,         43.200,   38826980.855,  322749919.460,         41.700,,,,,,,,,
I02, 2025-01-17 00:07:30.000,   38825120.203,  152358255.464,         44.900,   38825116.656,  322734424.090,         41.600,,,,,,,,,
I02, 2025-01-17 00:08:00.000,   38823243.828,  152350893.585,         44.100,   38823240.723,  322718829.633,         41.100,,,,,,,,,
I02, 2025-01-17 00:08:30.000,   38821355.750,  152343484.682,         43.200,   38821352.414,  322703135.569,         41.000,,,,,,,,,
I02, 2025-01-17 00:09:00.000,   38819455.891,  152336028.502,         43.100,   38819452.320,  322687341.376,         41.900,,,,,,,,,
I02, 2025-01-17 00:09:30.000,   38817543.781,  152328524.629,         44.600,   38817540.301,  322671446.155,         41.700,,,,,,,,,
I02, 2025-01-17 00:10:00.000,   38815619.406,  152320973.969,         43.700,   38815616.289,  322655451.825,         41.300,,,,,,,,,
I02, 2025-01-17 00:10:30.000,   38813683.133,  152313376.051,         43.800,   38813679.891,  322639357.382,         41.500,,,,,,,,,
I02, 2025-01-17 00:11:00.000,   38811735.320,  152305731.899,         45.100,   38811732.086,  322623165.011,         41.200,,,,,,,,,
I02, 2025-01-17 00:11:30.000,   38809775.508,  152298041.445,         45.300,   38809772.410,  322606874.543,         41.500,,,,,,,,,
