> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-21 00:00:00.000,   38789930.609,  152220072.143,         46.700,   38789927.887,  322441723.975,         41.800,,,,,,,,,
I02, 2025-01-21 00:00:30.000,   38787850.008,  152211906.149,         46.300,   38787846.711,  322424426.225,         40.800,,,,,,,,,
I02, 2025-01-21 00:01:00.000,   38785757.531,  152203694.866,         47.000,   38785754.250,  322407032.606,         40.400,,,,,,,,,
I02, 2025-01-21 00:01:30.000,   38783653.281,  152195437.827,         46.500,   38783650.199,  322389542.068,         41.100,,,,,,,,,
I02, 2025-01-21 00:02:00.000,   38781537.594,  152187135.956,         46.800,   38781534.582,  322371956.530,         41.700,,,,,,,,,
I02, 2025-01-21 00:02:30.000,   38779410.359,  152178788.550,         46.100,   38779407.258,  322354274.569,         40.100,,,,,,,,,
I02, 2025-01-21 00:03:00.000,   38777272.133,  152170396.671,         46.700,   38777268.586,  322336498.363,         40.900,,,,,,,,,
I02, 2025-01-21 00:03:30.000,   38775122.125,  152161959.877,         47.000,   38775118.605,  322318627.033,         40.900,,,,,,,,,
I02, 2025-01-21 00:04:00.000,   38772960.789,  152153478.090,         46.600,   38772956.977,  322300660.374,         40.800,,,,,,,,,
I02, 2025-01-21 00:04:30.000,   38770787.742,  152144952.021,         46.700,   38770784.434,  322282599.948,         40.900,,,,,,,,,
I02, 2025-01-21 00:05:00.000,   38768603.727,  152136380.974,         47.000,   38768600.199,  322264444.230,         40.800,,,,,,,,,
I02, 2025-01-21 00:05:30.000,   38766408.609,  152127765.720,         47.200,   38766404.809,  322246194.884,         40.600,,,,,,,,,
I02, 2025-01-21 00:06:00.000,   38764201.359,  152119106.134,         47.000,   38764198.121,  322227851.624,         40.300,,,,,,,,,
I02, 2025-01-21 00:06:30.000,   38761983.672,  152110402.184,         46.400,   38761980.152,  322209414.393,         40.900,,,,,,,,,
I02, 2025-01-21 00:07:00.000,   38759754.547,  152101654.490,         47.200,   38759751.277,  322190884.473,         41.300,,,,,,,,,
I02, 2025-01-21 00:07:30.000,   38757514.078,  152092862.924,         46.800,   38757510.961,  322172261.626,         41.300,,,,,,,,,
I02, 2025-01-21 00:08:00.000,   38755262.102,  152084027.196,         46.600,   38755259.688,  322153545.239,         41.600,,,,,,,,,
I02, 2025-01-21 00:08:30.000,   38752999.961,  152075147.545,         46.800,   38752996.914,  322134735.837,         41.700,,,,,,,,,
I02, 2025-01-21 00:09:00.000,   38750726.172,  152066224.247,         46.000,   38750723.016,  322115833.974,         41.400,,,,,,,,,
I02, 2025-01-21 00:09:30.000,   38748441.313,  152057257.949,         46.400,   38748437.969,  322096841.002,         41.100,,,,,,,,,
I02, 2025-01-21 00:10:00.000,   38746144.367,  152048247.148,         45.900,   38746141.656,  322077753.793,         40.200,,,,,,,,,
I02, 2025-01-21 00:10:30.000,   38743837.438,  152039193.573,         46.100,   38743834.598,  322058575.959,         41.000,,,,,,,,,
I02, 2025-01-21 00:11:00.000,   38741519.148,  152030096.570,         46.300,   38741516.512,  322039306.183,         40.900,,,,,,,,,
I02, 2025-01-21 00:11:30.000,   38739190.453,  152020956.546,         45.600,   38739187.520,  322019945.252,         40.800,,,,,,,,,
I02, 2025-01-21 00:12:00.000,   38736850.281,  152011773.383,         45.900,   38736847.574,  322000492.911,         40.400,,,,,,,,,
I02, 2025-01-21 00:12:30.000,   38734499.688,  152002547.437,         45.900,   38734496.691,  321980949.953,         41.100,,,,,,,,,
I02, 2025-01-21 00:13:00.000,   38732138.016,  151993279.190,         45.500,   38732134.715,  321961317.401,         40.400,,,,,,,,,
I02, 2025-01-21 00:13:30.000,   38729765.219,  151983968.074,         46.000,   38729761.813,  321941594.047,         39.600,,,,,,,,,
