> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-06 00:00:00.000,   38955326.891,  152869211.271,         44.400,   38955324.203,  323816766.729,         42.700,,,,,,,,,
I02, 2025-01-06 00:00:30.000,   38954791.156,  152867108.025,         44.900,   38954788.449,  323812311.510,         41.500,,,,,,,,,
I02, 2025-01-06 00:01:00.000,   38954241.195,  152864950.279,         44.600,   38954238.445,  323807740.831,         41.100,,,,,,,,,
I02, 2025-01-06 00:01:30.000,   38953677.641,  152862737.863,         45.000,   38953674.473,  323803054.367,         41.700,,,,,,,,,
I02, 2025-01-06 00:02:00.000,   38953099.688,  152860470.704,         45.500,   38953096.398,  323798251.946,         40.900,,,,,,,,,
I02, 2025-01-06 00:02:30.000,   38952508.172,  152858149.120,         44.400,   38952504.672,  323793334.225,         40.900,,,,,,,,,
I02, 2025-01-06 00:03:00.000,   38951902.836,  152855772.882,         43.800,   38951898.961,  323788300.747,         40.600,,,,,,,,,
I02, 2025-01-06 00:03:30.000,   38951283.523,  152853342.444,         43.700,   38951279.516,  323783152.464,         39.800,,,,,,,,,
I02, 2025-01-06 00:04:00.000,   38950650.438,  152850857.866,         45.000,   38950646.230,  323777889.476,         39.200,,,,,,,,,
I02, 2025-01-06 00:04:30.000,   38950003.391,  152848319.389,         45.000,   38949998.949,  323772512.306,         40.500,,,,,,,,,
I02, 2025-01-06 00:05:00.000,   38949342.523,  152845726.124,         45.100,   38949338.410,  323767019.102,         41.100,,,,,,,,,
I02, 2025-01-06 00:05:30.000,   38948668.313,  152843078.898,         45.300,   38948664.129,  323761411.569,         40.500,,,,,,,,,
I02, 2025-01-06 00:06:00.000,   38947979.539,  152840377.528,         44.300,   38947975.660,  323755689.370,         41.300,,,,,,,,,
I02, 2025-01-06 00:06:30.000,   38947277.430,  152837621.532,         44.600,   38947273.227,  323749851.459,         40.900,,,,,,,,,
I02, 2025-01-06 00:07:00.000,   38946561.516,  152834812.201,         43.300,   38946557.996,  323743900.539,         41.400,,,,,,,,,
I02, 2025-01-06 00:07:30.000,   38945831.711,  152831948.555,         44.000,   38945828.445,  323737834.591,         40.600,,,,,,,,,
I02, 2025-01-06 00:08:00.000,   38945088.375,  152829031.019,         46.000,   38945084.539,  323731654.474,         41.300,,,,,,,,,
I02, 2025-01-06 00:08:30.000,   38944330.797,  152826059.616,         44.700,   38944327.000,  323725360.286,         41.000,,,,,,,,,
I02, 2025-01-06 00:09:00.000,   38943560.375,  152823034.432,         45.200,   38943556.137,  323718952.135,         40.500,,,,,,,,,
I02, 2025-01-06 00:09:30.000,   38942775.555,  152819955.578,         45.100,   38942771.680,  323712430.315,         41.100,,,,,,,,,
I02, 2025-01-06 00:10:00.000,   38941976.891,  152816822.411,         45.600,   38941973.008,  323705793.431,         41.100,,,,,,,,,
I02, 2025-01-06 00:10:30.000,   38941165.188,  152813635.964,         45.800,   38941161.121,  323699043.722,         40.700,,,,,,,,,
I02, 2025-01-06 00:11:00.000,   38940339.492,  152810395.871,         43.500,   38940335.430,  323692180.366,         40.400,,,,,,,,,
I02, 2025-01-06 00:11:30.000,   38939500.102,  152807102.205,         45.800,   38939495.969,  323685203.537,         41.000,,,,,,,,,
I02, 2025-01-06 00:12:00.000,   38938647.148,  152803754.905,         44.100,   38938642.898,  323678113.079,         40.100,,,,,,,,,
I02, 2025-01-06 00:12:30.000,   38937780.484,  152800353.399,         45.800,   38937776.262,  323670907.797,         40.800,,,,,,,,,
