> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-20 00:00:00.000,   38806479.570,  152285084.678,         44.900,   38806474.438,  322579446.495,         41.700,,,,,,,,,
I02, 2025-01-20 00:00:30.000,   38804492.219,  152277287.290,         46.000,   38804487.203,  322562929.282,         40.700,,,,,,,,,
I02, 2025-01-20 00:01:00.000,   38802493.617,  152269444.127,         45.900,   38802488.234,  322546315.119,         40.900,,,,,,,,,
I02, 2025-01-20 00:01:30.000,   38800482.797,  152261554.675,         46.200,   38800477.852,  322529602.898,         40.700,,,,,,,,,
I02, 2025-01-20 00:02:00.000,   38798460.336,  152253618.867,         46.600,   38798455.602,  322512792.497,         40.800,,,,,,,,,
I02, 2025-01-20 00:02:30.000,   38796426.430,  152245636.619,         46.700,   38796421.605,  322495883.712,         40.400,,,,,,,,,
I02, 2025-01-20 00:03:00.000,   38794380.484,  152237608.231,         46.300,   38794375.539,  322478877.216,         40.200,,,,,,,,,
I02, 2025-01-20 00:03:30.000,   38792323.070,  152229534.506,         46.000,   38792318.102,  322461774.693,         40.400,,,,,,,,,
I02, 2025-01-20 00:04:00.000,   38790254.094,  152221415.416,         45.600,   38790249.203,  322444576.079,         40.100,,,,,,,,,
I02, 2025-01-20 00:04:30.000,   38788172.867,  152213250.487,         46.700,   38788168.398,  322427280.373,         41.200,,,,,,,,,
I02, 2025-01-20 00:05:00.000,   38786080.797,  152205039.987,         46.800,   38786075.965,  322409888.134,         40.400,,,,,,,,,
I02, 2025-01-20 00:05:30.000,   38783976.766,  152196784.068,         46.800,   38783972.094,  322392399.713,         40.600,,,,,,,,,
I02, 2025-01-20 00:06:00.000,   38781861.031,  152188483.238,         46.600,   38781856.594,  322374816.163,         40.900,,,,,,,,,
I02, 2025-01-20 00:06:30.000,   38779734.297,  152180136.894,         46.600,   38779729.695,  322357136.217,         40.600,,,,,,,,,
I02, 2025-01-20 00:07:00.000,   38777596.055,  152171745.900,         46.700,   38777591.031,  322339361.680,         41.100,,,,,,,,,
I02, 2025-01-20 00:07:30.000,   38775446.547,  152163310.058,         46.500,   38775441.285,  322321492.150,         41.200,,,,,,,,,
I02, 2025-01-20 00:08:00.000,   38773285.336,  152154829.431,         47.000,   38773279.996,  322303527.778,         40.700,,,,,,,,,
I02, 2025-01-20 00:08:30.000,   38771112.539,  152146304.577,         47.200,   38771107.660,  322285469.715,         40.900,,,,,,,,,
I02, 2025-01-20 00:09:00.000,   38768928.797,  152137735.239,         47.400,   38768923.648,  322267317.409,         40.400,,,,,,,,,
I02, 2025-01-20 00:09:30.000,   38766733.523,  152129120.946,         47.300,   38766728.406,  322249069.897,         39.900,,,,,,,,,
I02, 2025-01-20 00:10:00.000,   38764527.250,  152120462.701,         47.200,   38764522.215,  322230729.292,         41.100,,,,,,,,,
I02, 2025-01-20 00:10:30.000,   38762309.703,  152111760.208,         45.800,   38762304.582,  322212294.958,         40.500,,,,,,,,,
I02, 2025-01-20 00:11:00.000,   38760080.531,  152103013.160,         47.200,   38760075.594,  322193766.245,         40.600,,,,,,,,,
I02, 2025-01-20 00:11:30.000,   38757839.797,  152094222.255,         46.800,   38757835.680,  322175144.625,         40.500,,,,,,,,,
I02, 2025-01-20 00:12:00.000,   38755588.922,  152085387.811,         46.400,   38755584.508,  322156430.791,         41.100,,,,,,,,,
I02, 2025-01-20 00:12:30.000,   38753326.563,  152076509.199,         46.000,   38753322.203,  322137623.408,         41.100,,,,,,,,,
I02, 2025-01-20 00:13:00.000,   38751052.336,  152067586.670,         46.600,   38751048.398,  322118722.964,         41.200,,,,,,,,,
I02, 2025-01-20 00:13:30.000,   38748767.703,  152058620.908,         46.100,   38748763.699,  322099730.958,         41.100,,,,,,,,,
