> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-10 00:00:00.000,   38933858.422,  152784967.368,         42.900,   38933854.840,  323638311.647,         40.400,,,,,,,,,
I02, 2025-01-10 00:00:30.000,   38932887.570,  152781158.197,         42.700,   38932884.277,  323630242.805,         39.200,,,,,,,,,
I02, 2025-01-10 00:01:00.000,   38931903.766,  152777295.641,         42.600,   38931899.930,  323622060.895,         40.600,,,,,,,,,
I02, 2025-01-10 00:01:30.000,   38930905.773,  152773380.428,         43.900,   38930902.313,  323613767.439,         40.100,,,,,,,,,
I02, 2025-01-10 00:02:00.000,   38929894.047,  152769412.146,         45.700,   38929891.051,  323605361.584,         40.200,,,,,,,,,
I02, 2025-01-10 00:02:30.000,   38928869.586,  152765391.074,         45.800,   38928865.930,  323596843.897,         40.100,,,,,,,,,
I02, 2025-01-10 00:03:00.000,   38927831.484,  152761316.404,         44.700,   38927827.520,  323588212.661,         40.000,,,,,,,,,
I02, 2025-01-10 00:03:30.000,   38926779.578,  152757189.041,         45.500,   38926776.031,  323579469.824,         40.500,,,,,,,,,
I02, 2025-01-10 00:04:00.000,   38925714.266,  152753009.418,         45.700,   38925711.188,  323570616.283,         40.600,,,,,,,,,
I02, 2025-01-10 00:04:30.000,   38924636.188,  152748777.615,         43.200,   38924632.691,  323561652.203,         40.700,,,,,,,,,
I02, 2025-01-10 00:05:00.000,   38923543.719,  152744492.316,         45.300,   38923540.527,  323552574.790,         40.900,,,,,,,,,
I02, 2025-01-10 00:05:30.000,   38922438.367,  152740154.178,         46.600,   38922435.188,  323543385.458,         40.900,,,,,,,,,
I02, 2025-01-10 00:06:00.000,   38921319.844,  152735763.693,         44.200,   38921316.262,  323534085.251,         40.500,,,,,,,,,
I02, 2025-01-10 00:06:30.000,   38920187.531,  152731321.514,         43.400,   38920184.164,  323524675.543,         40.600,,,,,,,,,
I02, 2025-01-10 00:07:00.000,   38919042.703,  152726827.214,         43.500,   38919038.969,  323515155.430,         40.600,,,,,,,,,
I02, 2025-01-10 00:07:30.000,   38917883.898,  152722281.030,         44.300,   38917880.492,  323505525.401,         40.400,,,,,,,,,
I02, 2025-01-10 00:08:00.000,   38916712.500,  152717682.694,         46.300,   38916708.695,  323495784.898,         40.200,,,,,,,,,
I02, 2025-01-10 00:08:30.000,   38915527.078,  152713032.570,         42.900,   38915523.898,  323485934.725,         40.300,,,,,,,,,
I02, 2025-01-10 00:09:00.000,   38914328.938,  152708330.246,         44.900,   38914325.648,  323475973.948,         41.200,,,,,,,,,
I02, 2025-01-10 00:09:30.000,   38913117.453,  152703576.350,         45.500,   38913114.371,  323465903.953,         41.500,,,,,,,,,
I02, 2025-01-10 00:10:00.000,   38911892.672,  152698770.589,         44.000,   38911889.797,  323455724.076,         41.000,,,,,,,,,
I02, 2025-01-10 00:10:30.000,   38910654.945,  152693912.893,         45.500,   38910651.836,  323445434.191,         40.500,,,,,,,,,
I02, 2025-01-10 00:11:00.000,   38909403.680,  152689003.511,         44.600,   38909400.723,  323435034.854,         40.500,,,,,,,,,
I02, 2025-01-10 00:11:30.000,   38908139.656,  152684041.963,         43.700,   38908136.172,  323424524.979,         39.900,,,,,,,,,
I02, 2025-01-10 00:12:00.000,   38906861.602,  152679029.379,         44.200,   38906858.840,  323413907.021,         40.600,,,,,,,,,
I02, 2025-01-10 00:12:30.000,   38905571.703,  152673965.323,         45.300,   38905568.332,  323403180.021,         40.400,,,,,,,,,
I02, 2025-01-10 00:13:00.000,   38904268.227,  152668849.921,         44.000,   38904264.746,  323392344.279,         40.400,,,,,,,,,
I02, 2025-01-10 00:13:30.000,   38902951.242,  152663683.177,         43.900,   38902947.980,  323381399.775,         40.000,,,,,,,,,
I02, 2025-01-10 00:14:00.000,   38901621.664,  152658465.229,         43.800,   38901618.215,  323370346.795,         39.600,,,,,,,,,
I02, 2025-01-10 00:14:30.000,   38900279.195,  152653195.853,         45.300,   38900275.043,  323359184.867,         40.400,,,,,,,,,
I02, 2025-01-10 00:15:00.000,   38898923.313,  152647875.641,         45.700,   38898919.613,  323347915.275,         40.000,,,,,,,,,
I02, 2025-01-10 00:15:30.000,   38897554.477,  152642504.357,         44.000,   38897550.844,  323336537.502,         40.900,,,,,,,,,
I02, 2025-01-10 00:16:00.000,   38896172.867,  152637082.342,         44.200,   38896168.734,  323325052.248,         39.900,,,,,,,,,
I02, 2025-01-10 00:16:30.000,   38894778.125,  152631608.996,         44.700,   38894773.898,  323313458.279,         39.800,,,,,,,,,
I02, 2025-01-10 00:17:00.000,   38893370.406,  152626084.991,         44.600,   38893366.473,  323301757.000,         40.800,,,,,,,,,
I02, 2025-01-10 00:17:30.000,   38891949.930,  152620510.026,         44.700,   38891946.219,  323289947.785,         40.400,,,,,,,,,
I02, 2025-01-10 00:18:00.000,   38890515.992,  152614884.673,         43.800,   38890512.637,  323278031.809,         39.800,,,,,,,,,
I02, 2025-01-10 00:18:30.000,   38889069.883,  152609208.895,         44.600,   38889065.973,  323266009.038,         40.400,,,,,,,,,
I02, 2025-01-10 00:19:00.000,   38887611.008,  152603482.664,         44.600,   38887607.207,  323253879.394,         41.100,,,,,,,,,
