> PRN,time,C1C,L1C,S1C,C1X,L1X,S1X,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-03 00:00:00.000,   38961528.617,  152893556.906,         43.500,   38961525.723,  323868330.277,         40.200,,,,,,,,,
I02, 2025-01-03 00:00:30.000,   38961332.305,  152892784.867,         43.000,   38961328.828,  323866694.900,         40.600,,,,,,,,,
I02, 2025-01-03 00:01:00.000,   38961121.320,  152891956.807,         44.600,   38961118.090,  323864940.848,         40.200,,,,,,,,,
I02, 2025-01-03 00:01:30.000,   38960896.609,  152891073.916,         44.000,   38960892.914,  323863070.665,         39.700,,,,,,,,,
I02, 2025-01-03 00:02:00.000,   38960657.070,  152890135.851,         43.000,   38960654.082,  323861083.584,         40.600,,,,,,,,,
I02, 2025-01-03 00:02:30.000,   38960404.039,  152889142.040,         44.000,   38960400.625,  323858978.430,         39.000,,,,,,,,,
I02, 2025-01-03 00:03:00.000,   38960136.430,  152888092.212,         43.000,   38960132.867,  323856754.624,         37.900,,,,,,,,,
I02, 2025-01-03 00:03:30.000,   38959854.836,  152886987.241,         43.300,   38959851.570,  323854414.004,         39.000,,,,,,,,,
I02, 2025-01-03 00:04:00.000,   38959559.211,  152885827.483,         44.000,   38959556.473,  323851957.352,         38.100,,,,,,,,,
I02, 2025-01-03 00:04:30.000,   38959249.406,  152884612.115,         43.800,   38959246.586,  323849382.887,         39.000,,,,,,,,,
I02, 2025-01-03 00:05:00.000,   38958925.688,  152883341.541,         42.500,   38958922.715,  323846691.495,         37.900,,,,,,,,,
I02, 2025-01-03 00:05:30.000,   38958587.922,  152882016.080,         43.900,   38958584.941,  323843883.831,         39.200,,,,,,,,,
I02, 2025-01-03 00:06:00.000,   38958236.281,  152880635.800,         42.400,   38958233.348,  323840960.053,         38.400,,,,,,,,,
I02, 2025-01-03 00:06:30.000,   38957871.125,  152879200.765,         44.200,   38957867.832,  323837920.272,         39.100,,,,,,,,,
I02, 2025-01-03 00:07:00.000,   38957490.953,  152877710.592,         44.800,   38957488.063,  323834763.674,         39.600,,,,,,,,,
I02, 2025-01-03 00:07:30.000,   38957097.164,  152876164.809,         43.600,   38957094.145,  323831489.314,         40.700,,,,,,,,,
I02, 2025-01-03 00:08:00.000,   38956689.227,  152874564.029,         44.100,   38956686.324,  323828098.444,         40.100,,,,,,,,,
I02, 2025-01-03 00:08:30.000,   38956267.219,  152872907.925,         42.500,   38956264.566,  323824590.397,         39.800,,,,,,,,,
I02, 2025-01-03 00:09:00.000,   38955830.922,  152871197.088,         43.000,   38955828.383,  323820966.396,         39.800,,,,,,,,,
I02, 2025-01-03 00:09:30.000,   38955381.008,  152869431.215,         43.700,   38955378.367,  323817225.791,         40.300,,,,,,,,,
I02, 2025-01-03 00:10:00.000,   38954916.961,  152867610.349,         43.800,   38954914.445,  323813368.731,         41.100,,,,,,,,,
I02, 2025-01-03 00:10:30.000,   38954438.938,  152865734.714,         44.400,   38954436.793,  323809395.637,         41.600,,,,,,,,,
I02, 2025-01-03 00:11:00.000,   38953947.195,  152863804.338,         44.300,   38953945.086,  323805306.579,         42.200,,,,,,,,,
I02, 2025-01-03 00:11:30.000,   38953441.266,  152861818.956,         43.900,   38953439.070,  323801101.013,         41.800,,,,,,,,,
I02, 2025-01-03 00:12:00.000,   38952921.438,  152859779.201,         43.700,   38952919.148,  323796780.273,         40.500,,,,,,,,,
