> PRN,time,C1C,L1C,S1C,C1P,L1P,S1P,C2C,L2C,S2C,C2P,L2P,S2P,C3X,L3X,S3X
  R01, 2025-01-14 00:13:30.000,20519831.72,109690409.5,47.2,20519830.46,109690383.5,45.4,20519835.11,85314800.81,41.2,20519835.77,85314794.81,39.2,,,
  R01, 2025-01-14 00:14:00.000,20520832.99,109695762,46.5,20520831.87,109695736,45.8,20520836.65,85318963.85,41.6,20520837.02,85318957.85,39.4,,,
  R01, 2025-01-14 00:14:30.000,20521866.59,109701286.3,46.8,20521865.45,109701260.3,45.9,20521869.9,85323260.54,40.7,20521870.23,85323254.54,39.8,,,
  R01, 2025-01-14 00:15:00.000,20522932.22,109706983.8,46.8,20522931.29,109706957.8,45.8,20522935.54,85327691.91,41.1,20522935.85,85327685.9,38.7,,,
  R01, 2025-01-14 00:15:30.000,20524030.67,109712855.6,46.8,20524029.62,109712829.6,46.1,20524033.98,85332258.82,40.8,20524034.56,85332252.83,39.4,,,
  R01, 2025-01-14 00:16:00.000,20525161.93,109718902.7,47.4,20525161.09,109718876.7,46.2,20525164.95,85336962.11,40.5,20525165.88,85336956.12,39.2,,,
  R01, 2025-01-14 00:16:30.000,20526326.43,109725126.8,47.1,20526325.32,109725100.8,46.1,20526329.81,85341803.08,40.9,20526330.09,85341797.08,39.2,,,
  R01, 2025-01-14 00:17:00.000,20527524.09,109731529.7,46.8,20527522.97,109731503.7,45.9,20527527.54,85346783.08,40.8,20527528.31,85346777.07,38.8,,,
  R01, 2025-01-14 00:17:30.000,20528755.77,109738112.4,47,20528754.6,109738086.5,46,20528758.76,85351903.02,40.9,20528759.31,85351897.04,39.2,,,
  R01, 2025-01-14 00:18:00.000,20530021.17,109744876.3,46.8,20530019.88,109744850.3,46,20530024.07,85357163.77,41,20530024.96,85357157.76,39.6,,,
  R01, 2025-01-14 00:18:30.000,20531320.48,109751822.6,46.3,20531319.55,109751796.6,45.7,20531323.98,85362566.47,40.5,20531324.15,85362560.46,38.9,,,
  R01, 2025-01-14 00:19:00.000,20532654.07,109758952.8,46.6,20532653.36,109758926.8,45.8,20532657.77,85368112.14,40.3,20532658.28,85368106.14,39,,,
  R01, 2025-01-14 00:19:30.000,20534022.66,109766268.1,47.2,20534021.84,109766242.1,45.6,20534026.18,85373801.85,41.1,20534026.66,85373795.85,39.4,,,
  R01, 2025-01-14 00:20:00.000,20535426.27,109773770.6,47.5,20535425.34,109773744.6,46.3,20535429.73,85379637.05,41.6,20535430.1,85379631.06,38.9,,,
  R01, 2025-01-14 00:20:30.000,20536865.02,109781460.8,47.4,20536863.7,109781434.8,45.8,20536868.04,85385618.39,41.1,20536868.81,85385612.38,39.6,,,
  R01, 2025-01-14 00:21:00.000,20538338.77,109789340.7,47.6,20538338.12,109789314.7,46.4,20538342.27,85391747.15,41.4,20538342.88,85391741.15,39.2,,,
  R01, 2025-01-14 00:21:30.000,20539848.66,109797411.6,47.8,20539847.86,109797385.6,46.2,20539853,85398024.53,41.2,20539852.52,85398018.55,39.6,,,
  R01, 2025-01-14 00:22:00.000,20541394.72,109805674.7,47.6,20541393.61,109805648.7,45.8,20541397.47,85404451.39,40,20541398.51,85404445.38,39.2,,,
  R01, 2025-01-14 00:22:30.000,20542976.71,109814131.7,47.5,20542975.69,109814105.7,46.5,20542979.88,85411029.02,40,20542980.58,85411023.02,38.3,,,
  R01, 2025-01-14 00:23:00.000,20544595.1,109822783.6,47.6,20544593.98,109822757.6,45.5,20544599.05,85417758.28,41.7,20544599.02,85417752.26,39.1,,,
  R01, 2025-01-14 00:23:30.000,20546250.27,109831632.1,47.2,20546249.47,109831606.1,46,20546253.63,85424640.41,40.2,20546254.48,85424634.41,38.9,,,
  R01, 2025-01-14 00:24:00.000,20547942.56,109840678.7,48,20547941.81,109840652.7,46.1,20547946.07,85431676.7,41.1,20547946.93,85431670.71,39,,,
  R01, 2025-01-14 00:24:30.000,20549672.66,109849925.2,47.5,20549671.68,109849899.2,45.6,20549675.73,85438868.42,41.9,20549676.42,85438862.41,39.2,,,
  R01, 2025-01-14 00:25:00.000,20551439.8,109859372.4,47.5,20551439.21,109859346.4,46,20551443.15,85446216.2,40.6,20551443.72,85446210.21,39.1,,,
  R01, 2025-01-14 00:25:30.000,20553244.93,109869022,47.6,20553243.99,109868996,45.9,20553248.43,85453721.41,40.3,20553249.23,85453715.42,38.9,,,
  R01, 2025-01-14 00:26:00.000,20555088.05,109878875,47.1,20555087.3,109878849,45.8,20555091.86,85461384.88,40.9,20555092.39,85461378.88,39.6,,,
  R01, 2025-01-14 00:26:30.000,20556969.88,109888933.3,47.5,20556968.94,109888907.3,45.5,20556973.49,85469208.02,40.9,20556973.89,85469202,39,,,
  R01, 2025-01-14 00:27:00.000,20558890.08,109899198.2,47.3,20558888.95,109899172.2,46.4,20558892.96,85477191.81,41.6,20558893.86,85477185.81,38.8,,,
  R01, 2025-01-14 00:27:30.000,20560849.18,109909671.3,47.3,20560848.18,109909645.3,45.9,20560852.87,85485337.5,41.1,20560853.3,85485331.5,39.1,,,
  R01, 2025-01-14 00:28:00.000,20562847.79,109920354,46.7,20562846.89,109920328,45.9,20562851.34,85493646.32,41,20562851.92,85493640.32,38.9,,,
  R01, 2025-01-14 00:28:30.000,20564885.66,109931248.3,47.1,20564884.63,109931222.3,45.4,20564889.07,85502119.59,40.6,20564889.72,85502113.61,38.9,,,
  R01, 2025-01-14 00:29:00.000,20566963.24,109942354.8,46.8,20566962.6,109942328.8,45.6,20566966.9,85510758.04,40.6,20566967.48,85510752.05,39.6,,,
  R01, 2025-01-14 00:29:30.000,20569081.21,109953675.5,46.6,20569080.23,109953649.5,45.9,20569083.87,85519562.97,41.1,20569085.09,85519556.97,39.5,,,
  R01, 2025-01-14 00:30:00.000,20571238.67,109965211.5,47.2,20571238.36,109965185.5,45.1,20571242.61,85528535.43,40.9,20571243.02,85528529.43,39,,,
  R01, 2025-01-14 00:30:30.000,20573437.59,109976964.2,47.8,20573436.58,109976938.2,45.8,20573441.41,85537676.41,41.1,20573441.84,85537670.42,39.6,,,
  R01, 2025-01-14 00:31:00.000,20575677.13,109988935.2,47.2,20575675.87,109988909.2,45.4,20575680.54,85546987.21,41.1,20575681.2,85546981.21,39.8,,,
  R01, 2025-01-14 00:31:30.000,20577957.92,110001126.3,47.2,20577956.62,110001100.3,45.1,20577960.96,85556469.13,40.6,20577961.96,85556463.12,39.4,,,
  R01, 2025-01-14 00:32:00.000,20580279.64,110013538.6,46.2,20580278.51,110013512.6,45.8,20580284.4,85566123.12,41.6,20580284.17,85566117.13,39.3,,,
  R01, 2025-01-14 00:32:30.000,20582643.45,110026173.9,47,20582642.31,110026147.8,45.9,20582647.11,85575950.57,41.3,20582647.84,85575944.57,39.2,,,
  R01, 2025-01-14 00:33:00.000,20585049.29,110039033.4,47.4,20585048.22,110039007.4,45.8,20585052.77,85585952.42,41.6,20585053.15,85585946.42,38.7,,,
  R01, 2025-01-14 00:33:30.000,20587496.94,110052118.7,47.8,20587495.76,110052092.7,45.6,20587500.95,85596129.88,41.4,20587500.91,85596123.87,39.6,,,
  R01, 2025-01-14 00:34:00.000,20589987.47,110065431.2,46.8,20589986.46,110065405.2,45.6,20589990.42,85606484.08,40.4,20589991.37,85606478.09,39.4,,,
  R01, 2025-01-14 00:34:30.000,20592520.34,110078972.5,47.1,20592519.63,110078946.5,45.5,20592524.88,85617016.2,41.5,20592524.88,85617010.21,39,,,
  R01, 2025-01-14 00:35:00.000,20595096.88,110092744.1,46.6,20595095.97,110092718.1,45.8,20595100.6,85627727.4,41,20595100.69,85627721.4,39.2,,,
  R01, 2025-01-14 00:35:30.000,20597716.5,110106747.6,46.7,20597715.57,110106721.6,45.6,20597719.58,85638619.02,41,20597720.36,85638613.05,38.8,,,
  R01, 2025-01-14 00:36:00.000,20600379.48,110120984.5,47,20600378.82,110120958.5,45.4,20600384.04,85649692.18,40.9,20600383.86,85649686.18,38.7,,,
  R01, 2025-01-14 00:36:30.000,20603086.96,110135456.2,46.7,20603086.02,110135430.3,45.3,20603090.45,85660947.96,40.9,20603091.53,85660941.95,39.5,,,
  R01, 2025-01-14 00:37:00.000,20605838.33,110150163.9,46.6,20605837.2,110150137.9,45.6,20605841.61,85672387.23,40.8,20605842.63,85672381.25,38.9,,,
  R01, 2025-01-14 00:37:30.000,20608633.91,110165109.2,47.1,20608633.28,110165083.2,45.2,20608638.02,85684011.33,41.1,20608638.44,85684005.35,39,,,
  R01, 2025-01-14 00:38:00.000,20611475.04,110180294.1,46.5,20611473.91,110180268.1,45.3,20611478.6,85695821.81,40.8,20611479.17,85695815.79,38.9,,,
  R01, 2025-01-14 00:38:30.000,20614360.56,110195719.7,47.1,20614359.58,110195693.7,45.6,20614364.18,85707819.45,40.8,20614364.51,85707813.47,38.6,,,
  R01, 2025-01-14 00:39:00.000,20617291.71,110211387.4,47.4,20617290.72,110211361.4,45.2,20617295.26,85720005.43,40.4,20617295.35,85719999.42,38.3,,,
  R01, 2025-01-14 00:39:30.000,20620268,110227298.9,47.1,20620267.23,110227272.9,45.5,20620271.69,85732381.09,40.9,20620272.03,85732375.08,38.8,,,
  R01, 2025-01-14 00:40:00.000,20623290.53,110243455.4,46.9,20623289.45,110243429.4,45.4,20623294.59,85744947.2,40.7,20623294.75,85744941.18,38.4,,,
  R01, 2025-01-14 00:40:30.000,20626359.27,110259858.6,46.5,20626358.11,110259832.6,45.1,20626362.22,85757705.25,41,20626363.43,85757699.26,38.8,,,
  R01, 2025-01-14 00:41:00.000,20629473.78,110276510.1,47,20629472.96,110276484.1,45,20629477.82,85770656.41,40.5,20629478.28,85770650.42,39,,,
  R01, 2025-01-14 00:41:30.000,20632635.6,110293411,46,20632634.98,110293385,45,20632639.35,85783801.58,40.8,20632639.81,85783795.56,38.4,,,
  R01, 2025-01-14 00:42:00.000,20635844.32,110310563,46,20635843.58,110310537,45.2,20635848.91,85797141.96,40.6,20635848.3,85797135.96,39.2,,,
  R01, 2025-01-14 00:42:30.000,20639100.01,110327967.9,47,20639099.59,110327941.9,44.9,20639103.83,85810679.07,40.9,20639104.76,85810673.08,38.4,,,
  R01, 2025-01-14 00:43:00.000,20642403.82,110345627.1,47,20642402.93,110345601.1,45.3,20642407.31,85824414,41.1,20642407.91,85824408.01,38.4,,,
  R01, 2025-01-14 00:43:30.000,20645755.13,110363542,46.4,20645754.07,110363516,45.5,20645758.84,85838347.79,40.4,20645759.48,85838341.83,38.7,,,
  R01, 2025-01-14 00:44:00.000,20649154.85,110381713.9,46.2,20649153.45,110381687.9,44.9,20649158.68,85852481.52,40.4,20649158.99,85852475.51,38.4,,,
  R01, 2025-01-14 00:44:30.000,20652602.63,110400144.4,46.4,20652601.58,110400118.4,44.7,20652606.36,85866816.38,40.5,20652606.75,85866810.37,37.9,,,
  R01, 2025-01-14 00:45:00.000,20656098.8,110418834.9,46.3,20656097.96,110418808.9,44.6,20656102.45,85881353.39,39.9,20656103.04,85881347.4,38.2,,,
  R01, 2025-01-14 00:45:30.000,20659644.38,110437787.2,46.5,20659643.49,110437761.2,45.3,20659648.2,85896094.02,40.4,20659648.59,85896088.03,38.2,,,
  R01, 2025-01-14 00:46:00.000,20663239.19,110457002.3,46.4,20663238.12,110456976.3,45,20663242.41,85911039.13,41.1,20663243.13,85911033.13,38.6,,,
  R01, 2025-01-14 00:46:30.000,20666883.26,110476482.1,46.4,20666882.02,110476456.1,44.9,20666886.83,85926190.03,41.1,20666887.65,85926184.04,37.9,,,
  R01, 2025-01-14 00:47:00.000,20670576.83,110496227.8,46.3,20670575.91,110496201.8,44.9,20670580.58,85941547.82,40.7,20670581.11,85941541.82,38.4,,,
  R01, 2025-01-14 00:47:30.000,20674321.02,110516240.8,46.2,20674319.61,110516214.8,45,20674323.99,85957113.45,39.5,20674325.12,85957107.46,37.1,,,
  R01, 2025-01-14 00:48:00.000,20678114.94,110536522.9,46.2,20678113.93,110536496.9,44.7,20678118.08,85972888.39,39.9,20678119.32,85972882.41,38.6,,,
  R01, 2025-01-14 00:48:30.000,20681960.02,110557075.7,46.3,20681958.92,110557049.7,45.1,20681963.04,85988873.91,39.7,20681963.9,85988867.9,37.7,,,
  R01, 2025-01-14 00:49:00.000,20685855.52,110577900.3,46.5,20685854.43,110577874.3,45.5,20685858.73,86005070.78,39.7,20685859.47,86005064.8,37.7,,,
  R01, 2025-01-14 00:49:30.000,20689802.23,110598998.1,46.2,20689801.28,110598972.1,45,20689805.85,86021480.2,40.1,20689806.71,86021474.21,38.1,,,
  R01, 2025-01-14 00:50:00.000,20693800.64,110620370.8,46.4,20693799.39,110620344.8,44.3,20693804.99,86038103.37,40.4,20693804.77,86038097.38,38.1,,,
  R01, 2025-01-14 00:50:30.000,20697850.51,110642019.7,45.6,20697849.15,110641993.7,44.8,20697854.12,86054941.38,40.2,20697854.6,86054935.39,38.4,,,
  R01, 2025-01-14 00:51:00.000,20701952.27,110663946.2,46.3,20701950.99,110663920.2,44.7,20701955.44,86071995.34,40.4,20701956.23,86071989.36,38.2,,,
  R01, 2025-01-14 00:51:30.000,20706106.07,110686151.8,45.3,20706105.4,110686125.8,44.6,20706110.52,86089266.35,39.9,20706110.76,86089260.32,38.6,,,
  R01, 2025-01-14 00:52:00.000,20710313.03,110708638.2,46,20710311.95,110708612.2,45.4,20710316.19,86106755.68,40.1,20710317.15,86106749.69,38.3,,,
  R01, 2025-01-14 00:52:30.000,20714572.01,110731406.5,45.7,20714571.1,110731380.5,44.6,20714575.56,86124464.38,40,20714576.37,86124458.38,38.8,,,
  R01, 2025-01-14 00:53:00.000,20718884.58,110754458.4,46.5,20718883.35,110754432.4,45.6,20718887.46,86142393.62,39.4,20718888.84,86142387.62,39.2,,,
  R01, 2025-01-14 00:53:30.000,20723249.9,110777795.1,46,20723248.91,110777769.1,45.5,20723253.89,86160544.37,39.4,20723254.42,86160538.37,38.5,,,
  R01, 2025-01-14 00:54:00.000,20727669.01,110801418.1,45.8,20727668.54,110801392.1,44.4,20727672.65,86178917.75,39,20727673.81,86178911.73,37.9,,,
  R01, 2025-01-14 00:54:30.000,20732142.49,110825329,46.2,20732141.23,110825303,44.6,20732146.05,86197515.1,39.7,20732146.58,86197509.11,37.9,,,
  R01, 2025-01-14 00:55:00.000,20736669.48,110849528.8,46.1,20736668.59,110849502.8,45.1,20736673.14,86216337.2,40,20736673.63,86216331.22,37.6,,,
  R01, 2025-01-14 00:55:30.000,20741250.75,110874019.2,45.9,20741249.88,110873993.2,45.7,20741255.09,86235385.25,40.4,20741254.89,86235379.26,38.3,,,
  R01, 2025-01-14 00:56:00.000,20745886.87,110898801.7,46.4,20745886.23,110898775.7,45,20745890.32,86254660.47,40.6,20745891.3,86254654.47,38.4,,,
  R01, 2025-01-14 00:56:30.000,20750578.12,110923877.7,46.4,20750576.89,110923851.7,45.1,20750581.93,86274164.06,40,20750581.96,86274158.05,38.5,,,
  R01, 2025-01-14 00:57:00.000,20755324.09,110949248.6,46.6,20755323.07,110949222.6,45,20755327.31,86293896.92,39.9,20755328.59,86293890.92,38.4,,,
  R01, 2025-01-14 00:57:30.000,20760125.45,110974915.8,46.7,20760124.92,110974889.9,45.5,20760129.95,86313860.32,40.5,20760129.88,86313854.31,37.7,,,
  R01, 2025-01-14 00:58:00.000,20764983.09,111000880.5,46.8,20764982.2,111000854.5,45,20764987.02,86334055.01,40.2,20764987.35,86334049.02,37.9,,,
  R01, 2025-01-14 00:58:30.000,20769896.21,111027144.1,46.8,20769895.51,111027118.1,45.4,20769900.07,86354482.25,40.4,20769900.66,86354476.26,38.1,,,
  R01, 2025-01-14 00:59:00.000,20774865.78,111053708.2,46.8,20774864.64,111053682.2,45.4,20774869.17,86375143.19,39.2,20774870.02,86375137.2,38.1,,,
  R01, 2025-01-14 00:59:30.000,20779891.31,111080573.8,46.4,20779890.31,111080547.9,45.5,20779895.16,86396038.66,40,20779895.64,86396032.67,37.7,,,
  R01, 2025-01-14 01:00:00.000,20784973.98,111107742.5,47.2,20784973.11,111107716.5,45,20784977.69,86417169.81,40.2,20784978.18,86417163.82,38.6,,,
  R01, 2025-01-14 01:00:30.000,20790113.38,111135215.9,47,20790112.49,111135189.9,45.5,20790117.75,86438537.96,40.4,20790117.7,86438531.95,38.4,,,
  R01, 2025-01-14 01:01:00.000,20795309.75,111162994.8,46.7,20795309.06,111162968.8,45.7,20795314.13,86460143.8,40.5,20795314.32,86460137.81,38.4,,,
  R01, 2025-01-14 01:01:30.000,20800564.41,111191081.2,46.7,20800563.24,111191055.2,45.7,20800567.97,86481988.7,40.9,20800568.39,86481982.69,38.7,,,
  R01, 2025-01-14 01:02:00.000,20805876.06,111219475.9,46.6,20805874.97,111219449.9,45.7,20805879.99,86504073.42,40.4,20805880.3,86504067.43,37.5,,,
  R01, 2025-01-14 01:02:30.000,20811245.75,111248180.5,47.2,20811244.73,111248154.5,45.2,20811249.98,86526399.23,39.9,20811250.32,86526393.24,38.6,,,
  R01, 2025-01-14 01:03:00.000,20816673.58,111277196.3,46.8,20816672.56,111277170.3,44.9,20816677.45,86548967,40.5,20816678.24,86548961.02,38.2,,,
  R01, 2025-01-14 01:03:30.000,20822159.94,111306524.3,46.1,20822159.09,111306498.4,45,20822164.02,86571777.71,40.4,20822164.76,86571771.72,38,,,
  R01, 2025-01-14 01:04:00.000,20827705.14,111336166.1,46,20827704.58,111336140.1,44.5,20827709.04,86594832.34,40.1,20827709.65,86594826.37,37.8,,,
  R01, 2025-01-14 01:04:30.000,20833308.98,111366122.9,45.5,20833308.32,111366096.9,44.5,20833312.79,86618132.05,40.1,20833313.47,86618126.04,37.9,,,
  R01, 2025-01-14 01:05:00.000,20838972.57,111396396,46.4,20838971.75,111396370,44.7,20838976.78,86641677.76,39.8,20838977.5,86641671.77,37.6,,,
  R01, 2025-01-14 01:05:30.000,20844695.37,111426986.8,46.3,20844694.23,111426960.8,44.5,20844699.2,86665470.58,39.2,20844699.63,86665464.56,38.3,,,
  R01, 2025-01-14 01:06:00.000,20850477.59,111457896.2,45.8,20850476.89,111457870.2,44.6,20850480.78,86689511.19,40,20850482.29,86689505.19,37.6,,,
  R01, 2025-01-14 01:06:30.000,20856320.09,111489126.1,47,20856319.02,111489100.1,44.9,20856323.65,86713801.08,39.4,20856324.34,86713795.11,37.7,,,
  R01, 2025-01-14 01:07:00.000,20862222.31,111520677.5,45.5,20862221.36,111520651.5,45.3,20862225.51,86738341.05,39.4,20862227.04,86738335.04,37.6,,,
  R01, 2025-01-14 01:07:30.000,20868184.77,111552551.9,45.8,20868183.88,111552525.9,44,20868189.08,86763132.21,39.4,20868189.56,86763126.2,37.7,,,
  R01, 2025-01-14 01:08:00.000,20874208.45,111584750.3,46.6,20874207.32,111584724.3,44.5,20874212.63,86788175.35,39.6,20874212.97,86788169.35,37.7,,,
  R01, 2025-01-14 01:08:30.000,20880292.84,111617273.8,46.2,20880291.48,111617247.8,45.2,20880296.84,86813471.39,39.7,20880297.22,86813465.41,37.6,,,
  R01, 2025-01-14 01:09:00.000,20886438.03,111650123.6,46,20886437.09,111650097.6,44.6,20886441.77,86839021.2,39.4,20886442.36,86839015.21,37,,,
  R01, 2025-01-14 01:09:30.000,20892644.45,111683301.2,46.3,20892643.6,111683275.2,45,20892648.86,86864825.93,39.9,20892649.04,86864819.94,37.8,,,
  R01, 2025-01-14 01:10:00.000,20898912.79,111716807.4,46.4,20898911.42,111716781.4,44.5,20898916.8,86890886.25,39.5,20898916.84,86890880.26,37.4,,,
  R01, 2025-01-14 01:10:30.000,20905242.3,111750643.7,46.7,20905241.57,111750617.7,45.2,20905245.7,86917203.34,38.4,20905246.79,86917197.34,37.3,,,
  R01, 2025-01-14 01:11:00.000,20911634.45,111784811.2,46.6,20911633.09,111784785.2,44.5,20911638.67,86943778,38.9,20911638.53,86943771.99,37.8,,,
  R01, 2025-01-14 01:11:30.000,20918088.34,111819311.1,47,20918087.31,111819285.1,45.5,20918091.75,86970611.18,39,20918092.37,86970605.18,37.6,,,
  R01, 2025-01-14 01:12:00.000,20924604.55,111854144.9,47.1,20924603.82,111854118.9,45.8,20924608.71,86997704.16,39.6,20924608.93,86997698.15,37.7,,,
  R01, 2025-01-14 01:12:30.000,20931183.66,111889313.6,47.2,20931182.77,111889287.7,45.7,20931187.48,87025057.56,39.2,20931188.14,87025051.59,37.9,,,
  R01, 2025-01-14 01:13:00.000,20937825.66,111924818.1,46.7,20937824.65,111924792.1,45.4,20937829.63,87052672.12,39.2,20937830.18,87052666.13,37.1,,,
  R01, 2025-01-14 01:13:30.000,20944530.69,111960659.5,47.2,20944529.41,111960633.5,46,20944534.24,87080548.7,38.8,20944535.12,87080542.71,37.5,,,
  R01, 2025-01-14 01:14:00.000,20951298.51,111996839,47.2,20951297.7,111996813,46.2,20951302.16,87108688.24,39.9,20951303.04,87108682.26,37.5,,,
  R01, 2025-01-14 01:14:30.000,20958130.33,112033358,47,20958129.35,112033332,45.7,20958134.74,87137091.85,39.4,20958134.68,87137085.84,37.4,,,
  R01, 2025-01-14 01:15:00.000,20965025.4,112070217.5,46,20965024.5,112070191.5,45.6,20965030.48,87165760.31,39.4,20965030.3,87165754.33,37.3,,,
  R01, 2025-01-14 01:15:30.000,20971984.7,112107418.5,45.7,20971984,112107392.5,45.6,20971988.88,87194694.39,39.2,20971989.28,87194688.39,36.8,,,
  R01, 2025-01-14 01:16:00.000,20979008.42,112144962.3,46.1,20979007.36,112144936.3,44.9,20979012.19,87223895.02,39.5,20979012.89,87223889.02,37.4,,,
  R01, 2025-01-14 01:16:30.000,20986096.06,112182849.8,46.8,20986094.84,112182823.8,45.2,20986100.06,87253363.06,38.8,20986100.57,87253357.06,37.6,,,
  R01, 2025-01-14 01:17:00.000,20993248.34,112221082.4,47.2,20993247.29,112221056.4,46.3,20993251.12,87283099.45,39.2,20993252.75,87283093.45,37.3,,,
  R01, 2025-01-14 01:17:30.000,21000465.05,112259660.7,46.9,21000464.21,112259634.7,45.7,21000469.1,87313104.75,39.1,21000469.84,87313098.75,37.3,,,
  R01, 2025-01-14 01:18:00.000,21007746.95,112298585.9,47,21007746.18,112298559.9,45.6,21007751.97,87343379.83,40.2,21007751.76,87343373.83,37.6,,,
  R01, 2025-01-14 01:18:30.000,21015093.89,112337858.8,47.1,21015092.95,112337832.9,45.6,21015097.8,87373925.38,39.5,21015098.89,87373919.4,37.3,,,
  R01, 2025-01-14 01:19:00.000,21022505.98,112377480.7,46.6,21022504.61,112377454.7,45.3,21022510.5,87404742.3,39.3,21022510.63,87404736.33,37.7,,,
  R01, 2025-01-14 01:19:30.000,21029983.66,112417452.4,47.1,21029982.7,112417426.4,45.3,21029987.16,87435831.33,39,21029988.09,87435825.34,37.3,,,
  R01, 2025-01-14 01:20:00.000,21037526.96,112457775.2,47,21037525.9,112457749.2,44.9,21037530.57,87467193.51,38.4,21037531.32,87467187.51,37.3,,,
