> PRN,time,C1C,L1C,S1C,C1P,L1P,S1P,C2C,L2C,S2C,C2P,L2P,S2P,C3X,L3X,S3X
  R01, 2025-01-25 05:42:00.000,23945645.84,128003195.9,40.7,23945644,128003192.9,39.2,23945659.06,99558061.89,36.8,23945659.47,99558060.89,35.3,,,
  R01, 2025-01-25 05:42:30.000,23925786.51,127897036,40.2,23925785.21,127897033,38.6,23925798.56,99475493.09,36.2,23925799.5,99475492.11,33.5,,,
  R01, 2025-01-25 05:43:00.000,23905999.62,127791263,39,23905998.15,127791260,38.5,23906012.23,99393225.24,35.9,23906012.92,99393224.25,34.1,,,
  R01, 2025-01-25 05:43:30.000,23886285.34,127685880.4,39.9,23886284.32,127685877.4,39.2,23886298.05,99311261.09,36.2,23886298.51,99311260.08,34.3,,,
  R01, 2025-01-25 05:44:00.000,23866644.74,127580892.4,40.3,23866643.63,127580889.4,39.2,23866656.97,99229603.76,34.7,23866658.16,99229602.74,33.5,,,
  R01, 2025-01-25 05:44:30.000,23847078.7,127476302.6,40.2,23847077.96,127476299.6,39,23847092.13,99148256.19,36.2,23847092.55,99148255.19,34.6,,,
  R01, 2025-01-25 05:45:00.000,23827587.94,127372114.3,39.6,23827586.34,127372111.3,38.4,23827601.67,99067220.93,36.8,23827601.85,99067219.92,34.5,,,
  R01, 2025-01-25 05:45:30.000,23808173.43,127268331.6,39.8,23808172.6,127268328.6,38,23808187.18,98986501.11,36.8,23808187.87,98986500.13,34.4,,,
  R01, 2025-01-25 05:46:00.000,23788835.14,127164958.7,41.1,23788834.52,127164955.7,38.6,23788848.79,98906100.01,37,23788849.11,98906099.02,35.1,,,
  R01, 2025-01-25 05:46:30.000,23769574.75,127061999.5,40.8,23769573.83,127061996.5,39.2,23769588.27,98826020.74,35.3,23769588.01,98826019.77,33.8,,,
  R01, 2025-01-25 05:47:00.000,23750391.76,126959457.3,39.7,23750390.95,126959454.3,38.7,23750405.13,98746265.7,36,23750405.73,98746264.72,34.8,,,
  R01, 2025-01-25 05:47:30.000,23731288.23,126857336,41.4,23731287.26,126857333.1,39.6,23731301.6,98666838.15,37.1,23731302.35,98666837.16,34.7,,,
  R01, 2025-01-25 05:48:00.000,23712263.41,126755639.4,40.4,23712262.64,126755636.4,38.4,23712276.58,98587740.86,35.9,23712276.93,98587739.88,35.3,,,
  R01, 2025-01-25 05:48:30.000,23693319.01,126654372.2,41,23693318.33,126654369.2,39.5,23693331.9,98508977.62,37.1,23693333.2,98508976.6,35.9,,,
  R01, 2025-01-25 05:49:00.000,23674456.22,126553538.1,40.8,23674455.65,126553535.1,39.7,23674469.22,98430551.12,37.6,23674469.85,98430550.11,35.1,,,
  R01, 2025-01-25 05:49:30.000,23655675.06,126453141.1,41.8,23655673.95,126453138.1,40.5,23655688.36,98352464.73,37.3,23655688.47,98352463.73,35,,,
  R01, 2025-01-25 05:50:00.000,23636975.85,126353183.7,41.2,23636975.62,126353180.7,40.6,23636988.87,98274720.19,37.1,23636989.59,98274719.19,35.1,,,
  R01, 2025-01-25 05:50:30.000,23618359.27,126253669.4,40,23618357.95,126253666.4,38.7,23618372.15,98197320.23,36.1,23618373.51,98197319.24,35.2,,,
  R01, 2025-01-25 05:51:00.000,23599826.85,126154602.1,41.4,23599825.93,126154599.1,39.2,23599839.78,98120268,36.5,23599839.93,98120266.98,34.9,,,
  R01, 2025-01-25 05:51:30.000,23581378.17,126055985.9,39.8,23581377.18,126055982.9,39.1,23581390.9,98043566.66,36.8,23581391.68,98043565.67,34.8,,,
  R01, 2025-01-25 05:52:00.000,23563015.11,125957824.6,40.9,23563014.26,125957821.6,38.6,23563028.47,97967219.09,37.4,23563028.7,97967218.1,35.4,,,
  R01, 2025-01-25 05:52:30.000,23544737.57,125860121.5,41.3,23544737.07,125860118.5,40.2,23544750.17,97891227.92,36.7,23544751.01,97891226.91,35.5,,,
  R01, 2025-01-25 05:53:00.000,23526547.17,125762880.6,41.2,23526545.79,125762877.7,40.1,23526560.11,97815596.22,38.3,23526560.48,97815595.22,35.7,,,
  R01, 2025-01-25 05:53:30.000,23508443.36,125666106.1,40.7,23508442.23,125666103.1,39.2,23508456.56,97740327.18,37.5,23508456.52,97740326.2,35.5,,,
  R01, 2025-01-25 05:54:00.000,23490427.77,125569800.9,40.1,23490426.15,125569797.8,38.9,23490439.81,97665423.24,37.2,23490440.72,97665422.25,35.6,,,
  R01, 2025-01-25 05:54:30.000,23472500.13,125473969,41.3,23472498.95,125473966,39.2,23472513.19,97590887.48,37.6,23472513.43,97590886.49,36.4,,,
  R01, 2025-01-25 05:55:00.000,23454661.53,125378614.2,40.2,23454660.9,125378611.2,40.1,23454675.77,97516722.7,37.2,23454674.82,97516721.71,35.9,,,
  R01, 2025-01-25 05:55:30.000,23436912.97,125283739.7,41.7,23436912.12,125283736.7,39.9,23436926.08,97442931.62,37.5,23436926.82,97442930.61,36.3,,,
  R01, 2025-01-25 05:56:00.000,23419255.16,125189349.7,40.9,23419254.04,125189346.7,39.9,23419268.88,97369517.27,39,23419269.27,97369516.29,36.9,,,
  R01, 2025-01-25 05:56:30.000,23401688.84,125095447.4,41.8,23401688.31,125095444.4,40.6,23401702.12,97296482.33,38.6,23401702.81,97296481.33,36.7,,,
  R01, 2025-01-25 05:57:00.000,23384214.81,125002036.7,41.6,23384213.09,125002033.7,40.2,23384227.25,97223829.7,38,23384227.79,97223828.7,36,,,
  R01, 2025-01-25 05:57:30.000,23366832.85,124909120.8,40.5,23366831.9,124909117.8,39,23366845.53,97151561.88,38.8,23366846.22,97151560.88,36.8,,,
  R01, 2025-01-25 05:58:00.000,23349544.17,124816703.3,41.7,23349542.98,124816700.3,39.5,23349557.18,97079681.68,38.5,23349556.63,97079680.68,36.1,,,
  R01, 2025-01-25 05:58:30.000,23332349.31,124724788.2,40.6,23332348.04,124724785.2,39.4,23332362.35,97008192.34,38.1,23332362.18,97008191.36,35.9,,,
  R01, 2025-01-25 05:59:00.000,23315249.19,124633379.2,40.8,23315247.73,124633376.2,39,23315261.9,96937096.55,38.5,23315262.68,96937095.56,36.5,,,
  R01, 2025-01-25 05:59:30.000,23298244.7,124542479.1,41.3,23298243.47,124542476.1,40,23298256.86,96866396.59,38.6,23298257.63,96866395.57,36.7,,,
  R01, 2025-01-25 06:00:00.000,23281335.86,124452091.2,41.8,23281334.26,124452088.3,40.9,23281348.41,96796095.05,38.8,23281348.57,96796094.06,35.9,,,
  R01, 2025-01-25 06:00:30.000,23264523.32,124362220.1,39.9,23264522.19,124362217.1,38.3,23264535.35,96726195.39,39.4,23264536.3,96726194.39,37.1,,,
  R01, 2025-01-25 06:01:00.000,23247807.95,124272869.1,40.7,23247806.89,124272866.2,39.6,23247820.41,96656700.33,37.9,23247820.95,96656699.33,36.3,,,
  R01, 2025-01-25 06:01:30.000,23231191.16,124184041.5,41.1,23231189.93,124184038.5,39.9,23231203.63,96587612.23,37.3,23231203.85,96587611.26,36.1,,,
  R01, 2025-01-25 06:02:00.000,23214672.55,124095740.2,41.1,23214670.94,124095737.2,40.3,23214686.4,96518933.58,38.5,23214685.18,96518932.58,37.2,,,
  R01, 2025-01-25 06:02:30.000,23198252.48,124007968.9,40.2,23198251.57,124007965.9,38.6,23198264.66,96450667.11,38.5,23198266.07,96450666.11,36.9,,,
  R01, 2025-01-25 06:03:00.000,23181932.77,123920730.8,41.6,23181932.06,123920727.8,39.9,23181945.27,96382815.37,38.9,23181945.89,96382814.37,36.9,,,
  R01, 2025-01-25 06:03:30.000,23165713.66,123834029,41.4,23165712.53,123834026,40.5,23165726.06,96315380.74,38.7,23165725.98,96315379.71,36.7,,,
  R01, 2025-01-25 06:04:00.000,23149595.02,123747867.1,41.4,23149594.26,123747864.1,40.5,23149606.86,96248366.01,37.8,23149608.04,96248365,36.4,,,
  R01, 2025-01-25 06:04:30.000,23133579.19,123662249.4,41.4,23133577.2,123662246.4,39.9,23133590.54,96181774.52,37.9,23133591.27,96181773.53,36.2,,,
  R01, 2025-01-25 06:05:00.000,23117664.02,123577178.4,40.5,23117663.02,123577175.4,39.4,23117676.04,96115608.3,37.3,23117676.29,96115607.32,35.7,,,
  R01, 2025-01-25 06:05:30.000,23101852.64,123492657.6,42.6,23101851.93,123492654.6,40.2,23101864.45,96049869.94,37.9,23101865.32,96049868.93,37,,,
  R01, 2025-01-25 06:06:00.000,23086144.27,123408690.4,40.6,23086143.31,123408687.4,39.4,23086157.41,95984562.21,39.4,23086157.68,95984561.19,37.2,,,
  R01, 2025-01-25 06:06:30.000,23070541.21,123325279.9,40.9,23070539.72,123325277,38.8,23070553.01,95919687.53,38.1,23070553.76,95919686.53,36.8,,,
  R01, 2025-01-25 06:07:00.000,23055042.57,123242429.9,41.7,23055041.86,123242426.9,40.1,23055054.07,95855248.67,37.7,23055054.58,95855247.68,35.9,,,
  R01, 2025-01-25 06:07:30.000,23039648.42,123160143,40.8,23039647.61,123160140,39.7,23039660.41,95791247.83,38.7,23039661.43,95791246.83,36.3,,,
  R01, 2025-01-25 06:08:00.000,23024361.29,123078422.9,41.7,23024360.42,123078419.9,40.5,23024373.15,95727687.85,38.1,23024373.79,95727686.84,37,,,
  R01, 2025-01-25 06:08:30.000,23009180.05,122997272.9,40.5,23009178.94,122997269.9,39.4,23009192.52,95664571.28,38.2,23009192.6,95664570.29,36.6,,,
  R01, 2025-01-25 06:09:00.000,22994106.68,122916696,40.2,22994105.42,122916693,39.2,22994118.55,95601900.41,38.7,22994119.34,95601899.4,36.5,,,
  R01, 2025-01-25 06:09:30.000,22979140.76,122836694.7,42,22979140.06,122836691.7,39.7,22979152.75,95539677.28,38.6,22979153.48,95539676.31,37,,,
  R01, 2025-01-25 06:10:00.000,22964283.31,122757272.7,41.4,22964282.5,122757269.7,40.1,22964295.32,95477904.66,38.1,22964295.56,95477903.66,35.6,,,
  R01, 2025-01-25 06:10:30.000,22949534.34,122678432.9,41.7,22949533.47,122678429.9,40.5,22949546.67,95416584.89,38.4,22949547.06,95416583.89,36.5,,,
  R01, 2025-01-25 06:11:00.000,22934895.09,122600178.2,42,22934894.26,122600175.2,39.8,22934907.33,95355720.26,39.4,22934908.16,95355719.27,37.5,,,
  R01, 2025-01-25 06:11:30.000,22920366.01,122522512.5,40.9,22920364.93,122522509.5,40,22920377.7,95295313.68,38.3,22920378.61,95295312.67,35.5,,,
  R01, 2025-01-25 06:12:00.000,22905948.13,122445438.6,41.4,22905946.72,122445435.6,39.8,22905959.87,95235367.42,39.2,22905960.32,95235366.42,37.5,,,
  R01, 2025-01-25 06:12:30.000,22891641.03,122368959.5,41.3,22891640.3,122368956.5,40.4,22891652.72,95175883.8,39,22891653.36,95175882.8,37,,,
  R01, 2025-01-25 06:13:00.000,22877445.66,122293078.1,41.7,22877444.69,122293075.1,40.8,22877457.54,95116865.07,38.3,22877458.18,95116864.07,36.5,,,
  R01, 2025-01-25 06:13:30.000,22863362.8,122217797.2,40.9,22863361.58,122217794.2,38.9,22863373.98,95058313.38,38.8,22863375.24,95058312.38,37.3,,,
  R01, 2025-01-25 06:14:00.000,22849392.59,122143119.8,41.6,22849391.8,122143116.8,39.7,22849404.79,95000231.09,39,22849405.15,95000230.07,37,,,
  R01, 2025-01-25 06:14:30.000,22835536.06,122069049.1,41,22835535.15,122069046.1,39.2,22835547.19,94942620.57,38.7,22835548.26,94942619.59,36.2,,,
  R01, 2025-01-25 06:15:00.000,22821793.3,121995587.7,40.9,22821791.97,121995584.7,38.9,22821805.27,94885484.11,38.3,22821805.76,94885483.09,37,,,
  R01, 2025-01-25 06:15:30.000,22808165.58,121922739,41.5,22808164.56,121922736,39.8,22808177.74,94828824.11,39.4,22808178.1,94828823.12,36.8,,,
  R01, 2025-01-25 06:16:00.000,22794652.48,121850505.5,41.4,22794651.22,121850502.5,39.1,22794664.33,94772642.59,38,22794665.14,94772641.58,36.9,,,
  R01, 2025-01-25 06:16:30.000,22781255.29,121778889.7,41.2,22781254.39,121778886.7,39.6,22781267.31,94716941.54,38.5,22781267.85,94716940.54,37.4,,,
  R01, 2025-01-25 06:17:00.000,22767974.49,121707894.8,40,22767972.58,121707891.8,38.6,22767986.52,94661723.34,38.9,22767986.75,94661722.34,37.1,,,
  R01, 2025-01-25 06:17:30.000,22754810.26,121637523.3,41.9,22754808.5,121637520.4,39.6,22754821.26,94606990.11,37.9,22754821.7,94606989.09,36.5,,,
  R01, 2025-01-25 06:18:00.000,22741762.62,121567778.8,42,22741761.86,121567775.8,40.4,22741773.26,94552744.44,38.3,22741774.95,94552743.42,36.9,,,
  R01, 2025-01-25 06:18:30.000,22728833.03,121498663.8,41.9,22728832.15,121498660.8,40.3,22728844.27,94498988.45,39.5,22728845.44,94498987.45,37.3,,,
  R01, 2025-01-25 06:19:00.000,22716022.31,121430180.4,41.4,22716021.06,121430177.4,40,22716032.61,94445723.7,37.6,22716033.47,94445722.71,36.6,,,
  R01, 2025-01-25 06:19:30.000,22703329.27,121362331.3,41.6,22703327.81,121362328.4,39.9,22703341.26,94392952.34,39.1,22703341.22,94392951.35,37.5,,,
  R01, 2025-01-25 06:20:00.000,22690755.55,121295119.3,41.3,22690754.63,121295116.4,39.4,22690767.55,94340676.44,38.1,22690767.14,94340675.45,36.7,,,
  R01, 2025-01-25 06:20:30.000,22678301.8,121228547.4,40.5,22678300.47,121228544.4,39.2,22678313.66,94288898.37,37.6,22678313.36,94288897.36,36,,,
  R01, 2025-01-25 06:21:00.000,22665967.91,121162617.4,41.1,22665966.7,121162614.4,40,22665979.63,94237619.63,38.5,22665980.34,94237618.63,37.4,,,
  R01, 2025-01-25 06:21:30.000,22653755.05,121097332.7,40.4,22653753.96,121097329.7,38.8,22653766.2,94186842.77,39,22653766.89,94186841.76,36.9,,,
  R01, 2025-01-25 06:22:00.000,22641663.35,121032695.6,41,22641662.19,121032692.6,39.2,22641675.56,94136569.56,39.2,22641675.55,94136568.55,37.2,,,
  R01, 2025-01-25 06:22:30.000,22629693.09,120968708.9,39.8,22629692.71,120968705.9,39.9,22629704.85,94086802.24,39.2,22629705.69,94086801.26,38,,,
  R01, 2025-01-25 06:23:00.000,22617845.44,120905374.6,41.9,22617844.23,120905371.6,40.5,22617856.53,94037542.39,39.7,22617857.15,94037541.37,37.6,,,
  R01, 2025-01-25 06:23:30.000,22606119.84,120842694.9,41.1,22606118.43,120842691.9,39.4,22606131.36,93988791.6,39,22606131.53,93988790.61,37.1,,,
  R01, 2025-01-25 06:24:00.000,22594517.1,120780672.3,41.4,22594515.29,120780669.3,39.7,22594528.16,93940551.94,39.2,22594528.77,93940550.96,36.5,,,
  R01, 2025-01-25 06:24:30.000,22583037.9,120719309.6,42.4,22583036.56,120719306.6,40.5,22583049.03,93892825.54,38.7,22583049.47,93892824.51,36.8,,,
  R01, 2025-01-25 06:25:00.000,22571682.06,120658609.5,42.6,22571681.29,120658606.5,40.7,22571693.39,93845614.42,39.7,22571693.84,93845613.4,37.9,,,
  R01, 2025-01-25 06:25:30.000,22560451.72,120598574.1,41.4,22560450.43,120598571.1,39.6,22560463.05,93798920.27,38.9,22560463.19,93798919.29,37.1,,,
  R01, 2025-01-25 06:26:00.000,22549344.84,120539205.2,41.3,22549344.4,120539202.2,40.3,22549356.04,93752744.64,39.2,22549356.46,93752743.63,37.2,,,
  R01, 2025-01-25 06:26:30.000,22538364.02,120480505.5,41.1,22538362.93,120480502.5,39.7,22538376.01,93707089.41,38.8,22538376.03,93707088.4,36.5,,,
  R01, 2025-01-25 06:27:00.000,22527508.99,120422477.6,40.9,22527507.92,120422474.6,39.7,22527520.05,93661956.72,39.8,22527520.22,93661955.74,37.7,,,
  R01, 2025-01-25 06:27:30.000,22516779.07,120365123.4,41.4,22516778.09,120365120.4,40.5,22516790.67,93617347.99,39.4,22516790.99,93617346.99,37.4,,,
  R01, 2025-01-25 06:28:00.000,22506175.92,120308444.7,40.7,22506175.42,120308441.7,39.7,22506187.23,93573264.67,39.6,22506188.52,93573263.66,37.7,,,
  R01, 2025-01-25 06:28:30.000,22495700.5,120252443.9,42.4,22495698.86,120252440.9,41.2,22495711.78,93529708.63,38.3,22495711.66,93529707.63,37,,,
  R01, 2025-01-25 06:29:00.000,22485350.9,120197123.1,41.4,22485350.2,120197120.1,40.2,22485362.8,93486681.42,39.6,22485362.69,93486680.45,37.8,,,
  R01, 2025-01-25 06:29:30.000,22475129.67,120142484,41.6,22475128.59,120142481,40.9,22475141.66,93444184.47,39.9,22475141.68,93444183.45,37.9,,,
  R01, 2025-01-25 06:30:00.000,22465036.12,120088529.1,41.3,22465035,120088526.1,39,22465047.3,93402219.69,39.7,22465047.84,93402218.7,37.8,,,
  R01, 2025-01-25 06:30:30.000,22455070.65,120035260.3,40.3,22455069.26,120035257.3,39.4,22455082.01,93360788.44,38.7,22455082.47,93360787.44,36.9,,,
  R01, 2025-01-25 06:31:00.000,22445234.44,119982679.2,41.6,22445233.68,119982676.2,39.6,22445245.86,93319892.14,39.4,22445246.22,93319891.14,37.6,,,
  R01, 2025-01-25 06:31:30.000,22435526.75,119930788.4,42,22435525.66,119930785.4,39.9,22435538.95,93279532.76,38.7,22435538.57,93279531.77,37.6,,,
  R01, 2025-01-25 06:32:00.000,22425949.13,119879590,42.4,22425948.17,119879587,40.8,22425960.86,93239711.92,38.9,22425961.13,93239710.93,37.2,,,
  R01, 2025-01-25 06:32:30.000,22416501.66,119829085,42.2,22416500.88,119829082,40.8,22416512.26,93200430.29,39.7,22416512.82,93200429.3,38,,,
  R01, 2025-01-25 06:33:00.000,22407183.72,119779275.1,42.7,22407182.75,119779272.1,41.5,22407194.87,93161689.37,40.1,22407195.33,93161688.37,38.2,,,
  R01, 2025-01-25 06:33:30.000,22397995.93,119730162.5,42.3,22397995.31,119730159.6,40.5,22398006.52,93123490.77,39,22398007.1,93123489.77,37.8,,,
  R01, 2025-01-25 06:34:00.000,22388939.13,119681749.6,42.2,22388937.97,119681746.6,40.4,22388950.1,93085836.35,40.1,22388950.48,93085835.33,37.6,,,
  R01, 2025-01-25 06:34:30.000,22380013.07,119634037.7,41.2,22380012.06,119634034.7,40.4,22380025.11,93048727.18,40.8,22380025.2,93048726.17,37.8,,,
  R01, 2025-01-25 06:35:00.000,22371218.98,119587028.5,41.4,22371218.3,119587025.5,40.6,22371230.41,93012164.53,40.1,22371230.93,93012163.54,37.4,,,
  R01, 2025-01-25 06:35:30.000,22362557.34,119540724,42.7,22362556.85,119540721,41.8,22362567.84,92976149.96,39,22362568.13,92976148.95,37.6,,,
  R01, 2025-01-25 06:36:00.000,22354027.1,119495125.5,42.7,22354026.24,119495122.4,41.1,22354037.58,92940684.51,39.8,22354038.36,92940683.52,37.8,,,
  R01, 2025-01-25 06:36:30.000,22345629.08,119450234.6,42.5,22345628.31,119450231.6,41.3,22345640.55,92905769.44,40.4,22345640.6,92905768.44,38.3,,,
  R01, 2025-01-25 06:37:00.000,22337364.22,119406053.2,42.7,22337363.07,119406050.2,41.4,22337375.68,92871406.15,40.5,22337376.14,92871405.14,38.9,,,
  R01, 2025-01-25 06:37:30.000,22329231.65,119362582.3,42.6,22329230.85,119362579.3,40.9,22329242.52,92837595.49,40,22329243.49,92837594.51,38.1,,,
  R01, 2025-01-25 06:38:00.000,22321232.85,119319823.5,43.1,22321232.28,119319820.5,41.1,22321243.09,92804338.74,38.5,22321243.92,92804337.76,37.4,,,
  R01, 2025-01-25 06:38:30.000,22313367.3,119277778.1,42.9,22313366.61,119277775.1,41.3,22313378.04,92771636.79,39.4,22313378.75,92771635.78,37.5,,,
  R01, 2025-01-25 06:39:00.000,22305635.35,119236448,40.9,22305634.63,119236445,40.2,22305646.25,92739491.21,40.6,22305647.4,92739490.22,38.7,,,
  R01, 2025-01-25 06:39:30.000,22298037.73,119195834,43.2,22298037.38,119195831,41.5,22298048.59,92707902.62,40,22298049.36,92707901.63,38.1,,,
  R01, 2025-01-25 06:40:00.000,22290574.73,119155937.9,43.3,22290573.98,119155934.9,42,22290584.81,92676872.37,39.5,22290585.48,92676871.33,37.3,,,
  R01, 2025-01-25 06:40:30.000,22283245.64,119116760.9,42.7,22283244.15,119116757.9,41.3,22283256.18,92646401.45,39.6,22283257.26,92646400.44,37.6,,,
  R01, 2025-01-25 06:41:00.000,22276051.45,119078304.3,42.2,22276050.82,119078301.3,41.1,22276062.19,92616490.78,39.4,22276062.44,92616489.77,37.7,,,
  R01, 2025-01-25 06:41:30.000,22268992.63,119040569.5,43.1,22268992.22,119040566.5,40.9,22269003.18,92587141.49,38.7,22269003.46,92587140.5,37.3,,,
  R01, 2025-01-25 06:42:00.000,22262068.45,119003558.2,41,22262067.93,119003555.1,40.7,22262078.73,92558354.97,38.9,22262079.51,92558353.95,37.2,,,
  R01, 2025-01-25 06:42:30.000,22255280.26,118967270.5,43.9,22255280.02,118967267.5,42.2,22255290.95,92530131.27,40.1,22255291.57,92530130.29,37.8,,,
  R01, 2025-01-25 06:43:00.000,22248627.44,118931707.6,43,22248626.64,118931704.6,41.5,22248637.97,92502471.32,40.2,22248638.48,92502470.34,38,,,
  R01, 2025-01-25 06:43:30.000,22242110.84,118896870.4,42.9,22242109.38,118896867.4,41.3,22242120.29,92475375.76,39.4,22242121.46,92475374.77,37.1,,,
  R01, 2025-01-25 06:44:00.000,22235728.94,118862760.2,43.7,22235728.79,118862757.2,42.4,22235740.37,92448845.64,40.1,22235740.65,92448844.64,38,,,
  R01, 2025-01-25 06:44:30.000,22229484.25,118829378.2,42.8,22229483.79,118829375.2,41.3,22229495.36,92422881.87,40.1,22229495.83,92422880.86,38.2,,,
  R01, 2025-01-25 06:45:00.000,22223375.77,118796725.2,42.6,22223374.6,118796722.2,40.9,22223386.7,92397485.2,40.2,22223387.65,92397484.21,38.3,,,
  R01, 2025-01-25 06:45:30.000,22217404.03,118764801.8,42.5,22217402.9,118764798.8,41.7,22217414.85,92372655.95,39.9,22217415.8,92372654.94,38.6,,,
  R01, 2025-01-25 06:46:00.000,22211569.19,118733609.3,43.3,22211568.29,118733606.3,42.6,22211580.51,92348395.13,39.8,22211580.26,92348394.12,37.8,,,
  R01, 2025-01-25 06:46:30.000,22205870.48,118703148.4,41.6,22205869.47,118703145.4,41.1,22205881.35,92324703.45,39.2,22205881.54,92324702.44,38,,,
  R01, 2025-01-25 06:47:00.000,22200309.04,118673419.8,43.3,22200308.26,118673416.8,41.8,22200319.92,92301581.26,39.2,22200320.17,92301580.27,38.7,,,
  R01, 2025-01-25 06:47:30.000,22194884.96,118644424.8,43.1,22194884.31,118644421.8,42,22194895.91,92279029.59,39,22194895.91,92279028.6,37.7,,,
  R01, 2025-01-25 06:48:00.000,22189598.09,118616164.1,42.8,22189596.89,118616161.1,41.1,22189608.81,92257049.12,39.9,22189609.32,92257048.12,37.9,,,
  R01, 2025-01-25 06:48:30.000,22184448.95,118588638.3,43.4,22184448.11,118588635.3,42,22184459.89,92235640.21,39.7,22184460.27,92235639.2,37.6,,,
  R01, 2025-01-25 06:49:00.000,22179437.38,118561847.9,43.4,22179436.15,118561844.9,42.2,22179447.84,92214803.28,38.6,22179448.45,92214802.29,38.2,,,
  R01, 2025-01-25 06:49:30.000,22174563.02,118535793.7,42.2,22174561.97,118535790.7,41.6,22174573.57,92194538.95,38.4,22174574.16,92194537.95,37.8,,,
  R01, 2025-01-25 06:50:00.000,22169827.3,118510475.9,45.3,22169826.66,118510473,43.2,22169837.43,92174847.4,39.5,22169837.67,92174846.42,37.4,,,
  R01, 2025-01-25 06:50:30.000,22165228.37,118485895,42.7,22165227.3,118485892,41.7,22165239.64,92155728.89,40.2,22165240.07,92155727.91,38.4,,,
  R01, 2025-01-25 06:51:00.000,22160767.65,118462051.8,43,22160766.51,118462048.8,41.1,22160778.79,92137184.27,39.3,22160779.41,92137183.26,37.9,,,
  R01, 2025-01-25 06:51:30.000,22156445.66,118438947.2,43.4,22156445.43,118438944.2,42.3,22156456.34,92119214.04,39.9,22156456.92,92119213.04,37.5,,,
  R01, 2025-01-25 06:52:00.000,22152262,118416581.2,43.3,22152260.2,118416578.2,41.7,22152271.93,92101818.3,40,22152273.32,92101817.3,38.5,,,
  R01, 2025-01-25 06:52:30.000,22148215.43,118394953.4,43.8,22148215.06,118394950.4,42.9,22148226.22,92084996.71,40.3,22148227,92084995.7,38.4,,,
  R01, 2025-01-25 06:53:00.000,22144308.46,118374064.5,44.1,22144308.09,118374061.5,43.4,22144318.15,92068749.83,39,22144319.07,92068748.81,37.4,,,
  R01, 2025-01-25 06:53:30.000,22140538.79,118353915.2,41.9,22140537.92,118353912.2,41.1,22140549.25,92053078.13,40.2,22140550.01,92053077.15,38.6,,,
  R01, 2025-01-25 06:54:00.000,22136907.74,118334505.1,43.5,22136906.79,118334502.1,42,22136918.9,92037981.44,40.7,22136919.31,92037980.44,38.7,,,
  R01, 2025-01-25 06:54:30.000,22133415.21,118315835,44.6,22133414.63,118315832,42.5,22133425.15,92023460.28,39.6,22133426.43,92023459.29,37.6,,,
  R01, 2025-01-25 06:55:00.000,22130060.52,118297904.9,42.6,22130059.25,118297901.9,41.3,22130070.79,92009514.67,39.7,22130071.51,92009513.64,37.4,,,
  R01, 2025-01-25 06:55:30.000,22126844.77,118280714.4,43.7,22126844.31,118280711.4,42.6,22126855.91,91996144.31,40,22126856.15,91996143.29,38.4,,,
