> PRN,time,C1C,L1C,S1C,C1P,L1P,S1P,C2C,L2C,S2C,C2P,L2P,S2P,C3X,L3X,S3X
  R01, 2025-01-31 15:11:00.000,23803522.59,127243284.7,38.3,23803523.03,127243262.7,37.2,23803542.99,98966944.49,32.7,23803544.36,98967171.49,30.6,,,
  R01, 2025-01-31 15:11:30.000,23778282.35,127108354,38.6,23778283.37,127108332,37.8,23778305.09,98861996.37,34,23778305.45,98862223.37,31.6,,,
  R01, 2025-01-31 15:12:00.000,23753040.66,126973417.1,38.3,23753041.84,126973395.1,37,23753061.66,98757043.15,30.5,               ,               ,               ,,,
  R01, 2025-01-31 15:12:30.000,23727799.02,126838476.9,39.6,23727800.15,126838454.9,37.7,23727823.31,98652087.51,34.1,23727823.4,98652314.52,32.5,,,
  R01, 2025-01-31 15:13:00.000,23702558.08,126703538.2,39.1,23702558.8,126703516.2,37.5,23702580.69,98547132.89,32.9,23702582.7,98547358.9,30.9,,,
  R01, 2025-01-31 15:13:30.000,23677317.61,126568604.6,39.8,23677318.51,126568582.6,37.5,23677342.1,98442182.25,34.1,23677342.41,98442408.23,32.6,,,
  R01, 2025-01-31 15:14:00.000,23652078.82,126433679.8,39.4,23652079.75,126433657.8,38.3,23652102.5,98337238.37,33.7,23652104.36,98337464.4,31.7,,,
  R01, 2025-01-31 15:14:30.000,23626842.26,126298767.4,39.6,23626843.25,126298745.4,38.3,23626867.92,98232304.07,34.3,23626868.57,98232530.08,32.5,,,
  R01, 2025-01-31 15:15:00.000,23601608.13,126163870.8,39.2,23601609.91,126163848.9,37.7,23601635.52,98127382.19,34.4,23601635.96,98127608.18,31.6,,,
  R01, 2025-01-31 15:15:30.000,23576379.16,126028994.5,40.7,23576379.7,126028972.5,38.5,23576405.04,98022475.96,33.4,23576406.67,98022701.92,31.9,,,
  R01, 2025-01-31 15:16:00.000,23551154.11,125894142.1,39.4,23551154.87,125894120.1,37.9,23551182.33,97917588.35,34.2,23551182.11,97917814.36,32.8,,,
  R01, 2025-01-31 15:16:30.000,23525933.95,125759317.4,40.1,23525934.74,125759295.4,38.6,23525962.45,97812722.4,33.6,23525962.74,97812948.41,31.7,,,
  R01, 2025-01-31 15:17:00.000,23500719.54,125624524,40.2,23500720.68,125624501.9,38.5,23500748.11,97707880.86,35.4,23500749.18,97708106.85,32.3,,,
  R01, 2025-01-31 15:17:30.000,23475512.01,125489765.9,40.4,23475513.28,125489743.9,39.1,23475541.06,97603066.86,34.4,23475541.62,97603292.84,32.6,,,
  R01, 2025-01-31 15:18:00.000,23450311.79,125355047,39.7,23450312.25,125355025,38.4,23450341.64,97498283.54,34.8,23450341.44,97498509.51,33.5,,,
  R01, 2025-01-31 15:18:30.000,23425119.16,125220371.2,39.4,23425120.19,125220349.2,38.6,23425148.48,97393533.81,33.8,23425149.41,97393759.83,32,,,
  R01, 2025-01-31 15:19:00.000,23399935.46,125085741.9,39.8,23399935.77,125085719.9,38.8,23399965.53,97288820.52,35.4,23399966.12,97289046.53,33.3,,,
  R01, 2025-01-31 15:19:30.000,23374761.79,124951163.4,39.3,23374761.12,124951141.4,38.1,23374791.4,97184146.86,35.1,23374791.79,97184372.88,32.5,,,
  R01, 2025-01-31 15:20:00.000,23349597.21,124816639.1,39.4,23349596.11,124816617.1,38.7,23349626.73,97079515.62,33.5,23349627.42,97079741.61,32,,,
  R01, 2025-01-31 15:20:30.000,23324443.93,124682173.2,40.4,23324442.36,124682151.2,38.3,23324472.98,96974929.98,34.8,23324473.87,96975155.98,32.8,,,
  R01, 2025-01-31 15:21:00.000,23299301.86,124547769.5,39.7,23299299.91,124547747.5,38.7,23299331.35,96870392.94,35.4,23299331.57,96870618.93,32.9,,,
  R01, 2025-01-31 15:21:30.000,23274172.34,124413431.6,39.6,23274169.98,124413409.6,38.6,23274201.51,96765907.28,35.1,23274201.63,96766133.28,33.6,,,
  R01, 2025-01-31 15:22:00.000,23249055.58,124279163.1,40.7,23249052.82,124279141.2,38.8,23249083.36,96661475.87,35.5,23249084.59,96661701.87,32.8,,,
  R01, 2025-01-31 15:22:30.000,23223951.66,124144968.5,40.5,23223948.8,124144946.5,38.3,23223979.5,96557102.02,34,23223980.42,96557328.03,32.6,,,
  R01, 2025-01-31 15:23:00.000,23198861.63,124010851.4,39.9,23198859.57,124010829.4,38.5,23198890.09,96452788.71,36.6,23198891.22,96453014.72,33.4,,,
  R01, 2025-01-31 15:23:30.000,23173786.84,123876815.5,40.6,23173785.54,123876793.5,38.9,23173816.63,96348538.79,34.5,23173816.43,96348764.79,32.6,,,
  R01, 2025-01-31 15:24:00.000,23148728.15,123742864.7,39.5,23148726.75,123742842.7,38.2,23148758.35,96244355.24,35.9,23148758.78,96244581.25,32.8,,,
  R01, 2025-01-31 15:24:30.000,23123684.38,123609003.2,40.4,23123684.68,123608981.2,39.1,23123714.94,96140241.38,35.9,23123716.32,96140467.38,33.9,,,
  R01, 2025-01-31 15:25:00.000,23098658.4,123475234.3,38.6,23098659.32,123475212.3,37.7,23098690.24,96036199.74,35.4,23098690.73,96036425.77,33.4,,,
  R01, 2025-01-31 15:25:30.000,23073652.42,123341562.2,40.8,23073653.25,123341540.2,39.2,23073682.99,95932233.67,35.7,23073683.94,95932459.65,33.8,,,
  R01, 2025-01-31 15:26:00.000,23048662.82,123207990.9,38.9,23048663.96,123207968.9,37.7,23048694.48,95828346,36,23048695.2,95828572.01,33,,,
  R01, 2025-01-31 15:26:30.000,23023694.22,123074524.1,40.2,23023695.23,123074502.1,39,23023726.85,95724539.88,36.9,23023726.79,95724765.88,34.1,,,
  R01, 2025-01-31 15:27:00.000,22998746.34,122941165.6,40.5,22998746.82,122941143.6,37.9,22998776.86,95620818.02,35.4,22998777.36,95621044,34.3,,,
  R01, 2025-01-31 15:27:30.000,22973817.63,122807919.1,39.4,22973819.33,122807897.1,37.7,22973849.2,95517183.52,35.7,22973849.3,95517409.55,33.9,,,
  R01, 2025-01-31 15:28:00.000,22948912.3,122674788,39.8,22948912.98,122674766,38.6,22948941.9,95413638.87,35.6,22948942.73,95413864.87,33.7,,,
  R01, 2025-01-31 15:28:30.000,22924029.67,122541777.2,40.2,22924029.73,122541755.2,38.3,22924058.98,95310187.84,36.6,22924058.4,95310413.83,33.5,,,
  R01, 2025-01-31 15:29:00.000,22899168.87,122408890.6,40.4,22899168.48,122408868.6,38.3,22899196.04,95206833.67,34.9,22899197.22,95207059.65,32.8,,,
  R01, 2025-01-31 15:29:30.000,22874332,122276132.3,39.2,22874331.97,122276110.3,38.4,22874359.51,95103579.21,36.1,22874360.47,95103805.23,33.7,,,
  R01, 2025-01-31 15:30:00.000,22849519.56,122143505.2,39.8,22849520.03,122143483.2,38.4,22849546.36,95000426.9,35.2,22849547.79,95000652.93,33.7,,,
  R01, 2025-01-31 15:30:30.000,22824732.93,122011013.6,40.3,22824732.75,122010991.7,38.1,22824760.5,94897380.05,36.6,22824759.92,94897606.08,33.6,,,
  R01, 2025-01-31 15:31:00.000,22799972.2,121878661.6,38.9,22799971.49,121878639.6,37.9,22799997.97,94794441.75,37.1,22799999.25,94794667.76,34.5,,,
  R01, 2025-01-31 15:31:30.000,22775238.85,121746452.9,40.1,22775238.72,121746430.9,38.8,22775263.72,94691615,36.2,22775264.32,94691841,33.7,,,
  R01, 2025-01-31 15:32:00.000,22750531.16,121614391.5,39.9,22750531.39,121614369.5,38.7,22750556.14,94588902.77,35,22750557.19,94589128.77,34.5,,,
  R01, 2025-01-31 15:32:30.000,22725853.31,121482480.9,40.2,22725853.64,121482459,38.6,22725878.51,94486307.91,36.2,22725878.99,94486533.93,34.1,,,
  R01, 2025-01-31 15:33:00.000,22701204.28,121350725.5,39.9,22701204.26,121350703.5,37.8,22701228.43,94383833.73,34.9,22701228.84,94384059.73,33.5,,,
  R01, 2025-01-31 15:33:30.000,22676585.13,121219129.4,40.2,22676584.95,121219107.4,38.4,22676608.86,94281483.44,36.8,22676609.17,94281709.44,34.6,,,
  R01, 2025-01-31 15:34:00.000,22651995.79,121087696.4,41.3,22651996.47,121087674.4,39.1,22652018.12,94179259.96,35.7,22652018.69,94179485.98,33.7,,,
  R01, 2025-01-31 15:34:30.000,22627437.52,120956430,40.7,22627438.08,120956408,38.4,22627460.38,94077166.13,36.6,22627460.9,94077392.13,34.3,,,
  R01, 2025-01-31 15:35:00.000,22602911.63,120825334.7,40.4,22602912.5,120825312.7,39.1,22602934.61,93975205.31,35.7,22602934.84,93975431.3,34,,,
  R01, 2025-01-31 15:35:30.000,22578418.73,120694414.1,40.5,22578419.98,120694392.2,39.7,22578441.02,93873380.44,36.3,22578441.4,93873606.44,34.5,,,
  R01, 2025-01-31 15:36:00.000,22553959.15,120563672.4,41.3,22553960.34,120563650.4,39.9,22553981.29,93771694.56,36.4,22553981.44,93771920.59,34.1,,,
  R01, 2025-01-31 15:36:30.000,22529533.88,120433113.6,40.9,22529534.57,120433091.6,39.1,22529554.78,93670150.96,35.9,22529555.27,93670376.97,33.8,,,
  R01, 2025-01-31 15:37:00.000,22505143.17,120302741.5,40.3,22505144.76,120302719.5,38.7,22505163.84,93568752.45,36.3,22505165.1,93568978.46,34.8,,,
  R01, 2025-01-31 15:37:30.000,22480788.64,120172559.3,41.1,22480790.15,120172537.3,39.4,22480808.68,93467501.7,35.4,22480808.85,93467727.71,33.8,,,
  R01, 2025-01-31 15:38:00.000,22456470.16,120042571.6,40.5,22456471.23,120042549.6,39.3,22456490.32,93366402.17,36.6,22456490.36,93366628.18,34.7,,,
  R01, 2025-01-31 15:38:30.000,22432190.56,119912782.9,41.9,22432190.43,119912760.9,39.9,22432208.56,93265457.36,36.7,22432209.27,93265683.36,34.6,,,
  R01, 2025-01-31 15:39:00.000,22407946.19,119783196.8,40.5,22407947.11,119783174.8,38.7,22407965.67,93164670.16,37.8,22407965.63,93164896.16,35,,,
  R01, 2025-01-31 15:39:30.000,22383741.97,119653817.4,41.8,22383742.54,119653795.4,39.4,22383760,93064043.62,37,22383760.03,93064269.6,35.2,,,
  R01, 2025-01-31 15:40:00.000,22359579.09,119524648.2,41.7,22359577.45,119524626.2,40.2,22359593.97,92963580.58,36.4,22359594.73,92963806.58,34.2,,,
  R01, 2025-01-31 15:40:30.000,22335454.41,119395693.6,41.9,22335452.27,119395671.6,39.5,22335468.91,92863284.41,36.5,22335469.86,92863510.42,34.5,,,
  R01, 2025-01-31 15:41:00.000,22311369.69,119266957.6,40.8,22311368.23,119266935.6,39.5,22311384.18,92763158.12,36.8,22311385.27,92763384.15,34.4,,,
  R01, 2025-01-31 15:41:30.000,22287328.39,119138444.1,41.4,22287325.88,119138422.1,39.5,22287340.66,92663204.96,36.6,22287342,92663430.97,34.5,,,
  R01, 2025-01-31 15:42:00.000,22263328.9,119010156.8,41.7,22263326.08,119010134.8,40.7,22263341.87,92563427.59,37.2,22263341.65,92563653.59,34.8,,,
  R01, 2025-01-31 15:42:30.000,22239371.84,118882099.4,43,22239369.26,118882077.4,40,22239383.84,92463829.05,36.3,22239383.98,92464055.07,34.2,,,
  R01, 2025-01-31 15:43:00.000,22215458.14,118754276.5,41.4,22215455.82,118754254.5,40.5,22215469.81,92364412.81,37.5,22215470.72,92364638.81,35.4,,,
  R01, 2025-01-31 15:43:30.000,22191589.45,118626691.8,41.3,22191587.71,118626669.8,40.2,22191600.7,92265181.77,37.3,22191602.37,92265407.77,35.6,,,
  R01, 2025-01-31 15:44:00.000,22167766.48,118499349.7,41.8,22167764.68,118499327.7,40.5,22167777.54,92166139.32,36.7,22167778.58,92166365.33,34.6,,,
  R01, 2025-01-31 15:44:30.000,22143988.91,118372253.6,42.2,22143988.15,118372231.6,41.2,22144000.72,92067288.24,37.4,22144001.23,92067514.24,35.3,,,
  R01, 2025-01-31 15:45:00.000,22120258.58,118245407.9,41.4,22120257.5,118245385.9,40.5,22120270.65,91968631.82,36.9,22120270.97,91968857.8,35,,,
  R01, 2025-01-31 15:45:30.000,22096575.9,118118816.3,42.2,22096575.08,118118794.3,39.6,22096588.03,91870173.02,36.3,22096587.81,91870399.03,34.4,,,
  R01, 2025-01-31 15:46:00.000,22072941.19,117992483,42.8,22072940.68,117992461,40.5,22072953.59,91771915,37.9,22072953.55,91772141,35.2,,,
  R01, 2025-01-31 15:46:30.000,22049355.3,117866411.7,42.1,22049355.2,117866389.7,39.9,22049367.93,91673860.73,37.6,22049368.41,91674086.74,35.7,,,
  R01, 2025-01-31 15:47:00.000,22025819.91,117740606.6,42.1,22025819.93,117740584.6,40.4,22025832.08,91576013.46,37.5,22025832.51,91576239.46,35.9,,,
  R01, 2025-01-31 15:47:30.000,22002334.7,117615071.3,42.9,22002335.46,117615049.3,41.6,22002346.4,91478375.99,36.8,22002347.42,91478601.99,35.6,,,
  R01, 2025-01-31 15:48:00.000,21978901.44,117489810.3,42.1,21978901.81,117489788.4,41.1,21978913.08,91380951.87,36.5,21978913.57,91381177.87,34.8,,,
  R01, 2025-01-31 15:48:30.000,21955519.8,117364827,42.8,21955521.16,117364805,41.6,21955531.29,91283743.53,37.7,21955531.72,91283969.53,35.4,,,
  R01, 2025-01-31 15:49:00.000,21932190.46,117240125.7,41.7,21932192.09,117240103.7,40.3,21932202.72,91186754.64,37.6,21932203.25,91186980.62,35.4,,,
  R01, 2025-01-31 15:49:30.000,21908914.81,117115710.1,42.9,21908917.09,117115688.1,40.5,21908926.98,91089987.84,37,21908927.99,91090213.85,35.3,,,
  R01, 2025-01-31 15:50:00.000,21885693.77,116991584.3,42.2,21885695.49,116991562.3,40.4,21885706.5,90993446.42,37.9,21885706.48,90993672.44,35,,,
  R01, 2025-01-31 15:50:30.000,21862527.03,116867752.6,43,21862529.84,116867730.6,41.3,21862540.09,90897133.69,36.8,21862540.52,90897359.68,35.8,,,
  R01, 2025-01-31 15:51:00.000,21839416.67,116744218.7,42.9,21839419.75,116744196.8,41.1,21839430.36,90801052.62,37.4,21839429.72,90801278.63,35.7,,,
  R01, 2025-01-31 15:51:30.000,21816363.14,116620986.5,41.8,21816366.15,116620964.5,40.4,21816375.12,90705206.06,37.3,21816375.73,90705432.04,35.4,,,
  R01, 2025-01-31 15:52:00.000,21793366.8,116498059.9,42.4,21793369.01,116498037.9,41.2,21793378.83,90609597.21,36.8,21793379.1,90609823.19,35.1,,,
  R01, 2025-01-31 15:52:30.000,21770427.2,116375443.3,43.5,21770431.02,116375421.3,40.9,21770440.51,90514229.38,37.1,21770440.94,90514455.4,35,,,
  R01, 2025-01-31 15:53:00.000,21747548.66,116253140.6,42.5,21747551.59,116253118.6,41,21747560.95,90419105.79,38.1,21747561.43,90419331.77,35.9,,,
  R01, 2025-01-31 15:53:30.000,21724727.81,116131155.4,43.1,21724730.91,116131133.4,40.6,21724739.9,90324229.01,37.5,21724740.29,90324455.01,35.4,,,
  R01, 2025-01-31 15:54:00.000,21701966.66,116009491.8,43.3,21701970.91,116009469.8,40.6,21701979.88,90229602.35,37.4,21701979.99,90229828.34,35.5,,,
  R01, 2025-01-31 15:54:30.000,21679268.31,115888153.1,42.7,21679271.22,115888131.1,41.6,21679280.45,90135228.44,37.8,21679281.42,90135454.46,35.8,,,
  R01, 2025-01-31 15:55:00.000,21656630.19,115767143.8,42.6,21656633.72,115767121.8,40.9,21656642.31,90041110.69,37.8,21656642.71,90041336.7,35.6,,,
  R01, 2025-01-31 15:55:30.000,21634055.35,115646467.5,42.8,21634058.32,115646445.5,41.4,21634066.98,89947251.88,36.4,21634067.06,89947477.88,35,,,
  R01, 2025-01-31 15:56:00.000,21611542.63,115526128.2,42.2,21611545.89,115526106.2,41.6,21611554.65,89853655.21,38.3,21611555.12,89853881.24,35.9,,,
  R01, 2025-01-31 15:56:30.000,21589093.97,115406129.6,42.8,21589097.32,115406107.6,41.1,21589105.97,89760323.48,37.9,21589106.17,89760549.5,35.7,,,
  R01, 2025-01-31 15:57:00.000,21566709.75,115286475.8,43.1,21566713.02,115286453.8,41.5,21566721.42,89667259.93,38.1,21566721.75,89667485.93,35.9,,,
  R01, 2025-01-31 15:57:30.000,21544390.58,115167170.5,43.9,21544394.85,115167148.5,42.6,21544402.75,89574467.33,37.6,21544403.11,89574693.35,36.1,,,
  R01, 2025-01-31 15:58:00.000,21522138.16,115048217.8,44.1,21522141.55,115048195.7,42.2,21522149.4,89481948.99,37.2,21522150.13,89482175.01,35.2,,,
  R01, 2025-01-31 15:58:30.000,21499952.09,114929621.6,43.8,21499955.56,114929599.6,42,21499963.02,89389707.99,38.3,21499963.73,89389933.99,36.1,,,
  R01, 2025-01-31 15:59:00.000,21477833.55,114811386.1,43.3,21477836.66,114811364.1,41.8,21477843.63,89297747.41,36.8,21477845.5,89297973.44,35.3,,,
  R01, 2025-01-31 15:59:30.000,21455782.7,114693515.1,44.5,21455786.39,114693493.1,42,21455794.22,89206070.34,37,21455794.2,89206296.34,35.4,,,
  R01, 2025-01-31 16:00:00.000,21433801.82,114576012,44.3,21433804.62,114575990,42.7,21433811.69,89114679.41,39,21433813.13,89114905.39,35.6,,,
  R01, 2025-01-31 16:00:30.000,21411890.02,114458880.7,43.7,21411892.67,114458858.7,42.4,21411900.19,89023577.67,37.3,21411900.39,89023803.7,35.4,,,
  R01, 2025-01-31 16:01:00.000,21390048.81,114342125.2,43.3,21390050.68,114342103.2,42.6,21390058.03,88932768.16,38,21390058.57,88932994.16,35.2,,,
  R01, 2025-01-31 16:01:30.000,21368277.77,114225749,43.3,21368279.88,114225727,42.3,21368287.74,88842253.62,38.1,21368287.61,88842479.64,36.6,,,
  R01, 2025-01-31 16:02:00.000,21346579.14,114109755.6,43.7,21346580.88,114109733.6,43,21346588.05,88752036.86,38.1,21346588.35,88752262.88,35.9,,,
  R01, 2025-01-31 16:02:30.000,21324952.56,113994149.5,43,21324953.85,113994127.5,42.3,21324960.69,88662121.28,39.2,21324961.76,88662347.29,36.8,,,
  R01, 2025-01-31 16:03:00.000,21303398.23,113878934.5,45.1,21303400.41,113878912.5,43.1,21303406.92,88572509.93,37.3,21303407.94,88572735.93,35.9,,,
  R01, 2025-01-31 16:03:30.000,21281919.14,113764114.6,44.5,21281920.9,113764092.6,42.5,21281928.16,88483205.81,38,21281928.2,88483431.81,35.9,,,
  R01, 2025-01-31 16:04:00.000,21260514.09,113649693.4,44.6,21260516.05,113649671.4,43.4,21260522.59,88394211.84,37.5,21260523.16,88394437.83,36.3,,,
  R01, 2025-01-31 16:04:30.000,21239185.06,113535675.3,43.6,21239186.05,113535653.3,42.2,21239192.82,88305531.29,38,21239193.68,88305757.32,35.7,,,
  R01, 2025-01-31 16:05:00.000,21217931.16,113422063.1,43.2,21217932.03,113422041.1,42.4,21217939.69,88217166.58,37.7,21217940.18,88217392.6,35.9,,,
  R01, 2025-01-31 16:05:30.000,21196754.51,113308860.9,45.2,21196755.26,113308838.9,42.6,21196761.18,88129120.68,37.6,21196762.99,88129346.69,36.1,,,
  R01, 2025-01-31 16:06:00.000,21175655.04,113196072.4,43.8,21175655.88,113196050.4,43,21175662.59,88041396.48,37.2,21175662.86,88041622.48,35.9,,,
  R01, 2025-01-31 16:06:30.000,21154633.46,113083701.1,43.9,21154633.83,113083679.1,43,21154640.45,87953996.85,37.6,21154640.91,87954222.87,35.8,,,
  R01, 2025-01-31 16:07:00.000,21133690.56,112971750.4,44.3,21133690.93,112971728.4,42.9,21133696.9,87866924.33,38.2,21133698.48,87867150.35,36.2,,,
  R01, 2025-01-31 16:07:30.000,21112827.27,112860224.5,43.7,21112827.87,112860202.5,43.3,21112834.17,87780182.17,37.3,21112835.09,87780408.18,36,,,
  R01, 2025-01-31 16:08:00.000,21092044.17,112749127.4,44.4,21092044.81,112749105.4,43.2,21092050.44,87693773.6,37.5,21092051.61,87693999.58,36.6,,,
  R01, 2025-01-31 16:08:30.000,21071342.34,112638463.2,44.1,21071342.22,112638441.2,42.7,21071348.02,87607701.6,37.5,21071349.32,87607927.62,35.3,,,
  R01, 2025-01-31 16:09:00.000,21050721.67,112528235.1,44.6,21050721.67,112528213.1,43,21050727.69,87521968.85,37.4,21050729.14,87522194.84,36.4,,,
  R01, 2025-01-31 16:09:30.000,21030183.33,112418446.4,44.7,21030183.5,112418424.4,43.2,21030190.48,87436577.84,37.5,21030189.92,87436803.85,35.7,,,
  R01, 2025-01-31 16:10:00.000,21009727.95,112309101,44.3,21009728.01,112309079,42.9,21009733.35,87351531.63,37.6,21009734.7,87351757.62,36.1,,,
  R01, 2025-01-31 16:10:30.000,20989355.95,112200202.4,44.7,20989356.18,112200180.4,43.5,20989362.63,87266832.91,38.5,20989362.66,87267058.88,35.9,,,
  R01, 2025-01-31 16:11:00.000,20969068.89,112091754.6,45,20969068.42,112091732.6,43.1,20969075.61,87182484.8,37.9,20969075.01,87182710.8,36.3,,,
  R01, 2025-01-31 16:11:30.000,20948866.12,111983760.9,44.4,20948866,111983738.9,42.8,20948872.46,87098489.91,38.2,20948872.43,87098715.91,36.3,,,
  R01, 2025-01-31 16:12:00.000,20928749.56,111876224.5,44.1,20928748.72,111876202.5,43.3,20928754.6,87014850.63,37.9,20928755.52,87015076.63,35.4,,,
  R01, 2025-01-31 16:12:30.000,20908718.27,111769149.5,44.7,20908717.97,111769127.5,43.7,20908724.52,86931570.24,38.6,20908724.98,86931796.24,36.5,,,
  R01, 2025-01-31 16:13:00.000,20888774.49,111662539.4,44.2,20888774.29,111662517.4,43.1,20888780.92,86848651.45,37.2,20888781.29,86848877.46,36.1,,,
  R01, 2025-01-31 16:13:30.000,20868918.58,111556398,45.1,20868918.16,111556376.1,43.1,20868924.53,86766097.26,38.1,20868925.13,86766323.25,35.9,,,
  R01, 2025-01-31 16:14:00.000,20849150.95,111450728.9,44.2,20849150.88,111450706.9,43.3,20849156.87,86683910.3,38.9,20849157.37,86684136.32,37,,,
  R01, 2025-01-31 16:14:30.000,20829472.52,111345535.4,45,20829471.86,111345513.4,43.2,20829478.46,86602093.26,38.4,20829478.57,86602319.28,36.7,,,
  R01, 2025-01-31 16:15:00.000,20809882.98,111240821.2,45.7,20809883.11,111240799.2,43.3,20809889.23,86520649.06,38.1,20809889.18,86520875.04,36.6,,,
  R01, 2025-01-31 16:15:30.000,20790384.52,111136589.4,45.1,20790384.32,111136567.4,44.1,20790389.64,86439580.05,38.1,20790390.4,86439806.06,36.3,,,
