> PRN,time,C1C,L1C,S1C,C1P,L1P,S1P,C2C,L2C,S2C,C2P,L2P,S2P,C3X,L3X,S3X
  R01, 2025-01-04 01:21:00.000,24423221.31,130556119.9,38.4,24423219.76,130556108.9,36.8,24423225.45,101543654.5,34.5,24423225.55,101543656.4,32.1,,,
  R01, 2025-01-04 01:21:30.000,24408007.29,130474792.5,39.2,24408007.05,130474781.5,38,24408011.8,101480399.7,35.6,24408011.53,101480401.7,33.2,,,
  R01, 2025-01-04 01:22:00.000,24392765.67,130393320.9,38.7,24392765.01,130393309.9,37.3,24392769.74,101417032.9,35.8,24392770.95,101417034.9,33.2,,,
  R01, 2025-01-04 01:22:30.000,24377498.06,130311704.5,37.6,24377497.09,130311693.5,36.8,24377501.17,101353553.5,32.6,24377502.44,101353555.5,31.6,,,
  R01, 2025-01-04 01:23:00.000,24362203.33,130229944,37.8,24362202.17,130229933,35.4,24362207.07,101289961.9,32.9,24362207.83,101289964.9,31.4,,,
  R01, 2025-01-04 01:23:30.000,24346881.02,130148039.5,38.7,24346879.67,130148028.5,37.1,24346885.31,101226258.4,35.4,24346885.75,101226261.4,33,,,
  R01, 2025-01-04 01:24:00.000,24331531.65,130065990.9,38.1,24331531.36,130065979.9,36.2,24331536.73,101162442.8,35.4,24331537.54,101162445.8,32.9,,,
  R01, 2025-01-04 01:24:30.000,24316156.66,129983798.5,36.8,24316155.65,129983787.5,35,24316160.17,101098515.4,36,24316161.08,101098518.4,33.6,,,
  R01, 2025-01-04 01:25:00.000,24300753.86,129901462.4,37.9,24300752.5,129901451.4,36.4,24300757.84,101034476.2,34.8,24300758.91,101034479.2,33.1,,,
  R01, 2025-01-04 01:25:30.000,24285324.09,129818982.3,38.4,24285323.23,129818971.3,37,24285329.54,100970324.9,35.2,24285329.08,100970327.9,33.9,,,
  R01, 2025-01-04 01:26:00.000,24269867.69,129736358.7,38.2,24269867.23,129736347.7,37.1,24269872.83,100906062.1,34.9,24269872.68,100906065.1,33.3,,,
  R01, 2025-01-04 01:26:30.000,24254384.47,129653591.7,40.2,24254383.1,129653580.7,38.7,24254388.73,100841687.8,34.9,24254388.85,100841690.8,32.7,,,
  R01, 2025-01-04 01:27:00.000,24238874.51,129570681.5,38.5,24238872.86,129570670.5,36.9,24238879.34,100777202,36.9,24238879.43,100777205,34.1,,,
  R01, 2025-01-04 01:27:30.000,24223337.73,129487628.4,37.9,24223336.98,129487617.4,35.4,24223342.28,100712605.1,35.6,24223342.67,100712608.2,34,,,
  R01, 2025-01-04 01:28:00.000,24207774.34,129404432.5,38,24207772.79,129404421.5,36.9,24207778.47,100647897.3,34.6,24207778.78,100647900.3,33.2,,,
  R01, 2025-01-04 01:28:30.000,24192183.79,129321093.9,38.3,24192181.96,129321082.9,36.5,24192187.3,100583078.4,35.5,24192189.09,100583081.4,34.7,,,
  R01, 2025-01-04 01:29:00.000,24176567.36,129237613.2,38,24176565.82,129237602.2,37.1,24176571.66,100518148.9,34.9,24176571.52,100518151.9,32.5,,,
  R01, 2025-01-04 01:29:30.000,24160924.2,129153991,37.3,24160922.8,129153980,36.8,24160928.85,100453109.5,35.9,24160928.73,100453112.5,34.2,,,
  R01, 2025-01-04 01:30:00.000,24145254.15,129070226.7,38.3,24145253.27,129070215.7,36.7,24145257.96,100387959.5,35.6,24145258.76,100387962.5,34,,,
  R01, 2025-01-04 01:30:30.000,24129557.77,128986320.9,38.8,24129556.35,128986309.9,37.3,24129560.8,100322699.5,35.5,24129562.37,100322702.5,34.3,,,
  R01, 2025-01-04 01:31:00.000,24113834.3,128902273.6,38.4,24113832.95,128902262.6,36.8,24113838.13,100257329.4,35.4,24113839.29,100257332.4,33.5,,,
  R01, 2025-01-04 01:31:30.000,24098085.93,128818085.5,38.5,24098084.46,128818074.5,36.8,24098089.31,100191849.7,35.4,24098090.47,100191852.7,34.2,,,
  R01, 2025-01-04 01:32:00.000,24082310.09,128733756.9,36.9,24082309.04,128733745.8,36,24082314.16,100126260.8,34.9,24082314.77,100126263.8,33.7,,,
  R01, 2025-01-04 01:32:30.000,24066508.38,128649287.8,38.1,24066507.28,128649276.8,36.6,24066511.52,100060562.6,34.3,24066512.92,100060565.6,33.1,,,
  R01, 2025-01-04 01:33:00.000,24050680.56,128564678.8,38.1,24050679.25,128564667.8,36.6,24050685.24,99994755.73,35.9,24050685.03,99994758.74,34.2,,,
  R01, 2025-01-04 01:33:30.000,24034826.72,128479930.3,39.7,24034825.82,128479919.3,38.2,24034831.34,99928840.29,37.5,24034831,99928843.27,34.1,,,
  R01, 2025-01-04 01:34:00.000,24018946.78,128395042.8,36.9,24018945.68,128395031.8,35.6,24018950.35,99862816.69,36.8,24018951.51,99862819.69,35,,,
  R01, 2025-01-04 01:34:30.000,24003040.69,128310016.5,39.6,24003040.33,128310005.4,37.6,24003043.94,99796685.08,36,24003045.58,99796688.11,35,,,
  R01, 2025-01-04 01:35:00.000,23987109.23,128224851.9,39.6,23987108.08,128224840.9,38.6,23987113.74,99730446.07,36,23987113.78,99730449.09,34.8,,,
  R01, 2025-01-04 01:35:30.000,23971151.48,128139549.3,38.6,23971149.69,128139538.3,37.1,23971155.55,99664099.7,36.7,23971156.39,99664102.71,35.2,,,
  R01, 2025-01-04 01:36:00.000,23955167.75,128054109.1,38.6,23955167.36,128054098.1,37.1,23955172.64,99597646.29,37.2,23955172.46,99597649.27,35.4,,,
  R01, 2025-01-04 01:36:30.000,23939158.73,127968531.5,38.6,23939158.09,127968520.4,36.3,23939162.37,99531085.88,36.3,23939163.41,99531088.89,34.6,,,
  R01, 2025-01-04 01:37:00.000,23923124.13,127882817.3,38.6,23923122.27,127882806.3,36.7,23923127.84,99464419.32,35.2,23923128.5,99464422.34,33.2,,,
  R01, 2025-01-04 01:37:30.000,23907064.08,127796966.9,38.3,23907063.05,127796955.9,36,23907066.7,99397646.76,36,23907068.73,99397649.81,34.3,,,
  R01, 2025-01-04 01:38:00.000,23890978.66,127710980.8,38.7,23890978.31,127710969.8,37.5,23890983.33,99330768.67,36.8,23890982.84,99330771.71,34.3,,,
  R01, 2025-01-04 01:38:30.000,23874867.86,127624859.4,36.6,23874867.4,127624848.4,35.2,23874871.59,99263785.46,35.2,23874871.91,99263788.45,33.4,,,
  R01, 2025-01-04 01:39:00.000,23858731.37,127538603.7,37.2,23858729.85,127538592.7,36.7,23858736.8,99196697.62,36.3,23858736.96,99196700.62,35.3,,,
  R01, 2025-01-04 01:39:30.000,23842570.7,127452213.9,37.9,23842570,127452202.9,37.3,23842574.63,99129505.51,37.1,23842575.71,99129508.52,34.7,,,
  R01, 2025-01-04 01:40:00.000,23826384.73,127365690.1,37.2,23826383.23,127365679.1,36,23826389.41,99062209.25,35.3,23826389.74,99062212.27,32.8,,,
  R01, 2025-01-04 01:40:30.000,23810174.06,127279033.1,40,23810173.01,127279022.1,39,23810177.8,98994809.32,34.6,23810178.59,98994812.33,33.1,,,
  R01, 2025-01-04 01:41:00.000,23793937.69,127192243.3,39,23793937.61,127192232.3,38,23793941.87,98927306.1,35.1,23793942.88,98927309.09,32.6,,,
  R01, 2025-01-04 01:41:30.000,23777677.16,127105321.3,39.2,23777676.61,127105310.3,37.6,23777681.16,98859700.03,34.4,23777682.98,98859702.04,32.9,,,
  R01, 2025-01-04 01:42:00.000,23761392.63,127018267.9,39.9,23761391.9,127018256.9,39.4,23761396.03,98791991.65,35.1,23761397.02,98791993.68,32.9,,,
  R01, 2025-01-04 01:42:30.000,23745082.9,126931084.1,37.6,23745082.07,126931073.1,36,23745087.16,98724181.96,33.9,               ,               ,               ,,,
  R01, 2025-01-04 01:43:00.000,23728749.27,126843770,40.1,23728748.61,126843759,38.5,23728753.75,98656270.83,33.5,               ,               ,               ,,,
  R01, 2025-01-04 01:43:30.000,23712391.23,126756326.6,38.7,23712390.31,126756315.7,38,23712395.75,98588259.34,34.5,23712396.43,98588260.31,33.3,,,
  R01, 2025-01-04 01:44:00.000,23696009.14,126668754.8,39.9,23696008.27,126668743.8,38.1,23696013.45,98520147.85,34.5,23696013.42,98520148.81,32.3,,,
  R01, 2025-01-04 01:44:30.000,23679602.91,126581054.8,40,23679602.43,126581043.9,38.3,23679608.29,98451936.74,38.2,23679608.64,98451937.73,36.3,,,
  R01, 2025-01-04 01:45:00.000,23663172.79,126493227.5,39.1,23663172.01,126493216.6,37.9,23663175.84,98383626.57,32.6,23663177.31,98383627.59,30.5,,,
  R01, 2025-01-04 01:45:30.000,23646719.65,126405273.2,38.4,23646718.07,126405262.2,36.2,23646724,98315217.62,33.9,23646724.46,98315218.57,31.7,,,
  R01, 2025-01-04 01:46:00.000,23630242.52,126317192.9,40.6,23630241.52,126317182,39,23630246.64,98246710.8,37.3,23630247.34,98246711.8,36,,,
  R01, 2025-01-04 01:46:30.000,23613741.44,126228987.4,38,23613740.75,126228976.4,37.5,23613746.32,98178106.52,36.6,23613746.52,98178107.51,35.4,,,
  R01, 2025-01-04 01:47:00.000,23597217.15,126140656.8,39.9,23597216.81,126140645.8,38.6,23597221.52,98109404.93,36.4,23597222.35,98109405.95,35.1,,,
  R01, 2025-01-04 01:47:30.000,23580670.38,126052202.5,39,23580668.8,126052191.5,38,23580672.62,98040607.13,36.9,23580674.74,98040608.14,34.6,,,
  R01, 2025-01-04 01:48:00.000,23564099.19,125963625,38.3,23564099.35,125963614.1,37.9,23564103.75,97971713.55,37.1,23564104.25,97971714.55,34.8,,,
  R01, 2025-01-04 01:48:30.000,23547507.2,125874925.6,38.8,23547506.34,125874914.6,38.2,23547511.35,97902725.07,36,23547512.02,97902726.08,35.1,,,
  R01, 2025-01-04 01:49:00.000,23530891.52,125786104.4,39.2,23530889.83,125786093.4,37.9,23530894.56,97833641.99,36.4,23530895.4,97833642.96,34.8,,,
  R01, 2025-01-04 01:49:30.000,23514252.71,125697162.4,39.2,23514251.5,125697151.4,37.7,23514256.68,97764464.87,37.9,23514257.18,97764465.86,36,,,
  R01, 2025-01-04 01:50:00.000,23497592.2,125608100.5,40.7,23497590.87,125608089.5,39.4,23497597.1,97695194.49,38,23497596.78,97695195.51,35.7,,,
  R01, 2025-01-04 01:50:30.000,23480908.54,125518919.5,39.3,23480907.72,125518908.6,37.7,23480912.95,97625831.51,37.6,23480913.52,97625832.53,35,,,
  R01, 2025-01-04 01:51:00.000,23464203.64,125429620.3,39.2,23464202.14,125429609.4,38.1,23464207.77,97556376.58,38.1,23464208.41,97556377.55,35.9,,,
  R01, 2025-01-04 01:51:30.000,23447476.32,125340204,39.2,23447475.27,125340193,38.4,23447480.45,97486830.49,37.6,23447480.92,97486831.52,35.3,,,
  R01, 2025-01-04 01:52:00.000,23430727.58,125250671.1,39.8,23430726.39,125250660.1,39.4,23430731.33,97417193.82,37.9,23430732.05,97417194.85,35.7,,,
  R01, 2025-01-04 01:52:30.000,23413956.5,125161022.9,39.5,23413955.84,125161011.9,38.9,23413960.63,97347467.34,37.6,23413961.21,97347468.35,35.1,,,
  R01, 2025-01-04 01:53:00.000,23397164.81,125071260.2,40.8,23397163.84,125071249.2,39.6,23397169.7,97277651.92,37.8,23397169.65,97277652.95,36,,,
  R01, 2025-01-04 01:53:30.000,23380351.48,124981384,40.8,23380350.71,124981373,40,23380356.47,97207748.12,38.6,23380356.74,97207749.14,36.1,,,
  R01, 2025-01-04 01:54:00.000,23363517.14,124891394.8,40,23363516.23,124891383.8,38,23363521.12,97137756.46,37.9,23363522.41,97137757.45,35.6,,,
  R01, 2025-01-04 01:54:30.000,23346662.3,124801293.7,41.1,23346661.1,124801282.7,38.9,23346666.23,97067677.78,38.7,23346666.83,97067678.81,35.7,,,
  R01, 2025-01-04 01:55:00.000,23329786.1,124711081.9,40.2,23329784.84,124711070.9,39,23329790.01,96997512.97,37.5,23329790.85,96997513.95,35.6,,,
  R01, 2025-01-04 01:55:30.000,23312889.23,124620760.3,40.5,23312888.69,124620749.3,38.7,23312894.97,96927262.73,37.6,23312894.45,96927263.74,35.9,,,
  R01, 2025-01-04 01:56:00.000,23295972.88,124530330,39.7,23295971.57,124530319,38.1,23295977.8,96856928.01,37.7,23295977.61,96856929.04,35.4,,,
  R01, 2025-01-04 01:56:30.000,23279036.15,124439791.9,40.1,23279034.47,124439780.9,37.8,23279040.17,96786509.38,37.4,23279040.98,96786510.42,35.5,,,
  R01, 2025-01-04 01:57:00.000,23262078.79,124349147,40.4,23262078.06,124349136,38.4,23262082.7,96716007.68,39.2,23262084.23,96716008.69,36.8,,,
  R01, 2025-01-04 01:57:30.000,23245102.27,124258396.5,39.5,23245101.52,124258385.4,39.2,23245106.3,96645423.86,37.6,23245107.05,96645424.89,35.3,,,
  R01, 2025-01-04 01:58:00.000,23228106.09,124167541.7,41.1,23228106.11,124167530.7,39.5,23228111.14,96574758.97,37.9,23228111.16,96574759.97,36.3,,,
  R01, 2025-01-04 01:58:30.000,23211090.72,124076583.7,41.1,23211089.32,124076572.7,40.4,23211095.55,96504013.76,37.6,23211095.86,96504014.78,36.5,,,
  R01, 2025-01-04 01:59:00.000,23194056.01,123985523.1,40.3,23194054.89,123985512.1,38.6,23194059.57,96433188.81,37.9,23194060.69,96433189.83,36.1,,,
  R01, 2025-01-04 01:59:30.000,23177002.06,123894361.2,41.2,23177001.36,123894350.2,39.3,23177006.11,96362285.05,37.5,23177007.01,96362286.08,36,,,
  R01, 2025-01-04 02:00:00.000,23159929.59,123803099.1,40.1,23159929.09,123803088.1,38.4,23159934.5,96291303.36,38.3,23159934.77,96291304.37,36.5,,,
  R01, 2025-01-04 02:00:30.000,23142838.81,123711738.1,39.6,23142838.25,123711727.1,38.8,23142843.07,96220244.73,39,23142844.02,96220245.75,37.4,,,
  R01, 2025-01-04 02:01:00.000,23125729.48,123620279.2,41.1,23125729.01,123620268.2,39.6,23125735.18,96149110,39.5,23125734.84,96149111.02,37.7,,,
  R01, 2025-01-04 02:01:30.000,23108602.59,123528723.5,41.3,23108601.43,123528712.5,39.5,23108607.27,96077899.95,38.9,23108607.41,96077900.96,36.7,,,
  R01, 2025-01-04 02:02:00.000,23091457.14,123437072.6,40.1,23091456.11,123437061.6,39.9,23091461.97,96006615.92,38.5,23091461.81,96006616.94,36.3,,,
  R01, 2025-01-04 02:02:30.000,23074294.36,123345327.7,40.4,23074293.05,123345316.7,38.9,23074298.53,95935258.77,37.8,23074299.11,95935259.79,36.3,,,
  R01, 2025-01-04 02:03:00.000,23057114.8,123253490.5,40.9,23057113.06,123253479.5,39.5,23057118.36,95863829.69,38.7,23057119.43,95863830.7,36.9,,,
  R01, 2025-01-04 02:03:30.000,23039916.98,123161561.4,40.6,23039915.86,123161550.4,39.2,23039921.51,95792329.23,39.2,23039922.32,95792330.25,37.5,,,
  R01, 2025-01-04 02:04:00.000,23022702.9,123069541.7,40.1,23022702.4,123069530.7,39.3,23022708.09,95720758.28,39,23022708.4,95720759.28,37.1,,,
  R01, 2025-01-04 02:04:30.000,23005472.27,122977432.5,41.6,23005471.35,122977421.5,40.1,23005477.2,95649117.66,38.3,23005477.4,95649118.67,36.6,,,
  R01, 2025-01-04 02:05:00.000,22988224.73,122885235.3,39.5,22988223.69,122885224.3,39.2,22988229.34,95577408.65,38.7,22988229.94,95577409.64,37.1,,,
  R01, 2025-01-04 02:05:30.000,22970961.01,122792951.3,39.7,22970959.76,122792940.3,39.1,22970966.03,95505632.13,38.8,22970966.71,95505633.15,37.1,,,
  R01, 2025-01-04 02:06:00.000,22953681.7,122700582.2,41.8,22953681.62,122700571.2,40.1,22953686.69,95433789.44,38,22953686.9,95433790.46,36.3,,,
  R01, 2025-01-04 02:06:30.000,22936386.85,122608129.4,40.4,22936385.47,122608118.4,39.3,22936391.95,95361881.55,38.7,22936392.2,95361882.58,36.8,,,
  R01, 2025-01-04 02:07:00.000,22919075.83,122515593.8,40.6,22919074.48,122515582.8,38.7,22919081.59,95289909.44,38.6,22919081.77,95289910.44,37.4,,,
  R01, 2025-01-04 02:07:30.000,22901750.4,122422977.7,39.9,22901749.26,122422966.7,38.4,22901755.36,95217874.56,38.2,22901755.12,95217875.57,35.8,,,
  R01, 2025-01-04 02:08:00.000,22884410.06,122330281.8,41.9,22884408.87,122330270.8,39.8,22884415.03,95145777.76,38.3,22884414.73,95145778.76,36.8,,,
  R01, 2025-01-04 02:08:30.000,22867054.34,122237507.8,40.7,22867053.36,122237496.8,38.6,22867059.61,95073620.03,38.6,22867059.49,95073621.05,36.7,,,
  R01, 2025-01-04 02:09:00.000,22849684.8,122144656.3,41.7,22849683.97,122144645.3,39.8,22849689.41,95001402.19,38.4,22849689.65,95001403.17,36.4,,,
  R01, 2025-01-04 02:09:30.000,22832300.78,122051729.2,41.2,22832299.57,122051718.2,39.2,22832305.31,94929125.55,39.2,22832306.41,94929126.57,37,,,
  R01, 2025-01-04 02:10:00.000,22814903.15,121958727.9,42.4,22814901.83,121958716.9,40.5,22814907.25,94856791.1,39.4,22814908.79,94856792.11,37.3,,,
  R01, 2025-01-04 02:10:30.000,22797491.52,121865653.8,40.6,22797490.4,121865642.8,38.9,22797496.42,94784400.05,39,22797496.91,94784401.04,36.5,,,
  R01, 2025-01-04 02:11:00.000,22780066.98,121772508.8,40.8,22780066.1,121772497.8,39.4,22780072.31,94711953.89,40,22780072.32,94711954.9,36.9,,,
  R01, 2025-01-04 02:11:30.000,22762628.41,121679294.3,38.6,22762628.3,121679283.3,38.3,22762634.94,94639453.63,38.7,22762634.7,94639454.67,37.4,,,
  R01, 2025-01-04 02:12:00.000,22745178.32,121586011.7,40.5,22745177.54,121586000.7,39,22745182.97,94566900.44,39,22745184.17,94566901.45,36.7,,,
  R01, 2025-01-04 02:12:30.000,22727716.3,121492663.5,40.8,22727715.98,121492652.5,39.9,22727720.27,94494296.15,39.4,22727721.99,94494297.15,37.3,,,
  R01, 2025-01-04 02:13:00.000,22710241.69,121399250.1,40.4,22710240.4,121399239.1,39,22710245.74,94421641.25,39.5,22710246.55,94421642.24,36.9,,,
  R01, 2025-01-04 02:13:30.000,22692754.63,121305773.2,40.8,22692753.19,121305762.2,38.7,22692760.41,94348936.85,39.6,22692760.53,94348937.86,37.4,,,
  R01, 2025-01-04 02:14:00.000,22675256.24,121212234.2,40.7,22675255.13,121212223.2,39.6,22675261.3,94276184.24,38.7,22675261.56,94276185.26,36.8,,,
  R01, 2025-01-04 02:14:30.000,22657746.48,121118635.1,40.6,22657744.88,121118624.1,39.2,22657751.77,94203384.78,38.9,22657752.44,94203385.81,36.8,,,
  R01, 2025-01-04 02:15:00.000,22640226.18,121024977.2,40.8,22640225.88,121024966.2,39.4,22640231.98,94130539.69,38.7,22640231.55,94130540.68,37.8,,,
  R01, 2025-01-04 02:15:30.000,22622694.86,120931262.4,41.2,22622694.67,120931251.4,39.9,22622699.58,94057650.34,39.2,22622700.56,94057651.34,37.5,,,
  R01, 2025-01-04 02:16:00.000,22605153.63,120837492.2,40.4,22605152.61,120837481.2,39.4,22605158.08,93984717.92,38.1,22605158.96,93984718.91,37.4,,,
  R01, 2025-01-04 02:16:30.000,22587601.9,120743668.6,41.1,22587601.03,120743657.6,39.5,22587606.93,93911743.94,39.3,22587607.86,93911744.95,37.7,,,
  R01, 2025-01-04 02:17:00.000,22570040.7,120649793.2,41.4,22570039.76,120649782.2,40,22570045.46,93838729.72,38.3,22570046.17,93838730.74,36.9,,,
  R01, 2025-01-04 02:17:30.000,22552469.85,120555868,41.1,22552469.02,120555857,38.7,22552475.02,93765676.72,38.7,22552475.55,93765677.73,37.2,,,
  R01, 2025-01-04 02:18:00.000,22534889.76,120461894.2,39.7,22534888.62,120461883.2,39,22534894.63,93692585.94,38.6,22534895.91,93692586.94,37.2,,,
  R01, 2025-01-04 02:18:30.000,22517301.25,120367873.4,40.6,22517300.53,120367862.4,40.1,22517308.02,93619458.6,38.7,22517307.47,93619459.62,37.2,,,
  R01, 2025-01-04 02:19:00.000,22499705.02,120273807.7,40.3,22499704.24,120273796.7,39.4,22499710.32,93546296.32,39.6,22499710.89,93546297.33,37.5,,,
  R01, 2025-01-04 02:19:30.000,22482099.67,120179698.5,41.5,22482098.71,120179687.5,40.3,22482104.66,93473100.24,39.2,22482105.53,93473101.25,37.5,,,
  R01, 2025-01-04 02:20:00.000,22464487.34,120085547.5,41.5,22464485.59,120085536.5,39.9,22464492.14,93399871.61,39,22464492.4,93399872.62,37.4,,,
  R01, 2025-01-04 02:20:30.000,22446866.91,119991356.9,41.2,22446865.83,119991345.9,39.2,22446871.72,93326612.18,38.3,22446872.31,93326613.17,37,,,
  R01, 2025-01-04 02:21:00.000,22429239.02,119897128.5,42.2,22429238.02,119897117.4,39.9,22429244.15,93253323.32,39.6,22429245.75,93253324.33,37.3,,,
  R01, 2025-01-04 02:21:30.000,22411605.03,119802864.1,41.3,22411604.11,119802853.1,40.2,22411610.83,93180006.57,39.4,22411611.46,93180007.57,37.6,,,
  R01, 2025-01-04 02:22:00.000,22393965.06,119708566.3,41.5,22393963.75,119708555.3,39.9,22393970.76,93106663.78,39.8,22393970.75,93106664.77,37.6,,,
  R01, 2025-01-04 02:22:30.000,22376318.5,119614236.7,41.7,22376317.68,119614225.7,40.2,22376324.73,93033296.26,39.5,22376324.46,93033297.27,37.4,,,
  R01, 2025-01-04 02:23:00.000,22358666.78,119519876.4,41.2,22358665.13,119519865.5,39.4,22358671.52,92959904.98,39.8,22358672.56,92959905.98,37.3,,,
  R01, 2025-01-04 02:23:30.000,22341008.93,119425487.7,40.8,22341008.34,119425476.7,38.8,22341014.02,92886491.48,39.2,22341015.34,92886492.48,37.6,,,
  R01, 2025-01-04 02:24:00.000,22323346.96,119331072,42.3,22323346.17,119331061,40.2,22323352.29,92813057.07,39.7,22323352.42,92813058.03,37.7,,,
  R01, 2025-01-04 02:24:30.000,22305679.91,119236631.9,42.2,22305678.86,119236620.9,40.4,22305685.17,92739603.58,39.2,22305685.47,92739604.58,37.1,,,
  R01, 2025-01-04 02:25:00.000,22288008.95,119142168.9,41.6,22288007.37,119142157.9,39.8,22288014.34,92666132.38,39.5,22288014.41,92666133.39,38.5,,,
  R01, 2025-01-04 02:25:30.000,22270334.14,119047685.4,42.4,22270332.79,119047674.4,41,22270338.83,92592645.17,40.4,22270339.59,92592646.18,37.9,,,
  R01, 2025-01-04 02:26:00.000,22252655.16,118953183,41.2,22252654.17,118953172.1,40.8,22252660.85,92519143.33,39.8,22252660.57,92519144.34,37.1,,,
  R01, 2025-01-04 02:26:30.000,22234973.56,118858663.9,41.5,22234972.13,118858652.9,39.8,22234977.84,92445628.4,39.7,22234979.27,92445629.42,37.2,,,
  R01, 2025-01-04 02:27:00.000,22217289.39,118764131,42.3,22217287.77,118764120,40.4,22217293.42,92372102.77,39.6,22217294.32,92372103.78,37.4,,,
  R01, 2025-01-04 02:27:30.000,22199602.31,118669585.2,41.4,22199601.14,118669574.2,40.6,22199607.31,92298567.14,40.3,22199608.19,92298568.14,38.2,,,
  R01, 2025-01-04 02:28:00.000,22181913.76,118575028.5,42.7,22181912.52,118575017.5,41.3,22181918.36,92225022.99,39.6,22181919.33,92225024,37.4,,,
  R01, 2025-01-04 02:28:30.000,22164223.02,118480463,40.7,22164221.77,118480452,39.8,22164228.63,92151472,39.4,22164228.36,92151473,37,,,
  R01, 2025-01-04 02:29:00.000,22146531.64,118385890.9,41.7,22146530.23,118385879.9,40.2,22146537.53,92077915.86,40.2,22146537.37,92077916.88,38.4,,,
  R01, 2025-01-04 02:29:30.000,22128839.27,118291314.7,41.8,22128838.53,118291303.7,40.2,22128844.61,92004356.55,39.6,22128845.11,92004357.56,38.1,,,
  R01, 2025-01-04 02:30:00.000,22111146.06,118196736.3,41.9,22111145.15,118196725.3,41.1,22111150.85,91930795.55,39,22111152.02,91930796.56,37.4,,,
  R01, 2025-01-04 02:30:30.000,22093453.4,118102157.9,42.9,22093452.92,118102146.9,40.7,22093459.27,91857234.58,40.2,22093459.88,91857235.59,38.4,,,
  R01, 2025-01-04 02:31:00.000,22075760.89,118007581.4,42.2,22075759.67,118007570.4,41.3,22075766.57,91783675.02,40.3,22075767.11,91783676.04,38.1,,,
  R01, 2025-01-04 02:31:30.000,22058069.41,117913009.6,42.8,22058068.36,117912998.6,40.4,22058074.84,91710119.23,40.2,22058075.31,91710120.26,38.3,,,
  R01, 2025-01-04 02:32:00.000,22040379.49,117818444.1,42.6,22040377.69,117818433.1,40.9,22040384.35,91636568.3,39.9,22040384.61,91636569.3,37.9,,,
  R01, 2025-01-04 02:32:30.000,22022690.1,117723887.5,41.3,22022688.9,117723876.5,40.4,22022695.03,91563024.26,39.4,22022696,91563025.26,37.5,,,
  R01, 2025-01-04 02:33:00.000,22005003.59,117629341.3,43.4,22005002.68,117629330.3,41.7,22005008.3,91489488.28,39.8,22005009.48,91489489.29,37.3,,,
  R01, 2025-01-04 02:33:30.000,21987319.23,117534808.1,42.4,21987317.72,117534797.1,41.6,21987323.98,91415962.54,39.9,21987324.73,91415963.52,36.9,,,
  R01, 2025-01-04 02:34:00.000,21969638.04,117440290.4,42.7,21969636.28,117440279.4,41.4,21969642.85,91342448.67,39,21969643.41,91342449.68,38.1,,,
  R01, 2025-01-04 02:34:30.000,21951959.6,117345790.1,42.2,21951958.23,117345779.1,41,21951964.37,91268948.48,40.4,21951965.29,91268949.47,38.1,,,
  R01, 2025-01-04 02:35:00.000,21934284.88,117251309.9,42.7,21934283.59,117251298.9,41.7,21934289.6,91195463.85,40.4,21934290.78,91195464.84,39,,,
  R01, 2025-01-04 02:35:30.000,21916614.68,117156851.9,43.1,21916613.51,117156840.9,41.4,21916619.77,91121996.53,39.7,21916620.18,91121997.53,38,,,
