> PRN,time,C1C,L1C,S1C,C1P,L1P,S1P,C2C,L2C,S2C,C2P,L2P,S2P,C3X,L3X,S3X
  R01, 2025-01-28 00:26:30.000,23012336.63,123014169.7,40.9,23012335.76,123014145.7,40.1,23012340.76,95677686.3,37.9,23012340.44,95677689.32,36.1,,,
  R01, 2025-01-28 00:27:00.000,22995120.23,122922141.5,39.8,22995120.13,122922117.5,39.1,22995124.05,95606108.81,38.7,22995124.96,95606111.83,36.3,,,
  R01, 2025-01-28 00:27:30.000,22977888.87,122830025.8,38.4,22977886.5,122830001.8,36.8,22977892.14,95534463.33,37.7,22977892.37,95534466.34,36,,,
  R01, 2025-01-28 00:28:00.000,22960640.43,122737824.3,40,22960639.7,122737800.3,39,22960644.3,95462751.06,37.9,22960644.23,95462754.08,36.4,,,
  R01, 2025-01-28 00:28:30.000,22943376.27,122645538.2,39.7,22943375,122645514.2,38.9,22943380.03,95390973.01,37.4,22943380.18,95390976.02,35.3,,,
  R01, 2025-01-28 00:29:00.000,22926096.63,122553168.8,39.7,22926095.63,122553144.8,37.8,22926099.88,95319130.14,38.6,22926100.66,95319133.16,36,,,
  R01, 2025-01-28 00:29:30.000,22908801.81,122460717.7,39.4,22908800.76,122460693.7,38.3,22908805.59,95247223.81,38.5,22908805.79,95247226.81,36.6,,,
  R01, 2025-01-28 00:30:00.000,22891491.96,122368186.4,40.9,22891491.23,122368162.4,39,22891494.57,95175255.04,38.2,22891495.51,95175258.06,35.9,,,
  R01, 2025-01-28 00:30:30.000,22874167.13,122275576.1,40.4,22874165.85,122275552.1,39,22874169.84,95103224.82,37.5,22874171.15,95103227.83,35.9,,,
  R01, 2025-01-28 00:31:00.000,22856827.65,122182888,39.9,22856827.1,122182864,39.2,22856831.39,95031134.16,38.1,22856831.2,95031137.12,36,,,
  R01, 2025-01-28 00:31:30.000,22839474.77,122090123.8,40.9,22839473.75,122090099.8,39,22839477.5,94958984.16,38.6,22839478.29,94958987.15,36.8,,,
  R01, 2025-01-28 00:32:00.000,22822107.04,121997284.8,41.1,22822105.72,121997260.8,39.1,22822109.82,94886776.14,38.3,22822110.63,94886779.14,36.9,,,
  R01, 2025-01-28 00:32:30.000,22804725.77,121904372.4,41.1,22804725.09,121904348.4,39,22804728.5,94814510.97,38.3,22804729.19,94814513.99,36.2,,,
  R01, 2025-01-28 00:33:00.000,22787330.86,121811388.3,39.3,22787330.19,121811364.3,38.8,22787334.16,94742189.98,37.9,22787334.68,94742193,36.2,,,
  R01, 2025-01-28 00:33:30.000,22769923.71,121718333.9,39.9,22769922.32,121718309.9,38.9,22769926.31,94669814.38,38.5,22769927.35,94669817.4,37.5,,,
  R01, 2025-01-28 00:34:00.000,22752502.7,121625210.5,38.9,22752500.61,121625186.5,37.7,22752505.99,94597385.12,38.4,22752505.84,94597388.13,36.1,,,
  R01, 2025-01-28 00:34:30.000,22735069.09,121532020,40.4,22735068.73,121531996,39.2,22735073.24,94524903.58,38.4,22735073.62,94524906.57,36.5,,,
  R01, 2025-01-28 00:35:00.000,22717623.64,121438763.6,39.8,22717623.04,121438739.6,38.7,22717627.25,94452370.83,38.6,22717627.59,94452373.83,36.3,,,
  R01, 2025-01-28 00:35:30.000,22700166.23,121345443.3,40.1,22700165.34,121345419.3,38,22700169.93,94379788.41,38.3,22700170.75,94379791.42,36.7,,,
  R01, 2025-01-28 00:36:00.000,22682696.83,121252060.4,38.8,22682696.5,121252036.4,37.9,22682700.82,94307157.28,38.7,22682701.5,94307160.28,37.3,,,
  R01, 2025-01-28 00:36:30.000,22665216.2,121158616.4,39.9,22665215.38,121158592.4,38.7,22665220.29,94234478.65,38.4,22665220.29,94234481.66,36.4,,,
  R01, 2025-01-28 00:37:00.000,22647724.7,121065113,40.2,22647723.81,121065089,39,22647727.79,94161753.78,37.8,22647728.52,94161756.78,36.8,,,
  R01, 2025-01-28 00:37:30.000,22630222.05,120971551.7,39.8,22630221.44,120971527.7,38.8,22630225.78,94088983.91,38.6,22630226.33,94088986.91,37.4,,,
  R01, 2025-01-28 00:38:00.000,22612709.38,120877934.4,41.3,22612708.31,120877910.4,39.3,22612712.22,94016170.48,37.3,22612712.72,94016173.45,36.5,,,
  R01, 2025-01-28 00:38:30.000,22595185.85,120784262.5,40,22595184.7,120784238.6,38.9,22595189.3,93943314.62,38.9,22595189.72,93943317.63,37.3,,,
  R01, 2025-01-28 00:39:00.000,22577652.8,120690537.8,40.3,22577652.13,120690513.8,39,22577655.8,93870417.59,37.5,22577656.03,93870420.59,36.5,,,
  R01, 2025-01-28 00:39:30.000,22560110.37,120596761.9,41.3,22560109.54,120596737.9,39.5,22560112.7,93797480.81,37.1,22560113.98,93797483.8,36.1,,,
  R01, 2025-01-28 00:40:00.000,22542557.77,120502936.6,40.4,22542556.88,120502912.7,38.1,22542560.32,93724505.6,36.7,22542561.37,93724508.59,35.5,,,
  R01, 2025-01-28 00:40:30.000,22524997.47,120409063.7,40.3,22524995.99,120409039.7,38.7,22524999.54,93651493.38,38.1,22525001.09,93651496.37,36.5,,,
  R01, 2025-01-28 00:41:00.000,22507428.08,120315144.9,41.1,22507426.82,120315120.9,39.6,22507431.53,93578445.4,38.2,22507431,93578448.39,36.2,,,
  R01, 2025-01-28 00:41:30.000,22489850.17,120221181.8,40.1,22489849.07,120221157.8,38.7,22489852.84,93505362.99,38.2,22489853.88,93505366,36.8,,,
  R01, 2025-01-28 00:42:00.000,22472264.19,120127176.2,40.1,22472263.13,120127152.2,39.2,22472267.52,93432247.52,37.8,22472267.58,93432250.54,35.7,,,
  R01, 2025-01-28 00:42:30.000,22454671.02,120033129.8,40.2,22454669.8,120033105.8,39,22454673.46,93359100.34,38.7,22454674.43,93359103.35,36.2,,,
  R01, 2025-01-28 00:43:00.000,22437070.59,119939044.8,40.6,22437069.16,119939020.8,39.1,22437073.01,93285923.19,38.7,22437074.42,93285926.17,37.3,,,
  R01, 2025-01-28 00:43:30.000,22419462.68,119844922.5,41.1,22419462.09,119844898.6,39.4,22419465.97,93212716.98,38.4,22419467.15,93212719.97,36.5,,,
  R01, 2025-01-28 00:44:00.000,22401848.91,119750765.4,41.6,22401848.15,119750741.4,39.4,22401851.7,93139483.59,38.8,22401852.96,93139486.61,36.5,,,
  R01, 2025-01-28 00:44:30.000,22384228.27,119656575.1,41.3,22384227.73,119656551.1,39.6,22384231.46,93066224.46,37.9,22384232.23,93066227.51,36.6,,,
  R01, 2025-01-28 00:45:00.000,22366602.41,119562353.4,41,22366601.05,119562329.4,38.9,22366606.34,92992940.95,39.4,22366605.95,92992943.95,36.7,,,
  R01, 2025-01-28 00:45:30.000,22348971.13,119468102.3,40.8,22348969.98,119468078.3,39.2,22348973.39,92919634.61,37.2,22348974.41,92919637.59,35.8,,,
  R01, 2025-01-28 00:46:00.000,22331334.04,119373823.5,40.2,22331333.02,119373799.4,38.9,22331336.47,92846306.59,38.1,22331337.91,92846309.62,35.4,,,
  R01, 2025-01-28 00:46:30.000,22313692.33,119279519.1,42,22313691.59,119279495.1,39.5,22313695.98,92772958.79,36.9,22313696.41,92772961.8,35,,,
  R01, 2025-01-28 00:47:00.000,22296046.28,119185191.1,40.2,22296044.65,119185167.1,39,22296049.3,92699592.6,39.2,22296049.75,92699595.61,36.6,,,
  R01, 2025-01-28 00:47:30.000,22278396.45,119090841,41.5,22278394.91,119090817,39.4,22278399.73,92626209.24,38.9,22278399.76,92626212.27,36.6,,,
  R01, 2025-01-28 00:48:00.000,22260742.52,118996471.2,40.5,22260741.13,118996447.2,39.2,22260744.71,92552810.47,39.2,22260746.27,92552813.45,36.8,,,
  R01, 2025-01-28 00:48:30.000,22243085.45,118902083.4,40.9,22243083.79,118902059.4,39,22243087.72,92479397.76,37.9,22243088.75,92479400.78,35.8,,,
  R01, 2025-01-28 00:49:00.000,22225424.6,118807679.7,41.1,22225424.01,118807655.8,40.6,22225427.91,92405972.76,38.4,22225428.79,92405975.76,36.8,,,
  R01, 2025-01-28 00:49:30.000,22207762.26,118713262.6,41.3,22207760.84,118713238.6,39.9,22207766.46,92332537.2,39.6,22207765.95,92332540.21,37.4,,,
  R01, 2025-01-28 00:50:00.000,22190097.45,118618833.9,40.4,22190096.07,118618809.9,38.8,22190100.35,92259092.69,38.2,22190101.04,92259095.7,36.8,,,
  R01, 2025-01-28 00:50:30.000,22172430.74,118524395.2,41.1,22172429.77,118524371.2,39.5,22172434.32,92185640.33,39.9,22172434.61,92185643.33,37.1,,,
  R01, 2025-01-28 00:51:00.000,22154762.66,118429948.9,41.4,22154761.58,118429924.9,39.7,22154765.84,92112182.14,38.8,22154766.34,92112185.13,36.7,,,
  R01, 2025-01-28 00:51:30.000,22137093.73,118335497.3,41,22137092.3,118335473.3,40.1,22137096.63,92038719.75,38.7,22137097.31,92038722.77,37.7,,,
  R01, 2025-01-28 00:52:00.000,22119424.14,118241042,42,22119422.61,118241018,39.9,22119426.62,91965254.56,39.2,22119427.05,91965257.58,36.6,,,
  R01, 2025-01-28 00:52:30.000,22101753.4,118146585.6,41.8,22101753.08,118146561.6,40.2,22101756.74,91891788.53,38.3,22101756.93,91891791.53,36.5,,,
  R01, 2025-01-28 00:53:00.000,22084084.48,118052130,41.3,22084082.81,118052106,40.2,22084086.88,91818323.05,38.6,22084087.25,91818326.03,37.5,,,
  R01, 2025-01-28 00:53:30.000,22066414.45,117957677.1,42.1,22066413.09,117957653.2,40.5,22066416.6,91744859.78,38.7,22066418.13,91744862.77,36.7,,,
  R01, 2025-01-28 00:54:00.000,22048745.91,117863229.4,40.9,22048745.25,117863205.4,40,22048749.02,91671400.42,38.3,22048749.22,91671403.44,36.7,,,
  R01, 2025-01-28 00:54:30.000,22031078.96,117768789.5,41.2,22031077.78,117768765.5,40.4,22031082.75,91597947.14,39.3,22031082.59,91597950.15,37,,,
  R01, 2025-01-28 00:55:00.000,22013413.95,117674359.3,42.6,22013413.11,117674335.2,40.9,22013417.02,91524501.44,38.9,22013417.48,91524504.43,36.6,,,
  R01, 2025-01-28 00:55:30.000,21995751.12,117579940.5,41.6,21995749.34,117579916.5,40.2,21995754.3,91451064.61,39.2,21995754.66,91451067.62,37.3,,,
  R01, 2025-01-28 00:56:00.000,21978090.58,117485535.8,42,21978089.04,117485511.8,40.5,21978093.29,91377638.73,38.9,21978094.18,91377641.73,37.3,,,
  R01, 2025-01-28 00:56:30.000,21960433.54,117391147.4,41.8,21960432.27,117391123.4,40.8,21960436.15,91304225.51,38.7,21960436.73,91304228.52,37,,,
  R01, 2025-01-28 00:57:00.000,21942779.55,117296777.2,42.2,21942777.91,117296753.2,40.4,21942782.43,91230826.53,39.2,21942782.91,91230829.53,37.4,,,
  R01, 2025-01-28 00:57:30.000,21925128.91,117202427.9,41.2,21925128.37,117202403.9,40.6,21925132.27,91157443.73,39.2,21925132.79,91157446.72,37.4,,,
  R01, 2025-01-28 00:58:00.000,21907483.54,117108101.9,41.8,21907482.39,117108077.9,40,21907486.21,91084079.09,39.4,21907487.42,91084082.1,37.1,,,
  R01, 2025-01-28 00:58:30.000,21889842.61,117013801.4,41.8,21889841.52,117013777.4,41.3,21889846.16,91010734.24,39.9,21889846.73,91010737.27,37.9,,,
  R01, 2025-01-28 00:59:00.000,21872207.39,116919528.6,42,21872205.55,116919504.6,40.4,21872209.54,90937411,39.2,21872210.71,90937414.02,36.4,,,
  R01, 2025-01-28 00:59:30.000,21854577.2,116825286.1,42.2,21854575.95,116825262.1,41.1,21854580.15,90864111.27,39.4,21854580.69,90864114.27,37.2,,,
  R01, 2025-01-28 01:00:00.000,21836953.23,116731076.2,42.3,21836952,116731052.2,40.7,21836956.43,90790836.87,39.4,21836956.98,90790839.86,37.3,,,
  R01, 2025-01-28 01:00:30.000,21819335.81,116636901.1,42.4,21819334.29,116636877.1,40.8,21819339.2,90717589.59,39.1,21819339.28,90717592.62,37.9,,,
  R01, 2025-01-28 01:01:00.000,21801725.68,116542763.3,42.6,21801724.43,116542739.3,40.2,21801728.68,90644371.31,39.4,21801729.2,90644374.31,37.6,,,
  R01, 2025-01-28 01:01:30.000,21784122.74,116448665.3,42.1,21784121.32,116448641.3,41.5,21784125.73,90571183.94,39.6,21784126.1,90571186.96,37.2,,,
  R01, 2025-01-28 01:02:00.000,21766527.58,116354609.4,42.1,21766526.01,116354585.4,40.8,21766530.4,90498029.41,39.4,21766530.81,90498032.41,37.5,,,
  R01, 2025-01-28 01:02:30.000,21748940.46,116260598.5,42.9,21748939.76,116260574.5,41.1,21748944.46,90424909.79,39.5,21748944.15,90424912.8,37.6,,,
  R01, 2025-01-28 01:03:00.000,21731362.45,116166634.2,42.6,21731361.2,116166610.2,41,21731365.75,90351826.45,39.7,21731366.18,90351829.47,37.2,,,
  R01, 2025-01-28 01:03:30.000,21713794.18,116072719.9,43.2,21713793.05,116072695.9,41.8,21713797.38,90278782.03,38.4,21713797.34,90278785.04,37.4,,,
  R01, 2025-01-28 01:04:00.000,21696235.34,115978857.9,42.8,21696233.94,115978833.9,41.6,21696238.07,90205778.2,39.9,21696239.38,90205781.19,37.5,,,
  R01, 2025-01-28 01:04:30.000,21678685.98,115885050.4,42.9,21678685.23,115885026.4,41,21678689.75,90132816.83,38.4,21678690,90132819.84,36.7,,,
  R01, 2025-01-28 01:05:00.000,21661148.56,115791299.8,42.5,21661147.13,115791275.8,41.4,21661151.18,90059899.75,37.3,21661152.27,90059902.74,36.5,,,
  R01, 2025-01-28 01:05:30.000,21643621.98,115697609,42.6,21643620.45,115697585,41.3,21643625.49,89987029.06,38.5,21643625.48,89987032.08,37.2,,,
  R01, 2025-01-28 01:06:00.000,21626106.89,115603980.4,43.2,21626105.46,115603956.4,41.1,21626109.53,89914206.88,39,21626110.27,89914209.86,37.3,,,
  R01, 2025-01-28 01:06:30.000,21608603.46,115510416.4,42.7,21608602.36,115510392.4,41.6,21608606.49,89841434.81,38.7,21608607.1,89841437.8,36.9,,,
  R01, 2025-01-28 01:07:00.000,21591113.13,115416919.8,42.7,21591112.13,115416895.8,41.1,21591116.71,89768715.24,38.8,21591116.84,89768718.28,37.4,,,
  R01, 2025-01-28 01:07:30.000,21573635.81,115323493.4,43,21573634.68,115323469.4,40.9,21573638.53,89696050.29,37.7,21573638.97,89696053.29,37.3,,,
  R01, 2025-01-28 01:08:00.000,21556172.22,115230139.6,42.8,21556171.15,115230115.6,41.1,21556175.28,89623441.73,39.5,21556175.56,89623444.75,37.4,,,
  R01, 2025-01-28 01:08:30.000,21538722.23,115136861.1,42.7,21538721.34,115136837.1,42.1,21538725.98,89550891.79,39.2,21538725.65,89550894.81,37.1,,,
  R01, 2025-01-28 01:09:00.000,21521286.99,115043660.6,43.4,21521286.22,115043636.6,42,21521290.07,89478402.54,39.4,21521291.26,89478405.55,37.5,,,
  R01, 2025-01-28 01:09:30.000,21503867.16,114950540.8,43.4,21503865.8,114950516.8,41.8,21503870.65,89405976.06,39.9,21503870.94,89405979.06,38,,,
  R01, 2025-01-28 01:10:00.000,21486462.54,114857504.2,42.6,21486461.98,114857480.2,41.3,21486466.4,89333614.18,39.4,21486466.7,89333617.19,37.5,,,
  R01, 2025-01-28 01:10:30.000,21469074.35,114764553.5,43.9,21469073.42,114764529.5,42.3,21469077.81,89261319.21,39.9,21469078.03,89261322.21,37.9,,,
  R01, 2025-01-28 01:11:00.000,21451702.87,114671691.7,44,21451701.81,114671667.7,42.4,21451706.18,89189093.39,39.9,21451706.75,89189096.41,38.2,,,
  R01, 2025-01-28 01:11:30.000,21434348.23,114578921.1,43,21434346.96,114578897.1,42.3,21434351.35,89116938.45,40.3,21434352.03,89116941.45,38.4,,,
  R01, 2025-01-28 01:12:00.000,21417011.13,114486244.6,43.2,21417010.12,114486220.7,42.4,21417013.69,89044856.77,39.7,21417014.85,89044859.76,37.6,,,
  R01, 2025-01-28 01:12:30.000,21399692.26,114393665.2,43.9,21399691.26,114393641.2,42.8,21399695.77,88972850.51,40.4,21399695.56,88972853.52,38.3,,,
  R01, 2025-01-28 01:13:00.000,21382392.05,114301185.4,44.4,21382390.87,114301161.4,42.6,21382395.15,88900921.77,39.9,21382395.18,88900924.78,37.7,,,
  R01, 2025-01-28 01:13:30.000,21365110.92,114208808.3,43.8,21365109.4,114208784.3,42.6,21365113.93,88829072.94,39.3,21365114.52,88829075.95,37,,,
  R01, 2025-01-28 01:14:00.000,21347849.02,114116536.7,42.8,21347848.41,114116512.7,42.3,21347852.51,88757306.13,39.2,21347853.64,88757309.12,37.9,,,
  R01, 2025-01-28 01:14:30.000,21330608.38,114024373.2,43.4,21330607.27,114024349.2,42.1,21330611.28,88685623.33,40.2,21330611.82,88685626.33,37.6,,,
  R01, 2025-01-28 01:15:00.000,21313388.21,113932320.4,44,21313386.79,113932296.4,42.2,21313390.67,88614026.72,39.4,21313391.81,88614029.72,37.8,,,
  R01, 2025-01-28 01:15:30.000,21296189.2,113840381.7,44,21296187.94,113840357.7,42.3,21296192.53,88542518.8,41.1,21296192.98,88542521.81,38.4,,,
  R01, 2025-01-28 01:16:00.000,21279012.03,113748559.6,43.6,21279010.9,113748535.6,42.5,21279014.53,88471101.6,40.2,21279015.57,88471104.61,37.8,,,
  R01, 2025-01-28 01:16:30.000,21261857.08,113656857,43.9,21261856.47,113656833,42.6,21261860.2,88399777.36,40.1,21261860.82,88399780.36,37.9,,,
  R01, 2025-01-28 01:17:00.000,21244725.2,113565277,45.2,21244724.04,113565252.9,43.6,21244728.11,88328548.42,39.7,21244728.57,88328551.42,37.8,,,
  R01, 2025-01-28 01:17:30.000,21227616.82,113473822.5,44.7,21227615.33,113473798.6,42.8,21227619.49,88257417.21,39.5,21227620.36,88257420.23,38.2,,,
  R01, 2025-01-28 01:18:00.000,21210532.24,113382496.2,44.6,21210530.98,113382472.2,42.1,21210535.6,88186385.57,40.5,21210535.98,88186388.57,37.7,,,
  R01, 2025-01-28 01:18:30.000,21193472.38,113291301.5,43.9,21193471.43,113291277.5,43,21193475.02,88115456.31,39.8,21193475.86,88115459.32,37.9,,,
  R01, 2025-01-28 01:19:00.000,21176437.45,113200240.7,43.7,21176436.1,113200216.7,43,21176441.4,88044631.22,39.8,21176441.46,88044634.24,38.3,,,
  R01, 2025-01-28 01:19:30.000,21159428.18,113109317,44.3,21159427.2,113109293.1,43.4,21159431.75,87973912.87,40.2,21159431.88,87973915.86,38,,,
  R01, 2025-01-28 01:20:00.000,21142445.23,113018533.6,44.3,21142444.09,113018509.6,43.4,21142448.88,87903303.48,39.9,21142448.96,87903306.49,38.1,,,
