> PRN,time,C1C,L1C,S1C,C1P,L1P,S1P,C2C,L2C,S2C,C2P,L2P,S2P,C3X,L3X,S3X
  R01, 2025-01-24 07:58:30.000,23786604.48,127153045,40.5,23786603.86,127153221,39.3,23786617.18,98896849.51,36.2,23786618.16,98896840.51,35.3,,,
  R01, 2025-01-24 07:59:00.000,23782159.05,127129280.6,41.7,23782158.22,127129456.6,39.8,23782172.3,98878366.12,36.1,23782172.62,98878357.1,34.1,,,
  R01, 2025-01-24 07:59:30.000,23777838.79,127106186.9,40.5,23777837.67,127106362.9,38.8,23777851.95,98860404.42,37.3,23777852.54,98860395.43,34.9,,,
  R01, 2025-01-24 08:00:00.000,23773644.5,127083764.3,42.1,23773643.56,127083940.3,39.9,23773656.25,98842964.66,35.9,23773657.52,98842955.66,33.9,,,
  R01, 2025-01-24 08:00:30.000,23769575.02,127062012.7,41.3,23769573.92,127062188.7,39.6,23769587.56,98826046.79,37.1,23769588.44,98826037.79,34.5,,,
  R01, 2025-01-24 08:01:00.000,23765632.13,127040933.1,40.5,23765631.18,127041109.1,39.9,23765643.88,98809651.61,35.4,23765644.89,98809642.58,33.7,,,
  R01, 2025-01-24 08:01:30.000,23761814.34,127020525.2,39.9,23761813.2,127020701.2,38.8,23761826.88,98793778.79,37.4,23761828.03,98793769.8,36,,,
  R01, 2025-01-24 08:02:00.000,23758121.96,127000789.3,40.5,23758121.32,127000965.3,38.8,23758133.71,98778428.7,37.7,23758135.25,98778419.71,34.7,,,
  R01, 2025-01-24 08:02:30.000,23754555.87,126981725.4,41.1,23754554.92,126981901.4,39.9,23754568.57,98763601.29,35.8,23754568.75,98763592.27,34.8,,,
  R01, 2025-01-24 08:03:00.000,23751115.17,126963333.9,41.1,23751114.36,126963509.9,39,23751128.22,98749296.83,36.2,23751128.09,98749287.8,34.7,,,
  R01, 2025-01-24 08:03:30.000,23747800.05,126945614.5,40.5,23747799.88,126945790.5,39.3,23747813.23,98735515.05,36.1,23747813.63,98735506.05,34.9,,,
  R01, 2025-01-24 08:04:00.000,23744610.97,126928567.5,38.9,23744610.28,126928743.5,37.9,23744624.48,98722256.36,36.3,23744624.43,98722247.36,35,,,
  R01, 2025-01-24 08:04:30.000,23741547.89,126912192.5,39.7,23741547.1,126912368.5,38,23741560.85,98709520.22,37.3,23741560.89,98709511.21,34.7,,,
  R01, 2025-01-24 08:05:00.000,23738610.68,126896489.5,39.8,23738609.12,126896665.5,39.5,23738622.95,98697306.86,37.5,23738623.93,98697297.85,35.3,,,
  R01, 2025-01-24 08:05:30.000,23735798.73,126881458,40.1,23735797.53,126881634,38.1,23735811.3,98685615.73,35.5,23735811.23,98685606.73,33.9,,,
  R01, 2025-01-24 08:06:00.000,23733111.77,126867098.6,38.6,23733110.99,126867274.7,37.3,23733125.27,98674447.37,36.8,23733125.2,98674438.37,34.4,,,
  R01, 2025-01-24 08:06:30.000,23730551.64,126853411.5,39.2,23730550.86,126853587.5,38.1,23730563.72,98663801.85,35.6,23730564.52,98663792.82,33.3,,,
  R01, 2025-01-24 08:07:00.000,23728117.68,126840396.4,40.8,23728116,126840572.4,38.9,23728130.03,98653679.06,36.7,23728130.02,98653670.04,34.1,,,
  R01, 2025-01-24 08:07:30.000,23725807.98,126828053.1,40.6,23725806.63,126828229.1,39.4,23725820.22,98644078.72,36.5,23725820.85,98644069.7,34.3,,,
  R01, 2025-01-24 08:08:00.000,23723624.26,126816381.1,40.4,23723623.51,126816557.1,38.7,23723637.13,98635000.5,38.1,23723637.81,98634991.5,36.3,,,
  R01, 2025-01-24 08:08:30.000,23721566.18,126805379.8,39.2,23721566.03,126805555.8,38.6,23721578.45,98626443.97,35.4,23721579.42,98626434.99,34.3,,,
  R01, 2025-01-24 08:09:00.000,23719633.35,126795048.8,39.7,23719632.74,126795224.8,39.3,23719646.42,98618408.78,36.4,23719646.66,98618399.78,34.4,,,
  R01, 2025-01-24 08:09:30.000,23717826.27,126785388,40.7,23717825.4,126785564,39.4,23717839.54,98610894.86,36.1,23717839.27,98610885.86,34.7,,,
  R01, 2025-01-24 08:10:00.000,23716143.81,126776396.8,39.6,23716143.74,126776572.8,38.6,23716157.05,98603901.73,36.1,23716156.78,98603892.71,34.1,,,
  R01, 2025-01-24 08:10:30.000,23714587,126768075.2,39.2,23714586.38,126768251.2,38.4,23714600.12,98597429.35,35.3,23714600.08,98597420.37,34.1,,,
  R01, 2025-01-24 08:11:00.000,23713155.95,126760422.2,39.7,23713154.75,126760598.2,38.3,23713168,98591477.02,36.5,23713168.96,98591468.02,34.7,,,
  R01, 2025-01-24 08:11:30.000,23711849.49,126753437.3,39.2,23711847.78,126753613.3,38,23711861.48,98586044.33,36.5,23711862.81,98586035.34,34.7,,,
  R01, 2025-01-24 08:12:00.000,23710667.46,126747120.6,39,23710666.04,126747296.6,38.6,23710679.58,98581131.38,36.7,23710680.81,98581122.38,35.1,,,
  R01, 2025-01-24 08:12:30.000,23709610.67,126741471,39.5,23709609.76,126741647,38.1,23709623.16,98576737.24,37.1,23709624.14,98576728.25,35.1,,,
  R01, 2025-01-24 08:13:00.000,23708678.43,126736487.9,40.1,23708677.45,126736663.9,39.4,23708691.18,98572861.49,37,23708691.5,98572852.5,34.6,,,
  R01, 2025-01-24 08:13:30.000,23707870.71,126732170.5,39.4,23707869.87,126732346.5,38.2,23707883.27,98569503.55,37.5,23707883.76,98569494.54,35.4,,,
  R01, 2025-01-24 08:14:00.000,23707187.76,126728518.5,39,23707186.47,126728694.5,38.7,23707200.6,98566663.08,37.2,23707200.68,98566654.07,36.1,,,
  R01, 2025-01-24 08:14:30.000,23706628.78,126725530.4,39.1,23706627.39,126725706.4,38.1,23706641.36,98564339.04,37.2,23706641.93,98564330.03,35.8,,,
  R01, 2025-01-24 08:15:00.000,23706193.72,126723205.9,41.3,23706192.55,126723381.9,39.5,23706204.98,98562531.15,37,23706206.7,98562522.16,34.8,,,
  R01, 2025-01-24 08:15:30.000,23705882.72,126721544.2,39.9,23705882.49,126721720.2,39,23705896.11,98561238.72,36.6,23705896.49,98561229.73,35.7,,,
  R01, 2025-01-24 08:16:00.000,23705695.62,126720543.9,39.7,23705694.33,126720719.9,38.5,23705708.25,98560460.75,37.6,23705709.19,98560451.77,35.8,,,
  R01, 2025-01-24 08:16:30.000,23705632.27,126720205.5,39.7,23705631.44,126720381.5,38.3,23705645.28,98560197.51,37.7,23705645.66,98560188.53,36.1,,,
  R01, 2025-01-24 08:17:00.000,23705692.97,126720527,42.4,23705692.79,126720703,41.2,23705704.68,98560447.54,36.8,23705705.68,98560438.54,35.1,,,
  R01, 2025-01-24 08:17:30.000,23705875.63,126721507.4,39.6,23705874.97,126721683.5,38.5,23705888.4,98561210.1,37,23705889.51,98561201.13,36.2,,,
  R01, 2025-01-24 08:18:00.000,23706182.57,126723146,39.5,23706182.13,126723322,38,23706194.78,98562484.52,36.1,23706195.08,98562475.52,34.5,,,
  R01, 2025-01-24 08:18:30.000,23706612.17,126725441.6,39.5,23706611.25,126725617.6,38.4,23706624.59,98564270.04,36.1,23706624.94,98564261.04,34.5,,,
  R01, 2025-01-24 08:19:00.000,23707164.64,126728393.9,40.8,23707163.72,126728569.9,38.8,23707176.66,98566566.26,35.8,23707176.9,98566557.26,33.7,,,
  R01, 2025-01-24 08:19:30.000,23707838.95,126732000.5,40.1,23707838.36,126732176.5,39.3,23707851.48,98569371.33,36.6,23707852.44,98569362.34,35.7,,,
  R01, 2025-01-24 08:20:00.000,23708636.06,126736261.1,39.2,23708634.92,126736437.1,38.6,23708648.54,98572685.19,37.5,23708649.02,98572676.21,35,,,
  R01, 2025-01-24 08:20:30.000,23709555.43,126741174.4,39.9,23709554.34,126741350.4,38.9,23709568.51,98576506.6,36.2,23709568.4,98576497.6,35.1,,,
  R01, 2025-01-24 08:21:00.000,23710596.45,126746739.3,39.7,23710596.12,126746915.3,38.3,23710608.51,98580834.91,35.8,23710609.7,98580825.9,35,,,
  R01, 2025-01-24 08:21:30.000,23711759,126752954.2,40.4,23711757.92,126753130.2,39.4,23711770.87,98585668.72,35.3,23711771.88,98585659.73,34.4,,,
  R01, 2025-01-24 08:22:00.000,23713042.56,126759818,39,23713041.61,126759994,37.9,23713055.99,98591007.26,35.9,23713056.4,98590998.23,34.3,,,
  R01, 2025-01-24 08:22:30.000,23714448.31,126767329.5,38.1,23714447.09,126767505.5,37.3,23714459.75,98596849.49,35.4,23714461.27,98596840.49,34.4,,,
  R01, 2025-01-24 08:23:00.000,23715973.89,126775487.2,38.8,23715973.63,126775663.2,38.8,23715987.94,98603194.39,35.9,23715986.77,98603185.36,32.9,,,
  R01, 2025-01-24 08:23:30.000,23717621.03,126784290.1,39.1,23717620.13,126784466,38.3,23717633.47,98610041,36,23717634.18,98610032.03,34.9,,,
  R01, 2025-01-24 08:24:00.000,23719387.96,126793736.1,39.4,23719386.79,126793912.1,38,23719400.01,98617387.92,34.9,23719400.57,98617378.92,32.7,,,
  R01, 2025-01-24 08:24:30.000,23721275.08,126803823.8,40.1,23721273.88,126803999.8,39.2,23721287.38,98625233.94,35.7,23721287.59,98625224.97,33.5,,,
  R01, 2025-01-24 08:25:00.000,23723281.98,126814552.2,39.9,23723280.45,126814728.2,39,23723295.19,98633578.25,35.7,23723295.27,98633569.25,34.7,,,
  R01, 2025-01-24 08:25:30.000,23725408.64,126825919.6,38.8,23725408.1,126826095.6,38.7,23725420.59,98642419.49,35.9,23725421.71,98642410.48,34.3,,,
  R01, 2025-01-24 08:26:00.000,23727654.12,126837924.2,40.3,23727652.92,126838100.2,38.4,23727667.15,98651756.43,37.1,23727667.36,98651747.43,34.6,,,
  R01, 2025-01-24 08:26:30.000,23730018.8,126850564.5,40,23730018.58,126850740.5,38.6,23730032,98661587.69,35.6,23730031.75,98661578.71,34.2,,,
  R01, 2025-01-24 08:27:00.000,23732501.79,126863839.3,38,23732501.05,126864015.4,36.8,23732514.86,98671912.55,34.9,23732515.56,98671903.56,34.2,,,
  R01, 2025-01-24 08:27:30.000,23735103.89,126877746.8,39.3,23735103.31,126877922.8,38.1,23735115.91,98682729.41,33.4,23735116.47,98682720.42,32.8,,,
  R01, 2025-01-24 08:28:00.000,23737823.69,126892285.1,38.9,23737822.35,126892461.1,37.8,23737835.56,98694036.98,34.3,23737836.54,98694027.99,32.8,,,
  R01, 2025-01-24 08:28:30.000,23740660.89,126907452.3,39.2,23740659.64,126907628.3,38.4,23740673.5,98705833.64,35.7,23740674.5,98705824.62,34.2,,,
  R01, 2025-01-24 08:29:00.000,23743616.02,126923247.2,40.6,23743614.54,126923423.2,38.2,23743628.64,98718118.49,33.4,23743628.88,98718109.47,32.4,,,
  R01, 2025-01-24 08:29:30.000,23746687.88,126939667.6,40.3,23746687.68,126939843.6,38.5,23746699.66,98730889.85,34.7,23746700.63,98730880.88,34.4,,,
  R01, 2025-01-24 08:30:00.000,23749876.16,126956711.9,39.7,23749875.14,126956887.9,38.1,23749888.14,98744146.54,34.6,23749889.23,98744137.53,32.8,,,
  R01, 2025-01-24 08:30:30.000,23753181.18,126974377.8,40.5,23753179.82,126974553.8,38.1,23753193.25,98757886.55,35.3,23753193.97,98757877.58,33.9,,,
  R01, 2025-01-24 08:31:00.000,23756602.11,126992663.8,40.8,23756600.82,126992839.8,39.1,23756614.38,98772108.92,35,23756614.98,98772099.92,34.8,,,
  R01, 2025-01-24 08:31:30.000,23760138.17,127011567.9,41.3,23760137.55,127011743.9,39.9,23760149.92,98786812.16,32.9,23760151.4,98786803.15,32.4,,,
  R01, 2025-01-24 08:32:00.000,23763790.24,127031088.7,41.8,23763789.41,127031264.7,40.7,23763802.06,98801994.88,34.8,23763803.23,98801985.91,32.4,,,
  R01, 2025-01-24 08:32:30.000,23767556.88,127051223.6,40,23767555.85,127051399.6,38.9,23767569.13,98817655.35,34.5,23767569.86,98817646.32,32.6,,,
  R01, 2025-01-24 08:33:00.000,23771438.36,127071970.9,40.2,23771437.2,127072146.9,39.2,23771450.48,98833792.08,36.1,23771451.71,98833782.08,34.1,,,
  R01, 2025-01-24 08:33:30.000,23775433.03,127093328.2,39.9,23775432.93,127093504.2,38.8,23775447.32,98850403.22,36.4,23775447.31,98850393.24,35.3,,,
  R01, 2025-01-24 08:34:00.000,23779542.29,127115293.4,38.7,23779541.9,127115469.5,38.8,23779555.73,98867487.2,36.7,23779555.77,98867477.22,34.9,,,
  R01, 2025-01-24 08:34:30.000,23783765.22,127137864.7,40,23783764.25,127138040.7,38.6,23783777.88,98885042.62,35.2,23783777.79,98885032.62,33.5,,,
  R01, 2025-01-24 08:35:00.000,23788100,127161039.9,39.3,23788098.68,127161215.9,37.8,23788112.87,98903067.69,35.4,23788113.45,98903057.7,33.1,,,
  R01, 2025-01-24 08:35:30.000,23792548.14,127184816.7,40.1,23792547.41,127184992.7,39.1,23792561.93,98921560.61,35.6,23792562.1,98921550.62,34.3,,,
  R01, 2025-01-24 08:36:00.000,23797108.67,127209193,40.6,23797107.17,127209369.1,39,23797121.49,98940519.96,36,23797122.48,98940509.99,34.2,,,
  R01, 2025-01-24 08:36:30.000,23801780.31,127234166.7,41.5,23801780.31,127234342.7,39.8,23801792.85,98959943.83,36,23801793.37,98959933.84,33.5,,,
  R01, 2025-01-24 08:37:00.000,23806563.76,127259735.6,39.4,23806562.69,127259911.6,38.1,23806577.28,98979830.72,36.6,23806577.2,98979820.74,34.5,,,
  R01, 2025-01-24 08:37:30.000,23811457.5,127285897.3,41,23811456.75,127286073.3,40.5,23811471.91,99000178.66,36.1,23811471.48,99000168.67,34.6,,,
  R01, 2025-01-24 08:38:00.000,23816462.68,127312649.2,41.2,23816461.18,127312825.2,38.9,23816475.74,99020985.7,36.4,23816475.8,99020975.67,34.9,,,
  R01, 2025-01-24 08:38:30.000,23821576.81,127339989,40.2,23821576.46,127340165,39.1,23821589.43,99042249.84,36.5,23821590.55,99042239.83,35.2,,,
  R01, 2025-01-24 08:39:00.000,23826800.98,127367914.9,39.9,23826800.24,127368090.9,39,23826813.95,99063969.94,37,23826814.75,99063959.96,35.1,,,
  R01, 2025-01-24 08:39:30.000,23832134.91,127396424.9,41.1,23832133.77,127396600.9,39.5,23832146.99,99086144.31,37.2,23832147.94,99086134.31,35.1,,,
  R01, 2025-01-24 08:40:00.000,23837576.55,127425515.2,39.4,23837575.01,127425691.2,37.6,23837588.66,99108770.12,36.6,23837589.73,99108760.14,34.1,,,
  R01, 2025-01-24 08:40:30.000,23843125.55,127455184,39.2,23843125.24,127455360,37.7,23843138.39,99131845.76,35,23843139.92,99131835.76,33.5,,,
  R01, 2025-01-24 08:41:00.000,23848784.14,127485428.1,39,23848783.22,127485604.1,38,23848797.8,99155368.94,36.3,23848798.4,99155358.95,34,,,
  R01, 2025-01-24 08:41:30.000,23854549.36,127516245.8,39,23854549.19,127516421.8,38,23854562.5,99179338.17,34.9,23854562.56,99179328.17,33.1,,,
  R01, 2025-01-24 08:42:00.000,23860421.48,127547633.9,40.8,23860421.13,127547809.9,39.1,23860433.93,99203751.13,36.2,23860435,99203741.12,34.3,,,
  R01, 2025-01-24 08:42:30.000,23866399.92,127579590.2,38.4,23866398.36,127579766.2,37.5,23866412.25,99228606.02,32.7,23866412.06,99228596.03,31.9,,,
  R01, 2025-01-24 08:43:00.000,23872483.55,127612112.1,37.7,23872483.25,127612288.1,36.8,23872496.94,99253900.71,34.4,23872496.48,99253890.7,32.1,,,
  R01, 2025-01-24 08:43:30.000,23878672.67,127645196.8,37.8,23878672.17,127645372.8,36.2,23878686.13,99279633.23,35.9,23878686.46,99279623.23,33.3,,,
  R01, 2025-01-24 08:44:00.000,23884967.02,127678842,39.5,23884965.97,127679018,37.9,23884980.19,99305801.57,37.6,23884980.87,99305791.59,35.1,,,
  R01, 2025-01-24 08:44:30.000,23891365.37,127713044.7,37.4,23891364.78,127713220.7,36.2,23891378.32,99332403.62,37.2,23891379.03,99332393.61,34.1,,,
  R01, 2025-01-24 08:45:00.000,23897867.14,127747802.2,37.8,23897866.12,127747978.3,35.9,23897880.36,99359437.26,37.3,23897881.62,99359427.25,34.9,,,
  R01, 2025-01-24 08:45:30.000,23904472.38,127783111.9,39.9,23904471.23,127783287.9,37.3,23904486.27,99386900.28,35.4,23904486.88,99386890.28,34,,,
  R01, 2025-01-24 08:46:00.000,23911181.32,127818971.1,40.9,23911180.31,127819147.1,38.3,23911193.48,99414790.66,34.3,23911194.38,99414780.67,33.3,,,
  R01, 2025-01-24 08:46:30.000,23917991.88,127855376.6,38.3,23917990.48,127855552.6,37.2,23918005.38,99443105.99,34.4,23918004.98,99443096.02,32.3,,,
  R01, 2025-01-24 08:47:00.000,23924903.22,127892326,38.1,23924903.07,127892502,37.8,23924916.72,99471844.4,34.8,23924917.55,99471834.42,32.4,,,
  R01, 2025-01-24 08:47:30.000,23931916.95,127929816.5,40.5,23931916.19,127929992.6,38.8,23931930.11,99501003.68,34.5,23931931.31,99500993.68,31.8,,,
  R01, 2025-01-24 08:48:00.000,23939031.48,127967845.1,41.7,23939030.94,127968021.1,39.2,23939044.66,99530581.41,34.7,23939044.97,99530571.4,32.1,,,
  R01, 2025-01-24 08:48:30.000,23946245.2,128006408.9,39.3,23946244.55,128006585,38.2,23946257.72,99560575.46,32.2,               ,               ,               ,,,
  R01, 2025-01-24 08:49:00.000,23953559.45,128045505.1,37.8,23953558.34,128045681.1,36.7,23953572.68,99590983.43,32.9,23953572.63,99590971.43,31.1,,,
  R01, 2025-01-24 08:49:30.000,23960971.81,128085130.5,35.6,23960971.63,128085306.5,34.5,23960983.84,99621803.21,31.1,23960985.41,99621791.18,30.3,,,
  R01, 2025-01-24 08:50:00.000,23968483.74,128125282.4,35.2,23968482.54,128125458.4,34.5,23968495.24,99653032.43,31.6,23968497.41,99653016.45,30.8,,,
  R01, 2025-01-24 08:50:30.000,23976092.61,128165957.7,36.3,23976089.97,128166133.8,33.8,23976106.73,99684668.76,33.1,23976107.1,99684652.74,30.9,,,
  R01, 2025-01-24 08:51:00.000,23983798.84,128207153.5,38.9,23983798.5,128207329.5,36.8,23983811.89,99716709.82,33.1,23983812.75,               ,29.9,,,
  R01, 2025-01-24 08:51:30.000,23991602.67,128248866.6,34.2,23991601.96,128249042.6,32.5,23991615.44,99749153.19,32.3,               ,               ,               ,,,
  R01, 2025-01-24 08:52:00.000,23999503.41,128291094.3,30.6,23999498.04,128291270.2,30.1,23999514.2,99781996.87,30.7,               ,               ,               ,,,
  R01, 2025-01-24 08:52:30.000,24007498.66,128333833,32.9,24007495.89,128334009,33,24007510.52,99815238.15,32.2,               ,               ,               ,,,
  R01, 2025-01-24 08:53:00.000,24015587.61,128377079.5,35.7,24015584.73,128377255.5,33.7,24015599.95,99848874.24,31.8,24015602.48,99848851.22,30.4,,,
  R01, 2025-01-24 08:53:30.000,24023772.43,128420830.8,36.6,24023771.59,128421006.8,35.5,24023785.95,99882902.91,29.6,               ,               ,               ,,,
  R01, 2025-01-24 08:54:00.000,24032050.72,128465083.9,31.5,24032046.79,128465260,31.5,24032060.76,99917322,29.4,               ,               ,               ,,,
