> PRN,time,C1C,L1C,S1C,C1P,L1P,S1P,C2C,L2C,S2C,C2P,L2P,S2P,C3X,L3X,S3X
  R01, 2025-01-03 04:02:00.000,22969723.8,122786307.8,41.4,22969722.69,122786301.8,40.5,22969731.9,95500476.23,38.3,22969732.52,95500468.26,37.2,,,
  R01, 2025-01-03 04:02:30.000,22947646.85,122668296,41.1,22947645.76,122668290,39.6,22947654.98,95408689.36,38.9,22947655.69,95408681.35,37,,,
  R01, 2025-01-03 04:03:00.000,22925578.25,122550325.3,41.3,22925577,122550319.3,40.3,22925585.96,95316934.38,38.3,22925587.07,95316926.37,36.9,,,
  R01, 2025-01-03 04:03:30.000,22903517.81,122432398.7,41.3,22903516.28,122432392.8,39.8,22903525.79,95225213.81,39.8,22903526.65,95225205.81,38.1,,,
  R01, 2025-01-03 04:04:00.000,22881466.27,122314519.9,42.3,22881465.11,122314513.9,40.8,22881473.74,95133530.3,37.9,22881473.76,95133522.29,36.4,,,
  R01, 2025-01-03 04:04:30.000,22859423.91,122196691.7,41.1,22859422.59,122196685.8,40.4,22859431.5,95041886.2,39.1,22859432.66,95041878.22,37.4,,,
  R01, 2025-01-03 04:05:00.000,22837391.39,122078917.2,40.9,22837389.69,122078911.2,40,22837399.16,94950283.83,39.8,22837400.07,94950275.84,37.8,,,
  R01, 2025-01-03 04:05:30.000,22815370.37,121961199.7,42.1,22815369.15,121961193.7,40.9,22815378.23,94858725.8,39.4,22815378.4,94858717.82,37.6,,,
  R01, 2025-01-03 04:06:00.000,22793359.77,121843542.1,41.1,22793358.07,121843536.1,39.2,22793367.98,94767214.4,38.6,22793368.04,94767206.39,37.1,,,
  R01, 2025-01-03 04:06:30.000,22771361.2,121725948.6,41.7,22771360.01,121725942.6,39.9,22771369.59,94675752.9,39.9,22771370.3,94675744.89,37.3,,,
  R01, 2025-01-03 04:07:00.000,22749375.13,121608421.7,41.5,22749373.65,121608415.7,40,22749383.03,94584343.14,38.9,22749383.81,94584335.14,37.1,,,
  R01, 2025-01-03 04:07:30.000,22727402.43,121490964.3,40.6,22727401.19,121490958.3,39.8,22727410.4,94492987.45,39.5,22727410.82,94492979.44,37.2,,,
  R01, 2025-01-03 04:08:00.000,22705443.07,121373579.9,42,22705442.05,121373573.9,39.8,22705451.04,94401688.54,39.2,22705451.86,94401680.55,37.1,,,
  R01, 2025-01-03 04:08:30.000,22683498.42,121256271.9,41.4,22683497.27,121256265.9,40.3,22683506.26,94310449.03,39.2,22683506.95,94310441.03,37.3,,,
  R01, 2025-01-03 04:09:00.000,22661568.5,121139043.6,41.3,22661566.89,121139037.6,39.2,22661576.41,94219271.61,38.8,22661576.15,94219263.63,37.5,,,
  R01, 2025-01-03 04:09:30.000,22639653.69,121021898.3,42.3,22639652.36,121021892.3,40.5,22639661.62,94128158.66,39.4,22639662.25,94128150.67,37.5,,,
  R01, 2025-01-03 04:10:00.000,22617756.02,120904839.5,41.1,22617754.31,120904833.5,39.8,22617763.39,94037113,39.6,22617764.32,94037104.98,38,,,
  R01, 2025-01-03 04:10:30.000,22595874.06,120787870.3,41.8,22595872.36,120787864.3,39.6,22595881.53,93946137.03,38.7,22595882.33,93946129.04,37.3,,,
  R01, 2025-01-03 04:11:00.000,22574009.63,120670994.2,41.6,22574008.21,120670988.2,40.8,22574018.21,93855233.5,39.2,22574017.62,93855225.49,37.7,,,
  R01, 2025-01-03 04:11:30.000,22552163.34,120554214.8,41,22552162.21,120554208.8,40,22552172.36,93764405.15,40,22552171.78,93764397.14,38,,,
  R01, 2025-01-03 04:12:00.000,22530336.24,120437535.3,41.4,22530334.77,120437529.2,40.5,22530343.49,93673654.5,39.2,22530344.19,93673646.5,37.9,,,
  R01, 2025-01-03 04:12:30.000,22508527.88,120320958.6,41.1,22508527.02,120320952.6,39.8,22508535.29,93582983.88,38.9,22508536.36,93582975.89,38.1,,,
  R01, 2025-01-03 04:13:00.000,22486739.63,120204488.7,41.3,22486738.75,120204482.7,40.7,22486747.95,93492396.22,39.5,22486748.49,93492388.22,37.2,,,
  R01, 2025-01-03 04:13:30.000,22464972.3,120088128.6,41.7,22464971.19,120088122.7,40.5,22464979.94,93401894.08,39.7,22464980.36,93401886.07,38.2,,,
  R01, 2025-01-03 04:14:00.000,22443226.07,119971882.2,41.1,22443225.03,119971876.2,39.9,22443233.92,93311480.23,38.1,22443233.7,93311472.24,37.6,,,
  R01, 2025-01-03 04:14:30.000,22421501.82,119855752.5,41.5,22421500.28,119855746.5,40.7,22421508.89,93221157.18,39.4,22421510.39,93221149.15,37.4,,,
  R01, 2025-01-03 04:15:00.000,22399799.56,119739743.2,41.6,22399798.72,119739737.2,40.4,22399806.81,93130927.83,39.4,22399807.37,93130919.82,37.5,,,
  R01, 2025-01-03 04:15:30.000,22378120.61,119623857.8,41.7,22378118.85,119623851.8,40.5,22378128,93040794.8,39.7,22378128.96,93040786.78,38.1,,,
  R01, 2025-01-03 04:16:00.000,22356465.48,119508100.4,42.8,22356465.01,119508094.4,41.4,22356473.61,92950761.29,39.2,22356473.99,92950753.3,37.7,,,
  R01, 2025-01-03 04:16:30.000,22334835.13,119392473.8,42.1,22334834.06,119392467.8,40.5,22334842.84,92860829.48,39.6,22334843.58,92860821.5,38,,,
  R01, 2025-01-03 04:17:00.000,22313229.98,119276981.7,42.5,22313229.12,119276975.7,40.8,22313237.9,92771002.38,39.9,22313238.27,92770994.38,38,,,
  R01, 2025-01-03 04:17:30.000,22291650.75,119161627.4,42.4,22291649.64,119161621.4,41.1,22291659.04,92681282.43,39.5,22291658.78,92681274.42,37.9,,,
  R01, 2025-01-03 04:18:00.000,22270097.71,119046414.8,41.6,22270095.93,119046408.8,39.9,22270104.88,92591672.69,39.2,22270105.67,92591664.72,37.3,,,
  R01, 2025-01-03 04:18:30.000,22248571.59,118931347.1,41.5,22248570.73,118931341.1,40.6,22248579.18,92502175.63,39.4,22248580.03,92502167.66,37.9,,,
  R01, 2025-01-03 04:19:00.000,22227073.9,118816428.1,41.2,22227072.48,118816422.1,39.9,22227082.42,92412794.26,40.9,22227082.55,92412786.27,38,,,
  R01, 2025-01-03 04:19:30.000,22205604.22,118701661.5,41.6,22205603.26,118701655.5,40.2,22205611.88,92323531.38,39.4,22205612.54,92323523.4,37.3,,,
  R01, 2025-01-03 04:20:00.000,22184164.23,118587050.8,41.4,22184163.13,118587044.8,40.2,22184172,92234389.79,40.1,22184172.14,92234381.78,37.8,,,
  R01, 2025-01-03 04:20:30.000,22162753.52,118472599.8,42.2,22162752.16,118472593.8,40,22162761.01,92145372.42,39.4,22162761.55,92145364.4,37.1,,,
  R01, 2025-01-03 04:21:00.000,22141373.44,118358312.3,41.4,22141372.59,118358306.3,40.6,22141382.13,92056482.24,39.6,22141382.16,92056474.26,38.1,,,
  R01, 2025-01-03 04:21:30.000,22120025.14,118244191.7,41.6,22120023.7,118244185.7,40.3,22120032.31,91967721.85,39.4,22120033.02,91967713.87,37.7,,,
  R01, 2025-01-03 04:22:00.000,22098708.24,118130241.4,41.7,22098706.92,118130235.4,39.8,22098715.4,91879093.88,39.3,22098716.64,91879085.88,37.9,,,
  R01, 2025-01-03 04:22:30.000,22077423.73,118016464.7,41.4,22077422.25,118016458.7,40.8,22077430.71,91790601.01,39.6,22077431.81,91790593,37.9,,,
  R01, 2025-01-03 04:23:00.000,22056172.89,117902866.1,42.6,22056172.06,117902860.1,40.9,22056180.22,91702246.63,40.7,22056181.09,91702238.62,37.9,,,
  R01, 2025-01-03 04:23:30.000,22034955.75,117789449,42.9,22034954.86,117789443,40.9,22034964.06,91614033.33,39.8,22034963.49,91614025.35,37.8,,,
  R01, 2025-01-03 04:24:00.000,22013773.2,117676216.8,41.7,22013772.01,117676210.8,40.3,22013780.81,91525963.96,39.8,22013781.28,91525955.96,38.4,,,
  R01, 2025-01-03 04:24:30.000,21992626.11,117563174,41.4,21992624.88,117563168,40.8,21992633.63,91438041.83,39.7,21992634.06,91438033.82,37.7,,,
  R01, 2025-01-03 04:25:00.000,21971515.2,117450323.8,42.1,21971514.28,117450317.8,41.1,21971522.26,91350269.5,39.4,21971523.37,91350261.52,38.7,,,
  R01, 2025-01-03 04:25:30.000,21950440.7,117337670.2,42.7,21950439.55,117337664.2,41.4,21950448.66,91262650.13,39.9,21950448.9,91262642.14,38,,,
  R01, 2025-01-03 04:26:00.000,21929404.23,117225216.8,43.3,21929403.12,117225210.8,40.9,21929412.2,91175186.48,39.5,21929412.21,91175178.49,38,,,
  R01, 2025-01-03 04:26:30.000,21908405.33,117112967.3,42.8,21908404.24,117112961.3,41.1,21908412.59,91087881.4,39.4,21908413.52,91087873.42,37.9,,,
  R01, 2025-01-03 04:27:00.000,21887445.74,117000925.5,42.5,21887444.07,117000919.5,41.6,21887453.27,91000737.87,40.2,21887453.58,91000729.88,38.2,,,
  R01, 2025-01-03 04:27:30.000,21866525.31,116889095.5,42.6,21866524.05,116889089.5,41.6,21866533.82,90913759.02,39.6,21866533.76,90913751.05,37.8,,,
  R01, 2025-01-03 04:28:00.000,21845645.23,116777480.5,43.4,21845644.41,116777474.5,41.5,21845652.9,90826947.46,39,21845653.61,90826939.45,37.7,,,
  R01, 2025-01-03 04:28:30.000,21824806.79,116666084.5,42.4,21824805.73,116666078.6,41.2,21824814.03,90740306.22,40.4,21824814.65,90740298.22,38.3,,,
  R01, 2025-01-03 04:29:00.000,21804009.55,116554911.7,43.2,21804008.2,116554905.7,41.4,21804016.65,90653838.53,41.1,21804017.25,90653830.53,38.7,,,
  R01, 2025-01-03 04:29:30.000,21783254.38,116443965.6,42.7,21783253.4,116443959.6,41.1,21783261.46,90567547.22,39.7,21783262.27,90567539.22,38,,,
  R01, 2025-01-03 04:30:00.000,21762542.85,116333250.3,43.6,21762541.97,116333244.3,41.8,21762550.51,90481435.35,40,21762551.15,90481427.34,37.9,,,
  R01, 2025-01-03 04:30:30.000,21741875,116222769.5,43.3,21741874,116222763.5,41.5,21741882.12,90395505.9,39.5,21741882.72,90395497.89,37.8,,,
  R01, 2025-01-03 04:31:00.000,21721251.74,116112527,43,21721250.8,116112521,41.4,21721259.13,90309761.78,39.6,21721259.95,90309753.77,37.9,,,
  R01, 2025-01-03 04:31:30.000,21700673.88,116002526.9,43.2,21700672.86,116002520.9,41.8,21700681.73,90224206.22,39.9,21700682.15,90224198.21,37.7,,,
  R01, 2025-01-03 04:32:00.000,21680142.46,115892772.6,43.4,21680141.06,115892766.6,41.4,21680149.13,90138841.83,39.2,21680150.34,90138833.85,38.1,,,
  R01, 2025-01-03 04:32:30.000,21659657.13,115783268,42.9,21659656.18,115783262,42,21659664.05,90053671.63,40.3,21659664.92,90053663.64,37.5,,,
  R01, 2025-01-03 04:33:00.000,21639219.23,115674017.3,43.5,21639218.38,115674011.3,42,21639226.39,89968698.94,40.1,21639227.55,89968690.93,37.8,,,
  R01, 2025-01-03 04:33:30.000,21618829.84,115565024.3,43.5,21618829.16,115565018.3,42.5,21618837.61,89883926.62,39.7,21618838.12,89883918.63,38.4,,,
  R01, 2025-01-03 04:34:00.000,21598489.84,115456293.3,42.4,21598488.12,115456287.3,41.8,21598497.15,89799358.16,39.3,21598497.06,89799350.15,37.8,,,
  R01, 2025-01-03 04:34:30.000,21578198.89,115347827.4,43,21578197.98,115347821.4,41.7,21578205.67,89714995.84,39.6,21578206.65,89714987.83,38.9,,,
  R01, 2025-01-03 04:35:00.000,21557958.69,115239631.3,43.1,21557957.38,115239625.3,42,21557965.75,89630843.39,39.8,21557966.23,89630835.4,38,,,
  R01, 2025-01-03 04:35:30.000,21537769.34,115131709.6,44.1,21537768.57,115131703.6,42.1,21537776.27,89546904.28,39.2,21537776.99,89546896.3,38.3,,,
  R01, 2025-01-03 04:36:00.000,21517632.37,115024065.2,43.5,21517630.83,115024059.2,42.1,21517639.16,89463180.93,38.8,21517639.92,89463172.92,37.8,,,
  R01, 2025-01-03 04:36:30.000,21497547.64,114916702,43.6,21497546.76,114916696,43,21497554.48,89379676.24,39.4,21497555.42,89379668.24,38,,,
  R01, 2025-01-03 04:37:00.000,21477516.29,114809624.1,43.7,21477515.25,114809618.1,41.8,21477523.4,89296393.47,39.7,21477524.47,89296385.48,38.3,,,
  R01, 2025-01-03 04:37:30.000,21457539.17,114702835.4,44.6,21457538.3,114702829.4,42.7,21457546.34,89213335.66,39.5,21457547.43,89213327.66,38,,,
  R01, 2025-01-03 04:38:00.000,21437617.25,114596340.1,43.9,21437615.98,114596334.1,42.9,21437624.44,89130506.04,40.3,21437625.25,89130498.05,38.6,,,
  R01, 2025-01-03 04:38:30.000,21417750.66,114490141.8,43.9,21417749.27,114490135.8,42.6,21417758.03,89047907.39,39.9,21417758.47,89047899.39,37.9,,,
  R01, 2025-01-03 04:39:00.000,21397940.34,114384244.7,44.7,21397939.32,114384238.7,42.6,21397948.11,88965542.99,39.8,21397948.34,88965534.98,37.9,,,
  R01, 2025-01-03 04:39:30.000,21378187.1,114278653,44.1,21378185.84,114278647,43.2,21378194.22,88883416.17,39.5,21378194.44,88883408.17,37.8,,,
  R01, 2025-01-03 04:40:00.000,21358491.82,114173370.8,43.9,21358490.7,114173364.8,42.9,21358498.64,88801530.06,39.2,21358499.64,88801522.07,38.6,,,
  R01, 2025-01-03 04:40:30.000,21338855.61,114068402.3,44.8,21338854.23,114068396.3,43.8,21338862.63,88719887.89,39.1,21338863.03,88719879.88,38.1,,,
  R01, 2025-01-03 04:41:00.000,21319278.31,113963750.7,43.8,21319276.95,113963744.7,42.4,21319285.4,88638492.28,39.8,21319285.65,88638484.28,38.4,,,
  R01, 2025-01-03 04:41:30.000,21299761.25,113859420.4,44.1,21299759.72,113859414.4,43,21299768.38,88557346.57,39.2,21299768.72,88557338.58,38.6,,,
  R01, 2025-01-03 04:42:00.000,21280304.35,113755415.3,43.9,21280303.5,113755409.3,42.9,21280312.2,88476453.74,40.4,21280312.57,88476445.76,37.8,,,
  R01, 2025-01-03 04:42:30.000,21260909.79,113651740.1,43.5,21260908.88,113651734.2,43.2,21260917.35,88395817.54,39.1,21260917.5,88395809.54,38,,,
  R01, 2025-01-03 04:43:00.000,21241578.22,113548399.1,45.7,21241576.7,113548393.1,43,21241585.27,88315441.25,38.8,21241585.8,88315433.25,37.9,,,
  R01, 2025-01-03 04:43:30.000,21222308.84,113445394.4,44.9,21222307.76,113445388.4,43.2,21222315.95,88235326.49,38.7,21222316.2,88235318.52,37.6,,,
  R01, 2025-01-03 04:44:00.000,21203102.97,113342730.9,44.1,21203102.31,113342724.9,42.6,21203110.18,88155477.11,39.4,21203111.02,88155469.15,38.2,,,
  R01, 2025-01-03 04:44:30.000,21183962.83,113240413.1,45,21183961.59,113240407.1,43.7,21183969.08,88075896.61,38.9,21183969.91,88075888.62,38.1,,,
  R01, 2025-01-03 04:45:00.000,21164887.23,113138445.5,44.3,21164885.98,113138439.5,43,21164893.87,87996588.51,38.7,21164895.38,87996580.52,37.8,,,
  R01, 2025-01-03 04:45:30.000,21145878.15,113036831.4,44.6,21145877.18,113036825.4,43,21145884.86,87917555.37,39.8,21145886.21,87917547.37,39.3,,,
  R01, 2025-01-03 04:46:00.000,21126935.89,112935574.8,44.8,21126935.22,112935568.8,43.1,21126943.42,87838800.25,39.6,21126943.98,87838792.27,37.7,,,
  R01, 2025-01-03 04:46:30.000,21108061.45,112834680,44.1,21108060.56,112834674,42.7,21108069.18,87760326.56,39.4,21108069.25,87760318.58,37.9,,,
  R01, 2025-01-03 04:47:00.000,21089255.59,112734151,44.6,21089254.79,112734145,43.6,21089262.95,87682137.38,40.5,21089263.62,87682129.4,38.4,,,
  R01, 2025-01-03 04:47:30.000,21070518.93,112633992,43.8,21070517.54,112633986,42.6,21070526.06,87604235.96,39.8,21070526.32,87604227.97,38.5,,,
  R01, 2025-01-03 04:48:00.000,21051852.11,112534207,45,21051850.97,112534201.1,43.6,21051859.61,87526625.52,39.8,21051859.87,87526617.54,38.2,,,
  R01, 2025-01-03 04:48:30.000,21033255.81,112434800.4,44.5,21033254.87,112434794.4,43.6,21033263.3,87449309.27,39.4,21033263.5,87449301.29,37.9,,,
  R01, 2025-01-03 04:49:00.000,21014731.11,112335775.9,44.9,21014730.07,112335769.9,43.5,21014738.22,87372290.28,40.4,21014738.97,87372282.27,38.3,,,
  R01, 2025-01-03 04:49:30.000,20996278.87,112237137.5,44.8,20996277.86,112237131.5,43.5,20996285.63,87295571.6,39.4,20996286.2,87295563.61,38.2,,,
