> PRN,time,C1C,L1C,S1C,C1P,L1P,S1P,C2C,L2C,S2C,C2P,L2P,S2P,C3X,L3X,S3X
  R01, 2025-01-17 06:28:00.000,23440619.82,125303563.7,41.6,23440618.21,125303555.7,39.8,23440630.5,97458366.84,37.9,23440631.43,97458364.83,36.4,,,
  R01, 2025-01-17 06:28:30.000,23422943.47,125209077.5,41.6,23422942.02,125209069.5,40.1,23422955.13,97384877.83,39.3,23422955.89,97384875.83,36.4,,,
  R01, 2025-01-17 06:29:00.000,23405359.29,125115079.2,42.3,23405358.59,125115071.2,40.5,23405370.82,97311768.2,38.3,23405370.88,97311766.2,36.9,,,
  R01, 2025-01-17 06:29:30.000,23387866.77,125021571.6,41.8,23387865.45,125021563.5,40.2,23387877.5,97239040.24,36.9,23387878.23,97239038.23,36,,,
  R01, 2025-01-17 06:30:00.000,23370466.18,124928557.8,40.1,23370465.24,124928549.8,38.8,23370477.51,97166696.4,38.4,23370478.04,97166694.4,36.3,,,
  R01, 2025-01-17 06:30:30.000,23353159.65,124836041.7,41.3,23353157.91,124836033.7,40.2,23353169.61,97094739.71,38.3,23353170.47,97094737.7,36.5,,,
  R01, 2025-01-17 06:31:00.000,23335945.94,124744027.3,41,23335944.28,124744019.3,39.8,23335957.2,97023173.15,37.5,23335957.15,97023171.17,35.9,,,
  R01, 2025-01-17 06:31:30.000,23318826.52,124652518.1,40.8,23318825.52,124652510.1,39.6,23318838.69,96951999.54,38.8,23318838.62,96951997.56,36.5,,,
  R01, 2025-01-17 06:32:00.000,23301803.3,124561517.4,41.2,23301801.81,124561509.4,40.6,23301814.37,96881221.44,38.4,23301814.84,96881219.44,36.6,,,
  R01, 2025-01-17 06:32:30.000,23284875.2,124471028.5,41.4,23284873.87,124471020.5,40.8,23284886.22,96810841.42,38.6,23284886.32,96810839.43,36.6,,,
  R01, 2025-01-17 06:33:00.000,23268044.14,124381056.1,40.1,23268042.61,124381048.1,38.3,23268054.65,96740863.04,39.6,23268055.26,96740861.06,37.9,,,
  R01, 2025-01-17 06:33:30.000,23251309.61,124291602.6,41.1,23251308.63,124291594.6,39.6,23251319.96,96671288.25,38,23251320.91,96671286.23,36.5,,,
  R01, 2025-01-17 06:34:00.000,23234672.91,124202672,41.6,23234672.34,124202664,40,23234683.46,96602120.2,37.7,23234684.47,96602118.23,36,,,
  R01, 2025-01-17 06:34:30.000,23218135.24,124114267.5,41.5,23218133.56,124114259.5,39.4,23218145.54,96533361.32,37.9,23218146.51,96533359.37,36.5,,,
  R01, 2025-01-17 06:35:00.000,23201695.78,124026392.4,40.8,23201694.94,124026384.4,39.1,23201706.87,96465014.23,38.4,23201707.61,96465012.23,36.4,,,
  R01, 2025-01-17 06:35:30.000,23185356.51,123939050,40.7,23185356.05,123939042,39.7,23185366.94,96397081.51,37.9,23185367.57,96397079.53,36.4,,,
  R01, 2025-01-17 06:36:00.000,23169118.09,123852244.7,42.4,23169117.14,123852236.7,40.3,23169128.42,96329566.49,38.8,23169128.94,96329564.48,37.4,,,
  R01, 2025-01-17 06:36:30.000,23152979.81,123765978.9,41.8,23152978.67,123765970.9,40.4,23152990.56,96262471.06,38.8,23152990.8,96262469.06,37.4,,,
  R01, 2025-01-17 06:37:00.000,23136943.73,123680256.2,42.3,23136942.68,123680248.2,40.2,23136954.13,96195798.08,38.7,23136954.52,96195796.05,36.2,,,
  R01, 2025-01-17 06:37:30.000,23121009.37,123595080,40.6,23121008.13,123595072.1,39.5,23121020.04,96129550.15,37.7,23121020.3,96129548.17,36.1,,,
  R01, 2025-01-17 06:38:00.000,23105178.56,123510454.1,42.8,23105177.13,123510446.1,40.5,23105188.45,96063730.1,38.4,23105188.99,96063728.11,35.7,,,
  R01, 2025-01-17 06:38:30.000,23089450.64,123426381.1,41.1,23089449.22,123426373.1,40.2,23089461.05,95998340.24,39.2,23089461.56,95998338.26,37.8,,,
  R01, 2025-01-17 06:39:00.000,23073826.7,123342864.3,41.4,23073825.52,123342856.3,39.5,23073837.63,95933382.93,38.5,23073837.69,95933380.92,37.2,,,
  R01, 2025-01-17 06:39:30.000,23058307.8,123259907,41.4,23058307.36,123259899,40.7,23058317.32,95868860.71,38.2,23058318.18,95868858.7,36,,,
  R01, 2025-01-17 06:40:00.000,23042894.23,123177512.6,41.4,23042893.15,123177504.6,40,23042904.94,95804776.34,38.2,23042904.75,95804774.34,36.6,,,
  R01, 2025-01-17 06:40:30.000,23027586.06,123095684.2,41.5,23027585.32,123095676.3,40.2,23027596.57,95741132.27,38.7,23027597.02,95741130.28,37.2,,,
  R01, 2025-01-17 06:41:00.000,23012384.57,123014425.4,41.1,23012383.84,123014417.4,39.8,23012395.06,95677931.09,38.6,23012395.76,95677929.11,37.3,,,
  R01, 2025-01-17 06:41:30.000,22997290.12,122933739.1,40.4,22997289.56,122933731.1,39.2,22997300.72,95615175.25,38.6,22997301.41,95615173.24,37,,,
  R01, 2025-01-17 06:42:00.000,22982303.45,122853628.4,41.6,22982303.16,122853620.5,40.4,22982314.77,95552867.18,39.2,22982315.21,95552865.19,37.7,,,
  R01, 2025-01-17 06:42:30.000,22967425.74,122774096,41,22967424.82,122774088,40.4,22967435.54,95491008.76,38.2,22967436.48,95491006.75,36.1,,,
  R01, 2025-01-17 06:43:00.000,22952656.13,122695144.6,41.5,22952655.17,122695136.6,39.8,22952666.95,95429602.23,38.6,22952666.82,95429600.23,36.2,,,
  R01, 2025-01-17 06:43:30.000,22937995.71,122616777.1,41.3,22937995.46,122616769.1,40.3,22938005.72,95368649.89,39.4,22938006.78,95368647.86,37.6,,,
  R01, 2025-01-17 06:44:00.000,22923445.56,122538998.2,42.1,22923444.36,122538990.2,39.6,22923455.21,95308155.36,38.6,22923456.27,95308153.35,37.1,,,
  R01, 2025-01-17 06:44:30.000,22909006.13,122461810.8,41.8,22909004.75,122461802.8,40.4,22909016.13,95248120.91,38.7,22909016.85,95248118.92,37.9,,,
  R01, 2025-01-17 06:45:00.000,22894677.75,122385218.5,41.5,22894677.42,122385210.5,41.1,22894688.09,95188549.21,38.7,22894688.16,95188547.22,37.3,,,
  R01, 2025-01-17 06:45:30.000,22880461.13,122309224.1,42.1,22880460.78,122309216.1,40,22880470.78,95129442.65,39,22880471.38,95129440.63,36.9,,,
  R01, 2025-01-17 06:46:00.000,22866356.91,122233830.4,41.2,22866356.4,122233822.4,39.6,22866367.22,95070803.31,38.6,22866367.77,95070801.3,36.4,,,
  R01, 2025-01-17 06:46:30.000,22852365.61,122159040.2,41.4,22852364.84,122159032.2,39.2,22852376.36,95012633.28,38.7,22852376.96,95012631.28,36.9,,,
  R01, 2025-01-17 06:47:00.000,22838488.19,122084856.4,40.8,22838486.9,122084848.4,39.3,22838497.85,94954934.91,38.6,22838498.27,94954932.92,36.4,,,
  R01, 2025-01-17 06:47:30.000,22824724.2,122011281.5,41.1,22824723.65,122011273.5,39.2,22824733.89,94897710.18,38.4,22824734.9,94897708.2,36.9,,,
  R01, 2025-01-17 06:48:00.000,22811074.7,121938318.7,41.4,22811074.12,121938310.7,39.4,22811085.48,94840961.47,37.9,22811085.83,94840959.49,36.1,,,
  R01, 2025-01-17 06:48:30.000,22797540.44,121865970.8,41.7,22797539.74,121865962.8,39.8,22797550.78,94784690.98,39,22797551.09,94784688.97,37.3,,,
  R01, 2025-01-17 06:49:00.000,22784121.72,121794240.5,40.2,22784121.19,121794232.5,39.6,22784132.11,94728900.85,39.4,22784132.54,94728898.87,37.4,,,
  R01, 2025-01-17 06:49:30.000,22770819.71,121723130.9,40.9,22770818.58,121723122.9,39.2,22770829.52,94673593.47,39,22770830.43,94673591.47,37.6,,,
  R01, 2025-01-17 06:50:00.000,22757633.54,121652644.5,41.6,22757631.84,121652636.5,39.9,22757642.73,94618770.89,37.7,22757643.55,94618768.89,37.5,,,
  R01, 2025-01-17 06:50:30.000,22744564.8,121582784.3,40.9,22744563.93,121582776.3,39.7,22744574.21,94564435.25,37.9,22744575,94564433.25,36.7,,,
  R01, 2025-01-17 06:51:00.000,22731613.45,121513552.8,41.3,22731612.15,121513544.8,41.3,22731622.66,94510588.69,39.7,22731623.68,94510586.71,37.2,,,
  R01, 2025-01-17 06:51:30.000,22718779.9,121444952.7,41.6,22718779.66,121444944.7,40.7,22718789.61,94457233.24,38.6,22718789.77,94457231.26,37.1,,,
  R01, 2025-01-17 06:52:00.000,22706065.89,121376986.9,42.4,22706064.88,121376978.9,40.4,22706074.9,94404371.08,39,22706075.62,94404369.07,37.5,,,
  R01, 2025-01-17 06:52:30.000,22693470.27,121309658.6,41.4,22693470.02,121309650.6,40.5,22693479.97,94352004.75,38.6,22693480.29,94352002.75,37.2,,,
  R01, 2025-01-17 06:53:00.000,22680994.48,121242969.7,41,22680993.2,121242961.7,39.9,22681003.46,94300135.77,38.5,22681004.63,94300133.75,37,,,
  R01, 2025-01-17 06:53:30.000,22668638.63,121176922.6,41.6,22668638.21,121176914.6,40.1,22668648.69,94248765.9,39.2,22668649.27,94248763.91,37.6,,,
  R01, 2025-01-17 06:54:00.000,22656403.89,121111519.9,41.4,22656402.89,121111511.9,39.9,22656413.47,94197897.32,39.5,22656414.01,94197895.33,38.1,,,
  R01, 2025-01-17 06:54:30.000,22644289.83,121046764.5,41.6,22644289.24,121046756.5,39.6,22644299.92,94147532.07,40,22644300.64,94147530.08,37.8,,,
  R01, 2025-01-17 06:55:00.000,22632297.06,120982658.5,41.2,22632296.32,120982650.5,40.1,22632307.62,94097672.01,39.1,22632307.84,94097670.01,37.7,,,
  R01, 2025-01-17 06:55:30.000,22620427.34,120919204.5,42.3,22620426.45,120919196.5,40.5,22620436.19,94048319.04,39.9,22620436.98,94048317.06,37.3,,,
  R01, 2025-01-17 06:56:00.000,22608679.41,120856405.6,41.8,22608678.45,120856397.6,39.9,22608688.85,93999475.54,38.8,22608689.47,93999473.55,37.9,,,
  R01, 2025-01-17 06:56:30.000,22597054.47,120794264,41.3,22597053.67,120794256,40.6,22597063.28,93951143.36,39.3,22597063.85,93951141.36,37.3,,,
  R01, 2025-01-17 06:57:00.000,22585552.7,120732782.1,41.7,22585551.77,120732774.1,40.4,22585562.1,93903324.16,38.6,22585562.26,93903322.17,36.3,,,
  R01, 2025-01-17 06:57:30.000,22574174.87,120671962.4,41.8,22574174,120671954.4,40.8,22574184.95,93856020.07,40,22574185.3,93856018.07,37.4,,,
  R01, 2025-01-17 06:58:00.000,22562921.84,120611807,42.3,22562920.95,120611799,40.6,22562930.55,93809232.6,39.2,22562931.45,93809230.6,36.9,,,
  R01, 2025-01-17 06:58:30.000,22551793.16,120552318.4,41.7,22551792.49,120552310.4,40.9,22551801.88,93762963.81,39.4,22551802.79,93762961.83,37.5,,,
  R01, 2025-01-17 06:59:00.000,22540789.48,120493498.4,41.7,22540788.8,120493490.4,40.1,22540799.1,93717215.02,38.9,22540799.2,93717213.02,36.8,,,
  R01, 2025-01-17 06:59:30.000,22529911.59,120435349.7,41.7,22529911.16,120435341.7,40.8,22529920.49,93671988.33,38.9,22529921.11,93671986.36,37.3,,,
  R01, 2025-01-17 07:00:00.000,22519159.71,120377874.5,41.6,22519158.52,120377866.5,40.5,22519168.89,93627285.5,39.4,22519169.49,93627283.5,37.9,,,
  R01, 2025-01-17 07:00:30.000,22508533.98,120321075.1,41.4,22508533.06,120321067.1,40.4,22508543.2,93583108.28,39.4,22508543.54,93583106.3,37.3,,,
  R01, 2025-01-17 07:01:00.000,22498035.23,120264953.4,41.4,22498033.98,120264945.4,40.2,22498043.6,93539458.16,38.9,22498044.79,93539456.16,37.2,,,
  R01, 2025-01-17 07:01:30.000,22487663.35,120209511.4,41.2,22487662.2,120209503.4,40.6,22487672.98,93496336.73,40.5,22487673.53,93496334.73,37.5,,,
  R01, 2025-01-17 07:02:00.000,22477419.43,120154750.8,41.3,22477418.52,120154742.8,41.1,22477428.69,93453745.26,40.3,22477429.48,93453743.29,37.9,,,
  R01, 2025-01-17 07:02:30.000,22467303.27,120100674,41.2,22467302.01,120100666,40,22467312.52,93411685.62,39.6,22467312.83,93411683.62,37.6,,,
  R01, 2025-01-17 07:03:00.000,22457315.34,120047283.2,42,22457313.88,120047275.2,40.3,22457324.07,93370159.56,38.8,22457324.82,93370157.56,36.9,,,
  R01, 2025-01-17 07:03:30.000,22447455.71,119994580.2,41.7,22447455.48,119994572.2,40.5,22447464.43,93329168.42,38.8,22447465.51,93329166.44,37.5,,,
  R01, 2025-01-17 07:04:00.000,22437726.03,119942567.2,41.2,22437725.39,119942559.2,41.4,22437734.35,93288714.05,39.2,22437734.86,93288712.06,36.6,,,
  R01, 2025-01-17 07:04:30.000,22428124.78,119891246,42.1,22428123.7,119891238.1,40.6,22428133.8,93248797.74,39.2,22428134.02,93248795.76,37.7,,,
  R01, 2025-01-17 07:05:00.000,22418653.78,119840618.4,42.5,22418653.38,119840610.4,41,22418663.35,93209420.81,39.8,22418663.43,93209418.82,37.7,,,
  R01, 2025-01-17 07:05:30.000,22409313.14,119790686.4,44.2,22409312.68,119790678.4,42.4,22409321.91,93170584.91,39.9,22409322.8,93170582.92,37,,,
  R01, 2025-01-17 07:06:00.000,22400102.72,119741452.1,43.2,22400102.15,119741444.1,41.6,22400111.34,93132291.68,38.7,22400111.81,93132289.67,37.8,,,
  R01, 2025-01-17 07:06:30.000,22391022.79,119692917.1,42.5,22391021.8,119692909.1,41,22391031.88,93094542.34,40.4,22391032.58,93094540.36,37.7,,,
  R01, 2025-01-17 07:07:00.000,22382074.7,119645082.5,42.3,22382073.65,119645074.5,40.9,22382084,93057337.76,40,22382084.63,93057335.77,38.3,,,
  R01, 2025-01-17 07:07:30.000,22373257.63,119597950.4,42.6,22373256.35,119597942.4,41.2,22373266.12,93020679.5,39.2,22373266.32,93020677.49,37.6,,,
  R01, 2025-01-17 07:08:00.000,22364571.99,119551522.4,43.4,22364571.25,119551514.4,41.8,22364579.97,92984568.93,39,22364580.98,92984566.94,37,,,
  R01, 2025-01-17 07:08:30.000,22356018.68,119505800.4,42.9,22356018.34,119505792.4,41.2,22356028.15,92949007.5,40.9,22356028.05,92949005.51,37.9,,,
  R01, 2025-01-17 07:09:00.000,22347597.93,119460785.6,43,22347597.1,119460777.7,41,22347607.07,92913996.11,40.6,22347607.4,92913994.11,38,,,
  R01, 2025-01-17 07:09:30.000,22339309.67,119416480,42.3,22339308.35,119416472.1,40.6,22339317.59,92879536.28,40.2,22339318.71,92879534.28,38.1,,,
  R01, 2025-01-17 07:10:00.000,22331154.05,119372885.3,41.4,22331152.68,119372877.3,41.2,22331163.39,92845629.3,39.7,22331163.39,92845627.31,37.9,,,
  R01, 2025-01-17 07:10:30.000,22323131.81,119330002.4,41.8,22323131.3,119329994.4,41,22323139.9,92812276.05,38.8,22323140.9,92812274.05,37.1,,,
  R01, 2025-01-17 07:11:00.000,22315243,119287832.8,42,22315241.85,119287824.8,41.1,22315252.16,92779477.55,40.2,22315251.89,92779475.56,37.9,,,
  R01, 2025-01-17 07:11:30.000,22307487.98,119246378.4,41.8,22307487.21,119246370.4,40.7,22307497.03,92747235.28,40.1,22307497.67,92747233.28,37.6,,,
  R01, 2025-01-17 07:12:00.000,22299867.41,119205640.2,43.4,22299866.69,119205632.2,42.1,22299876.28,92715550.11,40.4,22299876.2,92715548.09,37.6,,,
  R01, 2025-01-17 07:12:30.000,22292380.56,119165619.6,42.6,22292379.75,119165611.6,41.4,22292388.83,92684422.98,39.4,22292389.02,92684420.98,37.4,,,
  R01, 2025-01-17 07:13:00.000,22285028.23,119126318.2,42,22285027.01,119126310.2,40.9,22285036.93,92653855.3,39.7,22285037.61,92653853.3,37.8,,,
  R01, 2025-01-17 07:13:30.000,22277810.71,119087737,42.2,22277809.93,119087729,41.4,22277819.7,92623847.78,40.7,22277820.11,92623845.78,37.9,,,
  R01, 2025-01-17 07:14:00.000,22270728.7,119049877.7,44.2,22270728.68,119049869.7,42.7,22270737.04,92594401.65,38.9,22270737.4,92594399.65,37.9,,,
  R01, 2025-01-17 07:14:30.000,22263781.39,119012740.8,42.3,22263780.24,119012732.8,41.7,22263788.37,92565517.4,39.4,22263789.78,92565515.43,37.1,,,
  R01, 2025-01-17 07:15:00.000,22256969.23,118976327.8,42.9,22256968.77,118976319.8,41.9,22256977.7,92537196.26,39.3,22256978.32,92537194.28,37.8,,,
  R01, 2025-01-17 07:15:30.000,22250293.2,118940639.6,43.7,22250292.33,118940631.7,41.5,22250301.36,92509438.9,39.6,22250301.63,92509436.88,37.3,,,
  R01, 2025-01-17 07:16:00.000,22243752.58,118905677.4,41.8,22243751.45,118905669.4,41,22243760.7,92482246.09,39.7,22243761.88,92482244.08,37.6,,,
  R01, 2025-01-17 07:16:30.000,22237348.63,118871442.1,44.1,22237347.61,118871434.1,42.6,22237356.12,92455618.69,39.5,22237356.97,92455616.69,37.7,,,
  R01, 2025-01-17 07:17:00.000,22231079.81,118837935.3,43.8,22231079.13,118837927.4,42,22231088.44,92429557.93,40.2,22231089.14,92429555.94,37.8,,,
  R01, 2025-01-17 07:17:30.000,22224948.39,118805157.5,41.5,22224946.83,118805149.5,40.8,22224956.76,92404064.16,39.2,22224957.12,92404062.15,37.9,,,
  R01, 2025-01-17 07:18:00.000,22218953.12,118773110,41.5,22218952.07,118773102,40.4,22218961.74,92379138.36,39.9,22218962.18,92379136.37,37.8,,,
  R01, 2025-01-17 07:18:30.000,22213094.66,118741793.1,44.4,22213094.32,118741785.1,42.6,22213103.19,92354780.85,39.4,22213103.25,92354778.86,37.6,,,
  R01, 2025-01-17 07:19:00.000,22207373.22,118711208.1,42.9,22207371.79,118711200.1,41.3,22207381.17,92330992.53,38.9,22207381.97,92330990.53,38.1,,,
  R01, 2025-01-17 07:19:30.000,22201787.66,118681355.3,42.9,22201786.77,118681347.3,41.6,22201796.5,92307773.78,38.9,22201797.15,92307771.77,37.5,,,
  R01, 2025-01-17 07:20:00.000,22196340.91,118652236.1,43.2,22196340.78,118652228.2,42.4,22196349.29,92285125.55,38.8,22196349.93,92285123.54,37.2,,,
  R01, 2025-01-17 07:20:30.000,22191030.45,118623850.9,42,22191030.06,118623842.9,41.1,22191038.9,92263048.14,39.8,22191039.49,92263046.17,37.5,,,
  R01, 2025-01-17 07:21:00.000,22185858.3,118596200.6,43.2,22185857.52,118596192.6,42.5,22185866.98,92241542.37,39,22185867.28,92241540.37,37.4,,,
  R01, 2025-01-17 07:21:30.000,22180823.57,118569285.7,43.9,22180822.91,118569277.7,42.5,22180831.49,92220608.6,38.8,22180832.31,92220606.6,37.2,,,
  R01, 2025-01-17 07:22:00.000,22175926.08,118543107,42.4,22175924.98,118543099,41.4,22175933.95,92200247.37,38.9,22175934.52,92200245.36,37.2,,,
  R01, 2025-01-17 07:22:30.000,22171166.39,118517664.5,44,22171166.05,118517656.5,42.7,22171175.22,92180458.79,38.6,22171175.21,92180456.79,37.1,,,
  R01, 2025-01-17 07:23:00.000,22166545.21,118492959.2,43.3,22166543.61,118492951.2,42.2,22166553.64,92161243.56,39.9,22166554.08,92161241.54,38.5,,,
  R01, 2025-01-17 07:23:30.000,22162060.89,118468991.1,42,22162059.64,118468983.1,40.9,22162069.59,92142601.74,38.3,22162069.94,92142599.74,37.3,,,
  R01, 2025-01-17 07:24:00.000,22157715.73,118445761.1,44.6,22157715.48,118445753.1,42.6,22157723.3,92124533.92,39.9,22157724.12,92124531.93,37.8,,,
  R01, 2025-01-17 07:24:30.000,22153507.93,118423269.6,43.5,22153506.3,118423261.6,41.6,22153516.38,92107040.5,40.6,22153516.88,92107038.52,38.1,,,
  R01, 2025-01-17 07:25:00.000,22149438.54,118401517.5,43,22149437.03,118401509.5,41.8,22149447.57,92090122.26,40.2,22149447.79,92090120.25,38,,,
  R01, 2025-01-17 07:25:30.000,22145507.95,118380504.9,44,22145507.9,118380496.9,43.2,22145516.77,92073779.05,38.7,22145516.54,92073777.07,37.2,,,
  R01, 2025-01-17 07:26:00.000,22141715.12,118360231.4,43.3,22141714.68,118360223.4,42.3,22141723.69,92058010.78,39.8,22141724.65,92058008.78,38,,,
  R01, 2025-01-17 07:26:30.000,22138061.19,118340697.3,43.5,22138060.03,118340689.3,42,22138069.58,92042817.64,40.4,22138070.59,92042815.64,38.6,,,
  R01, 2025-01-17 07:27:00.000,22134545.13,118321903,44.5,22134545.44,118321895.1,43.2,22134553.9,92028199.85,39.6,22134554.27,92028197.85,37.4,,,
  R01, 2025-01-17 07:27:30.000,22131167.45,118303848.9,42.5,22131166.45,118303840.9,41.4,22131176.34,92014157.77,39.4,22131176.71,92014155.79,37.3,,,
  R01, 2025-01-17 07:28:00.000,22127928.79,118286534.9,44.1,22127928.25,118286526.9,43,22127937.49,92000691.37,39.9,22127937.97,92000689.36,37.9,,,
  R01, 2025-01-17 07:28:30.000,22124828.44,118269961,44.1,22124827.82,118269953,42.6,22124836.93,91987800.55,39.7,22124837.6,91987798.53,37.4,,,
