> PRN,time,C1C,L1C,S1C,C1P,L1P,S1P,C2C,L2C,S2C,C2P,L2P,S2P,C3X,L3X,S3X
  R01, 2025-01-26 04:31:00.000,22270507.7,119048642.7,40.6,22270506.54,119048629.7,40.1,22270514.77,92593412.56,39.4,22270515.72,92593407.58,37.5,,,
  R01, 2025-01-26 04:31:30.000,22250726.86,118942904.5,40.2,22250725.54,118942891.5,38.9,22250734.95,92511171.79,39.4,22250735.23,92511166.79,37.6,,,
  R01, 2025-01-26 04:32:00.000,22231024.58,118837584.9,41.1,22231023.48,118837571.9,39.2,22231032.44,92429256.64,39.6,22231033.06,92429251.66,36.9,,,
  R01, 2025-01-26 04:32:30.000,22211401.7,118732688.4,40.9,22211400.48,118732675.4,40.1,22211409.12,92347670.51,40.5,22211409.56,92347665.5,38.1,,,
  R01, 2025-01-26 04:33:00.000,22191858.18,118628218.5,41,22191857.07,118628205.5,40.1,22191865.57,92266416.23,39.8,22191866.31,92266411.23,37.5,,,
  R01, 2025-01-26 04:33:30.000,22172395.45,118524179.9,40.6,22172394.52,118524166.9,39.9,22172403.14,92185497.37,40,22172403.71,92185492.36,37.7,,,
  R01, 2025-01-26 04:34:00.000,22153014.27,118420575.8,41,22153013.06,118420562.8,39.5,22153022.17,92104916.51,39.9,22153022.38,92104911.49,38.6,,,
  R01, 2025-01-26 04:34:30.000,22133715.23,118317411.1,41.3,22133714.4,118317398.1,39.7,22133722.03,92024677.33,39,22133723.06,92024672.35,37.5,,,
  R01, 2025-01-26 04:35:00.000,22114498.76,118214689.1,40.9,22114497.88,118214676.1,40.9,22114505.69,91944782.56,39.5,22114507.06,91944777.56,37.4,,,
  R01, 2025-01-26 04:35:30.000,22095366.16,118112414.4,41.5,22095365.65,118112401.4,40.3,22095373.57,91865235.65,39.4,22095374.52,91865230.66,37.2,,,
  R01, 2025-01-26 04:36:00.000,22076317.69,118010590.8,40.9,22076317.16,118010577.8,39.9,22076324.64,91786039.54,39.6,22076325.55,91786034.55,37.8,,,
  R01, 2025-01-26 04:36:30.000,22057354.68,117909222.3,40.8,22057353.76,117909209.3,40.4,22057362.95,91707197.43,39.7,22057363.16,91707192.44,38.1,,,
  R01, 2025-01-26 04:37:00.000,22038477.31,117808312.9,41.8,22038476.22,117808300,40.8,22038485.41,91628712.48,39.4,22038485.53,91628707.51,37.5,,,
  R01, 2025-01-26 04:37:30.000,22019687.16,117707867,41,22019686.34,117707854,40.8,22019694.7,91550587.91,39.5,22019694.92,91550582.94,38.1,,,
  R01, 2025-01-26 04:38:00.000,22000983.81,117607888.6,41.3,22000982.77,117607875.6,40.1,22000990.28,91472827,39.5,22000991.81,91472821.99,37.3,,,
  R01, 2025-01-26 04:38:30.000,21982369.2,117508382.2,41.6,21982368.3,117508369.2,40.5,21982375.95,91395433.23,38.7,21982376.83,91395428.21,36.7,,,
  R01, 2025-01-26 04:39:00.000,21963843.25,117409351.1,41.3,21963842.58,117409338.1,40.7,21963850.3,91318409.09,39.7,21963851.22,91318404.09,37.8,,,
  R01, 2025-01-26 04:39:30.000,21945407.23,117310799,41.3,21945405.95,117310786,39.9,21945414.5,91241757.53,39.6,21945414.55,91241752.53,36.8,,,
  R01, 2025-01-26 04:40:00.000,21927061.25,117212730,41.5,21927060.51,117212717,40.6,21927069.45,91165481.65,38.9,21927069.34,91165476.67,37.7,,,
  R01, 2025-01-26 04:40:30.000,21908806.28,117115147.8,41.6,21908804.98,117115134.8,40.2,21908813.94,91089584.53,39.3,21908814.56,91089579.53,37.7,,,
  R01, 2025-01-26 04:41:00.000,21890643.53,117018057,42.6,21890642.89,117018044,41,21890650.65,91014069.45,39.2,21890650.98,91014064.49,37.6,,,
  R01, 2025-01-26 04:41:30.000,21872573.06,116921461.2,41.7,21872572.38,116921448.3,40.4,21872580.18,90938939.52,39.6,21872581.04,90938934.5,37.5,,,
  R01, 2025-01-26 04:42:00.000,21854596.27,116825364.6,42.2,21854595.3,116825351.6,40.6,21854603.54,90864197.71,39.9,21854603.95,90864192.73,37.7,,,
  R01, 2025-01-26 04:42:30.000,21836713.02,116729771.2,41.7,21836712.69,116729758.2,41,21836720.57,90789847.33,40.1,21836721.67,90789842.35,37.9,,,
  R01, 2025-01-26 04:43:00.000,21818925.84,116634685.2,42.6,21818924.83,116634672.2,41,21818932.95,90715891.57,38.9,21818933.5,90715886.58,37.1,,,
  R01, 2025-01-26 04:43:30.000,21801233.7,116540110,42.9,21801232.3,116540097,41,21801240.22,90642333.18,39.1,21801241.17,90642328.16,36.8,,,
  R01, 2025-01-26 04:44:00.000,21783637.32,116446049.5,43,21783636.65,116446036.5,41.8,21783644.88,90569174.98,40.1,21783644.79,90569169.97,37.8,,,
  R01, 2025-01-26 04:44:30.000,21766138.66,116352507.9,42.2,21766137.51,116352494.9,41.3,21766146.4,90496420.49,40.1,21766146.38,90496415.49,37.9,,,
  R01, 2025-01-26 04:45:00.000,21748736.83,116259489.2,41.7,21748736.66,116259476.2,40.3,21748744.12,90424072.61,39.4,21748745.13,90424067.62,37.4,,,
  R01, 2025-01-26 04:45:30.000,21731434.33,116166996.7,41.6,21731433.41,116166983.7,40,21731442,90352134.1,39.5,21731442.38,90352129.09,37.6,,,
  R01, 2025-01-26 04:46:00.000,21714231.89,116075034.6,42.9,21714230.66,116075021.6,41.4,21714238.84,90280608.05,41,21714239.57,90280603.06,38.7,,,
  R01, 2025-01-26 04:46:30.000,21697128.18,115983606.6,42.7,21697126.53,115983593.6,41.1,21697134.94,90209497.44,40.2,21697135.57,90209492.46,37.7,,,
  R01, 2025-01-26 04:47:00.000,21680125.22,115892717.2,42.7,21680123.94,115892704.2,41.1,21680131.88,90138805.69,40,21680132.25,90138800.69,37.3,,,
  R01, 2025-01-26 04:47:30.000,21663223.82,115802369.8,43.5,21663222.58,115802356.8,41.4,21663230.56,90068535.51,39.4,21663231.12,90068530.53,37.8,,,
  R01, 2025-01-26 04:48:00.000,21646424.34,115712568.1,43.2,21646423.61,115712555.1,42.3,21646432.6,89998689.81,40.5,21646431.83,89998684.8,38.7,,,
  R01, 2025-01-26 04:48:30.000,21629727.68,115623315.4,43.2,21629726.66,115623302.4,41.3,21629734.88,89929271.1,39.9,21629735.31,89929266.09,36.8,,,
  R01, 2025-01-26 04:49:00.000,21613134.58,115534616,43.8,21613133.85,115534603,42.1,21613142.2,89860282.65,39.9,21613142.26,89860277.66,37.6,,,
  R01, 2025-01-26 04:49:30.000,21596645.97,115446473.6,43.7,21596645.37,115446460.6,42.7,21596653.25,89791727.46,39.8,21596653.85,89791722.45,37.2,,,
  R01, 2025-01-26 04:50:00.000,21580261.69,115358892.4,43.6,21580260.78,115358879.4,41.6,21580269.16,89723608.83,39.2,21580269.45,89723603.85,37.3,,,
  R01, 2025-01-26 04:50:30.000,21563983.43,115271875.8,43.7,21563982.71,115271862.8,42.2,21563991.07,89655929.23,39.4,21563991.26,89655924.26,37.1,,,
  R01, 2025-01-26 04:51:00.000,21547811.91,115185427.6,44.1,21547810.59,115185414.6,42.8,21547819.09,89588691.8,38.7,21547819.04,89588686.8,37.6,,,
  R01, 2025-01-26 04:51:30.000,21531746.8,115099551.4,43.8,21531746.07,115099538.4,42.7,21531753.46,89521899.25,39.7,21531754.37,89521894.25,38.1,,,
  R01, 2025-01-26 04:52:00.000,21515789.34,115014250.7,44.1,21515788.4,115014237.7,42.5,21515796.07,89455554.27,39.7,21515797.27,89455549.27,37.2,,,
  R01, 2025-01-26 04:52:30.000,21499940.08,114929529.6,43.7,21499939.38,114929516.6,42.8,21499947.65,89389660.02,39.6,21499948.38,89389655.03,37,,,
  R01, 2025-01-26 04:53:00.000,21484200.51,114845391.3,44.6,21484200.13,114845378.3,43.4,21484207.51,89324219.18,39.3,21484208.09,89324214.2,37.5,,,
  R01, 2025-01-26 04:53:30.000,21468570.81,114761839.9,44.5,21468569.6,114761826.9,42.7,21468576.92,89259234.75,39.7,21468578.34,89259229.75,37.2,,,
  R01, 2025-01-26 04:54:00.000,21453051.09,114678878.9,43.7,21453050.39,114678865.9,42.6,21453058.68,89194709.56,39.8,21453058.91,89194704.55,37.6,,,
  R01, 2025-01-26 04:54:30.000,21437642.49,114596511.9,43.9,21437641.61,114596498.9,43,21437650.75,89130646.32,40.2,21437650.73,89130641.31,38.3,,,
  R01, 2025-01-26 04:55:00.000,21422346.12,114514742.2,44.5,21422344.82,114514729.2,43.4,21422353.23,89067047.66,39.4,21422353.62,89067042.68,37.3,,,
  R01, 2025-01-26 04:55:30.000,21407161.59,114433573.5,44.3,21407160.84,114433560.6,42.7,21407168.32,89003916.54,38.9,21407169.57,89003911.54,37.4,,,
  R01, 2025-01-26 04:56:00.000,21392090.48,114353009.3,44.4,21392089.87,114352996.3,42.8,21392098.54,88941255.47,39.9,21392098.05,88941250.48,37.9,,,
  R01, 2025-01-26 04:56:30.000,21377133.13,114273053.6,44,21377131.7,114273040.7,42.8,21377140.95,88879067.75,39.9,21377141.04,88879062.74,38.6,,,
  R01, 2025-01-26 04:57:00.000,21362290.21,114193709.4,45.4,21362289.2,114193696.4,43.6,21362296.89,88817355.56,40.5,21362297.7,88817350.58,37.9,,,
  R01, 2025-01-26 04:57:30.000,21347562.21,114114980.5,44.2,21347561.2,114114967.5,43.6,21347569.34,88756121.97,39.8,21347570.11,88756116.98,37.3,,,
  R01, 2025-01-26 04:58:00.000,21332950.31,114036870,44.6,21332949.6,114036857,43.8,21332957.37,88695369.38,40.2,21332958.01,88695364.39,37.2,,,
  R01, 2025-01-26 04:58:30.000,21318454.63,113959381.6,45.8,21318453.5,113959368.6,44.1,21318461.82,88635100.64,40.4,21318462.45,88635095.64,38.6,,,
  R01, 2025-01-26 04:59:00.000,21304075.88,113882518.5,44.9,21304074.48,113882505.5,43.7,21304082.06,88575318.22,39.7,21304083.06,88575313.23,38.1,,,
  R01, 2025-01-26 04:59:30.000,21289814.34,113806284.1,45.2,21289813.56,113806271.1,43.7,21289820.43,88516024.77,39.2,21289821.51,88516019.78,37.2,,,
  R01, 2025-01-26 05:00:00.000,21275671.5,113730682.1,45.3,21275670.51,113730669.1,43.6,21275679.01,88457223.26,39.8,21275679.12,88457218.26,38.9,,,
  R01, 2025-01-26 05:00:30.000,21261647.82,113655715.6,45,21261646.43,113655702.6,43.5,21261654.53,88398915.98,39.9,21261654.89,88398910.98,37.8,,,
  R01, 2025-01-26 05:01:00.000,21247743.04,113581388.1,44.6,21247741.78,113581375.1,43,21247750.63,88341105.65,39.9,21247750.6,88341100.64,38.2,,,
  R01, 2025-01-26 05:01:30.000,21233958.21,113507702.5,45.2,21233957.23,113507689.5,43.7,21233965.66,88283794.68,39.5,21233965.88,88283789.67,37.7,,,
  R01, 2025-01-26 05:02:00.000,21220294.75,113434663.3,44.6,21220293.85,113434650.3,43.9,21220302.51,88226986.34,39.9,21220302.61,88226981.35,37.4,,,
  R01, 2025-01-26 05:02:30.000,21206753.02,113362272.6,46,21206752.15,113362259.6,44,21206760.52,88170682.49,38.9,21206760.34,88170677.5,38.2,,,
  R01, 2025-01-26 05:03:00.000,21193332.76,113290534.2,45.5,21193331.73,113290521.2,44.3,21193339.88,88114885.94,39.2,21193340.1,88114880.92,38.5,,,
  R01, 2025-01-26 05:03:30.000,21180035.1,113219451,45,21180034.06,113219438,44.1,21180042.14,88059598.94,40.4,21180042.48,88059593.95,38,,,
  R01, 2025-01-26 05:04:00.000,21166860.54,113149025.7,45.6,21166859.87,113149012.7,44,21166867.23,88004823.72,39.7,21166867.88,88004818.74,37.6,,,
  R01, 2025-01-26 05:04:30.000,21153809.73,113079261.9,46.1,21153809.26,113079248.9,44.7,21153817.17,87950562.92,39.5,21153817.31,87950557.93,38.2,,,
  R01, 2025-01-26 05:05:00.000,21140883.62,113010162.4,45.6,21140882.68,113010149.4,43.9,21140890.47,87896818.87,39.3,21140890.95,87896813.88,37.9,,,
  R01, 2025-01-26 05:05:30.000,21128082.37,112941730.9,46,21128081.03,112941717.9,44.5,21128089.14,87843594.38,39.4,21128089.22,87843589.37,38.3,,,
  R01, 2025-01-26 05:06:00.000,21115406.15,112873970.5,46.6,21115404.97,112873957.5,45.2,21115412.92,87790891.83,39.8,21115413.53,87790886.84,38.5,,,
  R01, 2025-01-26 05:06:30.000,21102856.36,112806884,45.8,21102855.09,112806871,45,21102862.36,87738713.41,39.7,21102863.45,87738708.4,38.2,,,
  R01, 2025-01-26 05:07:00.000,21090433.31,112740474.8,45.8,21090432.28,112740461.8,44.3,21090439.14,87687061.85,39.1,21090440.23,87687056.88,37.8,,,
  R01, 2025-01-26 05:07:30.000,21078136.79,112674745.9,45.6,21078135.87,112674732.9,44.6,21078143.63,87635939.33,39.8,21078144.31,87635934.36,38.4,,,
  R01, 2025-01-26 05:08:00.000,21065968.88,112609700.1,45.2,21065967.66,112609687.1,44.1,21065976.07,87585348.15,39.9,21065976.39,87585343.15,38.3,,,
  R01, 2025-01-26 05:08:30.000,21053929.16,112545340.2,45.4,21053927.88,112545327.2,43.6,21053935.85,87535290.5,40.9,21053936.62,87535285.49,39,,,
  R01, 2025-01-26 05:09:00.000,21042017.84,112481668.8,45.5,21042016.98,112481655.8,43.9,21042024.62,87485768.22,39.4,21042025.16,87485763.23,38.6,,,
