> PRN,time,C1C,L1C,S1C,C1P,L1P,S1P,C2C,L2C,S2C,C2P,L2P,S2P,C3X,L3X,S3X
  R01, 2025-01-07 00:39:30.000,23143496.43,123715366.8,39.2,23143496.05,123715353.8,37.5,23143500.04,96223077.61,32.5,23143502.1,               ,31,,,
  R01, 2025-01-07 00:40:00.000,23154557.35,123774494.4,38.7,23154556.7,123774481.4,37.9,23154562.1,96269065.65,32.7,23154563.58,96269057.64,31.4,,,
  R01, 2025-01-07 00:40:30.000,23165645.83,123833768.2,38.9,23165644.94,123833755.3,36.9,23165650.51,96315167.43,33.7,23165651.05,96315160.44,30.5,,,
  R01, 2025-01-07 00:41:00.000,23176762.37,123893189.2,39.2,23176761.27,123893176.2,37.3,23176766.74,96361383.64,32.4,               ,               ,               ,,,
  R01, 2025-01-07 00:41:30.000,23187905.53,123952758.1,38.4,23187904.78,123952745.1,37.6,23187910.27,96407714.88,32.3,               ,               ,               ,,,
  R01, 2025-01-07 00:42:00.000,23199077.06,124012475.8,39.2,23199076.44,124012462.9,37.3,23199081.27,96454161.91,33.3,               ,               ,               ,,,
  R01, 2025-01-07 00:42:30.000,23210276.88,124072342.8,38.3,23210276.25,124072329.8,36.9,23210281.36,96500724.98,32.1,               ,               ,               ,,,
  R01, 2025-01-07 00:43:00.000,23221504.74,124132360,37.8,23221502.92,124132347,36.5,23221509.01,96547404.88,32.1,               ,               ,               ,,,
  R01, 2025-01-07 00:43:30.000,23232759.83,124192528.4,36.4,23232758.87,124192515.5,35.8,23232764.51,96594202.46,31.4,               ,               ,               ,,,
  R01, 2025-01-07 00:44:00.000,23244044.02,124252848.9,35.9,23244043.36,124252835.9,35.2,23244048.5,96641118.23,30.4,               ,               ,               ,,,
  R01, 2025-01-07 00:44:30.000,23255357.13,124313322.1,37.5,23255356.18,124313309.1,35.3,23255363.72,96688152.75,32.4,               ,               ,               ,,,
  R01, 2025-01-07 00:45:00.000,23266698.33,124373948.9,36.7,23266697.69,124373935.9,35,23266703.54,96735306.83,30.6,               ,               ,               ,,,
  R01, 2025-01-07 00:45:30.000,23278068.61,124434730.2,35.8,23278068.97,124434717.2,34.8,23278072.67,96782581.12,29.5,               ,               ,               ,,,
  R01, 2025-01-07 00:46:00.000,23289468.62,124495666.8,37.1,23289467.69,124495653.8,34.9,23289473.88,96829975.94,30.8,               ,               ,               ,,,
  R01, 2025-01-07 00:46:30.000,23300897.17,124556759.3,35,23300896.66,124556746.3,34.3,23300902.59,96877492.2,29.4,               ,               ,               ,,,
  R01, 2025-01-07 00:47:00.000,23312355.27,124618008.4,36.8,23312354.91,124617995.4,34.7,23312360.22,96925130.24,29.2,               ,               ,               ,,,
  R01, 2025-01-07 00:47:30.000,23323842.78,124679414.9,36.6,23323842.35,124679401.9,33.7,23323849.27,96972890.77,27.7,               ,               ,               ,,,
  R01, 2025-01-07 00:48:00.000,23335359.82,124740979.6,34,23335359.58,124740966.6,33.4,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:48:30.000,23346906.67,124802703.3,34,23346905.23,124802690.3,32.2,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:49:00.000,23358483.62,124864586.8,31.1,23358480.58,124864573.9,30.1,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:49:30.000,23370090.92,124926631,32.4,23370089.11,124926618,29.4,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:50:00.000,23381727.15,124988836.3,28.4,23381727.06,124988823.2,27.9,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:54:30.000,23487840.12,125556051.5,32.8,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:55:00.000,23499786.58,125619909.4,31.9,23499784.88,125619827.4,31.9,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:55:30.000,23511764.52,125683936.6,34.5,23511762.72,125683854.5,32.1,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:56:00.000,23523773.47,125748133,33.5,23523771.98,125748051.1,31.6,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:56:30.000,23535815.31,125812499.9,30.5,23535812.44,125812417.9,30.5,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:57:00.000,23547888.34,125877037.8,31.1,23547886.5,125876955.9,29.7,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:57:30.000,23559993.24,125941747.7,30.1,23559991.83,125941665.7,27.1,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 00:58:00.000,23572131.42,               ,26,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:03:00.000,23695308.66,126665024.5,30,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:03:30.000,23707807.4,126731841.4,30.9,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:04:00.000,23720340.05,126798837.8,32.3,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:04:30.000,23732907.17,126866014.2,32.4,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:05:00.000,23745507.41,126933370.8,31.8,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:05:30.000,23758141.99,127000908.3,31,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:06:00.000,23770810.46,127068626.8,29,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:06:30.000,23783512.86,127136527.4,30.7,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:07:00.000,23796249.02,127204610.4,30.2,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:07:30.000,23809020.46,127272876.4,30.8,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:14:00.000,23978193.19,128177060.6,33.6,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:14:30.000,23991451.01,128247932,31.6,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:15:00.000,24004744.16,128318992.2,33.3,24004742.69,128319080.3,31.7,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:15:30.000,24018072.53,128390241.6,33.1,24018071.6,128390329.6,32.5,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:16:00.000,24031436.67,128461680.5,34.5,24031436.32,128461768.5,32.2,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:16:30.000,24044837.16,128533309,34.8,24044836.64,128533397,32.6,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:17:00.000,24058271.91,128605127.6,32.7,24058270.43,128605215.6,30.2,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:17:30.000,24071742.5,128677136.8,29.6,24071740.7,128677224.8,28.3,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:18:00.000,24085249.22,128749337,31.2,24085248.89,128749425,30.2,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:18:30.000,24098792.03,128821727.8,35,24098791.43,128821815.8,33.7,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:19:00.000,24112370.38,128894310,35.7,24112370.48,128894398,33.9,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:19:30.000,24125984.9,128967084.2,33.7,24125983.77,128967172.2,33.1,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:20:00.000,24139634.47,129040050,35.5,24139634.36,129040138,34.3,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:20:30.000,24153321.02,129113207.8,36.6,24153320.72,129113295.8,35.3,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:21:00.000,24167043.06,129186557.5,37,24167042.7,129186645.5,35.9,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:21:30.000,24180801.3,129260099.5,36,24180800.71,129260187.5,36.3,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:22:00.000,24194594.78,129333834,38,24194594.56,129333922,35.3,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:22:30.000,24208425.02,129407761.3,37.4,24208423.97,129407849.4,35.3,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:23:00.000,24222290.95,129481881.6,37.6,24222290.63,129481969.5,35.2,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:23:30.000,24236193.29,129556194.9,37.6,24236192.93,129556282.9,36.8,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:24:00.000,24250132.03,129630701.4,36.5,24250131.19,129630789.5,36,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:24:30.000,24264106.26,129705401.6,36.9,24264105.16,129705489.6,34.8,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:25:00.000,24278116.63,129780295.5,36.1,24278116.41,129780383.5,34.8,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:25:30.000,24292163.89,129855382.9,36.9,24292163.07,129855470.9,35.6,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:26:00.000,24306247.26,129930663.9,34.8,24306246.17,129930752,33.7,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:26:30.000,24320366.76,130006139.1,35.2,24320365.89,130006227.1,33.1,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 01:27:00.000,24334522.6,130081808.1,29.1,24334521.41,130081896.1,27.6,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 16:32:30.000,24621593.23,131616532.2,32.9,               ,               ,               ,               ,               ,               ,               ,               ,               ,,,
  R01, 2025-01-07 16:33:00.000,24596751.88,131483736.9,39.9,24596750.32,131483726.9,37.3,24596766.24,102265147.4,33.8,24596767.39,102265135.4,31.2,,,
  R01, 2025-01-07 16:33:30.000,24571887.63,131350822.7,35.1,24571886.7,131350812.8,33,24571902.52,102161768.6,30.3,               ,               ,               ,,,
  R01, 2025-01-07 16:34:00.000,24547002.25,131217793.2,35.6,24547002.42,131217783.2,33.3,24547019.04,102058300.1,31.9,               ,               ,               ,,,
  R01, 2025-01-07 16:34:30.000,24522096.02,131084650.9,36.9,24522096.11,131084640.8,35.4,24522110.54,101954743.9,33,               ,               ,               ,,,
  R01, 2025-01-07 16:35:00.000,24497169.18,130951398.8,35.3,24497169.15,130951388.8,33.6,24497183.69,101851102.2,32.4,               ,               ,               ,,,
  R01, 2025-01-07 16:35:30.000,24472221.92,130818040.3,35.1,24472221.93,130818030.3,34.9,24472239.27,101747377.9,32.1,               ,               ,               ,,,
  R01, 2025-01-07 16:36:00.000,24447255.7,130684578.5,35.3,24447255.44,130684568.5,33.7,24447273.83,101643573,30.8,               ,               ,               ,,,
  R01, 2025-01-07 16:36:30.000,24422271.02,130551017,34.7,24422271.52,130551007,32.5,24422288.5,101539690.6,31.6,               ,               ,               ,,,
  R01, 2025-01-07 16:37:00.000,24397268.92,130417359.3,37.2,24397269.68,130417349.3,35.6,24397286.92,101435733.5,31.5,               ,               ,               ,,,
  R01, 2025-01-07 16:37:30.000,24372248.59,130283608.5,37.5,24372249.83,130283598.5,36.9,24372266.52,101331703.8,31.1,               ,               ,               ,,,
  R01, 2025-01-07 16:38:00.000,24347212,130149767.8,36.5,24347213.44,130149757.8,36.3,24347229.4,101227604.4,30.1,               ,               ,               ,,,
  R01, 2025-01-07 16:38:30.000,24322159.61,130015841,38.1,24322160.07,130015831,36.8,24322176.54,101123437.9,31.4,               ,               ,               ,,,
  R01, 2025-01-07 16:39:00.000,24297091.14,129881831.5,38.3,24297091.78,129881821.5,36.3,24297108.97,101019207.1,31.2,               ,               ,               ,,,
  R01, 2025-01-07 16:39:30.000,24272007.55,129747742.8,38.1,24272007.66,129747732.8,35.8,24272027.04,100914915,32.9,               ,               ,               ,,,
  R01, 2025-01-07 16:40:00.000,24246910.96,129613578,37.6,24246910.42,129613568,35.9,24246929.1,100810563.8,33.1,               ,               ,               ,,,
  R01, 2025-01-07 16:40:30.000,24221799.64,129479340.7,36.5,24221799.68,129479330.6,35.3,24221818,100706156.3,33.8,24221818.68,100706144.3,30.8,,,
  R01, 2025-01-07 16:41:00.000,24196675.65,129345034.4,36.7,24196674.57,129345024.4,36.6,24196693.72,100601695.4,32.1,24196695.09,100601683.4,29.7,,,
  R01, 2025-01-07 16:41:30.000,24171538.95,129210663.3,38.6,24171537.52,129210653.3,37.2,24171558.45,100497184.2,32.8,               ,               ,               ,,,
  R01, 2025-01-07 16:42:00.000,24146391.09,129076230.5,38.4,24146389.65,129076220.5,37.6,24146409.01,100392625.2,32.8,               ,               ,               ,,,
  R01, 2025-01-07 16:42:30.000,24121231.86,128941739.4,37.3,24121230.4,128941729.5,35.5,24121249.52,100288020.9,33.2,24121250.58,               ,30.7,,,
  R01, 2025-01-07 16:43:00.000,24096062.48,128807193.2,37.6,24096060.99,128807183.2,35.3,24096079.7,100183373.9,31.7,24096080.36,100183360,30.3,,,
  R01, 2025-01-07 16:43:30.000,24070883.91,128672595.8,37.9,24070881.57,128672585.8,36.8,24070898.93,100078687.1,31.2,               ,               ,               ,,,
  R01, 2025-01-07 16:44:00.000,24045696.14,128537950.6,39.4,24045693.02,128537940.6,38,24045712.27,99973963.14,33.3,24045712.91,99973947.14,31.2,,,
  R01, 2025-01-07 16:44:30.000,24020499.63,128403261.1,38.5,24020496.12,128403251.1,36.7,24020515.22,99869204.91,33.9,24020516.19,99869188.89,31.9,,,
  R01, 2025-01-07 16:45:00.000,23995295.18,128268531.1,39.7,23995292.56,128268521.2,37.3,23995310.52,99764415.1,31.8,23995311.52,99764399.09,30.1,,,
  R01, 2025-01-07 16:45:30.000,23970084.62,128133764,38.9,23970081.25,128133754,36.8,23970098.4,99659596.44,31.8,23970100.6,99659580.43,29.9,,,
