> PRN,time,C1C,L1C,S1C,C1P,L1P,S1P,C2C,L2C,S2C,C2P,L2P,S2P,C3X,L3X,S3X
  R01, 2025-01-21 00:20:00.000,20733104.08,110830343.2,45.6,20733103.23,110830573.2,44.6,20733107.61,86201394.13,41.4,20733107.86,86201395.13,39.3,,,
  R01, 2025-01-21 00:20:30.000,20722976.23,110776203.4,46.2,20722974.84,110776433.4,44.4,20722978.36,86159285.36,40.8,20722979.53,86159286.37,39.2,,,
  R01, 2025-01-21 00:21:00.000,20712866.09,110722160.5,47,20712865.38,110722390.5,45.3,20712869.07,86117252.02,41.1,20712869.85,86117253.01,39.1,,,
  R01, 2025-01-21 00:21:30.000,20702775.09,110668217.1,45.8,20702774.27,110668447.1,44.5,20702777.94,86075296.11,41.7,20702778.94,86075297.1,39.2,,,
  R01, 2025-01-21 00:22:00.000,20692702.59,110614374.6,45.3,20692701.2,110614604.6,44.4,20692705.8,86033418.62,41.1,20692706.22,86033419.64,39.2,,,
  R01, 2025-01-21 00:22:30.000,20682648.99,110560634.5,45.5,20682648.23,110560864.5,44.5,20682653.85,85991620.77,41.3,20682653.27,85991621.78,39.1,,,
  R01, 2025-01-21 00:23:00.000,20672615.72,110506999.1,45.2,20672614.59,110507229.1,44.5,20672618.71,85949904.32,40.5,20672619.16,85949905.33,38.7,,,
  R01, 2025-01-21 00:23:30.000,20662602.31,110453469.9,46,20662600.88,110453699.9,43.7,20662605.61,85908270.52,41,20662605.8,85908271.52,39.5,,,
  R01, 2025-01-21 00:24:00.000,20652608.37,110400048.8,46,20652607.05,110400278.8,44.7,20652611.36,85866720.78,40.9,20652612.35,85866721.78,39.6,,,
  R01, 2025-01-21 00:24:30.000,20642635.73,110346737.5,46.7,20642634.6,110346967.6,44.9,20642639.24,85825256.52,41.3,20642639.04,85825257.49,38.8,,,
  R01, 2025-01-21 00:25:00.000,20632683.32,110293537.7,45.6,20632682.37,110293767.8,44.2,20632686.65,85783878.87,41.3,20632686.83,85783879.88,39.2,,,
  R01, 2025-01-21 00:25:30.000,20622752.38,110240451.8,46.1,20622751.32,110240681.8,44.6,20622756.46,85742589.8,41.7,20622756.29,85742590.81,39.7,,,
  R01, 2025-01-21 00:26:00.000,20612843.27,110187481.2,47,20612842.49,110187711.2,45.2,20612846.45,85701390.47,42.6,20612846.93,85701391.49,40.2,,,
  R01, 2025-01-21 00:26:30.000,20602956.11,110134628.1,45.4,20602955.01,110134858.1,43.9,20602959.28,85660282.51,42.1,20602959.74,85660283.49,39.4,,,
  R01, 2025-01-21 00:27:00.000,20593090.93,110081894,45.4,20593089.46,110082124,44.1,20593094.22,85619267.1,41.6,20593094.61,85619268.13,39.5,,,
  R01, 2025-01-21 00:27:30.000,20583248.84,110029281.1,46,20583247.59,110029511.1,45.2,20583251.84,85578345.95,41.6,20583252.32,85578346.97,40,,,
  R01, 2025-01-21 00:28:00.000,20573429.53,109976791.3,46.3,20573428.62,109977021.3,44.3,20573432.87,85537520.57,41.4,20573433.13,85537521.58,40.6,,,
  R01, 2025-01-21 00:28:30.000,20563633.45,109924426.3,45.3,20563631.97,109924656.3,44.7,20563637.29,85496792.28,41.8,20563637.01,85496793.31,40.2,,,
  R01, 2025-01-21 00:29:00.000,20553861.48,109872188.4,46.2,20553860.19,109872418.4,45.1,20553864.1,85456162.79,42.2,20553864.77,85456163.79,39.6,,,
  R01, 2025-01-21 00:29:30.000,20544113.13,109820079.2,45.4,20544112.46,109820309.2,44.4,20544115.96,85415633.4,41.9,20544116.84,85415634.4,39.6,,,
  R01, 2025-01-21 00:30:00.000,20534389.31,109768101,44.8,20534388.2,109768331,44.1,20534393.17,85375205.94,41.7,20534393.14,85375206.93,40.3,,,
  R01, 2025-01-21 00:30:30.000,20524690.68,109716255.6,46.2,20524689.98,109716485.6,44.5,20524694.2,85334881.78,42,20524694.61,85334882.78,39.8,,,
  R01, 2025-01-21 00:31:00.000,20515017.11,109664545.1,45.5,20515016.48,109664775.1,44.7,20515020.17,85294662.48,42.1,20515021.02,85294663.48,39.8,,,
  R01, 2025-01-21 00:31:30.000,20505369.09,109612971.2,45.7,20505368.27,109613201.2,44.7,20505372.49,85254549.44,42.1,20505372.76,85254550.47,40.1,,,
  R01, 2025-01-21 00:32:00.000,20495747.13,109561536.3,46.5,20495745.84,109561766.2,45.2,20495750.75,85214544.52,41.7,20495751.04,85214545.53,40.2,,,
  R01, 2025-01-21 00:32:30.000,20486151.41,109510242.2,46,20486150.68,109510472.2,44.7,20486154.88,85174649.16,42.4,20486155.27,85174650.17,39.6,,,
  R01, 2025-01-21 00:33:00.000,20476582.76,109459090.7,45.2,20476581.51,109459320.7,44.1,20476585.81,85134864.66,41.8,20476586.55,85134865.67,40.6,,,
  R01, 2025-01-21 00:33:30.000,20467040.81,109408084.2,46.2,20467039.55,109408314.2,44.3,20467043.68,85095192.93,42,20467044.54,85095193.93,40,,,
  R01, 2025-01-21 00:34:00.000,20457526.52,109357224.8,46.6,20457525.57,109357454.8,44.7,20457530,85055635.6,41.7,20457529.94,85055636.59,39.6,,,
  R01, 2025-01-21 00:34:30.000,20448040.01,109306514.3,46,20448039.07,109306744.3,44.7,20448043.37,85016194.15,42.1,20448043.63,85016195.17,40.4,,,
  R01, 2025-01-21 00:35:00.000,20438581.77,109255955.1,46.1,20438580.93,109256185.1,44.6,20438584.66,84976870.34,42,20438585.43,84976871.34,40.4,,,
  R01, 2025-01-21 00:35:30.000,20429152.46,109205549.1,47.1,20429151.58,109205779.1,45.7,20429155.64,84937665.68,41.4,20429155.98,84937666.67,40.4,,,
  R01, 2025-01-21 00:36:00.000,20419751.94,109155298.6,46,20419751.01,109155528.6,45.1,20419755.64,84898581.96,41.5,20419755.78,84898582.94,39.9,,,
  R01, 2025-01-21 00:36:30.000,20410381.13,109105205.2,46.5,20410379.93,109105435.2,44.9,20410384.4,84859620.43,41.1,20410384.4,84859621.42,40.3,,,
  R01, 2025-01-21 00:37:00.000,20401039.73,109055271.5,46.3,20401038.68,109055501.5,45.3,20401043.28,84820783.11,40.7,20401043.47,84820784.12,39.9,,,
  R01, 2025-01-21 00:37:30.000,20391728.7,109005499.8,45.7,20391727.95,109005729.8,44.5,20391732.11,84782071.74,41.8,20391732.78,84782072.75,40.2,,,
  R01, 2025-01-21 00:38:00.000,20382448.6,108955891.9,46.7,20382447.56,108956121.9,45.3,20382451.76,84743487.84,42.2,20382452.45,84743488.86,40,,,
  R01, 2025-01-21 00:38:30.000,20373199.55,108906449.9,46.7,20373198.66,108906680,45.3,20373202.76,84705033.02,41.7,20373203.34,84705034.02,39.9,,,
  R01, 2025-01-21 00:39:00.000,20363982.38,108857176.3,46.7,20363981.24,108857406.3,44.7,20363984.85,84666709.06,40.7,20363985.65,84666710.1,39.8,,,
  R01, 2025-01-21 00:39:30.000,20354796.13,108808072.9,46.8,20354794.81,108808303,45.2,20354799.38,84628517.59,40.6,20354799.82,84628518.6,40.2,,,
  R01, 2025-01-21 00:40:00.000,20345642.36,108759142.3,46,20345641.47,108759372.3,45.3,20345646.17,84590460.4,40.9,20345646.42,84590461.4,39.5,,,
  R01, 2025-01-21 00:40:30.000,20336522.08,108710386.8,47,20336520.96,108710616.8,45.5,20336525.02,84552539.48,41.4,20336525.73,84552540.5,40.1,,,
  R01, 2025-01-21 00:41:00.000,20327434.52,108661808.1,46.7,20327433.51,108662038.1,45.5,20327437.54,84514756.05,42.2,20327437.97,84514757.04,39.8,,,
  R01, 2025-01-21 00:41:30.000,20318380.02,108613408.6,47.3,20318379.18,108613638.6,45.3,20318382.93,84477112.02,41.7,20318383.65,84477113.03,40.1,,,
  R01, 2025-01-21 00:42:00.000,20309360.17,108565191,47.5,20309358.93,108565421,45.7,20309363.41,84439609.47,41.5,20309363.63,84439610.48,39.8,,,
  R01, 2025-01-21 00:42:30.000,20300374.46,108517157.1,47.2,20300373.36,108517387.1,45.5,20300377.5,84402249.72,41.3,20300377.84,84402250.72,40,,,
  R01, 2025-01-21 00:43:00.000,20291423.13,108469309.1,47.2,20291422.36,108469539.1,45.9,20291426.18,84365034.65,42.1,20291427.21,84365035.65,40.3,,,
  R01, 2025-01-21 00:43:30.000,20282507.48,108421649.1,46.7,20282506.71,108421879.1,45.5,20282510.37,84327965.71,42.3,20282511.27,84327966.72,39.8,,,
  R01, 2025-01-21 00:44:00.000,20273627.34,108374179.9,47.3,20273626.36,108374409.9,44.7,20273630.6,84291045.28,41.9,20273630.96,84291046.29,40.1,,,
  R01, 2025-01-21 00:44:30.000,20264783.63,108326903.5,47,20264782.28,108327133.6,45.6,20264786.89,84254274.78,42,20264787.53,84254275.79,40.5,,,
  R01, 2025-01-21 00:45:00.000,20255975.77,108279822.2,46.4,20255975.03,108280052.1,45.1,20255979.36,84217655.89,41.6,20255979.5,84217656.9,40.2,,,
  R01, 2025-01-21 00:45:30.000,20247205.32,108232938.4,47,20247204.31,108233168.4,45.1,20247208.18,84181190.76,41.6,20247209,84181191.77,40.3,,,
  R01, 2025-01-21 00:46:00.000,20238472.1,108186254.3,46.6,20238471.3,108186484.3,45,20238476,84144880.87,42,20238475.84,84144881.86,39.7,,,
  R01, 2025-01-21 00:46:30.000,20229776.84,108139772.4,46.7,20229775.81,108140002.4,45.3,20229779.96,84108728.3,42.2,20229780.59,84108729.3,40.4,,,
  R01, 2025-01-21 00:47:00.000,20221119.71,108093495.2,46.5,20221118.52,108093725.2,45.6,20221123.85,84072734.91,42.4,20221123.22,84072735.94,40.4,,,
  R01, 2025-01-21 00:47:30.000,20212501.34,108047424.9,46.2,20212500.07,108047654.9,45.2,20212504.22,84036902.49,42.5,20212505.03,84036903.51,40.2,,,
  R01, 2025-01-21 00:48:00.000,20203921.5,108001563.3,46.7,20203920.72,108001793.3,45.4,20203924.83,84001232.31,41.9,20203925.66,84001233.34,39.9,,,
  R01, 2025-01-21 00:48:30.000,20195381.8,107955913.1,46.6,20195380.77,107956143.1,45.4,20195385.05,83965726.6,42.2,20195385.81,83965727.61,41,,,
  R01, 2025-01-21 00:49:00.000,20186882.1,107910476.9,46.4,20186881.07,107910707,45.7,20186885.39,83930387.42,42.3,20186885.97,83930388.43,40.2,,,
  R01, 2025-01-21 00:49:30.000,20178422.9,107865256.8,46.4,20178421.79,107865486.8,45.4,20178425.74,83895216.22,42,20178426.91,83895217.22,39.6,,,
  R01, 2025-01-21 00:50:00.000,20170004.31,107820255.3,46.5,20170003.52,107820485.3,46,20170007.78,83860215.06,42.4,20170008.25,83860216.06,39.9,,,
  R01, 2025-01-21 00:50:30.000,20161626.96,107775474.8,46.1,20161626.02,107775704.8,45.5,20161630.71,83825385.78,42.2,20161630.98,83825386.78,39.5,,,
  R01, 2025-01-21 00:51:00.000,20153292.05,107730917.7,47.3,20153290.89,107731147.7,45.2,20153295.11,83790730.25,42,20153295.72,83790731.25,40.2,,,
  R01, 2025-01-21 00:51:30.000,20144998.96,107686586.7,46.9,20144998.04,107686816.7,46,20145002.16,83756250.58,42.3,20145002.88,83756251.58,40.4,,,
  R01, 2025-01-21 00:52:00.000,20136748.66,107642483.8,47.2,20136747.83,107642713.8,45.8,20136751.87,83721948.33,41.8,20136752.25,83721949.33,40.2,,,
  R01, 2025-01-21 00:52:30.000,20128541.4,107598611.5,47.1,20128540.34,107598841.5,45.3,20128544.45,83687825.46,42.3,20128544.98,83687826.46,40.4,,,
  R01, 2025-01-21 00:53:00.000,20120378.06,107554972.5,47.2,20120376.74,107555202.5,45.6,20120380.85,83653883.97,41.9,20120381.72,83653884.97,40.5,,,
  R01, 2025-01-21 00:53:30.000,20112258.36,107511568.6,47.5,20112257.36,107511798.6,45.8,20112262.04,83620125.41,42.2,20112261.47,83620126.42,40.5,,,
  R01, 2025-01-21 00:54:00.000,20104183.13,107468402.5,46.6,20104182.09,107468632.5,45.6,20104186.12,83586551.81,42.3,20104186.76,83586552.82,40.2,,,
  R01, 2025-01-21 00:54:30.000,20096152.95,107425476.9,47.4,20096152.06,107425706.9,45.9,20096155.81,83553165.2,41.8,20096156.57,83553166.2,40.2,,,
  R01, 2025-01-21 00:55:00.000,20088168.4,107382794.3,46.9,20088167.35,107383024.3,45.7,20088171,83519967.65,42.5,20088172.08,83519968.64,40.4,,,
  R01, 2025-01-21 00:55:30.000,20080229.86,107340356.9,47.3,20080228.44,107340586.9,46.4,20080233.19,83486960.76,42.1,20080233.49,83486961.77,40.2,,,
  R01, 2025-01-21 00:56:00.000,20072337.15,107298167.5,46.8,20072335.94,107298397.5,46,20072340.87,83454146.74,41.7,20072340.87,83454147.74,40.1,,,
  R01, 2025-01-21 00:56:30.000,20064491.52,107256228.6,47.8,20064490.54,107256458.6,45.8,20064495.12,83421527.64,42.1,20064495.23,83421528.65,40.1,,,
  R01, 2025-01-21 00:57:00.000,20056693.5,107214542.4,46.7,20056692.31,107214772.4,45.3,20056696.83,83389105.04,42.2,20056697.02,83389106.02,40,,,
  R01, 2025-01-21 00:57:30.000,20048942.47,107173110.8,47.3,20048941.91,107173340.8,45.1,20048945.53,83356880.46,41.6,20048946.33,83356881.46,39.7,,,
  R01, 2025-01-21 00:58:00.000,20041240.3,107131937.3,47.2,20041239.34,107132167.3,46.2,20041243.86,83324856.57,41.6,20041243.86,83324857.6,39.4,,,
  R01, 2025-01-21 00:58:30.000,20033586.68,107091023.7,47.5,20033585.57,107091253.7,45.9,20033589.4,83293034.89,41.4,20033590.28,83293035.88,40.1,,,
  R01, 2025-01-21 00:59:00.000,20025982.24,107050372.9,47.9,20025980.84,107050602.9,45.6,20025985.54,83261417.65,41.8,20025985.8,83261418.65,40.2,,,
  R01, 2025-01-21 00:59:30.000,20018427.09,107009987.5,47.5,20018425.98,107010217.5,46.3,20018430.79,83230006.7,41.8,20018430.89,83230007.7,40,,,
  R01, 2025-01-21 01:00:00.000,20010922.48,106969869.7,46.7,20010921.19,106970099.7,46,20010925.81,83198803.99,42.5,20010926.14,83198805.01,40.5,,,
  R01, 2025-01-21 01:00:30.000,20003467.81,106930022.1,47.3,20003466.98,106930252.1,46,20003471.2,83167811.43,41.7,20003471.57,83167812.42,39.9,,,
  R01, 2025-01-21 01:01:00.000,19996064.73,106890447.5,47.3,19996063.63,106890677.5,46.1,19996067.32,83137031.18,42.4,19996068.27,83137032.18,39.7,,,
  R01, 2025-01-21 01:01:30.000,19988713.03,106851148.7,47.5,19988712.3,106851378.7,46.1,19988715.95,83106465.43,42,19988716.91,83106466.45,39.5,,,
  R01, 2025-01-21 01:02:00.000,19981413.46,106812127.6,47.3,19981412.31,106812357.6,45.8,19981417,83076115.64,42.3,19981416.93,83076116.65,40.2,,,
  R01, 2025-01-21 01:02:30.000,19974166.02,106773386.6,47.5,19974164.87,106773616.6,45.9,19974168.82,83045983.79,42.9,19974170.01,83045984.79,39.9,,,
  R01, 2025-01-21 01:03:00.000,19966971.67,106734928.5,47.1,19966970.62,106735158.5,46.1,19966974.68,83016071.92,41.8,19966975.27,83016072.93,39.7,,,
  R01, 2025-01-21 01:03:30.000,19959831.04,106696755.9,47.4,19959829.76,106696985.9,46.3,19959834.29,82986382.08,41.7,19959834.35,82986383.09,40.4,,,
  R01, 2025-01-21 01:04:00.000,19952743.84,106658871,47.5,19952742.6,106659101,46,19952746.91,82956916.08,41.4,19952747.39,82956917.09,40.8,,,
  R01, 2025-01-21 01:04:30.000,19945710.81,106621276.7,47.8,19945709.74,106621506.7,46.6,19945714.27,82927676.06,42.6,19945714.7,82927677.06,40.5,,,
  R01, 2025-01-21 01:05:00.000,19938733,106583975.8,47.3,19938731.82,106584205.8,46,19938736.31,82898664.18,41.7,19938736.68,82898665.18,40.5,,,
  R01, 2025-01-21 01:05:30.000,19931810.29,106546970.5,47.8,19931809.51,106547200.5,46.3,19931813.46,82869882.28,42,19931813.81,82869883.28,40.7,,,
  R01, 2025-01-21 01:06:00.000,19924943.58,106510263.7,47.2,19924942.48,106510493.7,45.7,19924946.83,82841332.59,42.1,19924947.02,82841333.58,40.3,,,
  R01, 2025-01-21 01:06:30.000,19918132.79,106473857.3,47.5,19918131.88,106474087.3,46.4,19918136.69,82813016.5,42.5,19918137.08,82813017.52,40.8,,,
  R01, 2025-01-21 01:07:00.000,19911379.63,106437754.2,47.7,19911378,106437984.2,45.8,19911382.62,82784936.3,42,19911383.02,82784937.29,40.7,,,
  R01, 2025-01-21 01:07:30.000,19904682.71,106401957.2,47.9,19904681.91,106402187.2,46.5,19904686.05,82757094.18,42.6,19904686.56,82757095.2,41.1,,,
  R01, 2025-01-21 01:08:00.000,19898043.66,106366468.5,48,19898042.73,106366698.6,46.8,19898047.13,82729491.87,42.2,19898047.46,82729492.87,40.6,,,
  R01, 2025-01-21 01:08:30.000,19891462.7,106331290.9,47.5,19891461.91,106331520.9,46.5,19891465.72,82702131.47,42.4,19891466.79,82702132.48,40,,,
  R01, 2025-01-21 01:09:00.000,19884940.92,106296426.8,47.8,19884940.06,106296656.8,46.6,19884944.31,82675014.97,42.5,19884944.73,82675015.98,40,,,
  R01, 2025-01-21 01:09:30.000,19878478.23,106261878.9,47.9,19878476.84,106262108.9,46.2,19878481.04,82648144.33,42.3,19878482.09,82648145.32,40.6,,,
  R01, 2025-01-21 01:10:00.000,19872074.96,106227649.8,47.2,19872073.92,106227879.8,46.6,19872078.07,82621521.68,42.6,19872078.5,82621522.68,40.6,,,
  R01, 2025-01-21 01:10:30.000,19865731.81,106193742.2,47,19865730.72,106193972.2,45.9,19865734.98,82595149.08,41.9,19865735.28,82595150.08,40,,,
  R01, 2025-01-21 01:11:00.000,19859449.23,106160158.6,47.9,19859448.13,106160388.6,46,19859452.16,82569028.54,41.8,19859452.88,82569029.54,40.3,,,
  R01, 2025-01-21 01:11:30.000,19853227.77,106126901.5,47.9,19853226.56,106127131.6,45.9,19853230.78,82543161.9,42.1,19853231.48,82543162.91,40.5,,,
  R01, 2025-01-21 01:12:00.000,19847067.93,106093973.7,47.2,19847066.93,106094203.7,46.1,19847071.34,82517551.32,41.9,19847071.69,82517552.32,40.3,,,
  R01, 2025-01-21 01:12:30.000,19840970.4,106061377.8,46.8,19840969.21,106061607.8,46,19840973.47,82492198.89,42.9,19840974.15,82492199.9,40.6,,,
  R01, 2025-01-21 01:13:00.000,19834934.99,106029115.7,47.5,19834934.1,106029345.7,46.1,19834938.14,82467106.13,42.3,19834938.92,82467107.14,40.5,,,
  R01, 2025-01-21 01:13:30.000,19828962.77,105997190.3,47.3,19828961.84,105997420.3,46,19828965.98,82442275.28,42.3,19828966.27,82442276.28,40.1,,,
  R01, 2025-01-21 01:14:00.000,19823053.93,105965604.4,47.4,19823052.65,105965834.4,46.1,19823056.91,82417708.47,42.1,19823057.76,82417709.47,40.2,,,
  R01, 2025-01-21 01:14:30.000,19817208.76,105934360.7,46.5,19817207.72,105934590.7,45.7,19817212.42,82393407.76,42.4,19817212.84,82393408.75,40.4,,,
  R01, 2025-01-21 01:15:00.000,19811428.76,105903461.5,47,19811427.64,105903691.6,46.1,19811432.19,82369375.09,42.3,19811432.93,82369376.09,40.6,,,
  R01, 2025-01-21 01:15:30.000,19805713.52,105872909.7,47.4,19805712.73,105873139.7,46.2,19805716.91,82345612.48,41.1,19805717.34,82345613.49,39.9,,,
  R01, 2025-01-21 01:16:00.000,19800063.45,105842707.5,47.2,19800062.41,105842937.5,45.6,19800066.86,82322121.9,41.2,19800067.45,82322122.9,40.4,,,
  R01, 2025-01-21 01:16:30.000,19794479.7,105812857.5,47.5,19794478.61,105813087.5,45.6,19794483.02,82298905.21,40.8,19794482.98,82298906.21,40.3,,,
  R01, 2025-01-21 01:17:00.000,19788961.84,105783362.3,48,19788960.81,105783592.3,46.4,19788965.49,82275964.46,41.3,19788965.81,82275965.45,40.4,,,
  R01, 2025-01-21 01:17:30.000,19783511.26,105754224.5,47.8,19783509.81,105754454.5,46.7,19783514.84,82253301.72,40.8,19783514.9,82253302.73,40.5,,,
  R01, 2025-01-21 01:18:00.000,19778127.44,105725447,47.9,19778126.83,105725677,46.5,19778131.07,82230919.14,42.8,19778131.43,82230920.16,40.8,,,
  R01, 2025-01-21 01:18:30.000,19772812.3,105697031.9,47.6,19772811.18,105697261.9,46.6,19772815.47,82208818.48,42.4,19772816.12,82208819.48,40.2,,,
  R01, 2025-01-21 01:19:00.000,19767564.84,105668981.7,48.5,19767563.84,105669211.7,47,19767567.49,82187001.69,41.4,19767568.26,82187002.7,40.5,,,
  R01, 2025-01-21 01:19:30.000,19762386.16,105641299.4,48,19762385.04,105641529.4,47.3,19762389.49,82165470.92,42.3,19762389.96,82165471.93,40.7,,,
  R01, 2025-01-21 01:20:00.000,19757276.88,105613987.4,47.2,19757275.85,105614217.5,46.6,19757280.51,82144228.3,42.3,19757280.72,82144229.3,40.9,,,
