> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S22, 2025-01-17 00:31:00.000,   39587556.344,  208034219.934,         34.300,,,,,,,,,
S22, 2025-01-17 00:31:30.000,   39587966.609,  208036371.027,         33.200,,,,,,,,,
S22, 2025-01-17 00:32:00.000,   39588368.406,  208038493.833,         33.900,,,,,,,,,
S22, 2025-01-17 00:32:30.000,   39588778.656,  208040636.146,         33.700,,,,,,,,,
S22, 2025-01-17 00:33:00.000,   39589175.641,  208042756.304,         33.000,,,,,,,,,
S22, 2025-01-17 00:33:30.000,   39589586.609,  208044886.424,         33.400,,,,,,,,,
S22, 2025-01-17 00:34:00.000,   39589987.938,  208047009.326,         33.500,,,,,,,,,
S22, 2025-01-17 00:34:30.000,   39590393.156,  208049120.714,         33.100,,,,,,,,,
S22, 2025-01-17 00:35:00.000,   39590793.594,  208051242.179,         33.200,,,,,,,,,
S22, 2025-01-17 00:35:30.000,   39591194.656,  208053346.158,         33.600,,,,,,,,,
S22, 2025-01-17 00:36:00.000,   39591598.109,  208055468.841,         33.800,,,,,,,,,
S22, 2025-01-17 00:36:30.000,   39591995.250,  208057562.244,         34.300,,,,,,,,,
S22, 2025-01-17 00:37:00.000,   39592397.734,  208059672.845,         33.600,,,,,,,,,
S22, 2025-01-17 00:37:30.000,   39592796.313,  208061763.336,         35.000,,,,,,,,,
S22, 2025-01-17 00:38:00.000,   39593197.047,  208063858.860,         33.000,,,,,,,,,
S22, 2025-01-17 00:38:30.000,   39593593.203,  208065951.270,         33.100,,,,,,,,,
S22, 2025-01-17 00:39:00.000,   39593986.344,  208068027.703,         32.800,,,,,,,,,
S22, 2025-01-17 00:39:30.000,   39594381.094,  208070120.678,         33.500,,,,,,,,,
S22, 2025-01-17 00:40:00.000,   39594773.813,  208072186.909,         33.100,,,,,,,,,
S22, 2025-01-17 00:40:30.000,   39595174.047,  208074270.118,         33.500,,,,,,,,,
S22, 2025-01-17 00:41:00.000,   39595566.797,  208076333.383,         32.600,,,,,,,,,
S22, 2025-01-17 00:41:30.000,   39595961.328,  208078400.111,         33.400,,,,,,,,,
S22, 2025-01-17 00:42:00.000,   39596353.031,  208080472.986,         33.800,,,,,,,,,
S22, 2025-01-17 00:42:30.000,   39596743.313,  208082522.064,         33.400,,,,,,,,,
S22, 2025-01-17 00:43:00.000,   39597134.953,  208084589.893,         33.700,,,,,,,,,
S22, 2025-01-17 00:43:30.000,   39597524.938,  208086635.156,         33.300,,,,,,,,,
S22, 2025-01-17 00:44:00.000,   39597917.047,  208088687.632,         33.000,,,,,,,,,
S22, 2025-01-17 00:44:30.000,   39598301.281,  208090733.022,         32.900,,,,,,,,,
S22, 2025-01-17 00:45:00.000,   39598688.438,  208092766.264,         33.600,,,,,,,,,
S22, 2025-01-17 00:45:30.000,   39599075.766,  208094811.572,         32.300,,,,,,,,,
S22, 2025-01-17 00:46:00.000,   39599460.141,  208096825.669,         33.000,,,,,,,,,
S22, 2025-01-17 00:46:30.000,   39599850.094,  208098864.056,         31.900,,,,,,,,,
S22, 2025-01-17 00:47:00.000,   39600231.078,  208100875.282,         32.600,,,,,,,,,
S22, 2025-01-17 00:47:30.000,   39600622.719,  208102900.502,         33.800,,,,,,,,,
S22, 2025-01-17 00:48:00.000,   39601002.125,  208104916.027,         34.300,,,,,,,,,
S22, 2025-01-17 00:48:30.000,   39601385.656,  208106922.708,         33.700,,,,,,,,,
S22, 2025-01-17 00:49:00.000,   39601768.109,  208108940.655,         33.700,,,,,,,,,
S22, 2025-01-17 00:49:30.000,   39602145.547,  208110930.092,         33.100,,,,,,,,,
S22, 2025-01-17 00:50:00.000,   39602529.516,  208112945.447,         32.900,,,,,,,,,
S22, 2025-01-17 00:50:30.000,   39602907.141,  208114928.982,         33.300,,,,,,,,,
S22, 2025-01-17 00:51:00.000,   39603292.422,  208116933.952,         32.200,,,,,,,,,
S22, 2025-01-17 00:51:30.000,   39603664.609,  208118917.315,         32.400,,,,,,,,,
S22, 2025-01-17 00:52:00.000,   39604046.813,  208120900.251,         32.800,,,,,,,,,
S22, 2025-01-17 00:52:30.000,   39604421.109,  208122882.553,         32.400,,,,,,,,,
S22, 2025-01-17 00:53:00.000,   39604795.359,  208124848.325,         31.900,,,,,,,,,
S22, 2025-01-17 00:53:30.000,   39605172.734,  208126834.812,         32.200,,,,,,,,,
S22, 2025-01-17 00:54:00.000,   39605540.875,  208128785.312,         32.300,,,,,,,,,
S22, 2025-01-17 00:54:30.000,   39605920.094,  208130492.243,         32.800,,,,,,,,,
S22, 2025-01-17 00:55:00.000,   39606287.297,  208132444.069,         33.300,,,,,,,,,
S22, 2025-01-17 00:55:30.000,   39606664.484,  208134405.663,         33.000,,,,,,,,,
S22, 2025-01-17 00:56:00.000,   39607033.813,  208136350.772,         33.200,,,,,,,,,
S22, 2025-01-17 00:56:30.000,   39607403.469,  208138304.694,         32.300,,,,,,,,,
S22, 2025-01-17 00:57:00.000,   39607774.969,  208140252.197,         33.300,,,,,,,,,
S22, 2025-01-17 00:57:30.000,   39608142.953,  208142187.217,         32.400,,,,,,,,,
S22, 2025-01-17 00:58:00.000,   39608509.531,  208144128.962,         32.500,,,,,,,,,
S22, 2025-01-17 00:58:30.000,   39608879.266,  208146049.756,         33.600,,,,,,,,,
S22, 2025-01-17 00:59:00.000,   39609241.156,  208147989.648,         32.400,,,,,,,,,
S22, 2025-01-17 00:59:30.000,   39609610.625,  208149900.099,         32.400,,,,,,,,,
S22, 2025-01-17 01:00:00.000,   39609975.000,  208151828.198,         33.200,,,,,,,,,
S22, 2025-01-17 01:00:30.000,   39610340.219,  208153736.277,         32.400,,,,,,,,,
S22, 2025-01-17 01:01:00.000,   39610703.750,  208155656.068,         32.600,,,,,,,,,
S22, 2025-01-17 01:01:30.000,   39611068.250,  208157550.417,         32.300,,,,,,,,,
S22, 2025-01-17 01:02:00.000,   39611430.453,  208159464.227,         32.300,,,,,,,,,
S22, 2025-01-17 01:02:30.000,   39611790.266,  208161359.001,         33.600,,,,,,,,,
S22, 2025-01-17 01:03:00.000,   39612152.906,  208163253.624,         33.000,,,,,,,,,
S22, 2025-01-17 01:03:30.000,   39612513.891,  208165136.964,         32.400,,,,,,,,,
S22, 2025-01-17 01:04:00.000,   39612870.438,  208167019.378,         32.800,,,,,,,,,
S22, 2025-01-17 01:04:30.000,   39613226.641,  208168903.541,         34.000,,,,,,,,,
S22, 2025-01-17 01:05:00.000,   39613587.969,  208170775.798,         33.400,,,,,,,,,
S22, 2025-01-17 01:05:30.000,   39613944.641,  208172655.170,         33.800,,,,,,,,,
S22, 2025-01-17 01:06:00.000,   39614299.578,  208174522.188,         33.800,,,,,,,,,
S22, 2025-01-17 01:06:30.000,   39614652.547,  208176401.565,         32.600,,,,,,,,,
S22, 2025-01-17 01:07:00.000,   39615003.594,  208178250.445,         33.200,,,,,,,,,
S22, 2025-01-17 01:07:30.000,   39615354.719,  208180122.842,         33.400,,,,,,,,,
S22, 2025-01-17 01:08:00.000,   39615707.219,  208181964.718,         34.200,,,,,,,,,
S22, 2025-01-17 01:08:30.000,   39616058.250,  208183826.706,         35.000,,,,,,,,,
S22, 2025-01-17 01:09:00.000,   39616410.578,  208185659.634,         34.400,,,,,,,,,
S22, 2025-01-17 01:09:30.000,   39616757.703,  208187511.601,         33.600,,,,,,,,,
S22, 2025-01-17 01:10:00.000,   39617108.969,  208189327.650,         32.900,,,,,,,,,
S22, 2025-01-17 01:10:30.000,   39617458.203,  208191171.365,         34.600,,,,,,,,,
S22, 2025-01-17 01:11:00.000,   39617805.625,  208192978.413,         33.400,,,,,,,,,
S22, 2025-01-17 01:11:30.000,   39618151.094,  208194813.226,         32.500,,,,,,,,,
S22, 2025-01-17 01:12:00.000,   39618498.484,  208196613.106,         33.100,,,,,,,,,
S22, 2025-01-17 01:12:30.000,   39618843.547,  208198442.760,         33.800,,,,,,,,,
S22, 2025-01-17 01:13:00.000,   39619186.969,  208200234.959,         35.500,,,,,,,,,
S22, 2025-01-17 01:13:30.000,   39619529.875,  208202052.259,         33.200,,,,,,,,,
S22, 2025-01-17 01:14:00.000,   39619870.047,  208203843.145,         33.500,,,,,,,,,
S22, 2025-01-17 01:14:30.000,   39620214.234,  208205648.542,         35.000,,,,,,,,,
S22, 2025-01-17 01:15:00.000,   39620554.938,  208207425.339,         34.100,,,,,,,,,
S22, 2025-01-17 01:15:30.000,   39620894.281,  208209226.722,         33.600,,,,,,,,,
S22, 2025-01-17 01:16:00.000,   39621233.281,  208210998.137,         33.100,,,,,,,,,
S22, 2025-01-17 01:16:30.000,   39621571.609,  208212790.848,         34.300,,,,,,,,,
S22, 2025-01-17 01:17:00.000,   39621909.578,  208214555.743,         33.800,,,,,,,,,
S22, 2025-01-17 01:17:30.000,   39622241.797,  208216334.363,         33.800,,,,,,,,,
S22, 2025-01-17 01:18:00.000,   39622578.594,  208218092.543,         35.400,,,,,,,,,
S22, 2025-01-17 01:18:30.000,   39622915.813,  208219858.915,         34.300,,,,,,,,,
S22, 2025-01-17 01:19:00.000,   39623248.172,  208221606.816,         34.300,,,,,,,,,
S22, 2025-01-17 01:19:30.000,   39623580.891,  208223354.632,         34.500,,,,,,,,,
S22, 2025-01-17 01:20:00.000,   39623913.047,  208225100.133,         33.300,,,,,,,,,
S22, 2025-01-17 01:20:30.000,   39624246.281,  208226831.458,         33.400,,,,,,,,,
S22, 2025-01-17 01:21:00.000,   39624572.031,  208228577.404,         34.000,,,,,,,,,
S22, 2025-01-17 01:21:30.000,   39624903.188,  208230291.045,         34.000,,,,,,,,,
S22, 2025-01-17 01:22:00.000,   39625233.328,  208232031.754,         33.500,,,,,,,,,
S22, 2025-01-17 01:22:30.000,   39625556.922,  208233744.212,         33.100,,,,,,,,,
S22, 2025-01-17 01:23:00.000,   39625887.875,  208235467.488,         32.600,,,,,,,,,
S22, 2025-01-17 01:23:30.000,   39626206.859,  208237175.096,         33.400,,,,,,,,,
S22, 2025-01-17 01:24:00.000,   39626537.469,  208238873.161,         32.900,,,,,,,,,
S22, 2025-01-17 01:24:30.000,   39626860.219,  208240587.143,         33.200,,,,,,,,,
S22, 2025-01-17 01:25:00.000,   39627182.641,  208242271.441,         33.700,,,,,,,,,
S22, 2025-01-17 01:25:30.000,   39627507.563,  208243977.138,         33.700,,,,,,,,,
S22, 2025-01-17 01:26:00.000,   39627826.297,  208245657.952,         33.500,,,,,,,,,
S22, 2025-01-17 01:26:30.000,   39628151.016,  208247349.829,         34.600,,,,,,,,,
S22, 2025-01-17 01:27:00.000,   39628468.969,  208249026.413,         34.300,,,,,,,,,
S22, 2025-01-17 01:27:30.000,   39628789.250,  208250701.252,         33.400,,,,,,,,,
S22, 2025-01-17 01:28:00.000,   39629101.313,  208252379.573,         33.800,,,,,,,,,
S22, 2025-01-17 01:28:30.000,   39629419.828,  208254040.457,         33.100,,,,,,,,,
S22, 2025-01-17 01:29:00.000,   39629735.063,  208255713.948,         33.600,,,,,,,,,
S22, 2025-01-17 01:29:30.000,   39630048.969,  208257357.286,         33.000,,,,,,,,,
S22, 2025-01-17 01:30:00.000,   39630360.953,  208259022.561,         33.300,,,,,,,,,
S22, 2025-01-17 01:30:30.000,   39630673.516,  208260656.821,         34.600,,,,,,,,,
S22, 2025-01-17 01:31:00.000,   39630990.328,  208262308.903,         33.500,,,,,,,,,
S22, 2025-01-17 01:31:30.000,   39631296.297,  208263928.594,         33.800,,,,,,,,,
S22, 2025-01-17 01:32:00.000,   39631610.469,  208265571.824,         34.600,,,,,,,,,
S22, 2025-01-17 01:32:30.000,   39631921.609,  208267189.033,         33.600,,,,,,,,,
S22, 2025-01-17 01:33:00.000,   39632228.266,  208268821.148,         33.900,,,,,,,,,
S22, 2025-01-17 01:33:30.000,   39632533.734,  208270424.382,         33.400,,,,,,,,,
S22, 2025-01-17 01:34:00.000,   39632841.109,  208272045.957,         33.300,,,,,,,,,
S22, 2025-01-17 01:34:30.000,   39633146.563,  208273649.735,         33.100,,,,,,,,,
S22, 2025-01-17 01:35:00.000,   39633455.469,  208275254.539,         33.600,,,,,,,,,
S22, 2025-01-17 01:35:30.000,   39633758.234,  208276852.579,         33.700,,,,,,,,,
S22, 2025-01-17 01:36:00.000,   39634064.547,  208278450.484,         33.200,,,,,,,,,
S22, 2025-01-17 01:36:30.000,   39634362.016,  208280043.424,         32.600,,,,,,,,,
S22, 2025-01-17 01:37:00.000,   39634666.734,  208281622.575,         32.300,,,,,,,,,
S22, 2025-01-17 01:37:30.000,   39634968.484,  208283212.492,         32.900,,,,,,,,,
S22, 2025-01-17 01:38:00.000,   39635263.516,  208284772.657,         32.800,,,,,,,,,
S22, 2025-01-17 01:38:30.000,   39635560.219,  208286352.949,         33.700,,,,,,,,,
S22, 2025-01-17 01:39:00.000,   39635858.781,  208287908.321,         34.000,,,,,,,,,
S22, 2025-01-17 01:39:30.000,   39636155.219,  208289480.001,         33.500,,,,,,,,,
S22, 2025-01-17 01:40:00.000,   39636449.703,  208291024.010,         33.500,,,,,,,,,
S22, 2025-01-17 01:40:30.000,   39636747.953,  208292571.587,         33.100,,,,,,,,,
S22, 2025-01-17 01:41:00.000,   39637039.469,  208294123.549,         33.400,,,,,,,,,
S22, 2025-01-17 01:41:30.000,   39637333.375,  208295651.055,         34.000,,,,,,,,,
S22, 2025-01-17 01:42:00.000,   39637625.125,  208297199.047,         34.100,,,,,,,,,
S22, 2025-01-17 01:42:30.000,   39637913.469,  208298715.978,         33.300,,,,,,,,,
S22, 2025-01-17 01:43:00.000,   39638205.953,  208300240.458,         33.000,,,,,,,,,
S22, 2025-01-17 01:43:30.000,   39638491.531,  208301764.975,         32.800,,,,,,,,,
S22, 2025-01-17 01:44:00.000,   39638778.328,  208303265.903,         33.600,,,,,,,,,
S22, 2025-01-17 01:44:30.000,   39639069.531,  208304785.218,         34.300,,,,,,,,,
S22, 2025-01-17 01:45:00.000,   39639352.531,  208306281.459,         32.500,,,,,,,,,
S22, 2025-01-17 01:45:30.000,   39639638.969,  208307780.180,         32.500,,,,,,,,,
S22, 2025-01-17 01:46:00.000,   39639922.047,  208309278.617,         33.400,,,,,,,,,
S22, 2025-01-17 01:46:30.000,   39640206.859,  208310758.621,         34.100,,,,,,,,,
S22, 2025-01-17 01:47:00.000,   39640488.438,  208312258.232,         33.200,,,,,,,,,
S22, 2025-01-17 01:47:30.000,   39640768.453,  208313733.063,         33.500,,,,,,,,,
S22, 2025-01-17 01:48:00.000,   39641048.672,  208315209.400,         33.200,,,,,,,,,
S22, 2025-01-17 01:48:30.000,   39641327.328,  208316686.227,         33.000,,,,,,,,,
S22, 2025-01-17 01:49:00.000,   39641604.016,  208318135.692,         31.800,,,,,,,,,
S22, 2025-01-17 01:49:30.000,   39641884.734,  208319601.557,         33.500,,,,,,,,,
S22, 2025-01-17 01:50:00.000,   39642162.672,  208321051.049,         33.700,,,,,,,,,
S22, 2025-01-17 01:50:30.000,   39642436.484,  208322487.747,         32.500,,,,,,,,,
S22, 2025-01-17 01:51:00.000,   39642712.219,  208323943.774,         33.400,,,,,,,,,
S22, 2025-01-17 01:51:30.000,   39642984.047,  208325368.276,         33.100,,,,,,,,,
S22, 2025-01-17 01:52:00.000,   39643255.063,  208326805.938,         33.200,,,,,,,,,
S22, 2025-01-17 01:52:30.000,   39643525.516,  208328234.458,         33.300,,,,,,,,,
S22, 2025-01-17 01:53:00.000,   39643798.484,  208329648.187,         33.900,,,,,,,,,
S22, 2025-01-17 01:53:30.000,   39644066.875,  208331074.914,         33.100,,,,,,,,,
S22, 2025-01-17 01:54:00.000,   39644335.313,  208332473.513,         33.700,,,,,,,,,
S22, 2025-01-17 01:54:30.000,   39644605.016,  208333890.999,         34.100,,,,,,,,,
S22, 2025-01-17 01:55:00.000,   39644871.391,  208335288.948,         32.900,,,,,,,,,
S22, 2025-01-17 01:55:30.000,   39645136.500,  208336680.565,         33.200,,,,,,,,,
S22, 2025-01-17 01:56:00.000,   39645401.344,  208338081.210,         33.800,,,,,,,,,
S22, 2025-01-17 01:56:30.000,   39645662.547,  208339455.133,         34.300,,,,,,,,,
S22, 2025-01-17 01:57:00.000,   39645927.672,  208340847.066,         33.300,,,,,,,,,
S22, 2025-01-17 01:57:30.000,   39646186.016,  208342212.181,         33.100,,,,,,,,,
S22, 2025-01-17 01:58:00.000,   39646446.500,  208343586.560,         34.800,,,,,,,,,
S22, 2025-01-17 01:58:30.000,   39646705.094,  208344951.396,         34.000,,,,,,,,,
S22, 2025-01-17 01:59:00.000,   39646966.422,  208346303.030,         33.700,,,,,,,,,
S22, 2025-01-17 01:59:30.000,   39647222.047,  208347663.524,         33.800,,,,,,,,,
S22, 2025-01-17 02:00:00.000,   39647477.344,  208348994.220,         33.700,,,,,,,,,
S22, 2025-01-17 02:00:30.000,   39647735.422,  208350347.101,         33.200,,,,,,,,,
S22, 2025-01-17 02:01:00.000,   39647989.516,  208351675.911,         35.200,,,,,,,,,
S22, 2025-01-17 02:01:30.000,   39648241.453,  208353003.492,         33.400,,,,,,,,,
S22, 2025-01-17 02:02:00.000,   39648493.734,  208354336.013,         34.200,,,,,,,,,
S22, 2025-01-17 02:02:30.000,   39648744.188,  208355649.158,         33.300,,,,,,,,,
S22, 2025-01-17 02:03:00.000,   39648993.094,  208356974.999,         33.100,,,,,,,,,
S22, 2025-01-17 02:03:30.000,   39649241.672,  208358269.804,         33.400,,,,,,,,,
S22, 2025-01-17 02:04:00.000,   39649491.297,  208359583.689,         32.400,,,,,,,,,
S22, 2025-01-17 02:04:30.000,   39649740.219,  208360869.431,         33.100,,,,,,,,,
S22, 2025-01-17 02:05:00.000,   39649986.297,  208362170.263,         33.200,,,,,,,,,
S22, 2025-01-17 02:05:30.000,   39650229.594,  208363451.770,         33.200,,,,,,,,,
S22, 2025-01-17 02:06:00.000,   39650477.625,  208364743.036,         34.700,,,,,,,,,
S22, 2025-01-17 02:06:30.000,   39650719.266,  208366009.005,         34.300,,,,,,,,,
S22, 2025-01-17 02:07:00.000,   39650963.219,  208367282.514,         32.300,,,,,,,,,
S22, 2025-01-17 02:07:30.000,   39651201.438,  208368552.593,         32.000,,,,,,,,,
S22, 2025-01-17 02:08:00.000,   39651442.047,  208369811.758,         33.100,,,,,,,,,
S22, 2025-01-17 02:08:30.000,   39651680.500,  208371069.171,         32.800,,,,,,,,,
S22, 2025-01-17 02:09:00.000,   39651920.719,  208372308.105,         33.000,,,,,,,,,
S22, 2025-01-17 02:09:30.000,   39652154.672,  208373557.386,         33.300,,,,,,,,,
S22, 2025-01-17 02:10:00.000,   39652388.672,  208374796.030,         33.700,,,,,,,,,
S22, 2025-01-17 02:10:30.000,   39652624.406,  208376037.321,         33.200,,,,,,,,,
S22, 2025-01-17 02:11:00.000,   39652860.391,  208377262.878,         32.900,,,,,,,,,
S22, 2025-01-17 02:12:00.000,   39653322.438,  208379701.821,         32.600,,,,,,,,,
S22, 2025-01-17 02:12:30.000,   39653553.188,  208380927.318,         32.500,,,,,,,,,
S22, 2025-01-17 02:13:00.000,   39653778.641,  208382118.927,         33.200,,,,,,,,,
S22, 2025-01-17 02:13:30.000,   39654010.172,  208383333.440,         32.500,,,,,,,,,
S22, 2025-01-17 02:14:00.000,   39654230.031,  208384513.948,         32.000,,,,,,,,,
S22, 2025-01-17 02:14:30.000,   39654455.922,  208385717.304,         31.600,,,,,,,,,
S22, 2025-01-17 02:15:00.000,   39654677.641,  208386890.140,         32.800,,,,,,,,,
S22, 2025-01-17 02:15:30.000,   39654906.250,  208388071.089,         31.900,,,,,,,,,
S22, 2025-01-17 02:16:00.000,   39655129.609,  208389244.340,         33.200,,,,,,,,,
S22, 2025-01-17 02:16:30.000,   39655354.641,  208390401.369,         33.400,,,,,,,,,
S22, 2025-01-17 02:17:30.000,   39655794.406,  208392721.161,         32.300,,,,,,,,,
S22, 2025-01-17 02:18:00.000,   39656010.422,  208393877.074,         32.600,,,,,,,,,
S22, 2025-01-17 02:18:30.000,   39656226.203,  208395013.349,         33.300,,,,,,,,,
S22, 2025-01-17 02:19:00.000,   39656446.469,  208396145.502,         32.300,,,,,,,,,
S22, 2025-01-17 02:19:30.000,   39656663.422,  208397289.063,         31.900,,,,,,,,,
S22, 2025-01-17 02:20:00.000,   39656872.531,  208398405.448,         32.400,,,,,,,,,
S22, 2025-01-17 02:20:30.000,   39657089.250,  208399530.840,         32.400,,,,,,,,,
S22, 2025-01-17 02:21:00.000,   39657298.922,  208400634.924,         32.000,,,,,,,,,
S22, 2025-01-17 02:21:30.000,   39657511.563,  208401750.202,         33.100,,,,,,,,,
S22, 2025-01-17 02:22:00.000,   39657722.469,  208402852.198,         32.900,,,,,,,,,
S22, 2025-01-17 02:22:30.000,   39657931.438,  208403943.951,         32.400,,,,,,,,,
S22, 2025-01-17 02:23:00.000,   39658136.219,  208405048.223,         32.200,,,,,,,,,
S22, 2025-01-17 02:23:30.000,   39658344.797,  208406123.861,         33.400,,,,,,,,,
S22, 2025-01-17 02:24:00.000,   39658550.625,  208407219.823,         33.300,,,,,,,,,
S22, 2025-01-17 02:24:30.000,   39658756.125,  208408284.864,         32.900,,,,,,,,,
S22, 2025-01-17 02:25:00.000,   39658960.641,  208409358.960,         32.400,,,,,,,,,
S22, 2025-01-17 02:25:30.000,   39659160.969,  208410416.730,         33.000,,,,,,,,,
S22, 2025-01-17 02:26:00.000,   39659360.219,  208411477.973,         32.500,,,,,,,,,
S22, 2025-01-17 02:26:30.000,   39659563.281,  208412528.055,         32.000,,,,,,,,,
S22, 2025-01-17 02:27:00.000,   39659759.719,  208413570.804,         32.500,,,,,,,,,
S22, 2025-01-17 02:27:30.000,   39659960.938,  208414622.527,         31.600,,,,,,,,,
S22, 2025-01-17 02:28:00.000,   39660153.984,  208415643.316,         33.100,,,,,,,,,
S22, 2025-01-17 02:28:30.000,   39660350.109,  208416678.582,         32.600,,,,,,,,,
