> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S22, 2025-01-08 00:00:00.000,   40394619.906,  212275173.331,         33.100,,,,,,,,,
S22, 2025-01-08 00:00:30.000,   40395101.078,  212277720.572,         31.600,,,,,,,,,
S22, 2025-01-08 00:01:00.000,   40395584.844,  212280257.823,         32.300,,,,,,,,,
S22, 2025-01-08 00:01:30.000,   40396073.234,  212282802.383,         32.000,,,,,,,,,
S22, 2025-01-08 00:02:00.000,   40396553.313,  212285341.654,         32.900,,,,,,,,,
S22, 2025-01-08 00:02:30.000,   40397039.281,  212287881.576,         32.300,,,,,,,,,
S22, 2025-01-08 00:03:00.000,   40397519.453,  212290421.796,         32.300,,,,,,,,,
S22, 2025-01-08 00:03:30.000,   40398006.328,  212292957.124,         32.500,,,,,,,,,
S22, 2025-01-08 00:04:00.000,   40398486.516,  212295490.995,         33.000,,,,,,,,,
S22, 2025-01-08 00:04:30.000,   40398968.547,  212298021.311,         32.400,,,,,,,,,
S22, 2025-01-08 00:05:00.000,   40399454.344,  212300545.180,         33.900,,,,,,,,,
S22, 2025-01-08 00:05:30.000,   40399930.531,  212303079.053,         32.300,,,,,,,,,
S22, 2025-01-08 00:06:00.000,   40400408.984,  212305598.573,         32.000,,,,,,,,,
S22, 2025-01-08 00:06:30.000,   40400894.359,  212308118.955,         32.900,,,,,,,,,
S22, 2025-01-08 00:07:00.000,   40401369.000,  212310634.929,         32.300,,,,,,,,,
S22, 2025-01-08 00:07:30.000,   40401849.156,  212313150.250,         32.900,,,,,,,,,
S22, 2025-01-08 00:08:00.000,   40402333.547,  212315663.828,         33.000,,,,,,,,,
S22, 2025-01-08 00:08:30.000,   40402811.734,  212318179.594,         32.600,,,,,,,,,
S22, 2025-01-08 00:09:00.000,   40403286.563,  212320688.217,         32.400,,,,,,,,,
S22, 2025-01-08 00:09:30.000,   40403770.156,  212323196.149,         33.800,,,,,,,,,
S22, 2025-01-08 00:10:00.000,   40404249.453,  212325701.574,         32.300,,,,,,,,,
S22, 2025-01-08 00:10:30.000,   40404720.922,  212328205.521,         33.500,,,,,,,,,
S22, 2025-01-08 00:11:00.000,   40405199.234,  212330709.369,         32.800,,,,,,,,,
S22, 2025-01-08 00:11:30.000,   40405675.984,  212333215.936,         33.000,,,,,,,,,
S22, 2025-01-08 00:12:00.000,   40406151.703,  212335722.096,         34.300,,,,,,,,,
S22, 2025-01-08 00:12:30.000,   40406625.359,  212338221.713,         33.200,,,,,,,,,
S22, 2025-01-08 00:13:00.000,   40407104.672,  212340724.588,         33.200,,,,,,,,,
S22, 2025-01-08 00:13:30.000,   40407571.703,  212343220.140,         34.000,,,,,,,,,
S22, 2025-01-08 00:14:00.000,   40408050.438,  212345719.265,         33.900,,,,,,,,,
S22, 2025-01-08 00:14:30.000,   40408520.453,  212348213.918,         33.600,,,,,,,,,
S22, 2025-01-08 00:15:00.000,   40408990.375,  212350707.241,         34.100,,,,,,,,,
S22, 2025-01-08 00:15:30.000,   40409468.766,  212353195.618,         33.500,,,,,,,,,
S22, 2025-01-08 00:16:00.000,   40409936.156,  212355694.061,         33.200,,,,,,,,,
S22, 2025-01-08 00:16:30.000,   40410407.406,  212358171.328,         33.000,,,,,,,,,
S22, 2025-01-08 00:17:30.000,   40411351.797,  212363117.334,         34.500,,,,,,,,,
S22, 2025-01-08 00:18:00.000,   40411822.016,  212365587.073,         34.300,,,,,,,,,
S22, 2025-01-08 00:18:30.000,   40412290.703,  212368058.791,         33.400,,,,,,,,,
S22, 2025-01-08 00:19:00.000,   40412764.766,  212370524.519,         33.800,,,,,,,,,
S22, 2025-01-08 00:19:30.000,   40413233.000,  212372984.793,         33.800,,,,,,,,,
S22, 2025-01-08 00:20:00.000,   40413705.609,  212375443.873,         33.300,,,,,,,,,
S22, 2025-01-08 00:20:30.000,   40414168.875,  212377900.887,         33.700,,,,,,,,,
S22, 2025-01-08 00:21:00.000,   40414638.234,  212380356.562,         33.300,,,,,,,,,
S22, 2025-01-08 00:21:30.000,   40415106.844,  212382807.979,         33.700,,,,,,,,,
S22, 2025-01-08 00:22:00.000,   40415577.672,  212385255.796,         33.100,,,,,,,,,
S22, 2025-01-08 00:22:30.000,   40416040.875,  212387704.187,         33.500,,,,,,,,,
S22, 2025-01-08 00:23:00.000,   40416508.734,  212390157.300,         33.400,,,,,,,,,
S22, 2025-01-08 00:23:30.000,   40416976.938,  212392605.650,         33.600,,,,,,,,,
S22, 2025-01-08 00:24:00.000,   40417439.453,  212395050.803,         34.100,,,,,,,,,
S22, 2025-01-08 00:24:30.000,   40417902.703,  212397491.974,         33.700,,,,,,,,,
S22, 2025-01-08 00:25:00.000,   40418364.234,  212399930.996,         33.700,,,,,,,,,
S22, 2025-01-08 00:25:30.000,   40418827.672,  212402370.024,         32.800,,,,,,,,,
S22, 2025-01-08 00:26:00.000,   40419289.766,  212404800.268,         33.400,,,,,,,,,
S22, 2025-01-08 00:26:30.000,   40419753.156,  212407230.751,         32.800,,,,,,,,,
S22, 2025-01-08 00:27:00.000,   40420214.266,  212409661.052,         33.300,,,,,,,,,
S22, 2025-01-08 00:27:30.000,   40420677.516,  212412087.938,         32.400,,,,,,,,,
S22, 2025-01-08 00:28:00.000,   40421136.141,  212414511.512,         33.300,,,,,,,,,
S22, 2025-01-08 00:28:30.000,   40421598.344,  212416936.663,         33.000,,,,,,,,,
S22, 2025-01-08 00:29:00.000,   40422057.313,  212419360.072,         32.300,,,,,,,,,
S22, 2025-01-08 00:29:30.000,   40422515.391,  212421777.325,         33.000,,,,,,,,,
S22, 2025-01-08 00:30:00.000,   40422972.234,  212424188.725,         32.300,,,,,,,,,
S22, 2025-01-08 00:30:30.000,   40423432.203,  212426598.343,         32.900,,,,,,,,,
S22, 2025-01-08 00:31:00.000,   40423894.984,  212429010.821,         33.400,,,,,,,,,
S22, 2025-01-08 00:31:30.000,   40424346.484,  212431419.824,         32.800,,,,,,,,,
S22, 2025-01-08 00:32:00.000,   40424802.234,  212433822.927,         33.200,,,,,,,,,
S22, 2025-01-08 00:32:30.000,   40425260.484,  212436226.248,         33.000,,,,,,,,,
S22, 2025-01-08 00:33:00.000,   40425719.266,  212438623.937,         33.600,,,,,,,,,
S22, 2025-01-08 00:33:30.000,   40426175.125,  212441016.157,         32.600,,,,,,,,,
S22, 2025-01-08 00:34:00.000,   40426626.250,  212443410.379,         33.700,,,,,,,,,
S22, 2025-01-08 00:34:30.000,   40427081.672,  212445801.903,         33.300,,,,,,,,,
S22, 2025-01-08 00:35:00.000,   40427536.578,  212448189.229,         33.500,,,,,,,,,
S22, 2025-01-08 00:35:30.000,   40427989.203,  212450569.998,         33.100,,,,,,,,,
S22, 2025-01-08 00:36:00.000,   40428441.609,  212452951.899,         33.300,,,,,,,,,
S22, 2025-01-08 00:36:30.000,   40428891.781,  212455331.673,         33.200,,,,,,,,,
S22, 2025-01-08 00:37:00.000,   40429345.594,  212457707.412,         32.900,,,,,,,,,
S22, 2025-01-08 00:37:30.000,   40429799.438,  212460079.799,         33.200,,,,,,,,,
S22, 2025-01-08 00:38:00.000,   40430254.016,  212462447.169,         32.200,,,,,,,,,
S22, 2025-01-08 00:38:30.000,   40430700.938,  212464810.683,         32.800,,,,,,,,,
S22, 2025-01-08 00:39:00.000,   40431152.391,  212467165.920,         32.600,,,,,,,,,
S22, 2025-01-08 00:39:30.000,   40431598.203,  212469522.892,         32.600,,,,,,,,,
S22, 2025-01-08 00:40:00.000,   40432045.141,  212471881.462,         32.900,,,,,,,,,
S22, 2025-01-08 00:40:30.000,   40432497.906,  212474234.652,         32.300,,,,,,,,,
S22, 2025-01-08 00:41:00.000,   40432943.484,  212476585.352,         32.800,,,,,,,,,
S22, 2025-01-08 00:41:30.000,   40433391.891,  212478934.021,         33.300,,,,,,,,,
S22, 2025-01-08 00:42:00.000,   40433842.047,  212481279.871,         32.600,,,,,,,,,
S22, 2025-01-08 00:42:30.000,   40434286.703,  212483623.970,         32.400,,,,,,,,,
S22, 2025-01-08 00:43:00.000,   40434731.969,  212485963.705,         32.800,,,,,,,,,
S22, 2025-01-08 00:43:30.000,   40435171.938,  212488306.234,         33.800,,,,,,,,,
S22, 2025-01-08 00:44:00.000,   40435619.125,  212490643.475,         32.400,,,,,,,,,
S22, 2025-01-08 00:44:30.000,   40436065.766,  212492973.722,         32.500,,,,,,,,,
S22, 2025-01-08 00:45:00.000,   40436503.906,  212495302.652,         33.500,,,,,,,,,
S22, 2025-01-08 00:45:30.000,   40436943.797,  212497631.774,         32.600,,,,,,,,,
S22, 2025-01-08 00:46:00.000,   40437383.688,  212499956.403,         33.300,,,,,,,,,
S22, 2025-01-08 00:46:30.000,   40437825.688,  212502278.836,         32.500,,,,,,,,,
S22, 2025-01-08 00:47:00.000,   40438268.359,  212504596.787,         33.800,,,,,,,,,
S22, 2025-01-08 00:47:30.000,   40438709.109,  212506908.855,         33.300,,,,,,,,,
S22, 2025-01-08 00:48:00.000,   40439146.469,  212509219.723,         33.200,,,,,,,,,
S22, 2025-01-08 00:48:30.000,   40439587.016,  212511530.444,         34.200,,,,,,,,,
S22, 2025-01-08 00:49:00.000,   40440026.281,  212513837.069,         33.000,,,,,,,,,
S22, 2025-01-08 00:49:30.000,   40440462.797,  212516142.219,         32.900,,,,,,,,,
S22, 2025-01-08 00:50:00.000,   40440897.656,  212518441.627,         33.300,,,,,,,,,
S22, 2025-01-08 00:50:30.000,   40441339.703,  212520734.087,         33.000,,,,,,,,,
S22, 2025-01-08 00:51:00.000,   40441766.578,  212523024.855,         33.100,,,,,,,,,
S22, 2025-01-08 00:51:30.000,   40442209.453,  212525312.358,         33.100,,,,,,,,,
S22, 2025-01-08 00:52:00.000,   40442644.688,  212527594.725,         33.100,,,,,,,,,
S22, 2025-01-08 00:52:30.000,   40443076.859,  212529875.020,         32.200,,,,,,,,,
S22, 2025-01-08 00:53:00.000,   40443509.750,  212532156.992,         32.400,,,,,,,,,
S22, 2025-01-08 00:53:30.000,   40443944.250,  212534428.579,         32.500,,,,,,,,,
S22, 2025-01-08 00:54:00.000,   40444378.063,  212536695.531,         32.600,,,,,,,,,
S22, 2025-01-08 00:54:30.000,   40444811.703,  212538964.202,         33.200,,,,,,,,,
S22, 2025-01-08 00:55:00.000,   40445242.391,  212541229.908,         33.100,,,,,,,,,
S22, 2025-01-08 00:55:30.000,   40445670.844,  212543491.106,         33.400,,,,,,,,,
S22, 2025-01-08 00:56:00.000,   40446103.813,  212545748.605,         33.700,,,,,,,,,
S22, 2025-01-08 00:56:30.000,   40446532.813,  212548008.475,         33.700,,,,,,,,,
S22, 2025-01-08 00:57:00.000,   40446962.422,  212550264.348,         33.600,,,,,,,,,
S22, 2025-01-08 00:57:30.000,   40447388.031,  212552510.137,         33.100,,,,,,,,,
S22, 2025-01-08 00:58:00.000,   40447821.219,  212554752.012,         32.900,,,,,,,,,
S22, 2025-01-08 00:58:30.000,   40448244.906,  212557002.121,         34.100,,,,,,,,,
S22, 2025-01-08 00:59:00.000,   40448669.875,  212559244.281,         32.800,,,,,,,,,
S22, 2025-01-08 00:59:30.000,   40449098.469,  212561480.219,         32.500,,,,,,,,,
S22, 2025-01-08 01:00:00.000,   40449518.516,  212563711.405,         32.800,,,,,,,,,
S22, 2025-01-08 01:00:30.000,   40449945.656,  212565939.254,         33.100,,,,,,,,,
S22, 2025-01-08 01:01:00.000,   40450372.734,  212568163.157,         32.900,,,,,,,,,
S22, 2025-01-08 01:01:30.000,   40450792.484,  212570392.526,         32.600,,,,,,,,,
S22, 2025-01-08 01:02:00.000,   40451216.859,  212572610.163,         32.900,,,,,,,,,
S22, 2025-01-08 01:02:30.000,   40451636.406,  212574831.173,         34.000,,,,,,,,,
S22, 2025-01-08 01:03:00.000,   40452060.297,  212577051.141,         33.300,,,,,,,,,
S22, 2025-01-08 01:03:30.000,   40452479.859,  212579261.214,         33.100,,,,,,,,,
S22, 2025-01-08 01:04:00.000,   40452893.922,  212581470.271,         33.700,,,,,,,,,
S22, 2025-01-08 01:04:30.000,   40453317.109,  212583671.816,         32.800,,,,,,,,,
S22, 2025-01-08 01:05:00.000,   40453734.859,  212585872.301,         33.100,,,,,,,,,
S22, 2025-01-08 01:05:30.000,   40454153.250,  212588070.111,         33.300,,,,,,,,,
S22, 2025-01-08 01:06:00.000,   40454566.359,  212590272.543,         33.000,,,,,,,,,
S22, 2025-01-08 01:06:30.000,   40454980.781,  212592460.684,         33.000,,,,,,,,,
S22, 2025-01-08 01:07:00.000,   40455401.016,  212594646.787,         34.200,,,,,,,,,
S22, 2025-01-08 01:07:30.000,   40455810.125,  212596826.886,         33.300,,,,,,,,,
S22, 2025-01-08 01:08:00.000,   40456226.500,  212599009.611,         32.600,,,,,,,,,
S22, 2025-01-08 01:08:30.000,   40456642.844,  212601183.552,         33.700,,,,,,,,,
S22, 2025-01-08 01:09:00.000,   40457056.078,  212603351.154,         33.100,,,,,,,,,
S22, 2025-01-08 01:09:30.000,   40457468.094,  212605517.226,         33.300,,,,,,,,,
S22, 2025-01-08 01:10:30.000,   40458292.234,  212609736.734,         34.600,,,,,,,,,
S22, 2025-01-08 01:11:00.000,   40458706.172,  212611895.305,         33.600,,,,,,,,,
S22, 2025-01-08 01:11:30.000,   40459114.516,  212614046.194,         33.500,,,,,,,,,
S22, 2025-01-08 01:12:00.000,   40459523.391,  212616195.355,         33.300,,,,,,,,,
S22, 2025-01-08 01:12:30.000,   40459933.109,  212618333.931,         34.200,,,,,,,,,
S22, 2025-01-08 01:13:00.000,   40460340.906,  212620474.870,         33.800,,,,,,,,,
S22, 2025-01-08 01:13:30.000,   40460747.563,  212622610.722,         34.300,,,,,,,,,
S22, 2025-01-08 01:14:00.000,   40461153.734,  212624747.778,         33.300,,,,,,,,,
S22, 2025-01-08 01:14:30.000,   40461557.813,  212626878.235,         32.900,,,,,,,,,
S22, 2025-01-08 01:15:00.000,   40461961.313,  212629004.376,         32.900,,,,,,,,,
S22, 2025-01-08 01:15:30.000,   40462368.219,  212631125.995,         33.700,,,,,,,,,
S22, 2025-01-08 01:16:00.000,   40462770.406,  212633244.926,         32.800,,,,,,,,,
S22, 2025-01-08 01:16:30.000,   40463172.594,  212635361.515,         32.900,,,,,,,,,
S22, 2025-01-08 01:17:00.000,   40463573.516,  212637475.086,         33.600,,,,,,,,,
S22, 2025-01-08 01:17:30.000,   40463977.297,  212639585.663,         33.700,,,,,,,,,
S22, 2025-01-08 01:18:00.000,   40464378.313,  212641695.245,         34.100,,,,,,,,,
S22, 2025-01-08 01:18:30.000,   40464777.500,  212643797.894,         33.800,,,,,,,,,
S22, 2025-01-08 01:19:00.000,   40465180.359,  212645896.834,         33.900,,,,,,,,,
S22, 2025-01-08 01:19:30.000,   40465575.688,  212647989.817,         33.200,,,,,,,,,
S22, 2025-01-08 01:20:00.000,   40465973.922,  212650089.017,         33.000,,,,,,,,,
S22, 2025-01-08 01:21:00.000,   40466759.563,  212654231.340,         32.600,,,,,,,,,
S22, 2025-01-08 01:21:30.000,   40467154.125,  212656312.230,         32.500,,,,,,,,,
S22, 2025-01-08 01:22:00.000,   40467551.297,  212658385.209,         32.400,,,,,,,,,
S22, 2025-01-08 01:22:30.000,   40467948.375,  212660456.106,         32.400,,,,,,,,,
S22, 2025-01-08 01:23:00.000,   40468338.609,  212662526.927,         33.200,,,,,,,,,
S22, 2025-01-08 01:23:30.000,   40468731.672,  212664600.851,         33.000,,,,,,,,,
S22, 2025-01-08 01:24:00.000,   40469126.391,  212666661.195,         34.500,,,,,,,,,
S22, 2025-01-08 01:24:30.000,   40469518.625,  212668716.254,         33.600,,,,,,,,,
S22, 2025-01-08 01:25:00.000,   40469908.734,  212670764.922,         33.700,,,,,,,,,
S22, 2025-01-08 01:25:30.000,   40470299.359,  212672816.292,         33.100,,,,,,,,,
S22, 2025-01-08 01:26:00.000,   40470685.781,  212674860.416,         34.300,,,,,,,,,
S22, 2025-01-08 01:26:30.000,   40471071.453,  212676898.247,         33.400,,,,,,,,,
S22, 2025-01-08 01:27:00.000,   40471461.328,  212678934.650,         32.900,,,,,,,,,
S22, 2025-01-08 01:27:30.000,   40471846.688,  212680970.435,         33.400,,,,,,,,,
S22, 2025-01-08 01:28:00.000,   40472233.750,  212682996.679,         33.000,,,,,,,,,
S22, 2025-01-08 01:28:30.000,   40472616.609,  212685019.680,         33.100,,,,,,,,,
S22, 2025-01-08 01:29:00.000,   40473001.609,  212687042.814,         33.600,,,,,,,,,
S22, 2025-01-08 01:29:30.000,   40473385.484,  212689061.813,         33.400,,,,,,,,,
S22, 2025-01-08 01:30:00.000,   40473772.172,  212691077.812,         33.000,,,,,,,,,
S22, 2025-01-08 01:30:30.000,   40474150.234,  212693091.636,         32.900,,,,,,,,,
S22, 2025-01-08 01:31:00.000,   40474534.266,  212695101.134,         33.000,,,,,,,,,
S22, 2025-01-08 01:31:30.000,   40474912.344,  212697099.049,         33.100,,,,,,,,,
S22, 2025-01-08 01:32:00.000,   40475288.313,  212699094.258,         33.000,,,,,,,,,
S22, 2025-01-08 01:32:30.000,   40475666.375,  212701081.954,         32.500,,,,,,,,,
S22, 2025-01-08 01:33:00.000,   40476048.484,  212703070.301,         32.200,,,,,,,,,
S22, 2025-01-08 01:33:30.000,   40476425.922,  212705049.643,         33.300,,,,,,,,,
S22, 2025-01-08 01:34:00.000,   40476804.219,  212707026.060,         32.300,,,,,,,,,
S22, 2025-01-08 01:34:30.000,   40477179.656,  212708998.433,         32.500,,,,,,,,,
S22, 2025-01-08 01:35:00.000,   40477554.422,  212710969.393,         32.400,,,,,,,,,
S22, 2025-01-08 01:35:30.000,   40477926.063,  212712938.823,         31.600,,,,,,,,,
S22, 2025-01-08 01:36:00.000,   40478298.469,  212714901.029,         32.200,,,,,,,,,
S22, 2025-01-08 01:36:30.000,   40478675.969,  212716860.180,         32.400,,,,,,,,,
S22, 2025-01-08 01:37:00.000,   40479048.438,  212718811.404,         33.400,,,,,,,,,
S22, 2025-01-08 01:37:30.000,   40479419.578,  212720754.473,         33.200,,,,,,,,,
S22, 2025-01-08 01:38:00.000,   40479791.813,  212722706.388,         32.300,,,,,,,,,
S22, 2025-01-08 01:38:30.000,   40480158.984,  212724652.019,         33.300,,,,,,,,,
S22, 2025-01-08 01:39:00.000,   40480527.781,  212726592.468,         33.100,,,,,,,,,
S22, 2025-01-08 01:39:30.000,   40480896.859,  212728523.245,         33.300,,,,,,,,,
S22, 2025-01-08 01:40:00.000,   40481264.125,  212730449.577,         34.200,,,,,,,,,
S22, 2025-01-08 01:40:30.000,   40481630.969,  212732374.392,         33.100,,,,,,,,,
S22, 2025-01-08 01:41:00.000,   40481994.453,  212734299.573,         33.100,,,,,,,,,
S22, 2025-01-08 01:41:30.000,   40482363.719,  212736216.917,         33.200,,,,,,,,,
S22, 2025-01-08 01:42:00.000,   40482721.953,  212738131.091,         33.000,,,,,,,,,
S22, 2025-01-08 01:42:30.000,   40483083.734,  212740041.607,         33.700,,,,,,,,,
S22, 2025-01-08 01:43:00.000,   40483447.391,  212741943.181,         35.000,,,,,,,,,
S22, 2025-01-08 01:43:30.000,   40483808.875,  212743844.858,         32.500,,,,,,,,,
S22, 2025-01-08 01:44:00.000,   40484170.734,  212745738.304,         34.600,,,,,,,,,
S22, 2025-01-08 01:44:30.000,   40484529.094,  212747634.102,         32.800,,,,,,,,,
S22, 2025-01-08 01:45:00.000,   40484887.891,  212749523.046,         34.300,,,,,,,,,
S22, 2025-01-08 01:45:30.000,   40485245.891,  212751405.112,         32.600,,,,,,,,,
S22, 2025-01-08 01:46:00.000,   40485604.656,  212753278.822,         33.000,,,,,,,,,
S22, 2025-01-08 01:46:30.000,   40485961.375,  212755149.385,         33.200,,,,,,,,,
