> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S22, 2025-01-13 00:00:00.000,   40413127.594,  212372363.392,         34.700,,,,,,,,,
S22, 2025-01-13 00:00:30.000,   40413588.156,  212374791.355,         34.600,,,,,,,,,
S22, 2025-01-13 00:01:00.000,   40414051.031,  212377211.468,         34.300,,,,,,,,,
S22, 2025-01-13 00:01:30.000,   40414512.078,  212379635.427,         34.900,,,,,,,,,
S22, 2025-01-13 00:02:00.000,   40414970.219,  212382049.903,         34.700,,,,,,,,,
S22, 2025-01-13 00:02:30.000,   40415430.828,  212384465.728,         34.700,,,,,,,,,
S22, 2025-01-13 00:03:00.000,   40415892.594,  212386877.083,         33.400,,,,,,,,,
S22, 2025-01-13 00:03:30.000,   40416352.469,  212389289.515,         34.000,,,,,,,,,
S22, 2025-01-13 00:04:00.000,   40416808.891,  212391693.538,         32.900,,,,,,,,,
S22, 2025-01-13 00:04:30.000,   40417273.313,  212394096.698,         33.400,,,,,,,,,
S22, 2025-01-13 00:05:00.000,   40417728.266,  212396495.077,         33.900,,,,,,,,,
S22, 2025-01-13 00:05:30.000,   40418182.625,  212398900.132,         35.000,,,,,,,,,
S22, 2025-01-13 00:06:00.000,   40418638.859,  212401302.191,         33.700,,,,,,,,,
S22, 2025-01-13 00:06:30.000,   40419094.031,  212403700.336,         33.600,,,,,,,,,
S22, 2025-01-13 00:07:00.000,   40419549.828,  212406092.152,         34.300,,,,,,,,,
S22, 2025-01-13 00:07:30.000,   40420005.766,  212408488.343,         33.700,,,,,,,,,
S22, 2025-01-13 00:08:00.000,   40420463.297,  212410883.105,         33.600,,,,,,,,,
S22, 2025-01-13 00:08:30.000,   40420913.078,  212413275.846,         33.400,,,,,,,,,
S22, 2025-01-13 00:09:00.000,   40421365.391,  212415663.219,         33.600,,,,,,,,,
S22, 2025-01-13 00:09:30.000,   40421820.078,  212418044.228,         33.700,,,,,,,,,
S22, 2025-01-13 00:10:00.000,   40422271.891,  212420429.521,         34.000,,,,,,,,,
S22, 2025-01-13 00:10:30.000,   40422722.844,  212422810.758,         34.100,,,,,,,,,
S22, 2025-01-13 00:11:00.000,   40423177.656,  212425179.283,         32.800,,,,,,,,,
S22, 2025-01-13 00:11:30.000,   40423628.188,  212427548.650,         33.500,,,,,,,,,
S22, 2025-01-13 00:12:00.000,   40424076.125,  212429912.171,         32.900,,,,,,,,,
S22, 2025-01-13 00:12:30.000,   40424528.797,  212432272.987,         33.100,,,,,,,,,
S22, 2025-01-13 00:13:00.000,   40424977.969,  212434635.251,         34.100,,,,,,,,,
S22, 2025-01-13 00:13:30.000,   40425425.328,  212436998.252,         32.900,,,,,,,,,
S22, 2025-01-13 00:14:00.000,   40425879.313,  212439356.858,         33.700,,,,,,,,,
S22, 2025-01-13 00:14:30.000,   40426327.016,  212441713.177,         33.700,,,,,,,,,
S22, 2025-01-13 00:15:00.000,   40426773.109,  212444073.039,         33.100,,,,,,,,,
S22, 2025-01-13 00:15:30.000,   40427221.281,  212446426.482,         33.700,,,,,,,,,
S22, 2025-01-13 00:16:00.000,   40427665.438,  212448772.206,         33.600,,,,,,,,,
S22, 2025-01-13 00:16:30.000,   40428113.375,  212451116.828,         33.100,,,,,,,,,
S22, 2025-01-13 00:17:00.000,   40428561.109,  212453459.372,         33.400,,,,,,,,,
S22, 2025-01-13 00:17:30.000,   40429007.156,  212455800.794,         33.200,,,,,,,,,
S22, 2025-01-13 00:18:00.000,   40429446.906,  212458141.770,         32.500,,,,,,,,,
S22, 2025-01-13 00:18:30.000,   40429896.813,  212460471.889,         33.600,,,,,,,,,
S22, 2025-01-13 00:19:00.000,   40430337.875,  212462804.414,         33.500,,,,,,,,,
S22, 2025-01-13 00:19:30.000,   40430777.094,  212465130.100,         32.300,,,,,,,,,
S22, 2025-01-13 00:20:00.000,   40431224.078,  212467454.170,         32.600,,,,,,,,,
S22, 2025-01-13 00:20:30.000,   40431669.000,  212469770.632,         32.900,,,,,,,,,
S22, 2025-01-13 00:21:30.000,   40432549.688,  212474401.880,         32.400,,,,,,,,,
S22, 2025-01-13 00:22:00.000,   40432993.641,  212476713.276,         33.000,,,,,,,,,
S22, 2025-01-13 00:22:30.000,   40433429.500,  212479016.134,         32.900,,,,,,,,,
S22, 2025-01-13 00:23:00.000,   40433874.344,  212481325.474,         33.000,,,,,,,,,
S22, 2025-01-13 00:23:30.000,   40434307.734,  212483632.050,         33.200,,,,,,,,,
S22, 2025-01-13 00:24:00.000,   40434744.484,  212485940.504,         33.200,,,,,,,,,
S22, 2025-01-13 00:24:30.000,   40435183.641,  212488239.545,         32.400,,,,,,,,,
S22, 2025-01-13 00:25:00.000,   40435620.906,  212490539.974,         32.500,,,,,,,,,
S22, 2025-01-13 00:25:30.000,   40436058.281,  212492840.546,         32.500,,,,,,,,,
S22, 2025-01-13 00:26:00.000,   40436491.109,  212495133.530,         33.300,,,,,,,,,
