> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S22, 2025-01-29 00:00:00.000,   39603831.453,  208119568.852,         32.900,,,,,,,,,
S22, 2025-01-29 00:00:30.000,   39604207.547,  208121581.415,         32.500,,,,,,,,,
S22, 2025-01-29 00:01:00.000,   39604590.406,  208123570.684,         33.400,,,,,,,,,
S22, 2025-01-29 00:01:30.000,   39604964.438,  208125572.703,         33.200,,,,,,,,,
S22, 2025-01-29 00:02:00.000,   39605349.109,  208127557.294,         33.800,,,,,,,,,
S22, 2025-01-29 00:02:30.000,   39605722.922,  208129548.104,         33.000,,,,,,,,,
S22, 2025-01-29 00:03:00.000,   39606098.859,  208131534.558,         32.800,,,,,,,,,
S22, 2025-01-29 00:03:30.000,   39606475.516,  208133508.752,         32.900,,,,,,,,,
S22, 2025-01-29 00:04:00.000,   39606847.563,  208135489.994,         32.900,,,,,,,,,
S22, 2025-01-29 00:04:30.000,   39607219.219,  208137451.950,         32.000,,,,,,,,,
S22, 2025-01-29 00:05:00.000,   39607596.734,  208139425.412,         32.900,,,,,,,,,
S22, 2025-01-29 00:05:30.000,   39607969.297,  208141378.586,         33.100,,,,,,,,,
S22, 2025-01-29 00:06:00.000,   39608340.391,  208143345.725,         32.800,,,,,,,,,
S22, 2025-01-29 00:06:30.000,   39608709.406,  208145283.260,         33.100,,,,,,,,,
S22, 2025-01-29 00:07:00.000,   39609080.891,  208147240.065,         33.300,,,,,,,,,
S22, 2025-01-29 00:07:30.000,   39609451.781,  208149163.231,         32.600,,,,,,,,,
S22, 2025-01-29 00:08:00.000,   39609817.422,  208151108.626,         32.400,,,,,,,,,
S22, 2025-01-29 00:08:30.000,   39610189.828,  208153035.237,         32.600,,,,,,,,,
S22, 2025-01-29 00:09:00.000,   39610555.313,  208154970.283,         32.300,,,,,,,,,
S22, 2025-01-29 00:09:30.000,   39610923.234,  208156893.863,         33.500,,,,,,,,,
S22, 2025-01-29 00:10:00.000,   39611289.078,  208158816.462,         33.700,,,,,,,,,
S22, 2025-01-29 00:10:30.000,   39611654.828,  208160741.176,         32.600,,,,,,,,,
S22, 2025-01-29 00:11:00.000,   39612018.250,  208162649.286,         32.000,,,,,,,,,
S22, 2025-01-29 00:11:30.000,   39612382.031,  208164572.883,         32.400,,,,,,,,,
S22, 2025-01-29 00:12:00.000,   39612744.125,  208166470.220,         33.100,,,,,,,,,
S22, 2025-01-29 00:13:00.000,   39613462.953,  208170256.425,         32.300,,,,,,,,,
S22, 2025-01-29 00:13:30.000,   39613822.672,  208172156.962,         32.500,,,,,,,,,
S22, 2025-01-29 00:14:00.000,   39614183.703,  208174034.672,         32.200,,,,,,,,,
S22, 2025-01-29 00:14:30.000,   39614541.391,  208175924.949,         32.400,,,,,,,,,
S22, 2025-01-29 00:15:00.000,   39614901.328,  208177795.174,         32.400,,,,,,,,,
S22, 2025-01-29 00:15:30.000,   39615261.375,  208179672.461,         31.900,,,,,,,,,
S22, 2025-01-29 00:16:00.000,   39615617.063,  208181542.439,         32.200,,,,,,,,,
S22, 2025-01-29 00:16:30.000,   39615972.266,  208183410.071,         32.000,,,,,,,,,
S22, 2025-01-29 00:17:00.000,   39616328.938,  208185280.769,         33.000,,,,,,,,,
S22, 2025-01-29 00:17:30.000,   39616676.734,  208187137.703,         32.800,,,,,,,,,
S22, 2025-01-29 00:18:00.000,   39617034.891,  208189002.941,         33.800,,,,,,,,,
S22, 2025-01-29 00:18:30.000,   39617389.359,  208190843.361,         33.000,,,,,,,,,
S22, 2025-01-29 00:19:00.000,   39617737.063,  208192703.322,         34.100,,,,,,,,,
S22, 2025-01-29 00:19:30.000,   39618083.438,  208194534.143,         32.600,,,,,,,,,
S22, 2025-01-29 00:20:00.000,   39618437.063,  208196386.700,         32.900,,,,,,,,,
S22, 2025-01-29 00:20:30.000,   39618787.766,  208198209.356,         33.000,,,,,,,,,
S22, 2025-01-29 00:21:00.000,   39619131.922,  208200047.339,         32.300,,,,,,,,,
S22, 2025-01-29 00:21:30.000,   39619482.016,  208201859.165,         33.600,,,,,,,,,
S22, 2025-01-29 00:22:00.000,   39619826.422,  208203684.251,         32.600,,,,,,,,,
S22, 2025-01-29 00:22:30.000,   39620176.391,  208205492.953,         32.600,,,,,,,,,
S22, 2025-01-29 00:23:00.000,   39620519.297,  208207301.808,         32.900,,,,,,,,,
S22, 2025-01-29 00:23:30.000,   39620859.734,  208209108.629,         33.900,,,,,,,,,
S22, 2025-01-29 00:24:00.000,   39621208.813,  208210905.311,         33.100,,,,,,,,,
S22, 2025-01-29 00:24:30.000,   39621549.016,  208212711.625,         32.900,,,,,,,,,
S22, 2025-01-29 00:25:00.000,   39621890.234,  208214497.170,         34.600,,,,,,,,,
S22, 2025-01-29 00:25:30.000,   39622229.813,  208216303.367,         34.600,,,,,,,,,
S22, 2025-01-29 00:26:00.000,   39622569.453,  208218078.553,         33.800,,,,,,,,,
S22, 2025-01-29 00:26:30.000,   39622909.047,  208219873.392,         34.000,,,,,,,,,
S22, 2025-01-29 00:27:00.000,   39623244.031,  208221635.035,         32.500,,,,,,,,,
S22, 2025-01-29 00:27:30.000,   39623581.438,  208223418.654,         33.300,,,,,,,,,
S22, 2025-01-29 00:28:00.000,   39623920.250,  208225176.003,         33.000,,,,,,,,,
S22, 2025-01-29 00:28:30.000,   39624250.719,  208226939.024,         34.000,,,,,,,,,
S22, 2025-01-29 00:29:00.000,   39624588.234,  208228694.007,         34.500,,,,,,,,,
S22, 2025-01-29 00:29:30.000,   39624920.828,  208230453.675,         34.200,,,,,,,,,
S22, 2025-01-29 00:30:00.000,   39625251.406,  208232206.519,         33.200,,,,,,,,,
