> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S22, 2025-01-04 00:00:30.000,   40381685.750,  212207225.892,         33.000,,,,,,,,,
S22, 2025-01-04 00:01:00.000,   40382177.359,  212209812.679,         32.400,,,,,,,,,
S22, 2025-01-04 00:01:30.000,   40382668.344,  212212405.422,         32.000,,,,,,,,,
S22, 2025-01-04 00:02:00.000,   40383160.234,  212214991.294,         31.300,,,,,,,,,
S22, 2025-01-04 00:02:30.000,   40383650.234,  212217578.424,         32.200,,,,,,,,,
S22, 2025-01-04 00:03:00.000,   40384139.234,  212220068.978,         31.800,,,,,,,,,
S22, 2025-01-04 00:03:30.000,   40384634.531,  212222649.849,         32.000,,,,,,,,,
S22, 2025-01-04 00:05:00.000,   40386101.906,  212230384.079,         31.900,,,,,,,,,
S22, 2025-01-04 00:05:30.000,   40386594.203,  212232957.341,         32.300,,,,,,,,,
S22, 2025-01-04 00:07:30.000,   40388553.250,  212243290.344,         32.200,,,,,,,,,
S22, 2025-01-04 00:08:00.000,   40389041.156,  212245858.622,         31.800,,,,,,,,,
S22, 2025-01-04 00:08:30.000,   40389534.641,  212248419.575,         31.900,,,,,,,,,
S22, 2025-01-04 00:09:00.000,   40390015.047,  212250989.525,         33.100,,,,,,,,,
S22, 2025-01-04 00:09:30.000,   40390502.219,  212253551.839,         32.000,,,,,,,,,
S22, 2025-01-04 00:10:00.000,   40390989.031,  212256112.327,         32.800,,,,,,,,,
S22, 2025-01-04 00:10:30.000,   40391475.797,  212258665.910,         31.600,,,,,,,,,
S22, 2025-01-04 00:11:00.000,   40391961.922,  212261219.799,         32.000,,,,,,,,,
S22, 2025-01-04 00:11:30.000,   40392444.969,  212263772.113,         32.400,,,,,,,,,
S22, 2025-01-04 00:12:00.000,   40392928.000,  212266331.866,         32.000,,,,,,,,,
S22, 2025-01-04 00:12:30.000,   40393411.766,  212268884.332,         32.800,,,,,,,,,
S22, 2025-01-04 00:13:00.000,   40393901.375,  212271437.840,         32.200,,,,,,,,,
S22, 2025-01-04 00:13:30.000,   40394381.000,  212273983.755,         31.800,,,,,,,,,
S22, 2025-01-04 00:14:00.000,   40394859.859,  212276524.449,         31.800,,,,,,,,,
S22, 2025-01-04 00:14:30.000,   40395346.891,  212279066.050,         32.400,,,,,,,,,
S22, 2025-01-04 00:15:00.000,   40395829.172,  212281605.540,         31.500,,,,,,,,,
S22, 2025-01-04 00:15:30.000,   40396314.766,  212284145.051,         32.400,,,,,,,,,
S22, 2025-01-04 00:16:00.000,   40396797.031,  212286676.755,         32.000,,,,,,,,,
S22, 2025-01-04 00:16:30.000,   40397280.078,  212289202.646,         33.200,,,,,,,,,
S22, 2025-01-04 00:17:00.000,   40397760.391,  212291736.723,         32.800,,,,,,,,,
S22, 2025-01-04 00:17:30.000,   40398243.703,  212294267.467,         32.000,,,,,,,,,
S22, 2025-01-04 00:18:00.000,   40398717.891,  212296794.442,         32.500,,,,,,,,,
S22, 2025-01-04 00:18:30.000,   40399201.844,  212299320.885,         32.600,,,,,,,,,
S22, 2025-01-04 00:19:00.000,   40399679.141,  212301841.592,         32.500,,,,,,,,,
S22, 2025-01-04 00:19:30.000,   40400161.469,  212304358.807,         32.600,,,,,,,,,
S22, 2025-01-04 00:20:00.000,   40400639.406,  212306879.209,         33.900,,,,,,,,,
S22, 2025-01-04 00:20:30.000,   40401120.516,  212309398.448,         33.100,,,,,,,,,
S22, 2025-01-04 00:21:00.000,   40401598.531,  212311914.751,         32.600,,,,,,,,,
S22, 2025-01-04 00:21:30.000,   40402071.656,  212314426.641,         32.500,,,,,,,,,
S22, 2025-01-04 00:22:00.000,   40402550.063,  212316933.662,         32.500,,,,,,,,,
S22, 2025-01-04 00:22:30.000,   40403030.438,  212319441.852,         33.400,,,,,,,,,
S22, 2025-01-04 00:23:00.000,   40403504.641,  212321945.607,         32.800,,,,,,,,,
S22, 2025-01-04 00:23:30.000,   40403980.500,  212324446.460,         33.700,,,,,,,,,
S22, 2025-01-04 00:24:00.000,   40404459.969,  212326950.915,         33.100,,,,,,,,,
S22, 2025-01-04 00:24:30.000,   40404931.453,  212329451.485,         32.400,,,,,,,,,
S22, 2025-01-04 00:25:00.000,   40405406.203,  212331937.214,         32.600,,,,,,,,,
S22, 2025-01-04 00:25:30.000,   40405877.203,  212334431.570,         32.300,,,,,,,,,
S22, 2025-01-04 00:26:00.000,   40406353.563,  212336921.369,         33.400,,,,,,,,,
S22, 2025-01-04 00:26:30.000,   40406830.484,  212339413.558,         32.300,,,,,,,,,
S22, 2025-01-04 00:27:00.000,   40407303.391,  212341907.626,         32.400,,,,,,,,,
S22, 2025-01-04 00:27:30.000,   40407779.422,  212344396.185,         33.200,,,,,,,,,
S22, 2025-01-04 00:28:00.000,   40408243.969,  212346881.846,         33.500,,,,,,,,,
S22, 2025-01-04 00:28:30.000,   40408724.266,  212349367.081,         33.000,,,,,,,,,
S22, 2025-01-04 00:29:00.000,   40409192.031,  212351849.374,         34.200,,,,,,,,,
S22, 2025-01-04 00:29:30.000,   40409662.953,  212354332.681,         33.700,,,,,,,,,
S22, 2025-01-04 00:30:00.000,   40410135.453,  212356811.714,         33.700,,,,,,,,,
S22, 2025-01-04 00:30:30.000,   40410602.797,  212359288.858,         33.500,,,,,,,,,
S22, 2025-01-04 00:31:00.000,   40411071.266,  212361769.738,         33.200,,,,,,,,,
S22, 2025-01-04 00:31:30.000,   40411541.000,  212364243.829,         32.900,,,,,,,,,
S22, 2025-01-04 00:32:00.000,   40412007.016,  212366707.454,         33.300,,,,,,,,,
S22, 2025-01-04 00:32:30.000,   40412477.891,  212369168.136,         32.000,,,,,,,,,
