> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X,Unnamed: 14,Unnamed: 15,Unnamed: 16
S22, 2025-01-02 15:55:00.000,40046212.86,210444268.2,31.5,,,,,,,,,,,,
S22, 2025-01-02 15:55:30.000,40046153.73,210443950.5,31.9,,,,,,,,,,,,
S22, 2025-01-02 15:56:00.000,40046091.13,210443632.4,32.6,,,,,,,,,,,,
S22, 2025-01-02 15:56:30.000,40046029.88,210443320.7,31,,,,,,,,,,,,
S22, 2025-01-02 15:57:00.000,40045976.19,210443020,31.2,,,,,,,,,,,,
S22, 2025-01-02 15:57:30.000,40045920.53,210442717.8,31,,,,,,,,,,,,
S22, 2025-01-02 15:59:00.000,40045752.38,210441844.9,31.3,,,,,,,,,,,,
S22, 2025-01-02 15:59:30.000,40045706.89,210441573,31.5,,,,,,,,,,,,
S22, 2025-01-02 16:02:30.000,40045417.31,210440072.6,29.9,,,,,,,,,,,,
S22, 2025-01-02 16:03:00.000,40045380.61,210439840.2,31.3,,,,,,,,,,,,
S22, 2025-01-02 16:03:30.000,40045334.19,210439620.6,31.6,,,,,,,,,,,,
S22, 2025-01-02 16:04:00.000,40045292.77,210439406.9,32.3,,,,,,,,,,,,
S22, 2025-01-02 16:04:30.000,40045256.31,210439196.6,31.8,,,,,,,,,,,,
S22, 2025-01-02 16:05:00.000,40045220.47,210438990.2,30.5,,,,,,,,,,,,
S22, 2025-01-02 16:06:00.000,40045146,210438600.1,31.5,,,,,,,,,,,,
S22, 2025-01-02 16:06:30.000,40045106.58,210438405.3,31,,,,,,,,,,,,
S22, 2025-01-02 16:07:00.000,40045076.13,210438227.8,30.8,,,,,,,,,,,,
S22, 2025-01-02 16:07:30.000,40045038.95,210438068,30.8,,,,,,,,,,,,
S22, 2025-01-02 16:08:00.000,40045009.44,210437899.4,31,,,,,,,,,,,,
S22, 2025-01-02 16:09:00.000,40044952.58,210437582.4,31.5,,,,,,,,,,,,
S22, 2025-01-02 16:15:00.000,40044695.69,210436274.2,30.7,,,,,,,,,,,,
S22, 2025-01-02 16:15:30.000,40044687.05,210436196,31.3,,,,,,,,,,,,
S22, 2025-01-02 16:16:00.000,40044671.19,210436130.3,31.6,,,,,,,,,,,,
S22, 2025-01-02 16:16:30.000,40044658.58,210436070.5,31.5,,,,,,,,,,,,
S22, 2025-01-02 16:40:00.000,40045434.34,210440193.2,31.3,,,,,,,,,,,,
S22, 2025-01-02 16:40:30.000,40045473.58,210440379.3,30.5,,,,,,,,,,,,
S22, 2025-01-02 16:41:00.000,40045518.02,210440617.3,30.3,,,,,,,,,,,,
S22, 2025-01-02 16:41:30.000,40045567.91,210440861,30.8,,,,,,,,,,,,
S22, 2025-01-02 16:42:30.000,40045663.5,210441373.7,30.8,,,,,,,,,,,,
S22, 2025-01-02 16:43:00.000,40045714.52,210441632.4,31.6,,,,,,,,,,,,
S22, 2025-01-02 16:44:30.000,40045866.19,210442453.8,31.6,,,,,,,,,,,,
S22, 2025-01-02 16:45:00.000,40045921.38,210442734.4,30.3,,,,,,,,,,,,
S22, 2025-01-02 16:46:00.000,40046029.89,210443312.2,30.7,,,,,,,,,,,,
S22, 2025-01-02 16:46:30.000,40046087.81,210443610.8,30.5,,,,,,,,,,,,
S22, 2025-01-02 16:47:00.000,40046150.11,210443920,31.6,,,,,,,,,,,,
S22, 2025-01-02 16:47:30.000,40046209.08,210444223.7,31.5,,,,,,,,,,,,
S22, 2025-01-02 16:51:00.000,40046663.16,210446614.1,31,,,,,,,,,,,,
S22, 2025-01-02 16:53:00.000,40046951.22,210448125.4,29.9,,,,,,,,,,,,
S22, 2025-01-02 16:56:00.000,40047405.17,210450503.1,31.2,,,,,,,,,,,,
S22, 2025-01-02 16:56:30.000,40047487.69,210450915.6,31.3,,,,,,,,,,,,
S22, 2025-01-02 16:57:00.000,40047565.2,210451332.6,31,,,,,,,,,,,,
S22, 2025-01-02 16:57:30.000,40047646.28,210451766.6,31.3,,,,,,,,,,,,
S22, 2025-01-02 16:58:00.000,40047732.95,210452206.1,31.9,,,,,,,,,,,,
S22, 2025-01-02 16:59:00.000,40047901.36,210453115,32,,,,,,,,,,,,
S22, 2025-01-02 16:59:30.000,40047990.06,210453562.5,31.2,,,,,,,,,,,,
S22, 2025-01-02 17:00:00.000,40048076.69,210454021.3,31.3,,,,,,,,,,,,
S22, 2025-01-02 17:01:00.000,40048257.31,210455003.4,31.8,,,,,,,,,,,,
S22, 2025-01-02 17:02:00.000,40048436.47,210455941,31.3,,,,,,,,,,,,
S22, 2025-01-02 17:02:30.000,40048532.08,210456437.8,32,,,,,,,,,,,,
S22, 2025-01-02 17:03:30.000,40048725.31,210457455.7,31,,,,,,,,,,,,
S22, 2025-01-02 17:04:00.000,40048821.78,210457955.7,30.8,,,,,,,,,,,,
S22, 2025-01-02 17:06:00.000,40049217.48,210460020.3,32.5,,,,,,,,,,,,
S22, 2025-01-02 17:07:00.000,40049424.23,210461100.4,32.4,,,,,,,,,,,,
S22, 2025-01-02 17:07:30.000,40049530.28,210461644.9,31,,,,,,,,,,,,
S22, 2025-01-02 17:08:30.000,40049740.63,210462810.9,32.5,,,,,,,,,,,,
S22, 2025-01-02 17:09:00.000,40049852.14,210463371.7,31,,,,,,,,,,,,
S22, 2025-01-02 17:10:00.000,40050067.22,210464486.5,31.9,,,,,,,,,,,,
S22, 2025-01-02 17:10:30.000,40050181.14,210465068,32.2,,,,,,,,,,,,
S22, 2025-01-02 17:11:00.000,40050290.88,210465654.1,32.8,,,,,,,,,,,,
S22, 2025-01-02 17:11:30.000,40050407.86,210466250.1,32.3,,,,,,,,,,,,
S22, 2025-01-02 17:12:00.000,40050523.5,210466849.2,31.6,,,,,,,,,,,,
S22, 2025-01-02 17:13:00.000,40050750.27,210468062.3,31.3,,,,,,,,,,,,
S22, 2025-01-02 17:15:00.000,40051224.86,210470613.5,31.2,,,,,,,,,,,,
S22, 2025-01-02 17:15:30.000,40051348.09,210471253.7,27.6,,,,,,,,,,,,
S22, 2025-01-02 17:16:00.000,40051471.06,210471896.9,31.8,,,,,,,,,,,,
S22, 2025-01-02 17:16:30.000,40051597.98,210472544.1,31,,,,,,,,,,,,
S22, 2025-01-02 17:17:00.000,40051720.67,210473200.4,31.5,,,,,,,,,,,,
S22, 2025-01-02 17:17:30.000,40051845.28,210473857.7,31.5,,,,,,,,,,,,
S22, 2025-01-02 17:18:30.000,40052104.7,210475202.1,31.5,,,,,,,,,,,,
S22, 2025-01-02 17:19:00.000,40052231.67,210475882.1,31,,,,,,,,,,,,
S22, 2025-01-02 17:19:30.000,40052360.55,210476560.2,31.2,,,,,,,,,,,,
S22, 2025-01-02 17:20:00.000,40052494.17,210477255.2,32,,,,,,,,,,,,
S22, 2025-01-02 17:20:30.000,40052627.31,210477948.8,32.4,,,,,,,,,,,,
S22, 2025-01-02 17:21:00.000,40052762.53,210478648.5,32,,,,,,,,,,,,
S22, 2025-01-02 17:21:30.000,40052895.91,210479358.9,31.8,,,,,,,,,,,,
S22, 2025-01-02 17:22:00.000,40053034,210480066.8,33.3,,,,,,,,,,,,
S22, 2025-01-02 17:22:30.000,40053170,210480780.9,31.8,,,,,,,,,,,,
S22, 2025-01-02 17:23:00.000,40053306.61,210481509.1,31.9,,,,,,,,,,,,
S22, 2025-01-02 17:23:30.000,40053448.14,210482240.9,33.7,,,,,,,,,,,,
S22, 2025-01-02 17:24:00.000,40053586.95,210482979,32.2,,,,,,,,,,,,
S22, 2025-01-02 17:24:30.000,40053726.08,210483717.3,31.8,,,,,,,,,,,,
S22, 2025-01-02 17:25:00.000,40053872.14,210484464,32.4,,,,,,,,,,,,
S22, 2025-01-02 17:25:30.000,40054015.55,210485214.3,31.6,,,,,,,,,,,,
S22, 2025-01-02 17:26:00.000,40054156.83,210485972.1,32.2,,,,,,,,,,,,
S22, 2025-01-02 17:26:30.000,40054299.5,210486732.9,32.2,,,,,,,,,,,,
S22, 2025-01-02 17:27:00.000,40054453.5,210487494.4,32,,,,,,,,,,,,
S22, 2025-01-02 17:27:30.000,40054591.61,210488262.6,31.9,,,,,,,,,,,,
S22, 2025-01-02 17:28:00.000,40054743.63,210489040.2,32.3,,,,,,,,,,,,
S22, 2025-01-02 17:28:30.000,40054892.14,210489820.9,31.2,,,,,,,,,,,,
S22, 2025-01-02 17:29:00.000,40055044,210490609.7,31.6,,,,,,,,,,,,
S22, 2025-01-02 17:29:30.000,40055194.39,210491404.5,31.9,,,,,,,,,,,,
S22, 2025-01-02 17:30:00.000,40055345.92,210492201,32,,,,,,,,,,,,
S22, 2025-01-02 17:31:00.000,40055656.08,210493821.3,31.2,,,,,,,,,,,,
S22, 2025-01-02 17:32:00.000,40055969.03,210495465.2,31.2,,,,,,,,,,,,
S22, 2025-01-02 17:32:30.000,40056126.28,210496294,31.9,,,,,,,,,,,,
S22, 2025-01-02 17:33:00.000,40056280.39,210497101.2,31.2,,,,,,,,,,,,
S22, 2025-01-02 17:34:00.000,40056603.33,210498793.3,31.6,,,,,,,,,,,,
S22, 2025-01-02 17:34:30.000,40056763.66,210499647.9,31.5,,,,,,,,,,,,
S22, 2025-01-02 17:35:00.000,40056925.91,210500501.5,31.5,,,,,,,,,,,,
S22, 2025-01-02 17:36:00.000,40057253.78,210502220.8,30.5,,,,,,,,,,,,
S22, 2025-01-02 17:36:30.000,40057420.98,210503097,32.3,,,,,,,,,,,,
S22, 2025-01-02 17:37:00.000,40057588.31,210503978.7,30.3,,,,,,,,,,,,
S22, 2025-01-02 17:39:00.000,40058267.33,210507630.8,31.2,,,,,,,,,,,,
S22, 2025-01-02 17:39:30.000,40058441.17,210508532.4,31.5,,,,,,,,,,,,
S22, 2025-01-02 17:40:00.000,40058613.84,210509441.3,30.8,,,,,,,,,,,,
S22, 2025-01-02 17:41:00.000,40058964.86,210511270.9,31.3,,,,,,,,,,,,
S22, 2025-01-02 17:41:30.000,40059143.48,210512193.5,31.3,,,,,,,,,,,,
S22, 2025-01-02 17:43:30.000,40059861.17,210515974.1,31.8,,,,,,,,,,,,
S22, 2025-01-02 17:44:00.000,40060043.47,210516933.3,31.5,,,,,,,,,,,,
S22, 2025-01-02 17:45:00.000,40060406.03,210518857.6,31.6,,,,,,,,,,,,
S22, 2025-01-02 17:46:00.000,40060781.47,210520802.9,31.3,,,,,,,,,,,,
S22, 2025-01-02 17:46:30.000,40060967.81,210521780.5,31,,,,,,,,,,,,
S22, 2025-01-02 17:47:00.000,40061156.5,210522763.8,31.9,,,,,,,,,,,,
S22, 2025-01-02 17:47:30.000,40061344.86,210523754,31.6,,,,,,,,,,,,
S22, 2025-01-02 17:48:00.000,40061534.03,210524745.4,32.2,,,,,,,,,,,,
S22, 2025-01-02 17:48:30.000,40061727.45,210525743.1,32.5,,,,,,,,,,,,
S22, 2025-01-02 17:49:00.000,40061921.72,210526747,32.2,,,,,,,,,,,,
S22, 2025-01-02 17:49:30.000,40062114.97,210527757.8,32,,,,,,,,,,,,
S22, 2025-01-02 17:50:00.000,40062306.97,210528781.7,32,,,,,,,,,,,,
S22, 2025-01-02 17:50:30.000,40062504.63,210529803.8,33.4,,,,,,,,,,,,
S22, 2025-01-02 17:51:00.000,40062700,210530831.2,33.2,,,,,,,,,,,,
S22, 2025-01-02 17:51:30.000,40062896.39,210531870.1,33.2,,,,,,,,,,,,
S22, 2025-01-02 17:52:00.000,40063093.64,210532907.6,32.8,,,,,,,,,,,,
S22, 2025-01-02 17:52:30.000,40063290.75,210533949.6,33.6,,,,,,,,,,,,
S22, 2025-01-02 17:53:00.000,40063492.81,210535001.3,31.6,,,,,,,,,,,,
S22, 2025-01-02 17:53:30.000,40063693.23,210536057.5,31.8,,,,,,,,,,,,
S22, 2025-01-02 17:54:00.000,40063888.41,210537120.7,30.5,,,,,,,,,,,,
S22, 2025-01-02 17:54:30.000,40064094.58,210538186.7,32.5,,,,,,,,,,,,
S22, 2025-01-02 17:55:00.000,40064301.03,210539260.6,31.3,,,,,,,,,,,,
S22, 2025-01-02 17:55:30.000,40064501.94,210540331.5,31.3,,,,,,,,,,,,
S22, 2025-01-02 17:56:00.000,40064708.11,210541421.9,31.2,,,,,,,,,,,,
S22, 2025-01-02 17:56:30.000,40064915.91,210542507.3,30.8,,,,,,,,,,,,
S22, 2025-01-02 17:57:00.000,40065122.34,210543596.5,32.4,,,,,,,,,,,,
S22, 2025-01-02 17:58:00.000,40065544.11,210545772.9,31,,,,,,,,,,,,
S22, 2025-01-02 17:58:30.000,40065751.73,210546864.3,31.6,,,,,,,,,,,,
S22, 2025-01-02 17:59:00.000,40065967.52,210547974.3,30.7,,,,,,,,,,,,
S22, 2025-01-02 18:00:00.000,40066389.72,210550207.7,32.8,,,,,,,,,,,,
S22, 2025-01-02 18:00:30.000,40066605.58,210551333.7,32,,,,,,,,,,,,
S22, 2025-01-02 18:01:00.000,40066823.56,210552465.8,31.6,,,,,,,,,,,,
S22, 2025-01-02 18:01:30.000,40067038.08,210553597.1,31.2,,,,,,,,,,,,
S22, 2025-01-02 18:02:00.000,40067254.75,210554742.9,31,,,,,,,,,,,,
S22, 2025-01-02 18:02:30.000,40067475.63,210555886.2,32,,,,,,,,,,,,
S22, 2025-01-02 18:03:00.000,40067696.7,210557036,29.4,,,,,,,,,,,,
S22, 2025-01-02 18:08:30.000,40070171.92,210570167.9,31.3,,,,,,,,,,,,
S22, 2025-01-02 18:09:00.000,40070404.83,210571387.3,30.5,,,,,,,,,,,,
S22, 2025-01-02 18:10:00.000,40070867.16,210573833.2,30.8,,,,,,,,,,,,
S22, 2025-01-02 18:14:00.000,40072762.42,210583800.1,30.8,,,,,,,,,,,,
S22, 2025-01-02 18:17:30.000,40074470.13,210592739.7,30.5,,,,,,,,,,,,
S22, 2025-01-02 18:18:00.000,40074721.61,210594046.5,30.7,,,,,,,,,,,,
S22, 2025-01-02 18:18:30.000,40074968.72,210595375.5,31,,,,,,,,,,,,
S22, 2025-01-02 18:19:00.000,40075223.88,210596692.7,31,,,,,,,,,,,,
S22, 2025-01-02 18:19:30.000,40075471.23,210598017.5,31.9,,,,,,,,,,,,
S22, 2025-01-02 18:20:00.000,40075723.72,210599340.9,30.8,,,,,,,,,,,,
S22, 2025-01-02 18:20:30.000,40075975.69,210600660.8,32.3,,,,,,,,,,,,
S22, 2025-01-02 18:21:30.000,40076484.63,210603325.6,31.3,,,,,,,,,,,,
S22, 2025-01-02 18:22:00.000,40076740.83,210604662.7,31.9,,,,,,,,,,,,
S22, 2025-01-02 18:22:30.000,40077001.63,210606007.9,31.2,,,,,,,,,,,,
S22, 2025-01-02 18:23:30.000,40077511.16,210608702,31.5,,,,,,,,,,,,
S22, 2025-01-02 18:24:00.000,40077774.03,210610057.1,32.4,,,,,,,,,,,,
S22, 2025-01-02 18:24:30.000,40078033.69,210611424,31.6,,,,,,,,,,,,
S22, 2025-01-02 18:25:00.000,40078286.3,210612799.5,31.6,,,,,,,,,,,,
S22, 2025-01-02 18:25:30.000,40078553.47,210614177.8,31.3,,,,,,,,,,,,
S22, 2025-01-02 18:26:00.000,40078816.94,210615564.1,31.6,,,,,,,,,,,,
S22, 2025-01-02 18:26:30.000,40079081.38,210616946.8,31.6,,,,,,,,,,,,
S22, 2025-01-02 18:27:00.000,40079343.86,210618337.7,32,,,,,,,,,,,,
S22, 2025-01-02 18:27:30.000,40079609.67,210619733.1,31.2,,,,,,,,,,,,
S22, 2025-01-02 18:28:00.000,40079876.73,210621132.3,31.9,,,,,,,,,,,,
S22, 2025-01-02 18:28:30.000,40080143.98,210622534.1,32.6,,,,,,,,,,,,
S22, 2025-01-02 18:29:00.000,40080415.94,210623939.5,31.6,,,,,,,,,,,,
S22, 2025-01-02 18:29:30.000,40080681.14,210625351.6,31.6,,,,,,,,,,,,
S22, 2025-01-02 18:34:30.000,40083424.38,210639812.7,31,,,,,,,,,,,,
S22, 2025-01-02 18:35:00.000,40083705.78,210641273.5,30.8,,,,,,,,,,,,
S22, 2025-01-02 18:35:30.000,40083988.91,210642737.7,30.5,,,,,,,,,,,,
S22, 2025-01-02 18:38:30.000,40085680.63,210651688.3,30.8,,,,,,,,,,,,
S22, 2025-01-02 18:39:00.000,40085968.92,210653193.5,30.8,,,,,,,,,,,,
S22, 2025-01-02 18:40:00.000,40086543.5,210656206.9,31.5,,,,,,,,,,,,
S22, 2025-01-02 18:40:30.000,40086833.94,210657727.8,31.2,,,,,,,,,,,,
S22, 2025-01-02 18:41:00.000,40087122.11,210659253.9,30.8,,,,,,,,,,,,
S22, 2025-01-02 18:42:00.000,40087704.09,210662287,30.5,,,,,,,,,,,,
S22, 2025-01-02 18:42:30.000,40087997.27,210663816.5,31.6,,,,,,,,,,,,
S22, 2025-01-02 18:43:00.000,40088289.61,210665348.5,28.9,,,,,,,,,,,,
S22, 2025-01-02 18:47:00.000,40090666.75,210677903.5,31.6,,,,,,,,,,,,
S22, 2025-01-02 18:47:30.000,40090968.11,210679480.5,31.5,,,,,,,,,,,,
S22, 2025-01-02 18:49:30.000,40092173.22,210685806.9,30.5,,,,,,,,,,,,
S22, 2025-01-02 18:50:00.000,40092479.16,210687378.2,30.8,,,,,,,,,,,,
S22, 2025-01-02 18:51:30.000,40093395.83,210692212.7,26.8,,,,,,,,,,,,
S22, 2025-01-02 18:52:00.000,40093707.34,210693855.7,30.7,,,,,,,,,,,,
S22, 2025-01-02 19:12:00.000,40106708.3,210762183.8,30.7,,,,,,,,,,,,
S22, 2025-01-02 19:14:30.000,40108421.27,210771180.2,30.7,,,,,,,,,,,,
S22, 2025-01-02 19:21:30.000,40113320.84,210796906.3,30.7,,,,,,,,,,,,
S22, 2025-01-02 19:22:00.000,40113677.66,210798768,31.3,,,,,,,,,,,,
S22, 2025-01-02 19:22:30.000,40114032.03,210800657.9,31.8,,,,,,,,,,,,
S22, 2025-01-02 19:23:00.000,40114391.66,210802526.7,30.7,,,,,,,,,,,,
S22, 2025-01-02 19:24:30.000,40115468.11,210808162.5,30.8,,,,,,,,,,,,
S22, 2025-01-02 20:23:30.000,40162601.41,211055860.4,30.8,,,,,,,,,,,,
S22, 2025-01-02 20:25:30.000,40164350.27,211065077.9,31.8,,,,,,,,,,,,
S22, 2025-01-02 20:26:00.000,40164786.83,211067377.9,31.6,,,,,,,,,,,,
S22, 2025-01-02 20:27:00.000,40165664.05,211071988.8,31,,,,,,,,,,,,
S22, 2025-01-02 20:28:00.000,40166544.44,211076618.1,31.2,,,,,,,,,,,,
S22, 2025-01-02 20:28:30.000,40166985.08,211078929.5,31.5,,,,,,,,,,,,
S22, 2025-01-02 20:31:00.000,40169199.3,211090521.8,31.2,,,,,,,,,,,,
S22, 2025-01-02 20:35:00.000,40172750.75,211109230.6,30.3,,,,,,,,,,,,
S22, 2025-01-02 20:35:30.000,40173203.08,211111577.8,32,,,,,,,,,,,,
S22, 2025-01-02 20:36:30.000,40174095.39,211116308,31.3,,,,,,,,,,,,
S22, 2025-01-02 20:37:00.000,40174548.84,211118677.5,30.8,,,,,,,,,,,,
S22, 2025-01-02 20:37:30.000,40174996.58,211121011.7,33.2,,,,,,,,,,,,
S22, 2025-01-02 20:38:00.000,40175450.19,211123378.8,31.9,,,,,,,,,,,,
S22, 2025-01-02 20:39:00.000,40176352.16,211128137.6,31.8,,,,,,,,,,,,
S22, 2025-01-02 20:39:30.000,40176801.64,211130508.3,31.5,,,,,,,,,,,,
S22, 2025-01-02 20:42:00.000,40179064.8,211142440.6,30.8,,,,,,,,,,,,
S22, 2025-01-02 20:42:30.000,40179514.31,211144846.8,31,,,,,,,,,,,,
S22, 2025-01-02 20:43:00.000,40179969.88,211147245.5,31,,,,,,,,,,,,
S22, 2025-01-02 20:44:00.000,40180880.5,211152052.1,30.8,,,,,,,,,,,,
S22, 2025-01-02 20:44:30.000,40181335.23,211154435.1,31.3,,,,,,,,,,,,
S22, 2025-01-02 20:45:00.000,40181793.3,211156842.5,31.9,,,,,,,,,,,,
S22, 2025-01-02 20:45:30.000,40182253.97,211159245.9,31.6,,,,,,,,,,,,
S22, 2025-01-02 20:46:30.000,40183169.16,211164059.5,31.6,,,,,,,,,,,,
S22, 2025-01-02 20:49:00.000,40185477.73,211176081.1,31.3,,,,,,,,,,,,
S22, 2025-01-02 20:50:00.000,40186391.7,211180927.8,32.2,,,,,,,,,,,,
S22, 2025-01-02 20:54:30.000,40190564.09,211202823.7,26.4,,,,,,,,,,,,
S22, 2025-01-02 20:55:00.000,40191031.25,211205257,30.7,,,,,,,,,,,,
S22, 2025-01-02 21:04:00.000,40199480.91,211249693.4,31.5,,,,,,,,,,,,
S22, 2025-01-02 21:04:30.000,40199957.05,211252203,32.5,,,,,,,,,,,,
S22, 2025-01-02 21:05:00.000,40200430.78,211254702.9,32.8,,,,,,,,,,,,
S22, 2025-01-02 21:06:00.000,40201384.7,211259695.4,31.5,,,,,,,,,,,,
S22, 2025-01-02 21:06:30.000,40201858.89,211262193.7,32.5,,,,,,,,,,,,
S22, 2025-01-02 21:07:00.000,40202333.89,211264693.8,32,,,,,,,,,,,,
S22, 2025-01-02 21:07:30.000,40202812.34,211267195.2,30.8,,,,,,,,,,,,
S22, 2025-01-02 21:08:00.000,40203288.83,211269687.7,30.7,,,,,,,,,,,,
S22, 2025-01-02 21:08:30.000,40203757.83,211272202.5,31.5,,,,,,,,,,,,
S22, 2025-01-02 21:09:00.000,40204237.22,211274709.4,33.1,,,,,,,,,,,,
S22, 2025-01-02 21:09:30.000,40204714.06,211277229.6,32.2,,,,,,,,,,,,
S22, 2025-01-02 21:10:30.000,40205670.92,211282258.6,31,,,,,,,,,,,,
S22, 2025-01-02 21:11:00.000,40206149.52,211284779.1,32.3,,,,,,,,,,,,
S22, 2025-01-02 21:12:00.000,40207107.55,211289774.6,27.6,,,,,,,,,,,,
S22, 2025-01-02 21:12:30.000,40207591.19,211292294.4,31.9,,,,,,,,,,,,
S22, 2025-01-02 21:13:00.000,40208071.19,211294816.6,31.9,,,,,,,,,,,,
S22, 2025-01-02 21:13:30.000,40208551.2,211297337.2,30.8,,,,,,,,,,,,
S22, 2025-01-02 21:14:00.000,40209034.17,211299868.5,32,,,,,,,,,,,,
S22, 2025-01-02 21:15:30.000,40210474.5,211307485.4,30.3,,,,,,,,,,,,
S22, 2025-01-02 21:16:00.000,40210956.38,211310022.4,32.4,,,,,,,,,,,,
S22, 2025-01-02 21:16:30.000,40211438.36,211312561.7,31.5,,,,,,,,,,,,
S22, 2025-01-02 21:17:00.000,40211921.89,211315108.9,32.2,,,,,,,,,,,,
S22, 2025-01-02 21:17:30.000,40212405.28,211317653.2,32,,,,,,,,,,,,
S22, 2025-01-02 21:18:00.000,40212889.5,211320198.7,32.4,,,,,,,,,,,,
S22, 2025-01-02 21:18:30.000,40213372.55,211322744.2,31.8,,,,,,,,,,,,
S22, 2025-01-02 21:19:00.000,40213856.89,211325289.4,32,,,,,,,,,,,,
S22, 2025-01-02 21:19:30.000,40214341.36,211327841.8,31.6,,,,,,,,,,,,
S22, 2025-01-02 21:20:00.000,40214828.59,211330380.4,30.8,,,,,,,,,,,,
S22, 2025-01-02 21:20:30.000,40215312.61,211332934.3,31.3,,,,,,,,,,,,
S22, 2025-01-02 21:21:00.000,40215798.2,211335489,32.4,,,,,,,,,,,,
S22, 2025-01-02 21:21:30.000,40216284.14,211338041.2,32.4,,,,,,,,,,,,
S22, 2025-01-02 21:22:00.000,40216768.95,211340600.4,31.5,,,,,,,,,,,,
S22, 2025-01-02 21:22:30.000,40217259,211343157.8,31.8,,,,,,,,,,,,
S22, 2025-01-02 21:23:00.000,40217745.63,211345717,32,,,,,,,,,,,,
S22, 2025-01-02 21:23:30.000,40218232.86,211348281,32,,,,,,,,,,,,
S22, 2025-01-02 21:24:00.000,40218723.52,211350847,31.8,,,,,,,,,,,,
S22, 2025-01-02 21:25:30.000,40220191.8,211358539.5,31.3,,,,,,,,,,,,
S22, 2025-01-02 21:26:30.000,40221172.7,211363663.5,32.4,,,,,,,,,,,,
S22, 2025-01-02 21:27:00.000,40221660.38,211366239.1,31.6,,,,,,,,,,,,
S22, 2025-01-02 21:27:30.000,40222153.11,211368815.5,31.8,,,,,,,,,,,,
S22, 2025-01-02 21:28:00.000,40222640.52,211371398.2,31.9,,,,,,,,,,,,
S22, 2025-01-02 21:28:30.000,40223131.75,211373980.3,31.5,,,,,,,,,,,,
S22, 2025-01-02 21:29:00.000,40223620.73,211376565.1,31.2,,,,,,,,,,,,
S22, 2025-01-02 21:29:30.000,40224112.23,211379148.9,32,,,,,,,,,,,,
S22, 2025-01-02 21:30:00.000,40224607.84,211381732.3,32.4,,,,,,,,,,,,
S22, 2025-01-02 21:30:30.000,40225096.5,211384320.5,33,,,,,,,,,,,,
S22, 2025-01-02 21:31:00.000,40225586.72,211386917.9,33.4,,,,,,,,,,,,
S22, 2025-01-02 21:32:00.000,40226575.08,211392107.9,32,,,,,,,,,,,,
S22, 2025-01-02 21:32:30.000,40227065.25,211394708.5,32,,,,,,,,,,,,
S22, 2025-01-02 21:33:30.000,40228050.69,211399910.8,32.6,,,,,,,,,,,,
S22, 2025-01-02 21:34:00.000,40228545.67,211402502.9,32.6,,,,,,,,,,,,
S22, 2025-01-02 21:34:30.000,40229038.09,211405105,32.5,,,,,,,,,,,,
S22, 2025-01-02 21:35:00.000,40229536.06,211407710,32.9,,,,,,,,,,,,
S22, 2025-01-02 21:35:30.000,40230027.33,211410311.1,32,,,,,,,,,,,,
S22, 2025-01-02 21:36:00.000,40230525.75,211412917,31.5,,,,,,,,,,,,
S22, 2025-01-02 21:36:30.000,40231019.63,211415524.7,31.8,,,,,,,,,,,,
S22, 2025-01-02 21:37:00.000,40231515.94,211418126.2,31.8,,,,,,,,,,,,
S22, 2025-01-02 21:37:30.000,40232012.11,211420726.6,32.3,,,,,,,,,,,,
S22, 2025-01-02 21:38:00.000,40232505.89,211423334.8,31.5,,,,,,,,,,,,
S22, 2025-01-02 21:38:30.000,40233006.19,211425942.8,31.5,,,,,,,,,,,,
S22, 2025-01-02 21:39:00.000,40233505.59,211428557.3,31.2,,,,,,,,,,,,
S22, 2025-01-02 21:39:30.000,40234004.27,211431164.1,33.2,,,,,,,,,,,,
S22, 2025-01-02 21:40:00.000,40234505.41,211433773.4,31.6,,,,,,,,,,,,
S22, 2025-01-02 21:40:30.000,40235001.64,211436389.5,32.4,,,,,,,,,,,,
S22, 2025-01-02 21:41:00.000,40235499.36,211439018.4,33.7,,,,,,,,,,,,
S22, 2025-01-02 21:41:30.000,40235999.27,211441640.5,32.2,,,,,,,,,,,,
S22, 2025-01-02 21:42:00.000,40236497.39,211444257.4,32.2,,,,,,,,,,,,
S22, 2025-01-02 21:42:30.000,40236994.88,211446886.1,32.3,,,,,,,,,,,,
S22, 2025-01-02 21:43:00.000,40237493.56,211449516.5,32.3,,,,,,,,,,,,
S22, 2025-01-02 21:43:30.000,40237994.13,211452150.4,32.2,,,,,,,,,,,,
S22, 2025-01-02 21:44:00.000,40238495.92,211454778.3,32,,,,,,,,,,,,
S22, 2025-01-02 21:44:30.000,40238996.27,211457411.7,32.2,,,,,,,,,,,,
S22, 2025-01-02 21:45:00.000,40239493.11,211460046.2,33,,,,,,,,,,,,
S22, 2025-01-02 21:45:30.000,40239993.13,211462677.1,33.4,,,,,,,,,,,,
S22, 2025-01-02 21:46:00.000,40240492.91,211465312.5,32.4,,,,,,,,,,,,
S22, 2025-01-02 21:46:30.000,40240997.2,211467946.6,32.3,,,,,,,,,,,,
S22, 2025-01-02 21:47:00.000,40241498.19,211470581.7,33.3,,,,,,,,,,,,
S22, 2025-01-02 21:47:30.000,40241998.03,211473217.4,33.4,,,,,,,,,,,,
