> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S22, 2025-01-24 00:00:00.000,   39586422.125,  208027857.728,         34.000,,,,,,,,,
S22, 2025-01-24 00:00:30.000,   39586841.172,  208030043.095,         32.900,,,,,,,,,
S22, 2025-01-24 00:01:00.000,   39587253.297,  208032202.722,         32.800,,,,,,,,,
S22, 2025-01-24 00:01:30.000,   39587662.922,  208034375.069,         33.500,,,,,,,,,
S22, 2025-01-24 00:02:00.000,   39588076.000,  208036533.430,         33.300,,,,,,,,,
S22, 2025-01-24 00:02:30.000,   39588484.547,  208038694.438,         32.600,,,,,,,,,
S22, 2025-01-24 00:03:00.000,   39588895.781,  208040856.165,         33.300,,,,,,,,,
S22, 2025-01-24 00:03:30.000,   39589305.203,  208043004.387,         32.600,,,,,,,,,
S22, 2025-01-24 00:04:00.000,   39589713.656,  208045161.867,         32.500,,,,,,,,,
S22, 2025-01-24 00:04:30.000,   39590121.594,  208047299.151,         32.600,,,,,,,,,
S22, 2025-01-24 00:05:00.000,   39590528.516,  208049456.814,         32.600,,,,,,,,,
S22, 2025-01-24 00:05:30.000,   39590938.813,  208051594.252,         32.800,,,,,,,,,
S22, 2025-01-24 00:06:00.000,   39591343.750,  208053739.844,         33.200,,,,,,,,,
S22, 2025-01-24 00:06:30.000,   39591753.125,  208055858.438,         32.900,,,,,,,,,
S22, 2025-01-24 00:07:00.000,   39592157.422,  208057993.314,         33.100,,,,,,,,,
S22, 2025-01-24 00:07:30.000,   39592560.813,  208060110.380,         33.000,,,,,,,,,
S22, 2025-01-24 00:08:00.000,   39592966.828,  208062235.130,         32.900,,,,,,,,,
S22, 2025-01-24 00:08:30.000,   39593365.672,  208064346.536,         32.800,,,,,,,,,
S22, 2025-01-24 00:09:00.000,   39593774.344,  208066457.523,         33.200,,,,,,,,,
S22, 2025-01-24 00:09:30.000,   39594173.656,  208068567.827,         34.100,,,,,,,,,
S22, 2025-01-24 00:10:00.000,   39594574.094,  208070677.607,         33.700,,,,,,,,,
S22, 2025-01-24 00:10:30.000,   39594974.484,  208072779.541,         33.900,,,,,,,,,
S22, 2025-01-24 00:11:00.000,   39595375.984,  208074866.877,         33.600,,,,,,,,,
S22, 2025-01-24 00:11:30.000,   39595769.219,  208076969.277,         32.500,,,,,,,,,
S22, 2025-01-24 00:12:00.000,   39596169.141,  208079046.552,         33.400,,,,,,,,,
S22, 2025-01-24 00:12:30.000,   39596564.250,  208081147.730,         34.000,,,,,,,,,
S22, 2025-01-24 00:13:00.000,   39596962.875,  208083220.243,         32.500,,,,,,,,,
S22, 2025-01-24 00:13:30.000,   39597355.469,  208085314.660,         32.900,,,,,,,,,
S22, 2025-01-24 00:14:00.000,   39597752.141,  208087379.750,         33.600,,,,,,,,,
S22, 2025-01-24 00:14:30.000,   39598149.188,  208089462.358,         33.300,,,,,,,,,
S22, 2025-01-24 00:15:00.000,   39598538.813,  208091520.368,         33.300,,,,,,,,,
S22, 2025-01-24 00:15:30.000,   39598934.594,  208093592.505,         33.300,,,,,,,,,
S22, 2025-01-24 00:16:00.000,   39599326.422,  208095653.997,         32.800,,,,,,,,,
S22, 2025-01-24 00:16:30.000,   39599715.359,  208097709.863,         33.300,,,,,,,,,
S22, 2025-01-24 00:17:00.000,   39600104.188,  208099765.278,         33.400,,,,,,,,,
S22, 2025-01-24 00:17:30.000,   39600496.328,  208101810.784,         31.900,,,,,,,,,
S22, 2025-01-24 00:18:00.000,   39600882.203,  208103862.893,         32.000,,,,,,,,,
S22, 2025-01-24 00:19:00.000,   39601658.172,  208108111.154,         32.500,,,,,,,,,
S22, 2025-01-24 00:19:30.000,   39602044.344,  208110134.091,         32.400,,,,,,,,,
S22, 2025-01-24 00:20:00.000,   39602433.516,  208112172.333,         32.400,,,,,,,,,
S22, 2025-01-24 00:20:30.000,   39602816.766,  208114187.102,         33.600,,,,,,,,,
S22, 2025-01-24 00:21:00.000,   39603203.484,  208116212.965,         33.100,,,,,,,,,
S22, 2025-01-24 00:21:30.000,   39603587.844,  208118217.873,         33.500,,,,,,,,,
S22, 2025-01-24 00:22:00.000,   39603972.531,  208120244.110,         32.400,,,,,,,,,
S22, 2025-01-24 00:22:30.000,   39604354.125,  208122248.855,         33.200,,,,,,,,,
S22, 2025-01-24 00:23:00.000,   39604732.875,  208124255.250,         32.500,,,,,,,,,
S22, 2025-01-24 00:23:30.000,   39605115.203,  208126256.080,         32.900,,,,,,,,,
S22, 2025-01-24 00:24:30.000,   39605876.484,  208130244.025,         33.300,,,,,,,,,
S22, 2025-01-24 00:25:00.000,   39606255.594,  208132218.287,         33.200,,,,,,,,,
S22, 2025-01-24 00:25:30.000,   39606633.828,  208134215.688,         34.100,,,,,,,,,
S22, 2025-01-24 00:26:00.000,   39607008.813,  208136176.714,         32.600,,,,,,,,,
S22, 2025-01-24 00:26:30.000,   39607387.656,  208138166.803,         32.900,,,,,,,,,
S22, 2025-01-24 00:27:00.000,   39607758.328,  208140133.118,         32.500,,,,,,,,,
