> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
S22, 2025-01-12 00:00:00.000,   40409680.328,  212354238.861,         33.700,,,,,,,,,
S22, 2025-01-12 00:00:30.000,   40410142.922,  212356695.269,         33.100,,,,,,,,,
S22, 2025-01-12 00:01:00.000,   40410608.938,  212359142.095,         33.300,,,,,,,,,
S22, 2025-01-12 00:01:30.000,   40411077.969,  212361588.722,         33.400,,,,,,,,,
S22, 2025-01-12 00:02:00.000,   40411543.813,  212364034.455,         34.500,,,,,,,,,
S22, 2025-01-12 00:02:30.000,   40412010.938,  212366475.499,         33.500,,,,,,,,,
S22, 2025-01-12 00:03:00.000,   40412472.813,  212368918.193,         33.700,,,,,,,,,
S22, 2025-01-12 00:03:30.000,   40412940.703,  212371361.949,         34.300,,,,,,,,,
S22, 2025-01-12 00:04:00.000,   40413402.453,  212373796.330,         34.100,,,,,,,,,
S22, 2025-01-12 00:04:30.000,   40413869.203,  212376233.722,         34.700,,,,,,,,,
S22, 2025-01-12 00:05:00.000,   40414332.969,  212378659.656,         34.400,,,,,,,,,
S22, 2025-01-12 00:05:30.000,   40414793.297,  212381084.939,         33.100,,,,,,,,,
S22, 2025-01-12 00:06:00.000,   40415255.563,  212383512.559,         34.000,,,,,,,,,
S22, 2025-01-12 00:06:30.000,   40415721.203,  212385935.037,         33.700,,,,,,,,,
S22, 2025-01-12 00:07:00.000,   40416180.906,  212388353.949,         33.000,,,,,,,,,
S22, 2025-01-12 00:07:30.000,   40416646.547,  212390774.327,         33.000,,,,,,,,,
S22, 2025-01-12 00:08:00.000,   40417101.266,  212393188.705,         33.500,,,,,,,,,
S22, 2025-01-12 00:08:30.000,   40417559.688,  212395602.969,         34.100,,,,,,,,,
S22, 2025-01-12 00:09:00.000,   40418018.813,  212398015.307,         33.700,,,,,,,,,
S22, 2025-01-12 00:09:30.000,   40418478.359,  212400426.646,         33.700,,,,,,,,,
S22, 2025-01-12 00:10:00.000,   40418934.875,  212402834.310,         33.300,,,,,,,,,
S22, 2025-01-12 00:10:30.000,   40419396.922,  212405239.117,         32.900,,,,,,,,,
S22, 2025-01-12 00:11:00.000,   40419856.906,  212407643.679,         33.000,,,,,,,,,
S22, 2025-01-12 00:11:30.000,   40420305.234,  212410047.906,         32.600,,,,,,,,,
S22, 2025-01-12 00:12:00.000,   40420763.828,  212412447.306,         32.900,,,,,,,,,
S22, 2025-01-12 00:12:30.000,   40421219.125,  212414843.027,         33.700,,,,,,,,,
S22, 2025-01-12 00:13:00.000,   40421675.938,  212417240.060,         33.200,,,,,,,,,
S22, 2025-01-12 00:13:30.000,   40422129.156,  212419631.185,         32.500,,,,,,,,,
S22, 2025-01-12 00:14:00.000,   40422582.984,  212422019.014,         33.700,,,,,,,,,
S22, 2025-01-12 00:14:30.000,   40423035.594,  212424407.866,         32.900,,,,,,,,,
S22, 2025-01-12 00:15:00.000,   40423490.875,  212426791.482,         33.400,,,,,,,,,
S22, 2025-01-12 00:15:30.000,   40423944.516,  212429173.482,         32.600,,,,,,,,,
S22, 2025-01-12 00:16:00.000,   40424397.313,  212431551.519,         34.000,,,,,,,,,
S22, 2025-01-12 00:16:30.000,   40424846.281,  212433925.790,         33.000,,,,,,,,,
S22, 2025-01-12 00:17:00.000,   40425300.719,  212436301.716,         33.500,,,,,,,,,
S22, 2025-01-12 00:17:30.000,   40425751.734,  212438674.510,         33.400,,,,,,,,,
S22, 2025-01-12 00:18:00.000,   40426203.594,  212441040.877,         33.000,,,,,,,,,
S22, 2025-01-12 00:18:30.000,   40426653.656,  212443403.476,         34.000,,,,,,,,,
S22, 2025-01-12 00:19:00.000,   40427104.719,  212445765.061,         33.300,,,,,,,,,
S22, 2025-01-12 00:19:30.000,   40427549.281,  212448123.246,         34.100,,,,,,,,,
S22, 2025-01-12 00:20:00.000,   40428004.719,  212450481.146,         33.100,,,,,,,,,
S22, 2025-01-12 00:20:30.000,   40428450.547,  212452831.017,         33.800,,,,,,,,,
S22, 2025-01-12 00:21:00.000,   40428896.125,  212455174.494,         33.600,,,,,,,,,
S22, 2025-01-12 00:21:30.000,   40429343.672,  212457522.299,         33.700,,,,,,,,,
S22, 2025-01-12 00:22:00.000,   40429792.688,  212459860.474,         32.900,,,,,,,,,
S22, 2025-01-12 00:22:30.000,   40430236.766,  212462201.896,         32.300,,,,,,,,,
S22, 2025-01-12 00:23:00.000,   40430685.266,  212464542.347,         32.800,,,,,,,,,
S22, 2025-01-12 00:23:30.000,   40431125.828,  212466871.992,         33.000,,,,,,,,,
S22, 2025-01-12 00:24:00.000,   40431571.969,  212469209.881,         32.900,,,,,,,,,
S22, 2025-01-12 00:24:30.000,   40432010.234,  212471541.550,         33.300,,,,,,,,,
S22, 2025-01-12 00:25:00.000,   40432457.766,  212473871.026,         32.500,,,,,,,,,
S22, 2025-01-12 00:25:30.000,   40432899.766,  212476192.918,         33.000,,,,,,,,,
S22, 2025-01-12 00:26:00.000,   40433343.359,  212478511.263,         33.300,,,,,,,,,
S22, 2025-01-12 00:26:30.000,   40433783.219,  212480833.721,         32.600,,,,,,,,,
S22, 2025-01-12 00:27:00.000,   40434226.625,  212483149.791,         33.100,,,,,,,,,
S22, 2025-01-12 00:27:30.000,   40434667.484,  212485463.627,         32.600,,,,,,,,,
S22, 2025-01-12 00:28:00.000,   40435105.984,  212487777.937,         32.900,,,,,,,,,
