> PRN,time,C1X,L1X,S1X,C5X,L5X,S5X,C7X,L7X,S7X,C8X,L8X,S8X,C6X,L6X,S6X
  E02, 2025-01-27 01:55:30.000,28545173.34,150005895.9,39.9,28545176.85,112017401.8,40.6,28545175.55,114939591.5,42.3,28545177.51,113478501.5,45.3,28545169.75,121758018.7,40.1
  E02, 2025-01-27 01:56:00.000,28527816.93,149914688.7,40.5,28527820.75,111949292.4,41.8,28527819.27,114869705.3,43.1,28527821.6,113409503.6,46.7,28527813.81,121683986.7,40.7
  E02, 2025-01-27 01:56:30.000,28510455.47,149823454.1,40.2,28510459.66,111881162.4,42.2,28510457.95,114799798,43.3,28510460.38,113340485,46.7,28510452.29,121609932.5,41.1
  E02, 2025-01-27 01:57:00.000,28493089.54,149732193.6,40.2,28493093.7,111813013.2,42.8,28493092.06,114729871.1,44.2,28493094.3,113271446.9,47.8,28493086.35,121535857.3,41.6
  E02, 2025-01-27 01:57:30.000,28475719.56,149640908.7,39,28475722.77,111744845.7,43.2,28475721.22,114659925.3,44.3,28475723.61,113202390.3,47.5,28475715.66,121461762.3,41.7
  E02, 2025-01-27 01:58:00.000,28458343.52,149549601,38.3,28458347.56,111676661.2,42.7,28458346,114589962.1,43.3,28458348.42,113133316.4,47,28458340.79,121387648.7,40.7
  E02, 2025-01-27 01:58:30.000,28440964.49,149458272.1,37.1,28440968.44,111608460.8,41.2,28440967.06,114519982.6,43.7,28440969.25,113064226.5,46.3,28440960.94,121313518,39
  E02, 2025-01-27 01:59:00.000,28423581.22,149366923.3,38.3,28423585.83,111540245.6,39.7,28423584.21,114449987.9,41.9,28423586.46,112995121.5,44.8,28423578.28,121239371.1,37.7
  E02, 2025-01-27 01:59:30.000,28406195.06,149275556.2,38.5,28406198.77,111472016.8,37.8,28406197.09,114379979.2,39.2,28406200.12,112926002.8,43,28406191.19,121165209.4,36.2
  E02, 2025-01-27 02:00:00.000,28388805.06,149184172.5,40.1,28388809.57,111403775.4,38.7,28388807.5,114309957.7,38.7,28388810.55,112856871.3,42.3,28388802.1,121091034,38.1
  E02, 2025-01-27 02:00:30.000,28371413.1,149092774,39.7,28371417.63,111335523.1,40.4,28371415.3,114239924.8,40.4,28371417.94,112787728.7,44,28371409.81,121016846.8,40.3
  E02, 2025-01-27 02:01:00.000,28354017.99,149001362.3,39.8,28354022.47,111267260.9,40.9,28354020.86,114169881.9,42.5,28354023,112718576.2,45.6,28354014.62,120942648.9,41.3
  E02, 2025-01-27 02:01:30.000,28336620.49,148909938.2,38.9,28336625.32,111198989.4,42.3,28336623.7,114099829.5,44.2,28336625.75,112649414.2,47.6,28336617.24,120868440.9,41.3
  E02, 2025-01-27 02:02:00.000,28319221.27,148818503,39.3,28319225.81,111130709.7,42.5,28319224.35,114029768.6,44.6,28319226.46,112580244,47.5,28319217.82,120794223.9,40.5
  E02, 2025-01-27 02:02:30.000,28301820.26,148727058.7,39.7,28301824.74,111062423.2,41.9,28301823.33,113959700.8,44.6,28301825.49,112511066.8,46.8,28301817.13,120719999.5,39.8
  E02, 2025-01-27 02:03:00.000,28284417.41,148635606.8,39,28284422.17,110994131,41.6,28284420.52,113889627.1,42.7,28284423.03,112441883.8,46.1,28284414.75,120645768.9,39.6
  E02, 2025-01-27 02:03:30.000,28267014.07,148544148.8,37.8,28267018.38,110925834.3,41.5,28267016.5,113819548.7,41.5,28267019.27,112372696.3,45.6,28267011.11,120571533.4,40.2
  E02, 2025-01-27 02:04:00.000,28249609.53,148452686.4,39.7,28249614.39,110857534.3,42,28249611.98,113749466.9,42.1,28249614.54,112303505.4,45.9,28249606.46,120497294.3,40.4
  E02, 2025-01-27 02:04:30.000,28232204.27,148361220.9,41.4,28232208.88,110789232,41.8,28232207.09,113679382.8,42.4,28232209.28,112234312.2,45.9,28232201.38,120423052.7,39.9
  E02, 2025-01-27 02:05:00.000,28214798.95,148269754.3,40.4,28214803.45,110720928.8,40.8,28214801.98,113609297.8,42.3,28214803.95,112165118.1,45.1,28214795.61,120348810.2,37.9
  E02, 2025-01-27 02:05:30.000,28197393.75,148178288.5,39.7,28197397.82,110652626.1,40.8,28197396.98,113539213.4,42.9,28197398.81,112095924.6,45.9,28197390.49,120274568.3,39.6
  E02, 2025-01-27 02:06:00.000,28179988.72,148086824.1,39.6,28179992.95,110584324.6,40.4,28179991.69,113469130.2,43.1,28179994.07,112026732.2,46.2,28179985.5,120200327.6,40.4
  E02, 2025-01-27 02:06:30.000,28162584.31,147995362.7,39.5,28162588.89,110516025.3,42.3,28162587.07,113399049.2,44.2,28162589.73,111957542,46.9,28162581.14,120126089.3,41
  E02, 2025-01-27 02:07:00.000,28145180.54,147903905.9,39.6,28145185.46,110447729.5,43.2,28145183.75,113328971.7,44.5,28145186.13,111888355.4,47.8,28145177.75,120051854.8,41.1
  E02, 2025-01-27 02:07:30.000,28127778.3,147812455.2,38.6,28127782.74,110379438.3,42.1,28127781.66,113258899,42.5,28127783.68,111819173.5,46.3,28127776,119977625.2,40.8
  E02, 2025-01-27 02:08:00.000,28110377.21,147721012.3,39,28110382.04,110311152.8,41.6,28110380.82,113188832.2,43.6,28110382.96,111749997.3,46.9,28110375.29,119903402,42.1
  E02, 2025-01-27 02:08:30.000,28092978.53,147629578.6,38.1,28092982.66,110242874.2,41.4,28092981.59,113118772.5,43.1,28092983.86,111680828.1,45.9,28092976,119829186.2,41.4
  E02, 2025-01-27 02:09:00.000,28075581.25,147538155.9,40.2,28075586.02,110174603.8,42.7,28075584.43,113048721.1,43.1,28075586.86,111611667.2,47.3,28075578.96,119754979.3,40.7
  E02, 2025-01-27 02:09:30.000,28058186.59,147446745.6,40.4,28058191.06,110106342.7,41.9,28058189.66,112978679.3,43.1,28058192.25,111542515.8,46.7,28058184.15,119680782.5,40
  E02, 2025-01-27 02:10:00.000,28040793.84,147355349.7,39.3,28040799.77,110038092.3,40.5,28040797.52,112908648.5,41.9,28040800.4,111473375.2,45.1,28040792.22,119606597.3,40.1
  E02, 2025-01-27 02:10:30.000,28023405.3,147263969.4,40.5,28023410.64,109969853.5,42.2,28023408.96,112838629.6,43.1,28023411.41,111404246.3,47,28023403.53,119532424.9,41.4
  E02, 2025-01-27 02:11:00.000,28006019.63,147172605.8,40.5,28006024.54,109901627.3,41.9,28006023.12,112768623.6,43.4,28006025.66,111335130.2,46.7,28006017.23,119458266,41.2
  E02, 2025-01-27 02:11:30.000,27988637.2,147081260.6,40.6,27988642.56,109833414.8,41.7,27988640.68,112698631.6,42.8,27988643.48,111266028,46.3,27988636.07,119384122,42.4
  E02, 2025-01-27 02:12:00.000,27971258.91,146989935.5,40,27971264.16,109765217.2,42.3,27971262.16,112628655,43.7,27971265,111196940.9,46.9,27971257.13,119309994.4,40.9
  E02, 2025-01-27 02:12:30.000,27953884.09,146898632,40,27953890.17,109697035.9,42.7,27953888.48,112558695.1,44.3,27953890.73,111127870.3,47.3,27953883.41,119235884.2,41.5
  E02, 2025-01-27 02:13:00.000,27936514.38,146807351.7,39.8,27936519.98,109628871.9,42.7,27936518.09,112488752.9,42.9,27936520.91,111058817.2,46.7,27936512.82,119161793,41.2
  E02, 2025-01-27 02:13:30.000,27919148.88,146716096.1,40,27919154.99,109560726.2,42.4,27919153.14,112418829.5,43.2,27919155.66,110989782.6,46.5,27919147.15,119087721.7,40.2
  E02, 2025-01-27 02:14:00.000,27901788.48,146624866.6,39.7,27901794.81,109492600.2,43,27901792.73,112348926.3,43.6,27901795.48,110920768,47.3,27901787.31,119013671.7,41.6
  E02, 2025-01-27 02:14:30.000,27884434.09,146533665.1,40.2,27884439.72,109424494.9,42.7,27884437.64,112279044.4,43.4,27884440.31,110851774.5,46.7,27884431.23,118939644.4,40.8
  E02, 2025-01-27 02:15:00.000,27867084,146442493.2,39.6,27867090.55,109356411.9,42.6,27867088.9,112209185.3,44.2,27867091.26,110782803.4,47.5,27867082.82,118865641.1,41.3
  E02, 2025-01-27 02:15:30.000,27849741.48,146351352.6,39.6,27849747.38,109288352.2,43.2,27849745.06,112139350.1,43.1,27849747.81,110713855.9,47,27849739.76,118791663.2,42.2
  E02, 2025-01-27 02:16:00.000,27832404.48,146260243.9,41,27832409.69,109220316.3,42.7,27832408.36,112069539.4,44.2,27832410.58,110644932.6,46.9,27832401.36,118717711.2,40.4
  E02, 2025-01-27 02:16:30.000,27815073,146169169.1,40.2,27815079.22,109152305.7,43.1,27815077.03,111999754.6,43.7,27815079.84,110576034.9,47.1,27815070.61,118643786.7,40.3
  E02, 2025-01-27 02:17:00.000,27797749.68,146078129.5,40.6,27797754.89,109084321.4,42.3,27797753.22,111929996.9,44.3,27797755.51,110507163.9,47.1,27797746.85,118569890.8,40.8
  E02, 2025-01-27 02:17:30.000,27780432.23,145987126.8,39.9,27780437.66,109016364.7,42.4,27780435.96,111860267.4,43.9,27780438.72,110438320.9,47,27780429.74,118496024.9,41.7
  E02, 2025-01-27 02:18:00.000,27763122.35,145896162.6,41.3,27763128.39,108948436.7,43.2,27763125.84,111790567.4,43.4,27763128.73,110369506.8,47.5,27763119.88,118422190.2,41.9
  E02, 2025-01-27 02:18:30.000,27745820.01,145805238.4,40.8,27745825.84,108880538.6,42.7,27745824.71,111720898,44.9,27745826.57,110300723.1,47.5,27745817.41,118348388,40.1
  E02, 2025-01-27 02:19:00.000,27728525.7,145714355.8,39.3,27728531.97,108812671.5,43.4,27728530.15,111651260.6,44.7,27728532.63,110231970.8,47.6,27728523.69,118274619.5,41.2
  E02, 2025-01-27 02:19:30.000,27711239.56,145623516.4,41,27711245.75,108744836.8,43,27711243.92,111581656.2,44.1,27711246.44,110163251.3,47.6,27711237.23,118200886.1,40.9
  E02, 2025-01-27 02:20:00.000,27693961.33,145532722.1,39.8,27693968.49,108677035.6,44.2,27693966.27,111512086.4,43.8,27693969.06,110094565.8,47.9,27693960.4,118127189.2,41.8
  E02, 2025-01-27 02:20:30.000,27676693.4,145441973.6,39.3,27676699.21,108609268.8,42.4,27676697.82,111442551.7,44.5,27676700.21,110025915,47.8,27676691.44,118053529.7,41.7
  E02, 2025-01-27 02:21:00.000,27659433.88,145351272.9,41.2,27659439.84,108541537.5,42.8,27659437.7,111373053.6,43.5,27659440.69,109957300.3,47.4,27659431.6,117979908.8,41
  E02, 2025-01-27 02:21:30.000,27642183.73,145260621.3,40.8,27642189.55,108473842.9,43,27642187.92,111303593.1,45,27642190.43,109888722.8,48.1,27642182.31,117906327.9,41.8
  E02, 2025-01-27 02:22:00.000,27624943.06,145170020.3,40.9,27624949.03,108406186.1,43.9,27624947.18,111234171.4,44.4,27624949.97,109820183.5,48,27624941.57,117832788,42.6
  E02, 2025-01-27 02:22:30.000,27607712.37,145079471.4,40.9,27607718.19,108338568.3,42.8,27607716.39,111164789.6,44.5,27607719.09,109751683.8,47.8,27607710.15,117759290.4,41.9
  E02, 2025-01-27 02:23:00.000,27590491.27,144988976.3,40.3,27590497.56,108270990.6,42.9,27590495.58,111095449,44,27590498.48,109683224.6,47.9,27590490.94,117685836.4,42.7
  E02, 2025-01-27 02:23:30.000,27573281.75,144898536.4,41.4,27573288.01,108203454.1,43.2,27573286.14,111026150.7,44.7,27573288.61,109614807.2,48,27573280.1,117612427.3,41.7
  E02, 2025-01-27 02:24:00.000,27556082.55,144808153.5,41.4,27556088.69,108135960.2,44.1,27556087.48,110956896.1,45.5,27556089.48,109546433,48.5,27556080.32,117539064.4,41.6
  E02, 2025-01-27 02:24:30.000,27538894.06,144717829.3,41.3,27538900.95,108068510.2,44.2,27538899.06,110887686.6,44.6,27538901.69,109478103.2,48.5,27538893.11,117465749.2,42.9
  E02, 2025-01-27 02:25:00.000,27521718.26,144627565.3,41.8,27521724.38,108001105,43.6,27521722.4,110818523,44.4,27521724.94,109409818.8,48,27521716.38,117392482.8,42.3
  E02, 2025-01-27 02:25:30.000,27504552.55,144537362.1,40.8,27504559.47,107933745.3,44.1,27504557.78,110749406.1,44.5,27504559.92,109341580.5,47.9,27504550.61,117319265.8,41
  E02, 2025-01-27 02:26:00.000,27487400.66,144447221.7,41,27487406.36,107866432.4,43.1,27487404.66,110680337.3,45.4,27487407.14,109273389.7,48.2,27487397.95,117246099.7,41.8
  E02, 2025-01-27 02:26:30.000,27470259.02,144357145.5,40.9,27470265.65,107799167.6,44,27470263.94,110611317.7,45.4,27470266.32,109205247.4,48.2,27470257.59,117172985.8,42.3
  E02, 2025-01-27 02:27:00.000,27453130.78,144267135.3,41.6,27453137.51,107731952,43.7,27453135.47,110542348.7,44.8,27453138.03,109137155.1,48.2,27453129.15,117099925.4,41.7
  E02, 2025-01-27 02:27:30.000,27436015.49,144177192.4,41.3,27436022.01,107664786.7,43.6,27436020.72,110473431.2,45,27436022.65,109069113.7,48.3,27436013.44,117026919.7,41.8
  E02, 2025-01-27 02:28:00.000,27418912.85,144087318.3,41,27418919.42,107597672.8,44.1,27418917.84,110404566.5,45,27418920.34,109001124.4,48.2,27418910.82,116953969.8,42.1
  E02, 2025-01-27 02:28:30.000,27401823.77,143997514.6,41.5,27401830.46,107530611.4,43.1,27401828.85,110335755.8,44.7,27401831.5,108933188.4,48.1,27401822.95,116881077.1,42.5
  E02, 2025-01-27 02:29:00.000,27384748.32,143907782.9,41.6,27384755.38,107463603.8,43.2,27384753.77,110267000.1,45.6,27384756.16,108865306.7,48.3,27384747.46,116808242.8,42.1
  E02, 2025-01-27 02:29:30.000,27367687.78,143818125.2,41.4,27367694.14,107396651.4,43.6,27367691.86,110198301.2,44.7,27367695.1,108797481.1,48.2,27367686.88,116735468.6,43.2
  E02, 2025-01-27 02:30:00.000,27350640.56,143728542.1,40.5,27350647.23,107329754.8,43.2,27350645.66,110129659.5,45,27350648.01,108729712,48.3,27350639.6,116662755,42.9
  E02, 2025-01-27 02:30:30.000,27333607.91,143639035,41.8,27333614.53,107262914.9,43.7,27333613.42,110061076,45.6,27333615.6,108662000.3,48.4,27333606.38,116590103,42.3
  E02, 2025-01-27 02:31:00.000,27316590.05,143549605.8,40.9,27316597.33,107196133.2,44.5,27316595.68,109992552.2,45,27316597.93,108594347.5,48.8,27316589.09,116517514.2,42.8
  E02, 2025-01-27 02:31:30.000,27299587.76,143460255.9,42.1,27299594.2,107129410.8,43.5,27299592.46,109924089.2,46,27299595.43,108526754.8,48,27299585.68,116444989.9,42
  E02, 2025-01-27 02:32:00.000,27282599.65,143370986.8,39.8,27282607.27,107062748.7,43.6,27282605.35,109855688.1,45.4,27282607.95,108459223.2,47.9,27282599.48,116372531.1,42.7
  E02, 2025-01-27 02:32:30.000,27265628.45,143281799.9,41.9,27265635.81,106996147.9,44.1,27265634.13,109787350,45.6,27265636.47,108391753.7,48.7,27265627.16,116300139.1,41.9
  E02, 2025-01-27 02:33:00.000,27248673.16,143192696.9,41.2,27248680.02,106929609.9,42.8,27248677.66,109719076.2,45.5,27248681.09,108324347.8,47.9,27248672.06,116227815.1,42.9
  E02, 2025-01-27 02:33:30.000,27231733.77,143103679.4,42.1,27231741.23,106863135.6,43.7,27231739.04,109650867.8,45.9,27231741.45,108257006.5,48.8,27231732.73,116155560.5,42.9
  E02, 2025-01-27 02:34:00.000,27214810.93,143014748.6,41.6,27214818.09,106796726.1,44.3,27214816.14,109582725.9,45.1,27214818.59,108189730.8,48.5,27214809.31,116083376.4,42.7
  E02, 2025-01-27 02:34:30.000,27197904.78,142925906.5,42.1,27197911.84,106730382.9,43.4,27197909.69,109514652,45.3,27197912.79,108122522.2,48,27197903.25,116011264.2,42.1
  E02, 2025-01-27 02:35:00.000,27181015.95,142837154.1,41.3,27181023.52,106664106.6,44.7,27181021.44,109446646.7,45.7,27181023.9,108055381.4,49.5,27181015.21,115939224.8,43.3
  E02, 2025-01-27 02:35:30.000,27164144,142748492.5,41.9,27164151.32,106597898.2,43.9,27164149.11,109378711.1,45.7,27164152.11,107988309.4,48.7,27164143.85,115867259.2,43.7
  E02, 2025-01-27 02:36:00.000,27147291.06,142659923.6,42,27147297.82,106531758.9,44,27147295.38,109310846.5,46,27147298.14,107921307.5,49.2,27147288.77,115795368.7,42.2
  E02, 2025-01-27 02:36:30.000,27130453.66,142571448.6,40.7,27130461.4,106465689.8,44.2,27130459.23,109243053.9,45.3,27130462.18,107854376.6,48.8,27130453.74,115723554.5,43.4
  E02, 2025-01-27 02:37:00.000,27113636.73,142483069.3,42.1,27113643.53,106399692.1,44.2,27113641.42,109175334.5,45.5,27113644.09,107787518.1,48.9,27113635.02,115651817.9,42.8
  E02, 2025-01-27 02:37:30.000,27096836.88,142394786.8,40.6,27096844.03,106333766.8,44.5,27096841.9,109107689.4,45.8,27096844.77,107720732.9,48.8,27096836.47,115580160,43.4
  E02, 2025-01-27 02:38:00.000,27080056.7,142306602.9,42.7,27080063.49,106267915,45.5,27080061.13,109040119.8,45.5,27080063.84,107654022.2,49.6,27080054.73,115508582,42.6
  E02, 2025-01-27 02:38:30.000,27063293.79,142218519,41.5,27063301.41,106202138,44.6,27063299.5,108972626.9,45.6,27063302.27,107587387.2,49,27063293.81,115437085.3,43.6
  E02, 2025-01-27 02:39:00.000,27046552.3,142130537.3,42.3,27046559.67,106136437.3,45.4,27046557.16,108905212.2,45.9,27046559.91,107520829.5,49.5,27046550.86,115365671.6,43.1
  E02, 2025-01-27 02:39:30.000,27029829.1,142042658.7,42,27029836.57,106070813.6,44.4,27029834.41,108837876.6,45.9,27029837.2,107454349.9,48.9,27029827.36,115294341.4,42.2
  E02, 2025-01-27 02:40:00.000,27013126.25,141954884.1,43,27013134.05,106005267.4,45.7,27013132.12,108770620.6,46.7,27013134.45,107387948.8,49.6,27013126.04,115223095.7,43.8
  E02, 2025-01-27 02:40:30.000,26996443.41,141867214.8,42,26996450.84,105939800.1,45.3,26996448.65,108703445.4,45.3,26996451.58,107321627.5,49.5,26996441.34,115151935.6,42.1
  E02, 2025-01-27 02:41:00.000,26979780.98,141779652.5,41.9,26979788.57,105874412.6,44.7,26979786.61,108636352.2,46,26979789.06,107255387.2,49.4,26979779.84,115080862.2,43.2
  E02, 2025-01-27 02:41:30.000,26963138.91,141692198.9,42.1,26963146.61,105809106.2,45.1,26963144.63,108569342.2,45.5,26963147.33,107189229,49.1,26963137.34,115009877.1,42.4
  E02, 2025-01-27 02:42:00.000,26946518.47,141604855.3,42.6,26946525.88,105743882.1,45.2,26946523.61,108502416.6,46.2,26946526.42,107123154.1,49.4,26946517.57,114938981.3,43.4
  E02, 2025-01-27 02:42:30.000,26929919.1,141517623.5,42.6,26929926.75,105678741.4,45.5,26929924.38,108435576.5,46.6,26929926.89,107057163.7,50.5,26929917.95,114868176.2,43.3
  E02, 2025-01-27 02:43:00.000,26913341.23,141430504.5,43.1,26913348.04,105613685,45.1,26913345.54,108368823,45.5,26913348.46,106991258.8,49.2,26913339.41,114797462.7,43
  E02, 2025-01-27 02:43:30.000,26896783.69,141343500,42.3,26896791.69,105548714,44.9,26896789.88,108302157.1,46.4,26896792.3,106925440.3,49.7,26896784.15,114726842.1,43.8
  E02, 2025-01-27 02:44:00.000,26880250.4,141256611.8,41.9,26880257.77,105483830,45.8,26880255.02,108235580.5,45.4,26880258.07,106859710,49.3,26880248.54,114656316,42.5
  E02, 2025-01-27 02:44:30.000,26863737.93,141169840.7,42.4,26863745.43,105419033.3,44.9,26863743.65,108169093.4,46.4,26863745.96,106794068.2,49.6,26863737.38,114585884.8,43.8
  E02, 2025-01-27 02:45:00.000,26847248.48,141083187.9,42,26847256.63,105354325,45.8,26847253.92,108102697.1,46.8,26847256.77,106728515.9,50.1,26847247.38,114515549.8,43.2
  E02, 2025-01-27 02:45:30.000,26830781.63,140996655.2,41.9,26830789.25,105289706.4,45.3,26830787.69,108036392.8,46.8,26830789.84,106663054.4,49.4,26830781.77,114445312.1,43.9
  E02, 2025-01-27 02:46:00.000,26814338.16,140910243.7,42.3,26814345.93,105225178.3,45.1,26814343.73,107970181.4,46.7,26814346.55,106597684.6,50,26814337.66,114375172.9,43.6
  E02, 2025-01-27 02:46:30.000,26797917.9,140823955.1,42.6,26797925.68,105160742,45.1,26797923.72,107904064.1,46.1,26797926.23,106532407.8,49.7,26797917.9,114305133.5,43.9
  E02, 2025-01-27 02:47:00.000,26781521.72,140737790.8,42.4,26781529.38,105096398.5,45.2,26781527.08,107838042.1,46.7,26781529.91,106467225.1,49.6,26781520.21,114235194.9,42.9
  E02, 2025-01-27 02:47:30.000,26765149.32,140651752.2,43,26765156.9,105032148.9,44.9,26765154.76,107772116.4,45.7,26765157.25,106402137.4,49.2,26765147.74,114165358.4,42.8
  E02, 2025-01-27 02:48:00.000,26748800.37,140565840.6,42.3,26748808.42,104967994,45.4,26748806.22,107706287.9,45.8,26748808.88,106337145.7,49.8,26748799.03,114095624.8,42.1
  E02, 2025-01-27 02:48:30.000,26732476.53,140480057.7,42.3,26732484.39,104903935.3,45.7,26732482.23,107640558.2,46.6,26732484.95,106272251.5,50.2,26732476.09,114025995.9,43.5
  E02, 2025-01-27 02:49:00.000,26716177.71,140394404.9,43,26716185.38,104839973.8,45.1,26716183.15,107574928,46.8,26716185.82,106207455.7,50.1,26716176.27,113956472.4,43.1
  E02, 2025-01-27 02:49:30.000,26699903.14,140308883.2,42.6,26699911.26,104776110.1,45.6,26699908.92,107509398.4,46.3,26699911.57,106142759,49.7,26699902.54,113887055.4,43.4
  E02, 2025-01-27 02:50:00.000,26683653.91,140223493.8,43.2,26683662.06,104712345.3,45.1,26683660.06,107443970.1,46.9,26683662.48,106078162.5,50.1,26683654.13,113817745.8,44
  E02, 2025-01-27 02:50:30.000,26667430.34,140138238.2,42.6,26667438.43,104648680.3,45.6,26667436.67,107378644.4,47,26667438.98,106013667.2,50.1,26667429.69,113748544.8,43.8
  E02, 2025-01-27 02:51:00.000,26651232.59,140053117.9,41.6,26651240.61,104585116.5,45.5,26651238.63,107313422.3,46.4,26651241.16,105949274.2,49.8,26651232.47,113679453.7,44.1
  E02, 2025-01-27 02:51:30.000,26635060.49,139968134.4,42.4,26635068.64,104521654.7,45.3,26635066.57,107248305,46.7,26635069.25,105884984.7,50.1,26635060.39,113610473.5,44
  E02, 2025-01-27 02:52:00.000,26618915.76,139883288.7,42.2,26618923.23,104458296,46,26618921.07,107183293.5,46.8,26618923.77,105820799.5,50.5,26618915.13,113541605.4,44.4
  E02, 2025-01-27 02:52:30.000,26602795.94,139798582.6,42.4,26602804.23,104395041.4,45.3,26602802.32,107118388.8,46.7,26602804.7,105756719.9,49.7,26602795.58,113472850.4,43.8
  E02, 2025-01-27 02:53:00.000,26586703.88,139714017.3,42.3,26586712.13,104331892,45.6,26586709.73,107053592,45.9,26586712.47,105692746.8,49.9,26586703.49,113404209.7,43.9
  E02, 2025-01-27 02:53:30.000,26570639.1,139629594.4,42.7,26570646.8,104268849,45.8,26570645.09,106988904.4,46.9,26570647.3,105628881.5,50.6,26570638.27,113335684.7,43.8
  E02, 2025-01-27 02:54:00.000,26554600.96,139545315.1,42.2,26554609.02,104205913.1,45.5,26554606.74,106924326.7,46.3,26554609.51,105565124.7,49.8,26554599.93,113267276.1,43.5
  E02, 2025-01-27 02:54:30.000,26538590.8,139461180.5,43.3,26538598.46,104143085.3,46.1,26538596.33,106859859.9,46.4,26538599.12,105501477.4,50.1,26538589.72,113198985.1,43.2
  E02, 2025-01-27 02:55:00.000,26522608.33,139377191.7,43.5,26522616.1,104080366.4,45.7,26522613.92,106795504.9,47.3,26522616.67,105437940.5,50,26522607.11,113130812.3,43.9
  E02, 2025-01-27 02:55:30.000,26506653.98,139293350.5,43.5,26506661.56,104017757.8,46.2,26506659.15,106731263,46.8,26506662.16,105374515.2,50.2,26506652.62,113062759.5,43.9
  E02, 2025-01-27 02:56:00.000,26490727.39,139209658.1,43.7,26490735.6,103955260.3,45.4,26490733.27,106667135.1,46.9,26490736.06,105311202.5,50.2,26490726.89,112994827.3,44.3
  E02, 2025-01-27 02:56:30.000,26474830.03,139126115.9,43,26474837.76,103892874.8,46.5,26474835.59,106603122.2,47.3,26474838.39,105248003.3,50.2,26474830.01,112927017.1,44.5
  E02, 2025-01-27 02:57:00.000,26458960.92,139042724.9,43.2,26458969.21,103830602.3,45.7,26458967.11,106539225.2,46.6,26458969.65,105184918.6,50.1,26458960.48,112859329.6,44.3
  E02, 2025-01-27 02:57:30.000,26443121.07,138959486.5,43.2,26443129.52,103768443.8,46.3,26443127.11,106475445.2,46.8,26443129.91,105121949.3,50.4,26443120.89,112791766,44.3
  E02, 2025-01-27 02:58:00.000,26427310.86,138876402.5,43,26427319.03,103706400.6,46.1,26427316.96,106411783.4,47.1,26427319.51,105059096.8,50.7,26427309.95,112724327.7,44.1
  E02, 2025-01-27 02:58:30.000,26411530.45,138793474.3,42.6,26411538.08,103644473.7,46.2,26411535.79,106348241,47.3,26411538.81,104996362.1,50.7,26411529.54,112657015.8,44.3
  E02, 2025-01-27 02:59:00.000,26395779.06,138710702.5,42.7,26395787.02,103582663.6,45.9,26395785.12,106284818.5,46.4,26395787.77,104933745.8,49.9,26395778.53,112589831,44.5
  E02, 2025-01-27 02:59:30.000,26380058.49,138628088.6,43.1,26380066.41,103520971.4,45.9,26380064.21,106221517,47,26380067.01,104871249,50,26380057.12,112522774.3,43.7
  E02, 2025-01-27 03:00:00.000,26364368.03,138545633.9,43.2,26364375.77,103459398.1,45.9,26364373.28,106158337.4,47.1,26364376.28,104808872.5,50.8,26364367.2,112455846.7,44.4
  E02, 2025-01-27 03:00:30.000,26348707.63,138463339.7,42.3,26348715.82,103397944.7,46.5,26348713.77,106095280.8,47,26348716.3,104746617.5,50.9,26348707.25,112389049.5,44.1
  E02, 2025-01-27 03:01:00.000,26333078.51,138381207.4,43.2,26333086.45,103336612.1,46.3,26333084.28,106032348.3,47.1,26333086.97,104684485,50.6,26333078.02,112322383.6,44.5
  E02, 2025-01-27 03:01:30.000,26317480.33,138299238.2,42.6,26317488.2,103275401.4,46.4,26317486.11,105969540.7,47.4,26317488.73,104622475.8,50.8,26317479.19,112255850.2,43.8
  E02, 2025-01-27 03:02:00.000,26301913.08,138217433.4,42.7,26301921.27,103214313.4,46.2,26301919.13,105906859.1,47.1,26301921.73,104560591,50.5,26301912.34,112189450.2,44
  E02, 2025-01-27 03:02:30.000,26286377.55,138135794.2,43.7,26286385.74,103153349,45.8,26286383.71,105844304.4,46.9,26286386.36,104498831.5,50.4,26286375.92,112123184.6,43.4
  E02, 2025-01-27 03:03:00.000,26270873.76,138054322.6,43.1,26270882.04,103092509.9,46.7,26270880.02,105781878.2,46.5,26270882.79,104437198.9,50.1,26270873.25,112057055.2,44.1
  E02, 2025-01-27 03:03:30.000,26255402.52,137973019.1,43.8,26255410.86,103031796.3,46.1,26255408.45,105719580.7,47.1,26255411.22,104375693.3,50.6,26255401.5,111991062,44.1
  E02, 2025-01-27 03:04:00.000,26239963.13,137891884.8,44.4,26239971.52,102971209,47.3,26239968.98,105657412.9,47.4,26239971.86,104314315.7,51,26239962.93,111925206.3,44.8
  E02, 2025-01-27 03:04:30.000,26224556.23,137810920.9,42.8,26224564.47,102910748.9,46.8,26224562.3,105595375.6,47.3,26224564.86,104253067.1,51,26224556.02,111859488.9,44.7
  E02, 2025-01-27 03:05:00.000,26209182.06,137730128.6,43.2,26209190.07,102850417.1,45.8,26209187.78,105533469.9,47,26209190.68,104191948.3,50.5,26209181.06,111793910.8,44.2
  E02, 2025-01-27 03:05:30.000,26193840.33,137649509.5,43.6,26193848.91,102790214.6,46.8,26193846.54,105471696.8,47.3,26193849.31,104130960.5,50.7,26193840.47,111728473.2,44.8
  E02, 2025-01-27 03:06:00.000,26178532.77,137569064.8,43.6,26178540.62,102730142.3,47,26178538.29,105410057.4,47.2,26178541.15,104070104.6,51.2,26178532.07,111663177.2,44.5
