> PRN,time,C1X,L1X,S1X,C5X,L5X,S5X,C7X,L7X,S7X,C8X,L8X,S8X,C6X,L6X,S6X
  E02, 2025-01-20 00:53:00.000,28166145.63,148014111.1,39.4,28166147.73,110530036.8,42.3,28166146.36,113413421,43.2,28166148.61,111971735.7,46.9,28166140.55,120141311.3,39.9
  E02, 2025-01-20 00:53:30.000,28149449.79,147926379.6,39.4,28149453.29,110464523.2,42,28149451.39,113346198.3,43,28149453.84,111905367.6,46.7,28149446.28,120070100.8,40.9
  E02, 2025-01-20 00:54:00.000,28132734.84,147838539.9,39.8,28132737.6,110398928.8,43.6,28132736.36,113278892.7,43.8,28132738.36,111838917.6,47.3,28132730.68,119998802.5,41.2
  E02, 2025-01-20 00:54:30.000,28115999.54,147750593.7,40.2,28116001.62,110333254.8,42.7,28116000.18,113211505.5,43.6,28116002.56,111772387,47.3,28115994.59,119927417.7,41.4
  E02, 2025-01-20 00:55:00.000,28099243.41,147662542.7,38.4,28099246.01,110267502.6,42.2,28099244.34,113144037.9,43.3,28099246.86,111705777.1,47.1,28099239.08,119855947.8,41.3
  E02, 2025-01-20 00:55:30.000,28082467.98,147574388.6,38.5,28082470.78,110201673.3,42.8,28082468.89,113076491.4,43.8,28082471.54,111639089.1,47,28082463.55,119784394.2,40.5
  E02, 2025-01-20 00:56:00.000,28065673.19,147486132.8,39.2,28065676.22,110135768.1,42.5,28065674.66,113008866.9,44,28065677,111572324.3,47.3,28065668.27,119712758.1,39.6
  E02, 2025-01-20 00:56:30.000,28048860.19,147397776.9,39.3,28048862.65,110069788.2,43,28048861.59,112941165.8,43.9,28048863.47,111505483.8,47.4,28048855.2,119641040.7,40.6
  E02, 2025-01-20 00:57:00.000,28032027.34,147309322.6,39.4,28032030.32,110003734.7,42.7,28032028.66,112873389.1,44.4,28032030.91,111438568.7,47.2,28032023.2,119569243.4,41.7
  E02, 2025-01-20 00:57:30.000,28015176.91,147220771.5,39.3,28015179.3,109937609,41.8,28015178.28,112805538.4,44.2,28015180.1,111371580.5,47.3,28015172.49,119497367.6,41
  E02, 2025-01-20 00:58:00.000,27998307.92,147132125.3,40.6,27998310.43,109871412.3,42.4,27998309.3,112737614.8,44.9,27998311.32,111304520.3,47.3,27998303.09,119425414.6,40.6
  E02, 2025-01-20 00:58:30.000,27981420.74,147043385.7,39.1,27981423.31,109805145.7,42.3,27981422.24,112669619.6,44.4,27981424.7,111237389.4,47.5,27981416.85,119353385.8,41.1
  E02, 2025-01-20 00:59:00.000,27964517.04,146954554.4,38.4,27964519.25,109738810.7,42.2,27964518.09,112601554.1,44,27964520.61,111170189.2,47.4,27964512.92,119281282.5,41.7
  E02, 2025-01-20 00:59:30.000,27947596.21,146865632.7,40.7,27947598.24,109672408.2,42.1,27947596.72,112533419.3,44.4,27947599.31,111102920.6,47.4,27947591.34,119209105.8,41.6
  E02, 2025-01-20 01:00:00.000,27930658.01,146776623.1,39.9,27930660.47,109605940.1,42.6,27930659.04,112465217.2,44.6,27930661.2,111035585.5,47.5,27930653.32,119136857.8,41.1
  E02, 2025-01-20 01:00:30.000,27913703.07,146687526.5,39.3,27913705.9,109539407,43.5,27913704.47,112396948.5,44.9,27913706.68,110968184.6,47.9,27913698.13,119064539.2,40.8
  E02, 2025-01-20 01:01:00.000,27896732.32,146598344.7,38.6,27896734.77,109472810.3,42.6,27896733.71,112328614.4,43.9,27896735.77,110900719.1,47.4,27896727.81,118992151.4,41.6
  E02, 2025-01-20 01:01:30.000,27879746.27,146509079.3,39.4,27879748.01,109406151.1,43.1,27879746.47,112260216.3,44.2,27879749.08,110833190.5,48,27879741.36,118919695.8,41.6
  E02, 2025-01-20 01:02:00.000,27862743.75,146419732.1,39.9,27862745.81,109339430.9,42.5,27862744.54,112191755.6,45.3,27862746.72,110765600,47.8,27862739.44,118847173.8,41.6
  E02, 2025-01-20 01:02:30.000,27845726.03,146330304.8,39.7,27845728.54,109272650.8,43.1,27845727.57,112123233.4,44.8,27845729.41,110697948.9,47.8,27845721.62,118774586.7,41.3
  E02, 2025-01-20 01:03:00.000,27828693.85,146240799,40.4,27828696.27,109205812.1,43,27828695.18,112054651.1,45.7,27828697,110630238.4,47.9,27828688.8,118701935.9,41.3
  E02, 2025-01-20 01:03:30.000,27811646.57,146151216.5,40.4,27811648.98,109138916,42.8,27811647.61,111986009.9,44.6,27811650.06,110562469.8,47.8,27811641.87,118629222.9,41.4
  E02, 2025-01-20 01:04:00.000,27794585.88,146061559,40,27794587.65,109071964,42.4,27794586.19,111917311.3,44.8,27794588.73,110494644.5,47.4,27794581.5,118556448.9,41.8
  E02, 2025-01-20 01:04:30.000,27777510.14,145971828,39.9,27777512.33,109004957.1,42.6,27777511.34,111848556.4,45.1,27777513.47,110426763.5,47.6,27777506.23,118483615.3,42
  E02, 2025-01-20 01:05:00.000,27760421.31,145882025.6,39.7,27760423.56,108937896.9,42.8,27760422.64,111779746.8,45.5,27760424.74,110358828.7,48.4,27760417.34,118410723.8,42.2
  E02, 2025-01-20 01:05:30.000,27743319.64,145792153.4,40.8,27743321.48,108870784.5,43,27743320.45,111710883.6,44.8,27743322.51,110290840.8,47.9,27743314.75,118337775.5,41.9
  E02, 2025-01-20 01:06:00.000,27726204.09,145702212.8,39.8,27726206.18,108803621.1,43.1,27726205.14,111641968.1,45.1,27726207.42,110222801.4,47.8,27726199.06,118264771.8,40.9
  E02, 2025-01-20 01:06:30.000,27709076.69,145612205.6,39.6,27709078.74,108736407.8,43.5,27709077.66,111573001.4,45.9,27709079.68,110154711.4,48.3,27709071.05,118191713.9,40.3
  E02, 2025-01-20 01:07:00.000,27691936.39,145522133.4,39.8,27691938.96,108669146.1,43.7,27691937.39,111503985.1,45.2,27691939.54,110086572.4,48.6,27691932.13,118118603.4,41.9
  E02, 2025-01-20 01:07:30.000,27674784.34,145431998.1,40.8,27674786.36,108601837.2,42.4,27674785.4,111434920.3,45,27674787.27,110018385.5,47.7,27674780.56,118045441.5,42.8
  E02, 2025-01-20 01:08:00.000,27657619.66,145341801.3,40.1,27657622.45,108534482.4,43.1,27657621.5,111365808.4,45,27657623.57,109950152.2,48.6,27657616.33,117972229.8,42.3
  E02, 2025-01-20 01:08:30.000,27640445.5,145251544.8,40.7,27640447.81,108467083,44,27640446.08,111296650.8,45.1,27640448.43,109881873.7,48.3,27640440.23,117898969.7,41.1
  E02, 2025-01-20 01:09:00.000,27623258.36,145161230.5,39.9,27623261.32,108399640.5,43.8,27623260.35,111227448.9,45.5,27623262.07,109813551.5,48.5,27623254.75,117825662.6,42.1
  E02, 2025-01-20 01:09:30.000,27606062.08,145070860.2,39.9,27606064.17,108332156,43.1,27606063.43,111158204,45.8,27606065.29,109745186.8,48.3,27606057.66,117752310,41.7
  E02, 2025-01-20 01:10:00.000,27588854.88,144980435.3,40.6,27588857.16,108264630.9,43.2,27588855.97,111088917.4,46.3,27588858.24,109676780.9,48.2,27588850.28,117678913.1,41.7
  E02, 2025-01-20 01:10:30.000,27571637.83,144889957.8,40.9,27571640.17,108197066.4,44,27571638.69,111019590.3,44.9,27571640.96,109608335.2,48.3,27571634.29,117605473.5,43.1
  E02, 2025-01-20 01:11:00.000,27554410.85,144799429.2,41.2,27554413.15,108129463.8,44,27554412.38,110950224.2,45.5,27554413.95,109539850.8,48.6,27554406.35,117531992.4,42
  E02, 2025-01-20 01:11:30.000,27537174.46,144708851.1,39.8,27537176.65,108061824.2,43.5,27537175.42,110880820.2,46.1,27537177.63,109471329,48.6,27537169.41,117458471.2,41.4
  E02, 2025-01-20 01:12:00.000,27519929.23,144618225.4,41.1,27519931.29,107994149.1,43.5,27519929.67,110811379.6,45.1,27519932.25,109402771.2,49,27519924.46,117384911.3,42.2
  E02, 2025-01-20 01:12:30.000,27502674.84,144527553.8,40.9,27502677.61,107926439.7,44.3,27502676.36,110741903.8,45.8,27502677.91,109334178.6,48.4,27502670.24,117311314.1,42.1
  E02, 2025-01-20 01:13:00.000,27485412.03,144436838,40.9,27485414.51,107858697.3,43.3,27485413.75,110672394.3,45.7,27485415.34,109265552.6,48.6,27485407.78,117237681.1,42.4
  E02, 2025-01-20 01:13:30.000,27468141.75,144346079.8,40.7,27468143.73,107790923.3,42.8,27468142.65,110602852.3,45.7,27468144.94,109196894.6,48.5,27468138.43,117164013.8,42.9
  E02, 2025-01-20 01:14:00.000,27450863.39,144255281.2,41.3,27450865.64,107723119.1,43.6,27450864.38,110533279.2,45.3,27450866.47,109128206,49.1,27450858.63,117090313.5,41.8
  E02, 2025-01-20 01:14:30.000,27433577.85,144164444,42.2,27433579.79,107655286,44,27433578.77,110463676.6,45.3,27433580.78,109059488.1,48.2,27433573.37,117016581.9,42.5
  E02, 2025-01-20 01:15:00.000,27416284.73,144073569.4,40.8,27416287.15,107587425,43.7,27416285.5,110394045.4,45.3,27416288.07,108990742,48.1,27416280.1,116942820.1,42.1
  E02, 2025-01-20 01:15:30.000,27398984.77,143982659.5,40.2,27398987.72,107519537.7,44.4,27398986.39,110324387,45,27398988.4,108921969.2,48.8,27398981.63,116869029.5,43.1
  E02, 2025-01-20 01:16:00.000,27381679.49,143891715.9,41.8,27381681.91,107451625.2,44.4,27381680.55,110254702.9,45.8,27381682.38,108853170.9,49.2,27381674.97,116795211.6,42.4
  E02, 2025-01-20 01:16:30.000,27364367.34,143800740.6,41.2,27364369.29,107383689.1,44.2,27364368.5,110184994.6,46,27364370.54,108784348.6,48.9,27364362.57,116721368,42
  E02, 2025-01-20 01:17:00.000,27347049.7,143709735.4,41.1,27347052.19,107315730.6,44.7,27347050.81,110115263.2,45.3,27347052.92,108715503.7,49,27347045.89,116647500.1,42.9
  E02, 2025-01-20 01:17:30.000,27329726.93,143618701.9,42.4,27329729.29,107247751,44.5,27329727.95,110045510.3,45.9,27329729.86,108646637.4,49.1,27329721.93,116573609.3,42.5
  E02, 2025-01-20 01:18:00.000,27312398.62,143527641.9,41.3,27312400.69,107179751.6,43.9,27312399.07,109975737,44.7,27312401.78,108577751.1,48.3,27312393.51,116499696.9,41.9
  E02, 2025-01-20 01:18:30.000,27295065.86,143436557.1,41.2,27295067.85,107111733.7,44.1,27295066.54,109905944.7,45.6,27295068.72,108508846,48.9,27295061.32,116425764.4,42.6
  E02, 2025-01-20 01:19:00.000,27277728.35,143345449.6,41.9,27277731.02,107043698.8,44.8,27277730.13,109836135,46.7,27277731.83,108439923.7,49.6,27277723.89,116351813.5,42.5
  E02, 2025-01-20 01:19:30.000,27260387.48,143254321.2,42.1,27260389.9,106975648.3,44.7,27260388.02,109766309.3,45.5,27260390.69,108370985.6,49.1,27260382.89,116277845.5,42.5
  E02, 2025-01-20 01:20:00.000,27243042.82,143163173.2,41.4,27243044.96,106907583.2,44.5,27243043.7,109696468.6,46.2,27243045.67,108302032.7,49.3,27243038.48,116203861.8,43
  E02, 2025-01-20 01:20:30.000,27225694.49,143072007.5,42.4,27225696.4,106839504.9,44.3,27225695.73,109626614.3,46.7,27225697.72,108233066.4,49.4,27225689.48,116129863.6,42.3
  E02, 2025-01-20 01:21:00.000,27208343.48,142980825.9,41.9,27208345.99,106771414.6,44.4,27208343.36,109556747.8,44.8,27208346.53,108164088,48.3,27208338.79,116055852.5,42.9
  E02, 2025-01-20 01:21:30.000,27190989.07,142889630,42.5,27190991.79,106703313.7,44.8,27190990.36,109486870.3,46.2,27190992.25,108095098.8,48.9,27190983.72,115981829.8,41.6
  E02, 2025-01-20 01:22:00.000,27173632.99,142798421.9,42.3,27173635.38,106635203.8,44.2,27173634.41,109416983.7,46.4,27173636.16,108026100.5,49.6,27173628.03,115907797.3,42.4
  E02, 2025-01-20 01:22:30.000,27156275.31,142707203.5,41.7,27156276.84,106567086.1,44.4,27156275.32,109347089,45.4,27156277.91,107957094.3,48.9,27156269.36,115833756.3,42.4
  E02, 2025-01-20 01:23:00.000,27138915.06,142615976.5,42.3,27138917.4,106498962,44.6,27138916.04,109277187.7,45.9,27138917.97,107888081.6,49.2,27138909.61,115759708.3,42
  E02, 2025-01-20 01:23:30.000,27121553.45,142524742.5,41.6,27121555.99,106430832.7,44.2,27121554.4,109207281.1,46,27121556.82,107819063.7,49.3,27121549.83,115685654.7,43.4
  E02, 2025-01-20 01:24:00.000,27104191.69,142433503.5,42.1,27104193.67,106362699.6,44.1,27104192.18,109137370.7,45.5,27104194.67,107750041.9,49.2,27104186.28,115611597.1,42.3
  E02, 2025-01-20 01:24:30.000,27086828.25,142342261.2,41.5,27086831.29,106294564,45.3,27086829.31,109067457.7,46,27086831.99,107681017.6,49.4,27086823.73,115537536.8,42.5
  E02, 2025-01-20 01:25:00.000,27069466.09,142251017.3,41.3,27069468.09,106226427.3,44.9,27069466.41,108997543.5,46.1,27069468.66,107611992.2,49.5,27069460.72,115463475.1,42.4
  E02, 2025-01-20 01:25:30.000,27052102.55,142159773.4,42.3,27052104.92,106158290.7,44.7,27052103.4,108927629.3,46.3,27052105.61,107542966.8,49.4,27052097.48,115389413.5,42.2
  E02, 2025-01-20 01:26:00.000,27034739.88,142068531.5,41.5,27034742.04,106090155.4,44.6,27034740.81,108857716.7,46.8,27034742.98,107473942.8,49.4,27034735.47,115315353.5,43.1
  E02, 2025-01-20 01:26:30.000,27017378.18,141977293.6,42,27017379.93,106022023.1,44.4,27017378.83,108787807,45.9,27017381.06,107404921.9,49.2,27017372.91,115241296.7,42.6
  E02, 2025-01-20 01:27:00.000,27000016.31,141886061.2,41.7,27000019.49,105953895,45.1,27000017.62,108717901.7,45.4,27000020.16,107335905.1,49,27000011.85,115167244.4,42
  E02, 2025-01-20 01:27:30.000,26982657.13,141794836.3,42,26982659.59,105885772.5,43.9,26982658.21,108648002,45.9,26982660.52,107266894,49.2,26982652.97,115093198.2,43
  E02, 2025-01-20 01:28:00.000,26965299.46,141703620.6,42.3,26965301.98,105817656.9,45.2,26965300.53,108578109.5,46.6,26965302.88,107197889.9,49.3,26965294.69,115019159.5,42.7
  E02, 2025-01-20 01:28:30.000,26947943.99,141612416.3,41.5,26947946.49,105749549.7,44.8,26947945.06,108508225.6,46.3,26947947.31,107128894.4,49.2,26947938.65,114945130,42.2
  E02, 2025-01-20 01:29:00.000,26930590.56,141521224.8,41.7,26930593.36,105681452.1,44.2,26930591.88,108438351.5,46.2,26930594.19,107059908.6,49.5,26930586.27,114871110.8,42.7
  E02, 2025-01-20 01:29:30.000,26913240.37,141430048,42.4,26913243,105613365.5,45.1,26913241.58,108368488.7,46.7,26913243.82,106990933.9,49.3,26913235.9,114797103.7,42.6
  E02, 2025-01-20 01:30:00.000,26895893.42,141338887.8,40.9,26895895.84,105545291.2,44.8,26895894.39,108298638.7,46.5,26895896.76,106921971.7,49.3,26895888.13,114723110,42.3
  E02, 2025-01-20 01:30:30.000,26878549.54,141247745.7,42.6,26878552.33,105477230.6,45.8,26878550.35,108228802.5,46,26878553,106853023.3,49.8,26878544.42,114649131,42.1
  E02, 2025-01-20 01:31:00.000,26861209.45,141156623.8,41.9,26861212.18,105409185,44.9,26861210.63,108158981.8,46.1,26861213.03,106784090.2,49.6,26861204.82,114575168.4,42.6
  E02, 2025-01-20 01:31:30.000,26843873.51,141065524.1,41.7,26843876.7,105341155.9,44.6,26843875.12,108089178.1,46.6,26843877.46,106715173.7,49.4,26843868.16,114501223.7,41.6
  E02, 2025-01-20 01:32:00.000,26826542.68,140974447.8,42.4,26826545.34,105273144.4,44.9,26826544.07,108019392.3,46.9,26826546.22,106646275.1,50,26826538.22,114427298.2,42.9
  E02, 2025-01-20 01:32:30.000,26809216.16,140883397.1,41.6,26809218.89,105205151.9,44.7,26809217.81,107949626.2,46.2,26809219.99,106577395.9,49.1,26809211.04,114353393.4,41.6
  E02, 2025-01-20 01:33:00.000,26791894.91,140792373.9,41.3,26791898.04,105137179.9,44.8,26791896.23,107879881,46.1,26791898.77,106508537.3,50,26791889.96,114279510.8,41.9
  E02, 2025-01-20 01:33:30.000,26774579.4,140701380.1,41.9,26774582.25,105069230,44.8,26774581.18,107810158.5,47.3,26774583.38,106439701,49.4,26774575.4,114205652.2,42.7
  E02, 2025-01-20 01:34:00.000,26757269.76,140610417.4,41.1,26757273.07,105001303.2,45.7,26757271.07,107740459.8,46.4,26757273.85,106370888.3,50,26757264.72,114131818.8,41.9
  E02, 2025-01-20 01:34:30.000,26739966.61,140519487.7,41.1,26739969.6,104933401.2,45.7,26739968,107670786.3,46,26739970.32,106302100.5,49.4,26739962.31,114058012.2,42.5
  E02, 2025-01-20 01:35:00.000,26722670.1,140428592.7,42.4,26722672.92,104865524.9,44.9,26722671.54,107601139.4,47.4,26722673.84,106233339,49.9,26722665.59,113984233.8,42.9
  E02, 2025-01-20 01:35:30.000,26705379.63,140337734.1,41.8,26705383.06,104797675.9,46,26705381.28,107531520.4,46.2,26705383.97,106164605,49.6,26705374.92,113910484.8,41.3
  E02, 2025-01-20 01:36:00.000,26688097.44,140246913.6,41.9,26688100.32,104729855.3,45.6,26688099.14,107461930.6,46.9,26688101.41,106095899.8,50.4,26688093.41,113836766.9,43
  E02, 2025-01-20 01:36:30.000,26670822.74,140156133.1,42.3,26670825.75,104662064.7,45.1,26670824.32,107392371.5,47.6,26670826.65,106027224.9,50,26670816.48,113763081.4,40.5
  E02, 2025-01-20 01:37:00.000,26653555.29,140065394.5,41.7,26653558.51,104594305.3,45.5,26653556.88,107322844.5,46.8,26653559.64,105958581.7,50.3,26653551.74,113689429.9,43.2
  E02, 2025-01-20 01:37:30.000,26636297.26,139974699.9,41.3,26636300.26,104526578.7,46.2,26636298.66,107253351.1,47.6,26636301.1,105889971.7,51,26636291.19,113615814.1,41
  E02, 2025-01-20 01:38:00.000,26619047.2,139884050.7,41.8,26619050.25,104458886.1,45.3,26619048.65,107183892.6,46.6,26619051.16,105821396.2,49.8,26619042.52,113542235.1,42.1
  E02, 2025-01-20 01:38:30.000,26601806.34,139793449.1,41.6,26601809.28,104391229,45.5,26601808.04,107114470.6,46.8,26601810.32,105752856.6,50.2,26601802.36,113468694.8,43.1
  E02, 2025-01-20 01:39:00.000,26584574.98,139702896.6,42.7,26584578.02,104323608.5,45.8,26584576.47,107045086.1,46.4,26584578.83,105684354.1,50,26584569.89,113395194.4,42.3
  E02, 2025-01-20 01:39:30.000,26567352.98,139612395.5,42,26567356.18,104256026.5,46.1,26567354.85,106975741,47,26567357.03,105615890.5,50.3,26567348.52,113321735.6,42.6
  E02, 2025-01-20 01:40:00.000,26550141.37,139521947.1,42.3,26550144.27,104188483.8,45.4,26550142.84,106906436.4,47.6,26550145.41,105547466.9,50.3,26550136.3,113248319.7,41.8
  E02, 2025-01-20 01:40:30.000,26532939.82,139431553.6,42.4,26532943.52,104120982.1,46.3,26532941.62,106837173.7,46.8,26532944.09,105479084.7,50.7,26532935.52,113174948.3,42.6
  E02, 2025-01-20 01:41:00.000,26515749.86,139341216.6,42.8,26515752.56,104053522.6,45.6,26515751.61,106767954.5,47.5,26515753.53,105410745.4,50.3,26515744.4,113101622.8,41.9
  E02, 2025-01-20 01:41:30.000,26498570.31,139250937.9,42.2,26498573.22,103986106.6,45.8,26498572.15,106698779.9,47.3,26498574.23,105342450,50.6,26498565.6,113028344.6,42.6
  E02, 2025-01-20 01:42:00.000,26481402,139160719.7,41.8,26481405.49,103918735.8,46.2,26481403.6,106629651.5,47.6,26481406.31,105274200.4,50.6,26481397.22,112955115.4,42.3
  E02, 2025-01-20 01:42:30.000,26464246.13,139070563.6,42.7,26464249.4,103851411.4,45.9,26464248.06,106560570.8,47.4,26464250.22,105205997.9,50.8,26464241.32,112881936.8,42.4
  E02, 2025-01-20 01:43:00.000,26447102.45,138980471.7,43.2,26447105.51,103784134.9,45.8,26447103.89,106491539.3,47.7,26447106.39,105137843.9,49.8,26447097.65,112808810.2,42.6
  E02, 2025-01-20 01:43:30.000,26429970.47,138890445,42.9,26429974.14,103716907.1,45.7,26429972.39,106422557.7,46.8,26429974.86,105069739.2,50.1,26429965.37,112735736.5,41.6
  E02, 2025-01-20 01:44:00.000,26412852.3,138800485.5,42.7,26412855.44,103649729.5,45.9,26412853.92,106353627.7,47.8,26412856.2,105001685.4,51.1,26412848.11,112662717.4,43.1
  E02, 2025-01-20 01:44:30.000,26395746.62,138710595.3,43,26395749.88,103582603.6,46.1,26395748.4,106284750.7,47.6,26395750.77,104933683.9,50.6,26395742.16,112589754.5,42.7
  E02, 2025-01-20 01:45:00.000,26378654.85,138620776.6,43,26378658.17,103515531.1,46.3,26378656.64,106215928.5,48.1,26378658.89,104865736.6,51,26378650.4,112516849.6,43.3
