> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-05 00:00:00.000,   39516698.055,  155072300.433,         43.800,   39516694.730,  328483272.835,         37.700,,,,,,
I02, 2025-01-05 00:00:30.000,   39516166.477,  155070213.659,         43.500,   39516162.883,  328478852.415,         36.700,,,,,,
I02, 2025-01-05 00:01:00.000,   39515619.938,  155068069.815,         43.400,   39515616.574,  328474311.130,         37.700,,,,,,
I02, 2025-01-05 00:01:30.000,   39515059.375,  155065869.862,         42.300,   39515055.621,  328469650.980,         37.600,,,,,,
I02, 2025-01-05 00:02:00.000,   39514484.219,  155063613.396,         44.100,   39514480.484,  328464871.129,         36.700,,,,,,
I02, 2025-01-05 00:02:30.000,   39513894.648,  155061300.948,         43.600,   39513891.047,  328459972.662,         37.100,,,,,,
I02, 2025-01-05 00:03:00.000,   39513291.305,  155058933.405,         44.000,   39513287.563,  328454957.502,         36.800,,,,,,
I02, 2025-01-05 00:03:30.000,   39512674.242,  155056511.968,         44.000,   39512670.676,  328449828.177,         36.500,,,,,,
I02, 2025-01-05 00:04:00.000,   39512043.141,  155054035.087,         43.800,   39512039.414,  328444581.445,         36.500,,,,,,
I02, 2025-01-05 00:04:30.000,   39511397.469,  155051501.932,         41.800,   39511393.711,  328439215.475,         36.900,,,,,,
I02, 2025-01-05 00:05:00.000,   39510737.633,  155048912.340,         41.400,   39510734.078,  328433729.946,         37.400,,,,,,
I02, 2025-01-05 00:05:30.000,   39510063.758,  155046266.462,         42.900,   39510059.777,  328428125.237,         37.100,,,,,,
I02, 2025-01-05 00:06:00.000,   39509375.219,  155043565.260,         43.600,   39509371.512,  328422403.302,         37.100,,,,,,
I02, 2025-01-05 00:06:30.000,   39508672.961,  155040808.253,         43.800,   39508668.746,  328416563.185,         37.000,,,,,,
I02, 2025-01-05 00:07:00.000,   39507955.609,  155037995.440,         43.400,   39507952.211,  328410604.840,         37.500,,,,,,
I02, 2025-01-05 00:07:30.000,   39507225.289,  155035127.365,         44.600,   39507221.496,  328404529.449,         38.100,,,,,,
I02, 2025-01-05 00:08:00.000,   39506480.164,  155032203.691,         44.500,   39506476.594,  328398336.268,         37.400,,,,,,
I02, 2025-01-05 00:08:30.000,   39505721.320,  155029224.502,         42.300,   39505717.750,  328392025.517,         38.500,,,,,,
I02, 2025-01-05 00:09:00.000,   39504947.539,  155026189.732,         43.700,   39504944.234,  328385597.018,         38.500,,,,,,
I02, 2025-01-05 00:09:30.000,   39504159.695,  155023100.035,         45.300,   39504156.633,  328379052.174,         36.500,,,,,,
I02, 2025-01-05 00:10:00.000,   39503358.422,  155019954.773,         44.800,   39503354.848,  328372389.651,         36.300,,,,,,
I02, 2025-01-05 00:10:30.000,   39502543.469,  155016754.588,         45.100,   39502539.117,  328365610.760,         36.700,,,,,,
I02, 2025-01-05 00:11:00.000,   39501713.789,  155013499.387,         44.000,   39501709.223,  328358715.351,         36.900,,,,,,
I02, 2025-01-05 00:11:30.000,   39500869.969,  155010188.775,         45.800,   39500865.383,  328351702.563,         36.300,,,,,,
I02, 2025-01-05 00:12:00.000,   39500012.727,  155006823.721,         45.900,   39500007.941,  328344574.466,         37.000,,,,,,
I02, 2025-01-05 00:12:30.000,   39499140.867,  155003403.491,         43.600,   39499136.543,  328337329.471,         36.500,,,,,,
I02, 2025-01-05 00:13:00.000,   39498255.406,  154999928.445,         45.000,   39498250.719,  328329968.407,         36.200,,,,,,
I02, 2025-01-05 00:13:30.000,   39497356.250,  154996399.165,         44.300,   39497351.188,  328322492.425,         36.400,,,,,,
I02, 2025-01-05 00:14:00.000,   39496442.977,  154992814.906,         45.400,   39496437.652,  328314899.996,         36.200,,,,,,
I02, 2025-01-05 00:14:30.000,   39495515.063,  154989175.570,         45.500,   39495510.480,  328307190.895,         36.700,,,,,,
I02, 2025-01-05 00:15:00.000,   39494573.891,  154985481.035,         45.000,   39494569.574,  328299364.891,         37.900,,,,,,
I02, 2025-01-05 00:15:30.000,   39493618.688,  154981732.279,         45.300,   39493614.941,  328291424.033,         37.900,,,,,,
I02, 2025-01-05 00:16:00.000,   39492649.672,  154977929.282,         42.800,   39492645.852,  328283368.283,         38.600,,,,,,
I02, 2025-01-05 00:16:30.000,   39491666.672,  154974071.441,         44.400,   39491663.023,  328275196.369,         38.500,,,,,,
I02, 2025-01-05 00:17:00.000,   39490669.305,  154970159.177,         45.200,   39490666.195,  328266909.187,         38.300,,,,,,
I02, 2025-01-05 00:17:30.000,   39489658.844,  154966192.920,         44.900,   39489655.434,  328258507.631,         38.500,,,,,,
I02, 2025-01-05 00:18:00.000,   39488634.102,  154962171.912,         45.000,   39488630.891,  328249990.099,         38.400,,,,,,
I02, 2025-01-05 00:18:30.000,   39487595.469,  154958097.121,         45.700,   39487592.586,  328241358.619,         38.300,,,,,,
I02, 2025-01-05 00:19:00.000,   39486543.344,  154953967.477,         44.500,   39486539.852,  328232610.968,         37.600,,,,,,
I02, 2025-01-05 00:19:30.000,   39485477.023,  154949783.982,         44.300,   39485473.293,  328223749.244,         37.100,,,,,,
I02, 2025-01-05 00:20:00.000,   39484397.078,  154945546.028,         46.400,   39484392.809,  328214772.147,         37.200,,,,,,
I02, 2025-01-05 00:20:30.000,   39483303.398,  154941254.588,         45.900,   39483299.039,  328205681.765,         36.800,,,,,,
I02, 2025-01-05 00:21:00.000,   39482196.438,  154936909.868,         43.600,   39482191.906,  328196478.516,         36.500,,,,,,
I02, 2025-01-05 00:21:30.000,   39481075.273,  154932511.225,         44.800,   39481071.043,  328187161.067,         36.600,,,,,,
I02, 2025-01-05 00:22:00.000,   39479940.836,  154928058.452,         45.000,   39479936.191,  328177728.963,         36.700,,,,,,
I02, 2025-01-05 00:22:30.000,   39478792.320,  154923552.048,         44.100,   39478787.898,  328168183.238,         36.600,,,,,,
I02, 2025-01-05 00:23:00.000,   39477630.633,  154918991.870,         42.700,   39477626.133,  328158523.615,         37.300,,,,,,
I02, 2025-01-05 00:23:30.000,   39476454.680,  154914378.124,         44.600,   39476450.746,  328148750.506,         37.600,,,,,,
I02, 2025-01-05 00:24:00.000,   39475265.172,  154909711.125,         44.500,   39475262.113,  328138864.619,         38.700,,,,,,
I02, 2025-01-05 00:24:30.000,   39474062.344,  154904991.178,         43.900,   39474059.719,  328128866.593,         38.500,,,,,,
I02, 2025-01-05 00:25:00.000,   39472846.039,  154900217.831,         43.000,   39472843.352,  328118755.438,         38.500,,,,,,
I02, 2025-01-05 00:25:30.000,   39471616.078,  154895391.067,         44.900,   39471613.379,  328108531.137,         38.800,,,,,,
I02, 2025-01-05 00:26:00.000,   39470372.602,  154890511.057,         45.600,   39470369.574,  328098194.051,         38.200,,,,,,
I02, 2025-01-05 00:26:30.000,   39469116.047,  154885578.311,         44.100,   39469112.500,  328087745.232,         37.900,,,,,,
I02, 2025-01-05 00:27:00.000,   39467844.969,  154880592.388,         43.100,   39467841.578,  328077183.779,         38.000,,,,,,
I02, 2025-01-05 00:27:30.000,   39466561.188,  154875553.192,         43.000,   39466557.059,  328066509.481,         37.300,,,,,,
I02, 2025-01-05 00:28:00.000,   39465263.672,  154870461.090,         45.500,   39465259.211,  328055723.097,         37.400,,,,,,
I02, 2025-01-05 00:28:30.000,   39463952.320,  154865316.450,         46.000,   39463948.266,  328044825.447,         37.600,,,,,,
I02, 2025-01-05 00:29:00.000,   39462628.125,  154860119.388,         44.800,   39462624.258,  328033816.739,         38.000,,,,,,
I02, 2025-01-05 00:29:30.000,   39461290.734,  154854869.103,         44.900,   39461286.582,  328022695.301,         38.300,,,,,,
I02, 2025-01-05 00:30:00.000,   39459939.141,  154849566.472,         44.400,   39459935.531,  328011462.986,         38.700,,,,,,
I02, 2025-01-05 00:30:30.000,   39458574.531,  154844211.347,         42.900,   39458571.051,  328000119.487,         38.400,,,,,,
I02, 2025-01-05 00:31:00.000,   39457196.656,  154838803.992,         45.000,   39457193.219,  327988665.345,         38.000,,,,,,
I02, 2025-01-05 00:31:30.000,   39455804.945,  154833343.862,         44.300,   39455802.082,  327977099.426,         38.000,,,,,,
I02, 2025-01-05 00:32:00.000,   39454400.898,  154827831.936,         43.200,   39454397.395,  327965423.771,         38.300,,,,,,
I02, 2025-01-05 00:32:30.000,   39452982.398,  154822267.774,         42.700,   39452979.004,  327953637.471,         38.100,,,,,,
I02, 2025-01-05 00:33:00.000,   39451551.242,  154816651.181,         42.400,   39451547.469,  327941740.092,         37.400,,,,,,
I02, 2025-01-05 00:33:30.000,   39450106.828,  154810983.141,         43.300,   39450102.859,  327929733.754,         37.400,,,,,,
I02, 2025-01-05 00:34:00.000,   39448649.234,  154805263.016,         42.600,   39448645.434,  327917617.085,         38.000,,,,,,
I02, 2025-01-05 00:34:30.000,   39447178.602,  154799490.698,         43.300,   39447174.785,  327905389.856,         38.700,,,,,,
I02, 2025-01-05 00:35:00.000,   39445694.539,  154793666.887,         42.700,   39445690.965,  327893053.551,         39.200,,,,,,
I02, 2025-01-05 00:35:30.000,   39444197.508,  154787791.160,         43.000,   39444193.977,  327880607.290,         38.900,,,,,,
I02, 2025-01-05 00:36:00.000,   39442686.836,  154781863.485,         43.200,   39442683.309,  327868050.976,         39.000,,,,,,
I02, 2025-01-05 00:36:30.000,   39441162.922,  154775884.393,         42.900,   39441159.699,  327855385.764,         38.500,,,,,,
I02, 2025-01-05 00:37:00.000,   39439626.336,  154769853.671,         44.100,   39439622.855,  327842611.170,         38.400,,,,,,
I02, 2025-01-05 00:37:30.000,   39438076.547,  154763771.792,         43.200,   39438072.824,  327829728.219,         38.500,,,,,,
I02, 2025-01-05 00:38:00.000,   39436513.461,  154757638.945,         43.300,   39436510.008,  327816737.317,         38.200,,,,,,
I02, 2025-01-05 00:38:30.000,   39434937.922,  154751454.451,         44.100,   39434933.680,  327803636.997,         37.300,,,,,,
I02, 2025-01-05 00:39:00.000,   39433349.031,  154745219.102,         43.200,   39433344.531,  327790428.955,         37.500,,,,,,
I02, 2025-01-05 00:39:30.000,   39431746.836,  154738932.962,         43.000,   39431742.496,  327777113.326,         37.700,,,,,,
I02, 2025-01-05 00:40:00.000,   39430131.969,  154732595.686,         44.700,   39430127.871,  327763689.388,         38.400,,,,,,
I02, 2025-01-05 00:40:30.000,   39428504.313,  154726207.717,         43.400,   39428500.215,  327750158.076,         38.100,,,,,,
I02, 2025-01-05 00:41:00.000,   39426863.219,  154719768.751,         43.000,   39426859.695,  327736518.727,         38.700,,,,,,
I02, 2025-01-05 00:41:30.000,   39425209.797,  154713279.461,         42.700,   39425206.453,  327722772.801,         39.000,,,,,,
I02, 2025-01-05 00:42:00.000,   39423542.727,  154706739.337,         43.100,   39423539.926,  327708919.184,         38.600,,,,,,
I02, 2025-01-05 00:42:30.000,   39421863.469,  154700148.720,         42.500,   39421860.637,  327694958.621,         39.200,,,,,,
I02, 2025-01-05 00:43:00.000,   39420171.047,  154693507.666,         42.500,   39420167.906,  327680891.211,         38.000,,,,,,
I02, 2025-01-05 00:43:30.000,   39418466.180,  154686816.458,         43.300,   39418462.344,  327666717.557,         38.000,,,,,,
I02, 2025-01-05 00:44:00.000,   39416748.180,  154680075.146,         43.400,   39416744.430,  327652437.763,         37.600,,,,,,
I02, 2025-01-05 00:44:30.000,   39415017.695,  154673283.126,         43.300,   39415013.402,  327638050.547,         37.100,,,,,,
I02, 2025-01-05 00:45:00.000,   39413274.047,  154666441.320,         43.100,   39413270.008,  327623557.885,         37.400,,,,,,
I02, 2025-01-05 00:45:30.000,   39411517.969,  154659549.787,         43.000,   39411513.984,  327608959.903,         38.600,,,,,,
I02, 2025-01-05 00:46:00.000,   39409749.102,  154652608.163,         43.800,   39409745.598,  327594255.829,         38.600,,,,,,
I02, 2025-01-05 00:46:30.000,   39407967.555,  154645617.339,         44.000,   39407964.285,  327579447.527,         38.600,,,,,,
I02, 2025-01-05 00:47:00.000,   39406173.273,  154638576.170,         44.800,   39406169.973,  327564532.578,         37.600,,,,,,
I02, 2025-01-05 00:47:30.000,   39404366.477,  154631485.506,         42.900,   39404362.660,  327549512.791,         37.800,,,,,,
I02, 2025-01-05 00:48:00.000,   39402547.000,  154624345.779,         42.900,   39402543.156,  327534389.078,         38.200,,,,,,
I02, 2025-01-05 00:48:30.000,   39400715.172,  154617156.830,         44.900,   39400711.070,  327519161.096,         38.500,,,,,,
I02, 2025-01-05 00:49:00.000,   39398870.805,  154609918.505,         43.900,   39398866.402,  327503828.544,         38.100,,,,,,
I02, 2025-01-05 00:49:30.000,   39397013.813,  154602630.907,         44.600,   39397009.352,  327488391.589,         38.000,,,,,,
I02, 2025-01-05 00:50:00.000,   39395143.766,  154595294.223,         44.700,   39395139.910,  327472850.677,         38.200,,,,,,
I02, 2025-01-05 00:50:30.000,   39393262.242,  154587908.087,         44.700,   39393257.816,  327457205.013,         38.200,,,,,,
I02, 2025-01-05 00:51:00.000,   39391367.594,  154580474.032,         44.800,   39391363.453,  327441457.841,         38.300,,,,,,
I02, 2025-01-05 00:51:30.000,   39389460.648,  154572990.627,         44.400,   39389456.762,  327425606.138,         38.800,,,,,,
I02, 2025-01-05 00:52:00.000,   39387541.555,  154565458.339,         45.300,   39387537.605,  327409650.908,         38.100,,,,,,
I02, 2025-01-05 00:52:30.000,   39385609.781,  154557877.532,         45.800,   39385606.094,  327393592.913,         38.600,,,,,,
I02, 2025-01-05 00:53:00.000,   39383665.555,  154550248.411,         45.500,   39383661.875,  327377432.568,         38.400,,,,,,
I02, 2025-01-05 00:53:30.000,   39381709.094,  154542570.645,         45.400,   39381705.207,  327361169.163,         38.000,,,,,,
I02, 2025-01-05 00:54:00.000,   39379740.172,  154534844.809,         45.700,   39379736.117,  327344803.944,         37.900,,,,,,
I02, 2025-01-05 00:54:30.000,   39377759.195,  154527070.437,         44.400,   39377754.633,  327328335.898,         37.600,,,,,,
I02, 2025-01-05 00:55:00.000,   39375765.531,  154519247.772,         46.100,   39375761.219,  327311765.589,         37.000,,,,,,
I02, 2025-01-05 00:55:30.000,   39373760.242,  154511377.655,         46.300,   39373755.820,  327295094.739,         37.800,,,,,,
I02, 2025-01-05 00:56:00.000,   39371742.797,  154503459.501,         46.700,   39371738.285,  327278322.158,         37.700,,,,,,
I02, 2025-01-05 00:56:30.000,   39369712.922,  154495492.704,         46.500,   39369708.395,  327261446.503,         37.800,,,,,,
I02, 2025-01-05 00:57:00.000,   39367670.086,  154487478.872,         46.800,   39367666.168,  327244471.224,         38.100,,,,,,
I02, 2025-01-05 00:57:30.000,   39365616.242,  154479417.884,         46.000,   39365612.020,  327227396.077,         37.300,,,,,,
I02, 2025-01-05 00:58:00.000,   39363549.813,  154471309.717,         45.600,   39363545.809,  327210221.010,         37.100,,,,,,
I02, 2025-01-05 00:58:30.000,   39361472.156,  154463153.626,         46.200,   39361467.348,  327192944.410,         37.300,,,,,,
I02, 2025-01-05 00:59:00.000,   39359381.219,  154454949.929,         45.800,   39359376.844,  327175566.949,         36.900,,,,,,
I02, 2025-01-05 00:59:30.000,   39357278.531,  154446699.034,         46.100,   39357274.191,  327158089.546,         37.900,,,,,,
I02, 2025-01-05 01:00:00.000,   39355163.844,  154438401.238,         46.300,   39355159.793,  327140512.802,         37.400,,,,,,
I02, 2025-01-05 01:00:30.000,   39353037.844,  154430056.593,         45.200,   39353033.441,  327122836.806,         37.000,,,,,,
I02, 2025-01-05 01:01:00.000,   39350899.211,  154421665.395,         45.700,   39350895.047,  327105062.200,         37.900,,,,,,
