> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-27 00:36:30.000,   38984023.063,  152981974.627,         46.600,   38984020.262,  324055413.316,         36.400,,,,,,
I02, 2025-01-27 00:37:00.000,   38980626.703,  152968645.723,         46.700,   38980623.273,  324027179.210,         37.000,,,,,,
I02, 2025-01-27 00:37:30.000,   38977221.961,  152955286.656,         46.300,   38977219.629,  323998881.250,         38.100,,,,,,
I02, 2025-01-27 00:38:00.000,   38973809.867,  152941897.144,         45.800,   38973807.715,  323970518.806,         38.000,,,,,,
I02, 2025-01-27 00:38:30.000,   38970390.984,  152928477.995,         45.600,   38970387.707,  323942093.568,         37.600,,,,,,
I02, 2025-01-27 00:39:00.000,   38966963.984,  152915029.123,         45.700,   38966960.324,  323913605.396,         37.300,,,,,,
I02, 2025-01-27 00:39:30.000,   38963529.320,  152901551.185,         45.800,   38963525.520,  323885055.650,         36.600,,,,,,
I02, 2025-01-27 00:40:00.000,   38960087.320,  152888043.709,         46.600,   38960083.500,  323856443.311,         37.900,,,,,,
I02, 2025-01-27 00:40:30.000,   38956637.898,  152874506.706,         47.300,   38956633.938,  323827768.437,         38.100,,,,,,
I02, 2025-01-27 00:41:00.000,   38953180.469,  152860940.622,         46.100,   38953177.051,  323799031.956,         38.600,,,,,,
I02, 2025-01-27 00:41:30.000,   38949716.078,  152847345.533,         47.000,   38949712.477,  323770234.032,         37.600,,,,,,
I02, 2025-01-27 00:42:00.000,   38946243.828,  152833721.337,         45.800,   38946240.879,  323741374.458,         39.200,,,,,,
I02, 2025-01-27 00:42:30.000,   38942765.172,  152820068.238,         46.200,   38942762.195,  323712453.695,         38.600,,,,,,
I02, 2025-01-27 00:43:00.000,   38939278.961,  152806386.866,         45.500,   38939275.129,  323683473.020,         37.400,,,,,,
I02, 2025-01-27 00:43:30.000,   38935785.000,  152792677.264,         46.400,   38935781.586,  323654432.522,         39.000,,,,,,
I02, 2025-01-27 00:44:00.000,   38932284.742,  152778939.756,         46.800,   38932281.492,  323625332.934,         38.900,,,,,,
I02, 2025-01-27 00:44:30.000,   38928776.781,  152765173.828,         46.600,   38928773.500,  323596173.131,         38.800,,,,,,
I02, 2025-01-27 00:45:00.000,   38925261.797,  152751379.808,         46.600,   38925258.262,  323566953.835,         39.700,,,,,,
I02, 2025-01-27 00:45:30.000,   38921739.930,  152737558.321,         47.300,   38921735.898,  323537676.347,         38.600,,,,,,
I02, 2025-01-27 00:46:00.000,   38918210.141,  152723708.781,         46.600,   38918206.461,  323508339.428,         38.100,,,,,,
I02, 2025-01-27 00:46:30.000,   38914673.805,  152709831.636,         46.900,   38914670.355,  323478944.042,         38.900,,,,,,
I02, 2025-01-27 00:47:00.000,   38911131.219,  152695927.559,         47.000,   38911127.566,  323449491.611,         39.800,,,,,,
I02, 2025-01-27 00:47:30.000,   38907580.563,  152681995.444,         45.000,   38907577.297,  323419979.801,         39.500,,,,,,
I02, 2025-01-27 00:48:00.000,   38904023.281,  152668036.644,         46.700,   38904019.840,  323390411.480,         38.700,,,,,,
I02, 2025-01-27 00:48:30.000,   38900459.648,  152654050.826,         45.800,   38900455.840,  323360785.926,         39.200,,,,,,
I02, 2025-01-27 00:49:00.000,   38896888.414,  152640038.818,         45.000,   38896885.121,  323331104.848,         39.000,,,,,,
I02, 2025-01-27 00:49:30.000,   38893311.359,  152626000.176,         46.700,   38893308.035,  323301367.371,         39.900,,,,,,
I02, 2025-01-27 00:50:00.000,   38889727.031,  152611934.638,         46.700,   38889723.746,  323271572.934,         39.400,,,,,,
I02, 2025-01-27 00:50:30.000,   38886136.391,  152597843.006,         46.900,   38886132.750,  323241723.234,         39.100,,,,,,
I02, 2025-01-27 00:51:00.000,   38882538.914,  152583726.033,         46.100,   38882535.152,  323211819.839,         38.700,,,,,,
I02, 2025-01-27 00:51:30.000,   38878934.492,  152569582.566,         45.500,   38878930.891,  323181860.333,         38.600,,,,,,
I02, 2025-01-27 00:52:00.000,   38875323.836,  152555413.429,         47.000,   38875320.500,  323151846.462,         40.000,,,,,,
I02, 2025-01-27 00:52:30.000,   38871706.578,  152541218.422,         47.100,   38871703.105,  323121777.797,         39.400,,,,,,
I02, 2025-01-27 00:53:00.000,   38868083.023,  152526998.102,         46.800,   38868079.238,  323091655.498,         38.800,,,,,,
I02, 2025-01-27 00:53:30.000,   38864452.375,  152512752.415,         45.300,   38864449.313,  323061479.461,         39.600,,,,,,
I02, 2025-01-27 00:54:00.000,   38860816.039,  152498481.933,         45.700,   38860813.117,  323031250.923,         39.400,,,,,,
I02, 2025-01-27 00:54:30.000,   38857173.086,  152484185.700,         47.000,   38857169.660,  323000967.798,         39.200,,,,,,
I02, 2025-01-27 00:55:00.000,   38853523.422,  152469864.823,         47.200,   38853520.145,  322970632.476,         38.300,,,,,,
I02, 2025-01-27 00:55:30.000,   38849867.945,  152455518.969,         45.900,   38849864.426,  322940244.262,         39.800,,,,,,
I02, 2025-01-27 00:56:00.000,   38846206.211,  152441148.693,         46.800,   38846202.949,  322909804.323,         39.400,,,,,,
I02, 2025-01-27 00:56:30.000,   38842538.336,  152426753.850,         46.800,   38842534.852,  322879312.335,         39.700,,,,,,
I02, 2025-01-27 00:57:00.000,   38838863.633,  152412334.599,         46.500,   38838860.352,  322848768.664,         38.900,,,,,,
I02, 2025-01-27 00:57:30.000,   38835182.648,  152397891.851,         46.300,   38835179.914,  322818175.200,         39.700,,,,,,
I02, 2025-01-27 00:58:00.000,   38831496.484,  152383424.461,         46.500,   38831493.297,  322787529.552,         40.000,,,,,,
I02, 2025-01-27 00:58:30.000,   38827803.328,  152368933.383,         46.700,   38827800.668,  322756833.708,         39.500,,,,,,
I02, 2025-01-27 00:59:00.000,   38824105.164,  152354419.119,         45.900,   38824101.961,  322726088.785,         39.000,,,,,,
I02, 2025-01-27 00:59:30.000,   38820400.461,  152339880.876,         46.100,   38820396.613,  322695293.018,         39.100,,,,,,
I02, 2025-01-27 01:00:00.000,   38816689.234,  152325318.923,         46.400,   38816686.133,  322664447.060,         39.800,,,,,,
I02, 2025-01-27 01:00:30.000,   38812972.969,  152310734.078,         46.000,   38812969.352,  322633552.622,         38.500,,,,,,
I02, 2025-01-27 01:01:00.000,   38809250.836,  152296126.362,         45.500,   38809247.305,  322602609.738,         39.200,,,,,,
I02, 2025-01-27 01:01:30.000,   38805522.109,  152281495.605,         46.400,   38805518.859,  322571618.035,         39.100,,,,,,
I02, 2025-01-27 01:02:00.000,   38801788.250,  152266840.931,         45.600,   38801784.180,  322540575.694,         38.400,,,,,,
I02, 2025-01-27 01:02:30.000,   38798047.984,  152252164.290,         46.800,   38798044.262,  322509486.786,         39.200,,,,,,
I02, 2025-01-27 01:03:00.000,   38794302.172,  152237465.413,         46.900,   38794298.785,  322478350.765,         39.200,,,,,,
I02, 2025-01-27 01:03:30.000,   38790550.711,  152222744.927,         46.700,   38790547.324,  322447169.002,         38.700,,,,,,
I02, 2025-01-27 01:04:00.000,   38786793.563,  152208001.780,         46.300,   38786790.785,  322415939.251,         39.300,,,,,,
I02, 2025-01-27 01:04:30.000,   38783031.086,  152193236.575,         46.800,   38783028.035,  322384662.776,         40.000,,,,,,
I02, 2025-01-27 01:05:00.000,   38779263.375,  152178449.112,         46.500,   38779259.707,  322353339.139,         39.700,,,,,,
I02, 2025-01-27 01:05:30.000,   38775489.813,  152163640.452,         46.400,   38775486.184,  322321970.638,         39.800,,,,,,
I02, 2025-01-27 01:06:00.000,   38771710.430,  152148810.101,         46.100,   38771707.395,  322290556.158,         39.600,,,,,,
I02, 2025-01-27 01:06:30.000,   38767926.164,  152133958.248,         46.500,   38767922.574,  322259096.170,         38.900,,,,,,
I02, 2025-01-27 01:07:00.000,   38764136.242,  152119085.394,         47.000,   38764132.098,  322227591.642,         39.000,,,,,,
I02, 2025-01-27 01:07:30.000,   38760340.281,  152104191.326,         46.800,   38760336.926,  322196042.177,         39.800,,,,,,
I02, 2025-01-27 01:08:00.000,   38756539.164,  152089276.500,         46.700,   38756536.516,  322164448.786,         39.800,,,,,,
I02, 2025-01-27 01:08:30.000,   38752734.008,  152074340.786,         45.200,   38752730.172,  322132811.150,         38.600,,,,,,
I02, 2025-01-27 01:09:00.000,   38748922.531,  152059384.588,         46.000,   38748918.652,  322101130.127,         39.500,,,,,,
I02, 2025-01-27 01:09:30.000,   38745106.008,  152044407.635,         47.100,   38745102.438,  322069405.138,         39.700,,,,,,
I02, 2025-01-27 01:10:00.000,   38741284.203,  152029410.678,         45.600,   38741280.938,  322037637.762,         39.200,,,,,,
I02, 2025-01-27 01:10:30.000,   38737457.727,  152014393.716,         46.300,   38737454.047,  322005828.025,         38.700,,,,,,
I02, 2025-01-27 01:11:00.000,   38733625.703,  151999356.182,         46.200,   38733621.801,  321973974.723,         38.400,,,,,,
I02, 2025-01-27 01:11:30.000,   38729789.016,  151984299.610,         47.500,   38729784.582,  321942081.061,         38.200,,,,,,
I02, 2025-01-27 01:12:00.000,   38725947.141,  151969223.445,         46.800,   38725943.000,  321910145.923,         39.400,,,,,,
I02, 2025-01-27 01:12:30.000,   38722099.938,  151954127.853,         46.300,   38722096.266,  321878169.617,         39.000,,,,,,
I02, 2025-01-27 01:13:00.000,   38718248.719,  151939012.146,         45.000,   38718244.180,  321846150.740,         39.200,,,,,,
I02, 2025-01-27 01:13:30.000,   38714391.469,  151923877.733,         45.500,   38714387.836,  321814092.207,         38.300,,,,,,
I02, 2025-01-27 01:14:00.000,   38710530.195,  151908724.435,         46.200,   38710526.578,  321781993.696,         38.900,,,,,,
I02, 2025-01-27 01:14:30.000,   38706664.313,  151893551.754,         47.500,   38706660.527,  321749854.112,         38.800,,,,,,
I02, 2025-01-27 01:15:00.000,   38702793.008,  151878360.971,         47.300,   38702789.188,  321717676.207,         39.800,,,,,,
I02, 2025-01-27 01:15:30.000,   38698917.414,  151863151.226,         46.500,   38698913.059,  321685458.118,         38.400,,,,,,
I02, 2025-01-27 01:16:00.000,   38695036.555,  151847923.549,         46.300,   38695032.809,  321653202.051,         40.200,,,,,,
I02, 2025-01-27 01:16:30.000,   38691151.453,  151832676.991,         46.500,   38691148.027,  321620906.008,         38.700,,,,,,
I02, 2025-01-27 01:17:00.000,   38687261.719,  151817412.319,         46.800,   38687257.883,  321588571.595,         39.100,,,,,,
I02, 2025-01-27 01:17:30.000,   38683367.016,  151802129.499,         46.600,   38683363.020,  321556198.712,         38.400,,,,,,
I02, 2025-01-27 01:18:00.000,   38679468.133,  151786829.735,         47.200,   38679464.488,  321523789.955,         40.000,,,,,,
I02, 2025-01-27 01:18:30.000,   38675565.078,  151771511.185,         46.300,   38675561.203,  321491341.425,         39.400,,,,,,
I02, 2025-01-27 01:19:00.000,   38671657.359,  151756175.531,         47.600,   38671653.145,  321458856.656,         39.700,,,,,,
I02, 2025-01-27 01:19:30.000,   38667745.047,  151740822.741,         46.600,   38667740.383,  321426335.599,         39.500,,,,,,
I02, 2025-01-27 01:20:00.000,   38663828.250,  151725452.638,         47.100,   38663823.406,  321393777.860,         39.900,,,,,,
I02, 2025-01-27 01:20:30.000,   38659907.102,  151710065.554,         45.700,   38659902.699,  321361184.175,         39.200,,,,,,
I02, 2025-01-27 01:21:00.000,   38655982.398,  151694661.814,         46.400,   38655977.746,  321328555.234,         39.400,,,,,,
I02, 2025-01-27 01:21:30.000,   38652052.461,  151679241.163,         46.800,   38652047.973,  321295890.454,         38.900,,,,,,
I02, 2025-01-27 01:22:00.000,   38648118.820,  151663803.745,         46.000,   38648113.996,  321263190.182,         38.400,,,,,,
I02, 2025-01-27 01:22:30.000,   38644180.828,  151648350.458,         46.600,   38644175.973,  321230456.274,         39.400,,,,,,
I02, 2025-01-27 01:23:00.000,   38640238.672,  151632880.682,         47.000,   38640234.117,  321197687.471,         39.200,,,,,,
I02, 2025-01-27 01:23:30.000,   38636292.578,  151617394.864,         47.000,   38636287.715,  321164884.628,         39.400,,,,,,
I02, 2025-01-27 01:24:00.000,   38632342.203,  151601893.399,         47.400,   38632337.727,  321132048.641,         39.100,,,,,,
I02, 2025-01-27 01:24:30.000,   38628388.297,  151586375.907,         47.200,   38628383.730,  321099178.749,         39.800,,,,,,
I02, 2025-01-27 01:25:00.000,   38624429.703,  151570842.834,         45.300,   38624425.820,  321066275.865,         40.300,,,,,,
I02, 2025-01-27 01:25:30.000,   38620467.750,  151555294.164,         45.800,   38620463.637,  321033339.912,         40.000,,,,,,
I02, 2025-01-27 01:26:00.000,   38616501.422,  151539730.143,         44.600,   38616497.453,  321000371.460,         40.200,,,,,,
I02, 2025-01-27 01:26:30.000,   38612531.766,  151524151.269,         47.000,   38612527.730,  320967371.555,         40.300,,,,,,
I02, 2025-01-27 01:27:00.000,   38608558.180,  151508556.967,         45.700,   38608553.410,  320934338.955,         40.100,,,,,,
I02, 2025-01-27 01:27:30.000,   38604580.367,  151492947.930,         46.600,   38604575.645,  320901275.115,         39.400,,,,,,
I02, 2025-01-27 01:28:00.000,   38600598.867,  151477324.432,         47.300,   38600594.301,  320868180.658,         39.400,,,,,,
I02, 2025-01-27 01:28:30.000,   38596614.500,  151461686.464,         47.000,   38596609.527,  320835055.590,         39.200,,,,,,
I02, 2025-01-27 01:29:00.000,   38592626.023,  151446034.223,         46.900,   38592621.141,  320801900.288,         39.900,,,,,,
I02, 2025-01-27 01:29:30.000,   38588633.570,  151430367.144,         47.300,   38588628.363,  320768713.563,         39.400,,,,,,
I02, 2025-01-27 01:30:00.000,   38584637.578,  151414686.274,         46.900,   38584632.496,  320735497.601,         39.500,,,,,,
I02, 2025-01-27 01:30:30.000,   38580637.633,  151398991.636,         45.900,   38580633.305,  320702252.501,         39.500,,,,,,
I02, 2025-01-27 01:31:00.000,   38576635.344,  151383283.172,         47.000,   38576630.621,  320668978.151,         40.600,,,,,,
I02, 2025-01-27 01:31:30.000,   38572629.273,  151367561.353,         47.500,   38572624.258,  320635675.514,         39.900,,,,,,
I02, 2025-01-27 01:32:00.000,   38568619.625,  151351826.317,         47.200,   38568614.379,  320602344.842,         39.900,,,,,,
I02, 2025-01-27 01:32:30.000,   38564606.609,  151336078.365,         46.100,   38564601.605,  320568986.814,         39.500,,,,,,
I02, 2025-01-27 01:33:00.000,   38560589.703,  151320316.802,         46.600,   38560585.094,  320535599.941,         39.800,,,,,,
I02, 2025-01-27 01:33:30.000,   38556569.781,  151304541.544,         47.000,   38556565.027,  320502184.050,         39.400,,,,,,
I02, 2025-01-27 01:34:00.000,   38552547.508,  151288754.032,         46.000,   38552541.973,  320468742.260,         40.200,,,,,,
I02, 2025-01-27 01:34:30.000,   38548520.617,  151272953.251,         45.700,   38548515.898,  320435272.356,         39.200,,,,,,
I02, 2025-01-27 01:35:00.000,   38544491.219,  151257140.071,         47.400,   38544485.605,  320401776.200,         38.600,,,,,,
I02, 2025-01-27 01:35:30.000,   38540458.688,  151241314.558,         47.300,   38540453.059,  320368253.888,         39.500,,,,,,
I02, 2025-01-27 01:36:00.000,   38536422.859,  151225477.380,         47.500,   38536417.391,  320334706.879,         39.300,,,,,,
I02, 2025-01-27 01:36:30.000,   38532384.094,  151209628.168,         46.800,   38532378.578,  320301134.380,         39.000,,,,,,
I02, 2025-01-27 01:37:00.000,   38528342.500,  151193767.669,         45.900,   38528337.012,  320267537.958,         40.300,,,,,,
I02, 2025-01-27 01:37:30.000,   38524297.625,  151177895.076,         46.400,   38524292.785,  320233915.968,         39.000,,,,,,
I02, 2025-01-27 01:38:00.000,   38520249.781,  151162010.157,         44.300,   38520244.855,  320200267.836,         40.200,,,,,,
I02, 2025-01-27 01:38:30.000,   38516199.516,  151146114.641,         46.600,   38516193.969,  320166597.304,         39.900,,,,,,
I02, 2025-01-27 01:39:00.000,   38512146.023,  151130206.738,         47.600,   38512139.965,  320132900.500,         40.300,,,,,,
I02, 2025-01-27 01:39:30.000,   38508089.016,  151114288.665,         47.200,   38508084.039,  320099182.144,         39.700,,,,,,
I02, 2025-01-27 01:40:00.000,   38504030.063,  151098358.754,         46.700,   38504024.719,  320065438.737,         39.900,,,,,,
I02, 2025-01-27 01:40:30.000,   38499967.977,  151082418.324,         44.400,   38499962.504,  320031673.041,         39.800,,,,,,
I02, 2025-01-27 01:41:00.000,   38495903.781,  151066467.543,         44.500,   38495898.145,  319997885.451,         40.000,,,,,,
I02, 2025-01-27 01:41:30.000,   38491836.211,  151050506.337,         47.300,   38491830.770,  319964075.750,         40.400,,,,,,
I02, 2025-01-27 01:42:00.000,   38487766.570,  151034535.182,         47.500,   38487760.719,  319930245.003,         39.300,,,,,,
I02, 2025-01-27 01:42:30.000,   38483693.391,  151018553.060,         44.600,   38483687.746,  319896391.043,         39.900,,,,,,
I02, 2025-01-27 01:43:00.000,   38479618.789,  151002561.398,         46.900,   38479612.773,  319862516.858,         39.200,,,,,,
I02, 2025-01-27 01:43:30.000,   38475541.375,  150986559.919,         47.400,   38475535.238,  319828621.880,         39.200,,,,,,
I02, 2025-01-27 01:44:00.000,   38471461.156,  150970548.448,         46.800,   38471455.199,  319794705.727,         39.900,,,,,,
I02, 2025-01-27 01:44:30.000,   38467378.711,  150954527.462,         46.700,   38467373.004,  319760769.444,         40.400,,,,,,
I02, 2025-01-27 01:45:00.000,   38463293.484,  150938496.944,         46.100,   38463287.969,  319726812.954,         40.000,,,,,,
I02, 2025-01-27 01:45:30.000,   38459207.109,  150922457.775,         47.600,   38459201.082,  319692838.131,         39.900,,,,,,
I02, 2025-01-27 01:46:00.000,   38455116.992,  150906408.833,         44.600,   38455111.219,  319658842.647,         40.300,,,,,,
I02, 2025-01-27 01:46:30.000,   38451025.109,  150890351.660,         46.900,   38451019.359,  319624829.742,         39.000,,,,,,
I02, 2025-01-27 01:47:00.000,   38446931.297,  150874285.426,         47.400,   38446924.945,  319590797.622,         39.900,,,,,,
I02, 2025-01-27 01:47:30.000,   38442834.922,  150858210.311,         46.800,   38442828.895,  319556746.695,         40.200,,,,,,
I02, 2025-01-27 01:48:00.000,   38438736.336,  150842126.216,         46.400,   38438730.461,  319522676.730,         39.400,,,,,,
I02, 2025-01-27 01:48:30.000,   38434635.570,  150826034.116,         47.500,   38434630.004,  319488589.808,         39.300,,,,,,
I02, 2025-01-27 01:49:00.000,   38430533.016,  150809934.207,         48.100,   38430527.016,  319454486.367,         39.000,,,,,,
I02, 2025-01-27 01:49:30.000,   38426428.609,  150793826.159,         45.100,   38426422.254,  319420365.676,         40.300,,,,,,
