> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-04 00:00:00.000,   39520395.055,  155086799.255,         41.300,   39520391.387,  328513991.914,         36.700,,,,,,
I02, 2025-01-04 00:00:30.000,   39519977.859,  155085161.732,         42.100,   39519973.797,  328510523.141,         37.900,,,,,,
I02, 2025-01-04 00:01:00.000,   39519545.844,  155083467.824,         42.200,   39519542.000,  328506934.926,         38.100,,,,,,
I02, 2025-01-04 00:01:30.000,   39519100.109,  155081717.334,         42.600,   39519095.594,  328503226.844,         38.300,,,,,,
I02, 2025-01-04 00:02:00.000,   39518639.578,  155079910.486,         41.800,   39518634.906,  328499399.379,         38.600,,,,,,
I02, 2025-01-04 00:02:30.000,   39518164.875,  155078046.782,         42.000,   39518159.992,  328495451.487,         38.000,,,,,,
I02, 2025-01-04 00:03:00.000,   39517675.391,  155076127.131,         44.400,   39517670.965,  328491385.098,         38.700,,,,,,
I02, 2025-01-04 00:03:30.000,   39517171.672,  155074151.287,         42.900,   39517167.656,  328487199.681,         38.300,,,,,,
I02, 2025-01-04 00:04:00.000,   39516653.594,  155072119.169,         44.100,   39516649.762,  328482895.082,         38.000,,,,,,
I02, 2025-01-04 00:04:30.000,   39516121.875,  155070030.860,         42.100,   39516117.676,  328478471.440,         38.100,,,,,,
I02, 2025-01-04 00:05:00.000,   39515575.203,  155067886.894,         42.600,   39515571.031,  328473929.896,         38.300,,,,,,
I02, 2025-01-04 00:05:30.000,   39515014.406,  155065686.425,         42.100,   39515010.289,  328469268.657,         37.600,,,,,,
I02, 2025-01-04 00:06:00.000,   39514439.523,  155063429.507,         43.100,   39514435.020,  328464487.854,         37.700,,,,,,
I02, 2025-01-04 00:06:30.000,   39513849.891,  155061116.969,         43.200,   39513845.586,  328459589.223,         37.000,,,,,,
I02, 2025-01-04 00:07:00.000,   39513246.352,  155058748.197,         43.500,   39513241.766,  328454571.495,         36.900,,,,,,
I02, 2025-01-04 00:07:30.000,   39512628.227,  155056323.640,         43.400,   39512623.840,  328449435.606,         36.400,,,,,,
I02, 2025-01-04 00:08:00.000,   39511996.391,  155053843.342,         42.300,   39511991.484,  328444181.671,         36.800,,,,,,
I02, 2025-01-04 00:08:30.000,   39511349.953,  155051307.155,         42.600,   39511345.258,  328438809.340,         36.800,,,,,,
I02, 2025-01-04 00:09:00.000,   39510689.469,  155048715.494,         43.400,   39510684.766,  328433319.487,         37.000,,,,,,
I02, 2025-01-04 00:09:30.000,   39510015.648,  155046067.835,         43.200,   39510010.223,  328427711.025,         36.600,,,,,,
I02, 2025-01-04 00:10:00.000,   39509326.242,  155043364.439,         43.200,   39509321.176,  328421984.511,         37.600,,,,,,
I02, 2025-01-04 00:10:30.000,   39508622.711,  155040605.628,         42.600,   39508618.492,  328416140.623,         38.100,,,,,,
I02, 2025-01-04 00:11:00.000,   39507905.852,  155037790.989,         42.400,   39507901.473,  328410178.464,         37.600,,,,,,
I02, 2025-01-04 00:11:30.000,   39507174.328,  155034920.496,         43.000,   39507170.230,  328404097.990,         38.400,,,,,,
I02, 2025-01-04 00:12:00.000,   39506428.797,  155031995.192,         44.000,   39506425.004,  328397901.401,         39.300,,,,,,
I02, 2025-01-04 00:12:30.000,   39505669.258,  155029014.560,         43.000,   39505665.531,  328391587.589,         38.400,,,,,,
I02, 2025-01-04 00:13:00.000,   39504895.609,  155025978.718,         43.700,   39504891.871,  328385156.862,         37.600,,,,,,
I02, 2025-01-04 00:13:30.000,   39504107.961,  155022887.543,         45.400,   39504104.141,  328378608.926,         37.900,,,,,,
I02, 2025-01-04 00:14:00.000,   39503306.234,  155019740.666,         44.600,   39503302.086,  328371943.018,         38.700,,,,,,
I02, 2025-01-04 00:14:30.000,   39502490.156,  155016538.567,         45.700,   39502485.949,  328365160.102,         36.700,,,,,,
I02, 2025-01-04 00:15:00.000,   39501660.328,  155013281.545,         45.300,   39501655.547,  328358260.857,         37.400,,,,,,
I02, 2025-01-04 00:15:30.000,   39500816.031,  155009969.286,         45.400,   39500811.512,  328351244.597,         37.100,,,,,,
I02, 2025-01-04 00:16:00.000,   39499957.898,  155006601.730,         45.400,   39499953.211,  328344111.207,         36.100,,,,,,
I02, 2025-01-04 00:16:30.000,   39499085.641,  155003179.477,         44.500,   39499080.754,  328336861.959,         36.600,,,,,,
I02, 2025-01-04 00:17:00.000,   39498199.625,  154999702.506,         43.900,   39498194.371,  328329496.776,         36.500,,,,,,
I02, 2025-01-04 00:17:30.000,   39497299.375,  154996170.613,         42.600,   39497294.141,  328322015.220,         37.100,,,,,,
I02, 2025-01-04 00:18:00.000,   39496386.031,  154992584.056,         45.500,   39496380.238,  328314417.907,         37.300,,,,,,
I02, 2025-01-04 00:18:30.000,   39495457.938,  154988943.057,         44.600,   39495452.844,  328306705.244,         37.100,,,,,,
I02, 2025-01-04 00:19:00.000,   39494516.469,  154985246.946,         45.400,   39494511.227,  328298875.869,         38.100,,,,,,
I02, 2025-01-04 00:19:30.000,   39493560.516,  154981496.132,         45.100,   39493555.488,  328290930.612,         37.500,,,,,,
I02, 2025-01-04 00:20:00.000,   39492590.789,  154977690.787,         43.700,   39492586.172,  328282869.858,         38.700,,,,,,
I02, 2025-01-04 00:20:30.000,   39491607.258,  154973831.391,         44.100,   39491602.953,  328274694.627,         38.300,,,,,,
I02, 2025-01-04 00:21:00.000,   39490609.508,  154969917.253,         45.300,   39490605.746,  328266403.423,         38.900,,,,,,
I02, 2025-01-04 00:21:30.000,   39489598.609,  154965948.871,         44.900,   39489594.840,  328257997.300,         38.500,,,,,,
I02, 2025-01-04 00:22:00.000,   39488573.734,  154961926.322,         46.200,   39488570.004,  328249476.450,         39.900,,,,,,
I02, 2025-01-04 00:22:30.000,   39487533.734,  154957849.712,         43.800,   39487530.691,  328240841.096,         37.900,,,,,,
I02, 2025-01-04 00:23:00.000,   39486481.828,  154953718.730,         43.200,   39486477.703,  328232090.546,         38.100,,,,,,
I02, 2025-01-04 00:23:30.000,   39485415.188,  154949533.773,         46.300,   39485410.766,  328223225.655,         36.800,,,,,,
I02, 2025-01-04 00:24:00.000,   39484335.117,  154945294.750,         43.300,   39484330.066,  328214246.270,         36.500,,,,,,
I02, 2025-01-04 00:24:30.000,   39483241.313,  154941001.688,         44.400,   39483236.020,  328205152.421,         36.800,,,,,,
I02, 2025-01-04 00:25:00.000,   39482133.414,  154936654.633,         45.100,   39482128.254,  328195944.203,         36.800,,,,,,
I02, 2025-01-04 00:25:30.000,   39481011.453,  154932253.750,         44.500,   39481006.809,  328186621.962,         37.400,,,,,,
I02, 2025-01-04 00:26:00.000,   39479876.625,  154927799.340,         44.400,   39479871.699,  328177186.329,         37.300,,,,,,
I02, 2025-01-04 00:26:30.000,   39478728.008,  154923291.645,         45.100,   39478722.977,  328167637.830,         36.900,,,,,,
I02, 2025-01-04 00:27:00.000,   39477565.594,  154918729.714,         42.300,   39477560.848,  328157974.440,         38.500,,,,,,
I02, 2025-01-04 00:27:30.000,   39476389.320,  154914114.195,         43.700,   39476385.148,  328148197.553,         38.700,,,,,,
I02, 2025-01-04 00:28:00.000,   39475199.508,  154909445.348,         42.900,   39475195.707,  328138307.734,         38.800,,,,,,
I02, 2025-01-04 00:28:30.000,   39473996.352,  154904723.195,         44.800,   39473992.301,  328128305.002,         39.000,,,,,,
I02, 2025-01-04 00:29:00.000,   39472779.188,  154899947.650,         44.400,   39472775.426,  328118189.191,         38.800,,,,,,
I02, 2025-01-04 00:29:30.000,   39471549.203,  154895118.716,         44.600,   39471544.789,  328107960.274,         38.600,,,,,,
I02, 2025-01-04 00:30:00.000,   39470304.547,  154890236.865,         43.900,   39470300.824,  328097619.262,         38.600,,,,,,
I02, 2025-01-04 00:30:30.000,   39469046.609,  154885301.658,         44.200,   39469043.164,  328087165.221,         38.100,,,,,,
I02, 2025-01-04 00:31:00.000,   39467775.750,  154880313.531,         44.800,   39467771.570,  328076599.082,         37.900,,,,,,
I02, 2025-01-04 00:31:30.000,   39466491.523,  154875272.593,         45.200,   39466486.824,  328065921.086,         37.600,,,,,,
I02, 2025-01-04 00:32:00.000,   39465193.258,  154870178.875,         43.400,   39465188.754,  328055131.313,         37.700,,,,,,
I02, 2025-01-04 00:32:30.000,   39463881.781,  154865032.350,         43.100,   39463877.402,  328044229.694,         38.000,,,,,,
I02, 2025-01-04 00:33:00.000,   39462557.273,  154859832.415,         44.900,   39462552.555,  328033214.965,         38.800,,,,,,
I02, 2025-01-04 00:33:30.000,   39461218.609,  154854580.247,         44.500,   39461214.359,  328022089.563,         39.400,,,,,,
I02, 2025-01-04 00:34:00.000,   39459866.688,  154849275.951,         43.000,   39459862.855,  328010853.753,         39.200,,,,,,
I02, 2025-01-04 00:34:30.000,   39458502.102,  154843918.466,         43.600,   39458497.633,  327999505.268,         39.200,,,,,,
I02, 2025-01-04 00:35:00.000,   39457123.523,  154838509.330,         42.600,   39457119.352,  327988047.403,         38.700,,,,,,
