> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-17 00:00:00.000,   39398872.805,  154609936.241,         43.000,   39398869.977,  327503857.580,         37.900,,,,,,
I02, 2025-01-17 00:00:30.000,   39397050.883,  154602788.091,         43.000,   39397048.234,  327488715.890,         37.800,,,,,,
I02, 2025-01-17 00:01:00.000,   39395217.242,  154595591.323,         43.500,   39395213.957,  327473471.234,         37.400,,,,,,
I02, 2025-01-17 00:01:30.000,   39393370.211,  154588344.558,         44.000,   39393366.891,  327458120.671,         37.400,,,,,,
I02, 2025-01-17 00:02:00.000,   39391511.305,  154581048.598,         43.200,   39391507.832,  327442665.897,         37.900,,,,,,
I02, 2025-01-17 00:02:30.000,   39389639.781,  154573704.263,         45.000,   39389636.410,  327427108.661,         37.700,,,,,,
I02, 2025-01-17 00:03:00.000,   39387755.516,  154566310.798,         44.300,   39387752.656,  327411447.391,         37.900,,,,,,
I02, 2025-01-17 00:03:30.000,   39385859.164,  154558868.563,         43.900,   39385856.250,  327395682.804,         38.300,,,,,,
I02, 2025-01-17 00:04:00.000,   39383950.195,  154551377.518,         44.900,   39383947.438,  327379814.817,         37.600,,,,,,
I02, 2025-01-17 00:04:30.000,   39382029.156,  154543838.235,         44.300,   39382026.332,  327363844.634,         38.300,,,,,,
I02, 2025-01-17 00:05:00.000,   39380095.273,  154536250.150,         44.900,   39380092.902,  327347771.083,         38.000,,,,,,
I02, 2025-01-17 00:05:30.000,   39378149.453,  154528613.584,         45.400,   39378146.770,  327331594.839,         37.700,,,,,,
I02, 2025-01-17 00:06:00.000,   39376191.344,  154520928.980,         43.700,   39376188.434,  327315316.821,         37.600,,,,,,
I02, 2025-01-17 00:06:30.000,   39374220.461,  154513196.561,         46.200,   39374218.074,  327298937.525,         38.200,,,,,,
I02, 2025-01-17 00:07:00.000,   39372237.789,  154505415.774,         45.600,   39372235.074,  327282455.791,         37.500,,,,,,
I02, 2025-01-17 00:07:30.000,   39370242.992,  154497586.861,         45.800,   39370240.156,  327265872.086,         37.500,,,,,,
I02, 2025-01-17 00:08:00.000,   39368235.844,  154489710.211,         44.900,   39368232.676,  327249187.270,         37.500,,,,,,
I02, 2025-01-17 00:08:30.000,   39366216.273,  154481785.637,         46.400,   39366213.547,  327232400.953,         37.900,,,,,,
I02, 2025-01-17 00:09:00.000,   39364184.586,  154473813.680,         46.600,   39364182.070,  327215514.250,         37.700,,,,,,
I02, 2025-01-17 00:09:30.000,   39362141.430,  154465794.046,         46.300,   39362138.582,  327198526.585,         39.000,,,,,,
I02, 2025-01-17 00:10:00.000,   39360085.688,  154457727.068,         45.600,   39360083.082,  327181438.620,         38.300,,,,,,
I02, 2025-01-17 00:10:30.000,   39358017.383,  154449612.125,         44.600,   39358015.070,  327164249.059,         37.300,,,,,,
I02, 2025-01-17 00:11:00.000,   39355937.563,  154441450.151,         45.000,   39355934.988,  327146959.865,         37.200,,,,,,
I02, 2025-01-17 00:11:30.000,   39353846.086,  154433241.218,         46.400,   39353842.848,  327129571.201,         37.500,,,,,,
I02, 2025-01-17 00:12:00.000,   39351741.773,  154424985.333,         45.800,   39351739.039,  327112083.092,         38.400,,,,,,
I02, 2025-01-17 00:12:30.000,   39349625.875,  154416682.788,         45.200,   39349623.066,  327094496.127,         37.500,,,,,,
I02, 2025-01-17 00:13:00.000,   39347498.164,  154408332.698,         43.800,   39347495.246,  327076808.461,         37.300,,,,,,
I02, 2025-01-17 00:13:30.000,   39345358.328,  154399935.894,         45.800,   39345355.641,  327059021.857,         37.900,,,,,,
I02, 2025-01-17 00:14:00.000,   39343207.031,  154391492.555,         45.100,   39343203.820,  327041136.654,         37.600,,,,,,
I02, 2025-01-17 00:14:30.000,   39341043.836,  154383002.964,         45.700,   39341040.465,  327023153.488,         38.000,,,,,,
I02, 2025-01-17 00:15:00.000,   39338868.359,  154374466.571,         45.400,   39338865.215,  327005071.192,         38.300,,,,,,
I02, 2025-01-17 00:15:30.000,   39336681.203,  154365884.106,         46.300,   39336678.551,  326986891.305,         38.300,,,,,,
I02, 2025-01-17 00:16:00.000,   39334482.242,  154357255.534,         45.800,   39334479.789,  326968613.738,         38.400,,,,,,
I02, 2025-01-17 00:16:30.000,   39332272.008,  154348580.881,         46.700,   39332269.176,  326950238.570,         37.500,,,,,,
I02, 2025-01-17 00:17:00.000,   39330049.328,  154339859.785,         44.100,   39330047.020,  326931765.036,         37.900,,,,,,
