> PRN,time,C1C,L1C,S1C,C2W,L2W,S2W,C2X,L2X,S2X,C5X,L5X,S5X
I02, 2025-01-25 00:00:00.000,   39253464.898,  154039323.167,         44.500,   39253461.137,  326295152.708,         37.700,,,,,,
I02, 2025-01-25 00:00:30.000,   39250893.438,  154029231.244,         43.800,   39250889.938,  326273775.368,         38.400,,,,,,
I02, 2025-01-25 00:01:00.000,   39248311.305,  154019097.985,         45.600,   39248308.359,  326252310.514,         38.900,,,,,,
I02, 2025-01-25 00:01:30.000,   39245718.227,  154008922.414,         45.200,   39245715.469,  326230755.977,         37.700,,,,,,
I02, 2025-01-25 00:02:00.000,   39243114.531,  153998704.418,         43.800,   39243111.453,  326209111.598,         38.100,,,,,,
I02, 2025-01-25 00:02:30.000,   39240499.961,  153988444.765,         43.900,   39240496.805,  326187378.963,         38.000,,,,,,
I02, 2025-01-25 00:03:00.000,   39237874.852,  153978143.248,         44.600,   39237871.652,  326165557.661,         37.800,,,,,,
I02, 2025-01-25 00:03:30.000,   39235238.867,  153967799.974,         45.300,   39235235.746,  326143647.895,         37.300,,,,,,
I02, 2025-01-25 00:04:00.000,   39232593.172,  153957415.397,         44.400,   39232589.516,  326121650.653,         37.700,,,,,,
I02, 2025-01-25 00:04:30.000,   39229935.805,  153946989.258,         45.100,   39229933.063,  326099565.380,         37.300,,,,,,
I02, 2025-01-25 00:05:00.000,   39227268.695,  153936522.127,         46.000,   39227265.461,  326077393.278,         36.900,,,,,,
I02, 2025-01-25 00:05:30.000,   39224590.602,  153926013.375,         44.900,   39224587.125,  326055132.992,         36.900,,,,,,
I02, 2025-01-25 00:06:00.000,   39221902.031,  153915463.500,         44.600,   39221898.484,  326032785.596,         36.500,,,,,,
I02, 2025-01-25 00:06:30.000,   39219203.570,  153904873.079,         45.100,   39219200.055,  326010352.319,         37.100,,,,,,
I02, 2025-01-25 00:07:00.000,   39216494.242,  153894241.743,         45.100,   39216491.105,  325987832.393,         37.600,,,,,,
I02, 2025-01-25 00:07:30.000,   39213774.898,  153883569.499,         45.700,   39213771.258,  325965225.812,         36.900,,,,,,
I02, 2025-01-25 00:08:00.000,   39211044.594,  153872856.800,         45.900,   39211041.172,  325942533.518,         36.100,,,,,,
I02, 2025-01-25 00:08:30.000,   39208304.000,  153862103.727,         44.200,   39208300.457,  325919755.694,         36.300,,,,,,
I02, 2025-01-25 00:09:00.000,   39205554.063,  153851310.328,         44.200,   39205550.500,  325896892.464,         37.700,,,,,,
I02, 2025-01-25 00:09:30.000,   39202793.969,  153840477.034,         44.400,   39202790.344,  325873944.735,         38.100,,,,,,
I02, 2025-01-25 00:10:00.000,   39200022.945,  153829603.468,         44.200,   39200019.801,  325850911.692,         38.100,,,,,,
I02, 2025-01-25 00:10:30.000,   39197241.461,  153818690.125,         44.000,   39197238.727,  325827794.422,         38.400,,,,,,
I02, 2025-01-25 00:11:00.000,   39194451.117,  153807737.322,         43.600,   39194447.332,  325804593.543,         37.500,,,,,,
I02, 2025-01-25 00:11:30.000,   39191649.563,  153796744.777,         44.700,   39191645.758,  325781308.457,         37.700,,,,,,
I02, 2025-01-25 00:12:00.000,   39188838.523,  153785712.792,         44.700,   39188834.297,  325757939.813,         37.300,,,,,,
I02, 2025-01-25 00:12:30.000,   39186016.641,  153774641.169,         44.600,   39186013.500,  325734487.242,         37.800,,,,,,
I02, 2025-01-25 00:13:00.000,   39183185.555,  153763530.475,         45.600,   39183182.297,  325710951.900,         37.100,,,,,,
I02, 2025-01-25 00:13:30.000,   39180343.969,  153752380.844,         45.700,   39180340.840,  325687334.071,         37.100,,,,,,
I02, 2025-01-25 00:14:00.000,   39177493.055,  153741192.185,         45.900,   39177489.488,  325663633.568,         37.700,,,,,,
I02, 2025-01-25 00:14:30.000,   39174631.859,  153729964.492,         45.800,   39174628.551,  325639850.387,         38.500,,,,,,
I02, 2025-01-25 00:15:00.000,   39171760.547,  153718698.200,         45.500,   39171757.660,  325615985.459,         37.900,,,,,,
I02, 2025-01-25 00:15:30.000,   39168879.781,  153707393.420,         43.400,   39168877.098,  325592039.009,         39.000,,,,,,
I02, 2025-01-25 00:16:00.000,   39165989.266,  153696049.861,         44.900,   39165986.414,  325568010.396,         38.400,,,,,,
I02, 2025-01-25 00:16:30.000,   39163089.047,  153684668.219,         44.100,   39163085.762,  325543901.125,         38.400,,,,,,
I02, 2025-01-25 00:17:00.000,   39160179.031,  153673248.516,         45.300,   39160175.898,  325519711.243,         38.900,,,,,,
I02, 2025-01-25 00:17:30.000,   39157259.211,  153661790.787,         44.400,   39157255.988,  325495440.781,         37.600,,,,,,
I02, 2025-01-25 00:18:00.000,   39154329.969,  153650295.236,         44.600,   39154326.387,  325471090.204,         37.700,,,,,,
I02, 2025-01-25 00:18:30.000,   39151390.664,  153638761.492,         45.300,   39151387.168,  325446658.731,         38.600,,,,,,
I02, 2025-01-25 00:19:00.000,   39148442.086,  153627189.866,         46.400,   39148438.516,  325422147.005,         38.400,,,,,,
I02, 2025-01-25 00:19:30.000,   39145484.023,  153615581.341,         45.100,   39145480.406,  325397557.103,         38.300,,,,,,
I02, 2025-01-25 00:20:00.000,   39142516.070,  153603935.068,         45.000,   39142512.379,  325372887.261,         37.700,,,,,,
I02, 2025-01-25 00:20:30.000,   39139538.781,  153592251.634,         45.300,   39139535.215,  325348138.703,         37.200,,,,,,
I02, 2025-01-25 00:21:00.000,   39136552.188,  153580531.557,         45.800,   39136549.031,  325323312.517,         38.400,,,,,,
I02, 2025-01-25 00:21:30.000,   39133556.203,  153568774.402,         44.700,   39133553.016,  325298407.815,         38.400,,,,,,
I02, 2025-01-25 00:22:00.000,   39130551.047,  153556980.636,         43.700,   39130547.531,  325273425.546,         38.900,,,,,,
I02, 2025-01-25 00:22:30.000,   39127536.234,  153545149.889,         45.000,   39127532.688,  325248364.957,         38.900,,,,,,
I02, 2025-01-25 00:23:00.000,   39124511.813,  153533282.531,         45.800,   39124508.625,  325223226.803,         38.300,,,,,,
I02, 2025-01-25 00:23:30.000,   39121478.680,  153521378.538,         45.900,   39121474.918,  325198011.051,         38.100,,,,,,
I02, 2025-01-25 00:24:00.000,   39118436.266,  153509438.826,         46.000,   39118432.023,  325172719.632,         38.100,,,,,,
I02, 2025-01-25 00:24:30.000,   39115383.883,  153497462.372,         45.800,   39115380.301,  325147350.392,         37.700,,,,,,
I02, 2025-01-25 00:25:00.000,   39112322.695,  153485449.856,         46.300,   39112318.836,  325121904.745,         36.600,,,,,,
I02, 2025-01-25 00:25:30.000,   39109252.664,  153473401.484,         45.600,   39109248.547,  325096383.142,         36.500,,,,,,
